CDR,Step.1,Step.2,Step.3,Step.4,Step.5,Step.6,Step.7,Step.8,Step.9,Step.10,Step.11,Step.12,Step.13,Step.14,Step.15,Step.16,Step.17,Step.18,Step.19,Step.20,Step.21,Step.22,Step.23,Step.24,Step.25,Step.26,Step.27,Step.28,Step.29,Step.30
F16.M1,0.84,0.84,0.83,0.84,0.87,0.88,0.89,0.86,0.86,0.86,0.88,0.90,0.90,0.88,0.90,0.90,0.93,0.93,0.92,0.95,0.96,0.94,0.94,0.94,0.93,0.93,0.97,0.96,0.98,0.11
