Name,CDR,Makespan,BestFoundMakespan
f.mxc.6x5.train.1,phi.RNDstd.E1,838,828
f.mxc.6x5.train.2,phi.RNDstd.E1,489,396
f.mxc.6x5.train.3,phi.RNDstd.E1,358,299
f.mxc.6x5.train.4,phi.RNDstd.E1,660,539
f.mxc.6x5.train.5,phi.RNDstd.E1,661,598
f.mxc.6x5.train.6,phi.RNDstd.E1,696,650
f.mxc.6x5.train.7,phi.RNDstd.E1,825,732
f.mxc.6x5.train.8,phi.RNDstd.E1,890,683
f.mxc.6x5.train.9,phi.RNDstd.E1,413,413
f.mxc.6x5.train.10,phi.RNDstd.E1,479,399
f.mxc.6x5.train.11,phi.RNDstd.E1,660,572
f.mxc.6x5.train.12,phi.RNDstd.E1,653,497
f.mxc.6x5.train.13,phi.RNDstd.E1,766,690
f.mxc.6x5.train.14,phi.RNDstd.E1,815,705
f.mxc.6x5.train.15,phi.RNDstd.E1,1073,848
f.mxc.6x5.train.16,phi.RNDstd.E1,708,599
f.mxc.6x5.train.17,phi.RNDstd.E1,494,431
f.mxc.6x5.train.18,phi.RNDstd.E1,508,483
f.mxc.6x5.train.19,phi.RNDstd.E1,648,556
f.mxc.6x5.train.20,phi.RNDstd.E1,700,611
f.mxc.6x5.train.21,phi.RNDstd.E1,648,624
f.mxc.6x5.train.22,phi.RNDstd.E1,860,711
f.mxc.6x5.train.23,phi.RNDstd.E1,813,667
f.mxc.6x5.train.24,phi.RNDstd.E1,957,855
f.mxc.6x5.train.25,phi.RNDstd.E1,246,206
f.mxc.6x5.train.26,phi.RNDstd.E1,467,465
f.mxc.6x5.train.27,phi.RNDstd.E1,465,432
f.mxc.6x5.train.28,phi.RNDstd.E1,682,606
f.mxc.6x5.train.29,phi.RNDstd.E1,769,657
f.mxc.6x5.train.30,phi.RNDstd.E1,909,749
f.mxc.6x5.train.31,phi.RNDstd.E1,1021,833
f.mxc.6x5.train.32,phi.RNDstd.E1,515,388
f.mxc.6x5.train.33,phi.RNDstd.E1,557,449
f.mxc.6x5.train.34,phi.RNDstd.E1,589,555
f.mxc.6x5.train.35,phi.RNDstd.E1,685,605
f.mxc.6x5.train.36,phi.RNDstd.E1,770,633
f.mxc.6x5.train.37,phi.RNDstd.E1,778,626
f.mxc.6x5.train.38,phi.RNDstd.E1,827,751
f.mxc.6x5.train.39,phi.RNDstd.E1,894,729
f.mxc.6x5.train.40,phi.RNDstd.E1,217,186
f.mxc.6x5.train.41,phi.RNDstd.E1,463,397
f.mxc.6x5.train.42,phi.RNDstd.E1,557,487
f.mxc.6x5.train.43,phi.RNDstd.E1,688,540
f.mxc.6x5.train.44,phi.RNDstd.E1,750,621
f.mxc.6x5.train.45,phi.RNDstd.E1,817,685
f.mxc.6x5.train.46,phi.RNDstd.E1,835,820
f.mxc.6x5.train.47,phi.RNDstd.E1,427,388
f.mxc.6x5.train.48,phi.RNDstd.E1,406,371
f.mxc.6x5.train.49,phi.RNDstd.E1,520,492
f.mxc.6x5.train.50,phi.RNDstd.E1,586,583
f.mxc.6x5.train.51,phi.RNDstd.E1,772,591
f.mxc.6x5.train.52,phi.RNDstd.E1,943,747
f.mxc.6x5.train.53,phi.RNDstd.E1,767,664
f.mxc.6x5.train.54,phi.RNDstd.E1,960,870
f.mxc.6x5.train.55,phi.RNDstd.E1,469,449
f.mxc.6x5.train.56,phi.RNDstd.E1,594,497
f.mxc.6x5.train.57,phi.RNDstd.E1,570,517
f.mxc.6x5.train.58,phi.RNDstd.E1,582,573
f.mxc.6x5.train.59,phi.RNDstd.E1,744,602
f.mxc.6x5.train.60,phi.RNDstd.E1,833,678
f.mxc.6x5.train.61,phi.RNDstd.E1,957,777
f.mxc.6x5.train.62,phi.RNDstd.E1,846,846
f.mxc.6x5.train.63,phi.RNDstd.E1,351,351
f.mxc.6x5.train.64,phi.RNDstd.E1,531,485
f.mxc.6x5.train.65,phi.RNDstd.E1,636,503
f.mxc.6x5.train.66,phi.RNDstd.E1,597,575
f.mxc.6x5.train.67,phi.RNDstd.E1,647,632
f.mxc.6x5.train.68,phi.RNDstd.E1,757,734
f.mxc.6x5.train.69,phi.RNDstd.E1,883,744
f.mxc.6x5.train.70,phi.RNDstd.E1,513,364
f.mxc.6x5.train.71,phi.RNDstd.E1,437,391
f.mxc.6x5.train.72,phi.RNDstd.E1,554,473
f.mxc.6x5.train.73,phi.RNDstd.E1,659,519
f.mxc.6x5.train.74,phi.RNDstd.E1,741,595
f.mxc.6x5.train.75,phi.RNDstd.E1,839,690
f.mxc.6x5.train.76,phi.RNDstd.E1,911,748
f.mxc.6x5.train.77,phi.RNDstd.E1,953,824
f.mxc.6x5.train.78,phi.RNDstd.E1,517,409
f.mxc.6x5.train.79,phi.RNDstd.E1,683,525
f.mxc.6x5.train.80,phi.RNDstd.E1,433,385
f.mxc.6x5.train.81,phi.RNDstd.E1,588,544
f.mxc.6x5.train.82,phi.RNDstd.E1,543,523
f.mxc.6x5.train.83,phi.RNDstd.E1,713,712
f.mxc.6x5.train.84,phi.RNDstd.E1,995,811
f.mxc.6x5.train.85,phi.RNDstd.E1,278,262
f.mxc.6x5.train.86,phi.RNDstd.E1,362,320
f.mxc.6x5.train.87,phi.RNDstd.E1,504,484
f.mxc.6x5.train.88,phi.RNDstd.E1,703,553
f.mxc.6x5.train.89,phi.RNDstd.E1,511,478
f.mxc.6x5.train.90,phi.RNDstd.E1,628,616
f.mxc.6x5.train.91,phi.RNDstd.E1,806,733
f.mxc.6x5.train.92,phi.RNDstd.E1,987,870
f.mxc.6x5.train.93,phi.RNDstd.E1,443,405
f.mxc.6x5.train.94,phi.RNDstd.E1,613,468
f.mxc.6x5.train.95,phi.RNDstd.E1,511,511
