Name,CDR,Makespan,BestFoundMakespan
j.rnd.6x5.train.1,F24.M1,538,500
j.rnd.6x5.train.2,F24.M1,408,405
j.rnd.6x5.train.3,F24.M1,347,347
j.rnd.6x5.train.4,F24.M1,492,492
j.rnd.6x5.train.5,F24.M1,392,392
j.rnd.6x5.train.6,F24.M1,487,487
j.rnd.6x5.train.7,F24.M1,392,392
j.rnd.6x5.train.8,F24.M1,446,446
j.rnd.6x5.train.9,F24.M1,427,416
j.rnd.6x5.train.10,F24.M1,437,436
j.rnd.6x5.train.11,F24.M1,476,476
j.rnd.6x5.train.12,F24.M1,427,399
j.rnd.6x5.train.13,F24.M1,509,509
j.rnd.6x5.train.14,F24.M1,460,460
j.rnd.6x5.train.15,F24.M1,496,491
j.rnd.6x5.train.16,F24.M1,499,499
j.rnd.6x5.train.17,F24.M1,515,513
j.rnd.6x5.train.18,F24.M1,505,501
j.rnd.6x5.train.19,F24.M1,549,546
j.rnd.6x5.train.20,F24.M1,381,381
j.rnd.6x5.train.21,F24.M1,397,395
j.rnd.6x5.train.22,F24.M1,502,502
j.rnd.6x5.train.23,F24.M1,477,477
j.rnd.6x5.train.24,F24.M1,427,427
j.rnd.6x5.train.25,F24.M1,447,447
j.rnd.6x5.train.26,F24.M1,449,449
j.rnd.6x5.train.27,F24.M1,439,437
j.rnd.6x5.train.28,F24.M1,372,372
j.rnd.6x5.train.29,F24.M1,519,514
j.rnd.6x5.train.30,F24.M1,454,454
j.rnd.6x5.train.31,F24.M1,446,442
j.rnd.6x5.train.32,F24.M1,547,547
j.rnd.6x5.train.33,F24.M1,446,446
j.rnd.6x5.train.34,F24.M1,499,495
j.rnd.6x5.train.35,F24.M1,507,507
j.rnd.6x5.train.36,F24.M1,400,400
j.rnd.6x5.train.37,F24.M1,395,387
j.rnd.6x5.train.38,F24.M1,526,526
j.rnd.6x5.train.39,F24.M1,436,436
j.rnd.6x5.train.40,F24.M1,351,351
j.rnd.6x5.train.41,F24.M1,435,435
j.rnd.6x5.train.42,F24.M1,438,430
j.rnd.6x5.train.43,F24.M1,339,339
j.rnd.6x5.train.44,F24.M1,441,438
j.rnd.6x5.train.45,F24.M1,489,481
j.rnd.6x5.train.46,F24.M1,511,511
j.rnd.6x5.train.47,F24.M1,525,523
j.rnd.6x5.train.48,F24.M1,459,454
j.rnd.6x5.train.49,F24.M1,416,415
j.rnd.6x5.train.50,F24.M1,472,472
j.rnd.6x5.train.51,F24.M1,547,547
j.rnd.6x5.train.52,F24.M1,516,516
j.rnd.6x5.train.53,F24.M1,459,459
j.rnd.6x5.train.54,F24.M1,542,542
j.rnd.6x5.train.55,F24.M1,513,513
j.rnd.6x5.train.56,F24.M1,463,463
j.rnd.6x5.train.57,F24.M1,463,454
j.rnd.6x5.train.58,F24.M1,486,486
j.rnd.6x5.train.59,F24.M1,445,425
j.rnd.6x5.train.60,F24.M1,506,506
j.rnd.6x5.train.61,F24.M1,432,432
j.rnd.6x5.train.62,F24.M1,389,389
j.rnd.6x5.train.63,F24.M1,559,540
j.rnd.6x5.train.64,F24.M1,471,471
j.rnd.6x5.train.65,F24.M1,468,468
j.rnd.6x5.train.66,F24.M1,465,465
j.rnd.6x5.train.67,F24.M1,389,389
j.rnd.6x5.train.68,F24.M1,461,458
j.rnd.6x5.train.69,F24.M1,479,478
j.rnd.6x5.train.70,F24.M1,491,489
j.rnd.6x5.train.71,F24.M1,464,464
j.rnd.6x5.train.72,F24.M1,456,456
j.rnd.6x5.train.73,F24.M1,445,443
j.rnd.6x5.train.74,F24.M1,346,332
j.rnd.6x5.train.75,F24.M1,423,423
j.rnd.6x5.train.76,F24.M1,422,414
j.rnd.6x5.train.77,F24.M1,411,411
j.rnd.6x5.train.78,F24.M1,491,491
j.rnd.6x5.train.79,F24.M1,436,436
j.rnd.6x5.train.80,F24.M1,362,362
j.rnd.6x5.train.81,F24.M1,377,377
j.rnd.6x5.train.82,F24.M1,440,437
j.rnd.6x5.train.83,F24.M1,495,477
j.rnd.6x5.train.84,F24.M1,409,406
j.rnd.6x5.train.85,F24.M1,512,498
j.rnd.6x5.train.86,F24.M1,369,369
j.rnd.6x5.train.87,F24.M1,447,447
j.rnd.6x5.train.88,F24.M1,435,419
j.rnd.6x5.train.89,F24.M1,434,434
j.rnd.6x5.train.90,F24.M1,458,448
j.rnd.6x5.train.91,F24.M1,478,478
j.rnd.6x5.train.92,F24.M1,478,478
j.rnd.6x5.train.93,F24.M1,379,379
j.rnd.6x5.train.94,F24.M1,433,433
j.rnd.6x5.train.95,F24.M1,416,416
j.rnd.6x5.train.96,F24.M1,470,466
j.rnd.6x5.train.97,F24.M1,409,409
j.rnd.6x5.train.98,F24.M1,428,428
j.rnd.6x5.train.99,F24.M1,487,471
j.rnd.6x5.train.100,F24.M1,541,539
j.rnd.6x5.train.101,F24.M1,379,379
j.rnd.6x5.train.102,F24.M1,460,460
j.rnd.6x5.train.103,F24.M1,377,377
j.rnd.6x5.train.104,F24.M1,394,380
j.rnd.6x5.train.105,F24.M1,472,472
j.rnd.6x5.train.106,F24.M1,423,423
j.rnd.6x5.train.107,F24.M1,483,483
j.rnd.6x5.train.108,F24.M1,390,390
j.rnd.6x5.train.109,F24.M1,427,427
j.rnd.6x5.train.110,F24.M1,480,480
j.rnd.6x5.train.111,F24.M1,461,461
j.rnd.6x5.train.112,F24.M1,396,396
j.rnd.6x5.train.113,F24.M1,483,483
j.rnd.6x5.train.114,F24.M1,447,447
j.rnd.6x5.train.115,F24.M1,419,419
j.rnd.6x5.train.116,F24.M1,490,489
j.rnd.6x5.train.117,F24.M1,428,424
j.rnd.6x5.train.118,F24.M1,392,392
j.rnd.6x5.train.119,F24.M1,477,477
j.rnd.6x5.train.120,F24.M1,476,476
j.rnd.6x5.train.121,F24.M1,406,393
j.rnd.6x5.train.122,F24.M1,502,502
j.rnd.6x5.train.123,F24.M1,463,463
j.rnd.6x5.train.124,F24.M1,476,476
