Name,CDR,Makespan,BestFoundMakespan
f.mxc.6x5.train.1,phi.RNDmean.E-1,849,826
f.mxc.6x5.train.2,phi.RNDmean.E-1,405,397
f.mxc.6x5.train.3,phi.RNDmean.E-1,299,299
f.mxc.6x5.train.4,phi.RNDmean.E-1,539,539
f.mxc.6x5.train.5,phi.RNDmean.E-1,607,598
f.mxc.6x5.train.6,phi.RNDmean.E-1,658,650
f.mxc.6x5.train.7,phi.RNDmean.E-1,734,732
f.mxc.6x5.train.8,phi.RNDmean.E-1,687,679
f.mxc.6x5.train.9,phi.RNDmean.E-1,413,413
f.mxc.6x5.train.10,phi.RNDmean.E-1,403,399
f.mxc.6x5.train.11,phi.RNDmean.E-1,580,573
f.mxc.6x5.train.12,phi.RNDmean.E-1,499,497
f.mxc.6x5.train.13,phi.RNDmean.E-1,693,689
f.mxc.6x5.train.14,phi.RNDmean.E-1,705,705
f.mxc.6x5.train.15,phi.RNDmean.E-1,844,844
f.mxc.6x5.train.16,phi.RNDmean.E-1,602,599
f.mxc.6x5.train.17,phi.RNDmean.E-1,441,431
f.mxc.6x5.train.18,phi.RNDmean.E-1,483,483
f.mxc.6x5.train.19,phi.RNDmean.E-1,561,554
f.mxc.6x5.train.20,phi.RNDmean.E-1,616,609
f.mxc.6x5.train.21,phi.RNDmean.E-1,624,624
f.mxc.6x5.train.22,phi.RNDmean.E-1,712,711
f.mxc.6x5.train.23,phi.RNDmean.E-1,669,667
f.mxc.6x5.train.24,phi.RNDmean.E-1,855,855
f.mxc.6x5.train.25,phi.RNDmean.E-1,206,206
f.mxc.6x5.train.26,phi.RNDmean.E-1,471,465
f.mxc.6x5.train.27,phi.RNDmean.E-1,432,432
f.mxc.6x5.train.28,phi.RNDmean.E-1,608,607
f.mxc.6x5.train.29,phi.RNDmean.E-1,659,657
f.mxc.6x5.train.30,phi.RNDmean.E-1,750,749
f.mxc.6x5.train.31,phi.RNDmean.E-1,838,833
f.mxc.6x5.train.32,phi.RNDmean.E-1,390,386
f.mxc.6x5.train.33,phi.RNDmean.E-1,454,449
f.mxc.6x5.train.34,phi.RNDmean.E-1,553,552
f.mxc.6x5.train.35,phi.RNDmean.E-1,613,598
f.mxc.6x5.train.36,phi.RNDmean.E-1,654,639
f.mxc.6x5.train.37,phi.RNDmean.E-1,638,626
f.mxc.6x5.train.38,phi.RNDmean.E-1,754,751
f.mxc.6x5.train.39,phi.RNDmean.E-1,731,728
f.mxc.6x5.train.40,phi.RNDmean.E-1,194,186
f.mxc.6x5.train.41,phi.RNDmean.E-1,397,397
f.mxc.6x5.train.42,phi.RNDmean.E-1,502,487
f.mxc.6x5.train.43,phi.RNDmean.E-1,542,540
f.mxc.6x5.train.44,phi.RNDmean.E-1,622,621
f.mxc.6x5.train.45,phi.RNDmean.E-1,686,683
f.mxc.6x5.train.46,phi.RNDmean.E-1,820,820
f.mxc.6x5.train.47,phi.RNDmean.E-1,389,387
f.mxc.6x5.train.48,phi.RNDmean.E-1,377,371
f.mxc.6x5.train.49,phi.RNDmean.E-1,494,492
f.mxc.6x5.train.50,phi.RNDmean.E-1,592,583
f.mxc.6x5.train.51,phi.RNDmean.E-1,593,591
f.mxc.6x5.train.52,phi.RNDmean.E-1,747,744
f.mxc.6x5.train.53,phi.RNDmean.E-1,675,664
f.mxc.6x5.train.54,phi.RNDmean.E-1,877,870
f.mxc.6x5.train.55,phi.RNDmean.E-1,454,449
f.mxc.6x5.train.56,phi.RNDmean.E-1,493,493
f.mxc.6x5.train.57,phi.RNDmean.E-1,522,517
f.mxc.6x5.train.58,phi.RNDmean.E-1,582,573
f.mxc.6x5.train.59,phi.RNDmean.E-1,604,602
f.mxc.6x5.train.60,phi.RNDmean.E-1,678,678
f.mxc.6x5.train.61,phi.RNDmean.E-1,770,768
f.mxc.6x5.train.62,phi.RNDmean.E-1,866,846
f.mxc.6x5.train.63,phi.RNDmean.E-1,351,351
f.mxc.6x5.train.64,phi.RNDmean.E-1,485,485
f.mxc.6x5.train.65,phi.RNDmean.E-1,501,501
f.mxc.6x5.train.66,phi.RNDmean.E-1,575,575
f.mxc.6x5.train.67,phi.RNDmean.E-1,632,632
f.mxc.6x5.train.68,phi.RNDmean.E-1,736,733
f.mxc.6x5.train.69,phi.RNDmean.E-1,758,742
f.mxc.6x5.train.70,phi.RNDmean.E-1,376,363
f.mxc.6x5.train.71,phi.RNDmean.E-1,395,391
f.mxc.6x5.train.72,phi.RNDmean.E-1,483,478
f.mxc.6x5.train.73,phi.RNDmean.E-1,526,520
f.mxc.6x5.train.74,phi.RNDmean.E-1,599,594
f.mxc.6x5.train.75,phi.RNDmean.E-1,693,690
f.mxc.6x5.train.76,phi.RNDmean.E-1,748,748
f.mxc.6x5.train.77,phi.RNDmean.E-1,830,825
f.mxc.6x5.train.78,phi.RNDmean.E-1,410,409
f.mxc.6x5.train.79,phi.RNDmean.E-1,533,525
f.mxc.6x5.train.80,phi.RNDmean.E-1,385,385
f.mxc.6x5.train.81,phi.RNDmean.E-1,544,544
f.mxc.6x5.train.82,phi.RNDmean.E-1,522,520
f.mxc.6x5.train.83,phi.RNDmean.E-1,724,713
f.mxc.6x5.train.84,phi.RNDmean.E-1,812,809
f.mxc.6x5.train.85,phi.RNDmean.E-1,263,262
f.mxc.6x5.train.86,phi.RNDmean.E-1,320,320
f.mxc.6x5.train.87,phi.RNDmean.E-1,484,484
f.mxc.6x5.train.88,phi.RNDmean.E-1,546,546
f.mxc.6x5.train.89,phi.RNDmean.E-1,479,479
f.mxc.6x5.train.90,phi.RNDmean.E-1,623,616
f.mxc.6x5.train.91,phi.RNDmean.E-1,733,733
f.mxc.6x5.train.92,phi.RNDmean.E-1,870,870
f.mxc.6x5.train.93,phi.RNDmean.E-1,416,405
f.mxc.6x5.train.94,phi.RNDmean.E-1,475,468
f.mxc.6x5.train.95,phi.RNDmean.E-1,525,511
f.mxc.6x5.train.96,phi.RNDmean.E-1,571,565
f.mxc.6x5.train.97,phi.RNDmean.E-1,646,638
f.mxc.6x5.train.98,phi.RNDmean.E-1,671,669
f.mxc.6x5.train.99,phi.RNDmean.E-1,815,811
f.mxc.6x5.train.100,phi.RNDmean.E-1,876,875
f.mxc.6x5.train.101,phi.RNDmean.E-1,324,323
f.mxc.6x5.train.102,phi.RNDmean.E-1,455,454
f.mxc.6x5.train.103,phi.RNDmean.E-1,572,568
f.mxc.6x5.train.104,phi.RNDmean.E-1,513,513
f.mxc.6x5.train.105,phi.RNDmean.E-1,695,695
f.mxc.6x5.train.106,phi.RNDmean.E-1,693,687
f.mxc.6x5.train.107,phi.RNDmean.E-1,846,842
f.mxc.6x5.train.108,phi.RNDmean.E-1,281,281
f.mxc.6x5.train.109,phi.RNDmean.E-1,469,468
f.mxc.6x5.train.110,phi.RNDmean.E-1,395,394
f.mxc.6x5.train.111,phi.RNDmean.E-1,557,553
f.mxc.6x5.train.112,phi.RNDmean.E-1,584,569
f.mxc.6x5.train.113,phi.RNDmean.E-1,599,595
f.mxc.6x5.train.114,phi.RNDmean.E-1,696,673
f.mxc.6x5.train.115,phi.RNDmean.E-1,771,767
f.mxc.6x5.train.116,phi.RNDmean.E-1,488,482
f.mxc.6x5.train.117,phi.RNDmean.E-1,403,400
f.mxc.6x5.train.118,phi.RNDmean.E-1,546,545
f.mxc.6x5.train.119,phi.RNDmean.E-1,555,555
f.mxc.6x5.train.120,phi.RNDmean.E-1,735,735
f.mxc.6x5.train.121,phi.RNDmean.E-1,723,723
f.mxc.6x5.train.122,phi.RNDmean.E-1,759,759
f.mxc.6x5.train.123,phi.RNDmean.E-1,181,181
f.mxc.6x5.train.124,phi.RNDmean.E-1,466,466
f.mxc.6x5.train.125,phi.RNDmean.E-1,464,463
f.mxc.6x5.train.126,phi.RNDmean.E-1,547,547
f.mxc.6x5.train.127,phi.RNDmean.E-1,615,615
f.mxc.6x5.train.128,phi.RNDmean.E-1,668,664
f.mxc.6x5.train.129,phi.RNDmean.E-1,779,776
f.mxc.6x5.train.130,phi.RNDmean.E-1,640,638
f.mxc.6x5.train.131,phi.RNDmean.E-1,353,352
f.mxc.6x5.train.132,phi.RNDmean.E-1,409,409
f.mxc.6x5.train.133,phi.RNDmean.E-1,506,506
f.mxc.6x5.train.134,phi.RNDmean.E-1,581,575
f.mxc.6x5.train.135,phi.RNDmean.E-1,602,598
f.mxc.6x5.train.136,phi.RNDmean.E-1,700,694
f.mxc.6x5.train.137,phi.RNDmean.E-1,803,803
f.mxc.6x5.train.138,phi.RNDmean.E-1,814,811
f.mxc.6x5.train.139,phi.RNDmean.E-1,403,397
f.mxc.6x5.train.140,phi.RNDmean.E-1,546,536
f.mxc.6x5.train.141,phi.RNDmean.E-1,611,607
f.mxc.6x5.train.142,phi.RNDmean.E-1,667,664
f.mxc.6x5.train.143,phi.RNDmean.E-1,612,611
f.mxc.6x5.train.144,phi.RNDmean.E-1,733,728
f.mxc.6x5.train.145,phi.RNDmean.E-1,699,699
f.mxc.6x5.train.146,phi.RNDmean.E-1,319,318
f.mxc.6x5.train.147,phi.RNDmean.E-1,343,342
f.mxc.6x5.train.148,phi.RNDmean.E-1,566,565
f.mxc.6x5.train.149,phi.RNDmean.E-1,464,464
f.mxc.6x5.train.150,phi.RNDmean.E-1,590,587
f.mxc.6x5.train.151,phi.RNDmean.E-1,715,711
f.mxc.6x5.train.152,phi.RNDmean.E-1,842,833
f.mxc.6x5.train.153,phi.RNDmean.E-1,828,822
f.mxc.6x5.train.154,phi.RNDmean.E-1,404,396
f.mxc.6x5.train.155,phi.RNDmean.E-1,441,440
f.mxc.6x5.train.156,phi.RNDmean.E-1,534,534
f.mxc.6x5.train.157,phi.RNDmean.E-1,668,662
f.mxc.6x5.train.158,phi.RNDmean.E-1,574,572
f.mxc.6x5.train.159,phi.RNDmean.E-1,696,694
f.mxc.6x5.train.160,phi.RNDmean.E-1,742,731
f.mxc.6x5.train.161,phi.RNDmean.E-1,402,401
f.mxc.6x5.train.162,phi.RNDmean.E-1,369,369
f.mxc.6x5.train.163,phi.RNDmean.E-1,500,500
