Name,CDR,Makespan,BestFoundMakespan
j.rnd.6x5.train.1,phi.RNDmean.E-1,559,501
j.rnd.6x5.train.2,phi.RNDmean.E-1,416,404
j.rnd.6x5.train.3,phi.RNDmean.E-1,355,347
j.rnd.6x5.train.4,phi.RNDmean.E-1,514,492
j.rnd.6x5.train.5,phi.RNDmean.E-1,411,398
j.rnd.6x5.train.6,phi.RNDmean.E-1,503,487
j.rnd.6x5.train.7,phi.RNDmean.E-1,445,392
j.rnd.6x5.train.8,phi.RNDmean.E-1,529,458
j.rnd.6x5.train.9,phi.RNDmean.E-1,427,416
j.rnd.6x5.train.10,phi.RNDmean.E-1,444,444
j.rnd.6x5.train.11,phi.RNDmean.E-1,487,476
j.rnd.6x5.train.12,phi.RNDmean.E-1,457,399
j.rnd.6x5.train.13,phi.RNDmean.E-1,509,509
j.rnd.6x5.train.14,phi.RNDmean.E-1,464,460
j.rnd.6x5.train.15,phi.RNDmean.E-1,505,491
j.rnd.6x5.train.16,phi.RNDmean.E-1,543,499
j.rnd.6x5.train.17,phi.RNDmean.E-1,521,506
j.rnd.6x5.train.18,phi.RNDmean.E-1,505,500
j.rnd.6x5.train.19,phi.RNDmean.E-1,569,546
j.rnd.6x5.train.20,phi.RNDmean.E-1,437,386
j.rnd.6x5.train.21,phi.RNDmean.E-1,425,395
j.rnd.6x5.train.22,phi.RNDmean.E-1,532,499
j.rnd.6x5.train.23,phi.RNDmean.E-1,500,477
j.rnd.6x5.train.24,phi.RNDmean.E-1,447,427
j.rnd.6x5.train.25,phi.RNDmean.E-1,467,447
j.rnd.6x5.train.26,phi.RNDmean.E-1,479,449
j.rnd.6x5.train.27,phi.RNDmean.E-1,452,441
j.rnd.6x5.train.28,phi.RNDmean.E-1,385,372
j.rnd.6x5.train.29,phi.RNDmean.E-1,539,511
j.rnd.6x5.train.30,phi.RNDmean.E-1,472,454
j.rnd.6x5.train.31,phi.RNDmean.E-1,446,442
j.rnd.6x5.train.32,phi.RNDmean.E-1,579,547
j.rnd.6x5.train.33,phi.RNDmean.E-1,454,449
j.rnd.6x5.train.34,phi.RNDmean.E-1,478,461
j.rnd.6x5.train.35,phi.RNDmean.E-1,534,533
j.rnd.6x5.train.36,phi.RNDmean.E-1,419,403
j.rnd.6x5.train.37,phi.RNDmean.E-1,407,393
j.rnd.6x5.train.38,phi.RNDmean.E-1,526,520
j.rnd.6x5.train.39,phi.RNDmean.E-1,464,458
j.rnd.6x5.train.40,phi.RNDmean.E-1,351,351
j.rnd.6x5.train.41,phi.RNDmean.E-1,445,435
j.rnd.6x5.train.42,phi.RNDmean.E-1,467,430
j.rnd.6x5.train.43,phi.RNDmean.E-1,362,339
j.rnd.6x5.train.44,phi.RNDmean.E-1,451,440
j.rnd.6x5.train.45,phi.RNDmean.E-1,485,469
j.rnd.6x5.train.46,phi.RNDmean.E-1,546,536
j.rnd.6x5.train.47,phi.RNDmean.E-1,526,523
j.rnd.6x5.train.48,phi.RNDmean.E-1,455,454
j.rnd.6x5.train.49,phi.RNDmean.E-1,416,415
j.rnd.6x5.train.50,phi.RNDmean.E-1,449,449
j.rnd.6x5.train.51,phi.RNDmean.E-1,572,547
j.rnd.6x5.train.52,phi.RNDmean.E-1,545,539
