Name,SDR,Makespan
f.rndn.14x14.train.1,SPT,1672
f.rndn.14x14.train.2,SPT,1773
f.rndn.14x14.train.3,SPT,1778
f.rndn.14x14.train.4,SPT,1683
f.rndn.14x14.train.5,SPT,1845
f.rndn.14x14.train.6,SPT,1672
f.rndn.14x14.train.7,SPT,1647
f.rndn.14x14.train.8,SPT,1867
f.rndn.14x14.train.9,SPT,1745
f.rndn.14x14.train.10,SPT,1639
f.rndn.14x14.train.11,SPT,1725
f.rndn.14x14.train.12,SPT,1847
f.rndn.14x14.train.13,SPT,1697
f.rndn.14x14.train.14,SPT,1759
f.rndn.14x14.train.15,SPT,1727
f.rndn.14x14.train.16,SPT,1760
f.rndn.14x14.train.17,SPT,1657
f.rndn.14x14.train.18,SPT,1713
f.rndn.14x14.train.19,SPT,1728
f.rndn.14x14.train.20,SPT,1666
f.rndn.14x14.train.21,SPT,1669
f.rndn.14x14.train.22,SPT,1690
f.rndn.14x14.train.23,SPT,1741
f.rndn.14x14.train.24,SPT,1809
f.rndn.14x14.train.25,SPT,1771
f.rndn.14x14.train.26,SPT,1733
f.rndn.14x14.train.27,SPT,1803
f.rndn.14x14.train.28,SPT,1665
f.rndn.14x14.train.29,SPT,1749
f.rndn.14x14.train.30,SPT,1715
f.rndn.14x14.train.31,SPT,1706
f.rndn.14x14.train.32,SPT,1715
f.rndn.14x14.train.33,SPT,1768
f.rndn.14x14.train.34,SPT,1686
f.rndn.14x14.train.35,SPT,1634
f.rndn.14x14.train.36,SPT,1761
f.rndn.14x14.train.37,SPT,1646
f.rndn.14x14.train.38,SPT,1662
f.rndn.14x14.train.39,SPT,1755
f.rndn.14x14.train.40,SPT,1609
f.rndn.14x14.train.41,SPT,1637
f.rndn.14x14.train.42,SPT,1799
f.rndn.14x14.train.43,SPT,1793
f.rndn.14x14.train.44,SPT,1761
f.rndn.14x14.train.45,SPT,1676
f.rndn.14x14.train.46,SPT,1612
f.rndn.14x14.train.47,SPT,1713
f.rndn.14x14.train.48,SPT,1685
f.rndn.14x14.train.49,SPT,1752
f.rndn.14x14.train.50,SPT,1668
f.rndn.14x14.train.51,SPT,1793
f.rndn.14x14.train.52,SPT,1637
f.rndn.14x14.train.53,SPT,1717
f.rndn.14x14.train.54,SPT,1689
f.rndn.14x14.train.55,SPT,1814
f.rndn.14x14.train.56,SPT,1595
f.rndn.14x14.train.57,SPT,1652
f.rndn.14x14.train.58,SPT,1632
f.rndn.14x14.train.59,SPT,1762
f.rndn.14x14.train.60,SPT,1778
f.rndn.14x14.train.61,SPT,1702
f.rndn.14x14.train.62,SPT,1644
f.rndn.14x14.train.63,SPT,1685
f.rndn.14x14.train.64,SPT,1689
f.rndn.14x14.train.65,SPT,1686
f.rndn.14x14.train.66,SPT,1663
f.rndn.14x14.train.67,SPT,1763
f.rndn.14x14.train.68,SPT,1605
f.rndn.14x14.train.69,SPT,1645
f.rndn.14x14.train.70,SPT,1765
f.rndn.14x14.train.71,SPT,1576
f.rndn.14x14.train.72,SPT,1660
f.rndn.14x14.train.73,SPT,1713
f.rndn.14x14.train.74,SPT,1693
f.rndn.14x14.train.75,SPT,1617
f.rndn.14x14.train.76,SPT,1714
f.rndn.14x14.train.77,SPT,1704
f.rndn.14x14.train.78,SPT,1664
f.rndn.14x14.train.79,SPT,1616
f.rndn.14x14.train.80,SPT,1787
f.rndn.14x14.train.81,SPT,1680
f.rndn.14x14.train.82,SPT,1735
f.rndn.14x14.train.83,SPT,1752
f.rndn.14x14.train.84,SPT,1671
f.rndn.14x14.train.85,SPT,1681
f.rndn.14x14.train.86,SPT,1699
f.rndn.14x14.train.87,SPT,1590
f.rndn.14x14.train.88,SPT,1666
f.rndn.14x14.train.89,SPT,1709
f.rndn.14x14.train.90,SPT,1667
f.rndn.14x14.train.91,SPT,1637
f.rndn.14x14.train.92,SPT,1727
f.rndn.14x14.train.93,SPT,1570
f.rndn.14x14.train.94,SPT,1696
f.rndn.14x14.train.95,SPT,1717
f.rndn.14x14.train.96,SPT,1668
f.rndn.14x14.train.97,SPT,1677
f.rndn.14x14.train.98,SPT,1726
f.rndn.14x14.train.99,SPT,1675
f.rndn.14x14.train.100,SPT,1643
f.rndn.14x14.train.101,SPT,1696
f.rndn.14x14.train.102,SPT,1812
f.rndn.14x14.train.103,SPT,1718
f.rndn.14x14.train.104,SPT,1727
f.rndn.14x14.train.105,SPT,1839
f.rndn.14x14.train.106,SPT,1715
f.rndn.14x14.train.107,SPT,1580
f.rndn.14x14.train.108,SPT,1616
f.rndn.14x14.train.109,SPT,1655
f.rndn.14x14.train.110,SPT,1719
f.rndn.14x14.train.111,SPT,1646
f.rndn.14x14.train.112,SPT,1751
f.rndn.14x14.train.113,SPT,1731
f.rndn.14x14.train.114,SPT,1617
f.rndn.14x14.train.115,SPT,1649
f.rndn.14x14.train.116,SPT,1726
f.rndn.14x14.train.117,SPT,1683
f.rndn.14x14.train.118,SPT,1757
f.rndn.14x14.train.119,SPT,1754
