Name,SDR,Makespan
f.jc.12x12.train.1,SPT,2201
f.jc.12x12.train.2,SPT,938
f.jc.12x12.train.3,SPT,946
f.jc.12x12.train.4,SPT,1403
f.jc.12x12.train.5,SPT,1392
f.jc.12x12.train.6,SPT,1550
f.jc.12x12.train.7,SPT,1679
f.jc.12x12.train.8,SPT,1815
f.jc.12x12.train.9,SPT,848
f.jc.12x12.train.10,SPT,1102
f.jc.12x12.train.11,SPT,1289
f.jc.12x12.train.12,SPT,1262
f.jc.12x12.train.13,SPT,1782
f.jc.12x12.train.14,SPT,1713
f.jc.12x12.train.15,SPT,1768
f.jc.12x12.train.16,SPT,2080
f.jc.12x12.train.17,SPT,1020
f.jc.12x12.train.18,SPT,1075
f.jc.12x12.train.19,SPT,1347
f.jc.12x12.train.20,SPT,1444
f.jc.12x12.train.21,SPT,1474
f.jc.12x12.train.22,SPT,1913
f.jc.12x12.train.23,SPT,1843
f.jc.12x12.train.24,SPT,2052
f.jc.12x12.train.25,SPT,884
f.jc.12x12.train.26,SPT,1096
f.jc.12x12.train.27,SPT,1198
f.jc.12x12.train.28,SPT,1397
f.jc.12x12.train.29,SPT,1648
f.jc.12x12.train.30,SPT,1787
f.jc.12x12.train.31,SPT,1872
f.jc.12x12.train.32,SPT,1053
f.jc.12x12.train.33,SPT,1138
f.jc.12x12.train.34,SPT,1198
f.jc.12x12.train.35,SPT,1608
f.jc.12x12.train.36,SPT,1458
f.jc.12x12.train.37,SPT,1637
f.jc.12x12.train.38,SPT,1849
f.jc.12x12.train.39,SPT,1976
f.jc.12x12.train.40,SPT,797
f.jc.12x12.train.41,SPT,1032
f.jc.12x12.train.42,SPT,1193
f.jc.12x12.train.43,SPT,1287
f.jc.12x12.train.44,SPT,1523
f.jc.12x12.train.45,SPT,1588
f.jc.12x12.train.46,SPT,1998
f.jc.12x12.train.47,SPT,1039
f.jc.12x12.train.48,SPT,1136
f.jc.12x12.train.49,SPT,1100
f.jc.12x12.train.50,SPT,1331
f.jc.12x12.train.51,SPT,1703
f.jc.12x12.train.52,SPT,1702
f.jc.12x12.train.53,SPT,1663
f.jc.12x12.train.54,SPT,2132
f.jc.12x12.train.55,SPT,950
f.jc.12x12.train.56,SPT,1187
f.jc.12x12.train.57,SPT,1377
f.jc.12x12.train.58,SPT,1453
f.jc.12x12.train.59,SPT,1673
f.jc.12x12.train.60,SPT,1763
f.jc.12x12.train.61,SPT,1797
f.jc.12x12.train.62,SPT,2021
f.jc.12x12.train.63,SPT,1037
f.jc.12x12.train.64,SPT,1309
