Name,SDR,Makespan
f.jc.14x14.train.1,SPT,2501
f.jc.14x14.train.2,SPT,1115
f.jc.14x14.train.3,SPT,1065
f.jc.14x14.train.4,SPT,1807
f.jc.14x14.train.5,SPT,1617
f.jc.14x14.train.6,SPT,1877
f.jc.14x14.train.7,SPT,2067
f.jc.14x14.train.8,SPT,2168
f.jc.14x14.train.9,SPT,1001
f.jc.14x14.train.10,SPT,1240
f.jc.14x14.train.11,SPT,1489
f.jc.14x14.train.12,SPT,1574
f.jc.14x14.train.13,SPT,2006
f.jc.14x14.train.14,SPT,2056
f.jc.14x14.train.15,SPT,2182
f.jc.14x14.train.16,SPT,2396
f.jc.14x14.train.17,SPT,1321
f.jc.14x14.train.18,SPT,1305
f.jc.14x14.train.19,SPT,1764
f.jc.14x14.train.20,SPT,1604
f.jc.14x14.train.21,SPT,1799
f.jc.14x14.train.22,SPT,2263
f.jc.14x14.train.23,SPT,2222
f.jc.14x14.train.24,SPT,2317
f.jc.14x14.train.25,SPT,991
f.jc.14x14.train.26,SPT,1315
f.jc.14x14.train.27,SPT,1428
f.jc.14x14.train.28,SPT,1888
f.jc.14x14.train.29,SPT,1858
f.jc.14x14.train.30,SPT,2257
f.jc.14x14.train.31,SPT,2193
f.jc.14x14.train.32,SPT,1193
f.jc.14x14.train.33,SPT,1337
f.jc.14x14.train.34,SPT,1508
f.jc.14x14.train.35,SPT,1829
f.jc.14x14.train.36,SPT,1838
f.jc.14x14.train.37,SPT,1963
f.jc.14x14.train.38,SPT,2258
f.jc.14x14.train.39,SPT,2435
f.jc.14x14.train.40,SPT,914
f.jc.14x14.train.41,SPT,1300
f.jc.14x14.train.42,SPT,1374
f.jc.14x14.train.43,SPT,1511
f.jc.14x14.train.44,SPT,1882
f.jc.14x14.train.45,SPT,1933
f.jc.14x14.train.46,SPT,2361
f.jc.14x14.train.47,SPT,1280
f.jc.14x14.train.48,SPT,1226
f.jc.14x14.train.49,SPT,1384
f.jc.14x14.train.50,SPT,1533
f.jc.14x14.train.51,SPT,1938
f.jc.14x14.train.52,SPT,2134
f.jc.14x14.train.53,SPT,2060
f.jc.14x14.train.54,SPT,2380
f.jc.14x14.train.55,SPT,1283
f.jc.14x14.train.56,SPT,1487
f.jc.14x14.train.57,SPT,1536
f.jc.14x14.train.58,SPT,1693
f.jc.14x14.train.59,SPT,1743
f.jc.14x14.train.60,SPT,1905
f.jc.14x14.train.61,SPT,2101
f.jc.14x14.train.62,SPT,2369
f.jc.14x14.train.63,SPT,1422
f.jc.14x14.train.64,SPT,1455
f.jc.14x14.train.65,SPT,1380
f.jc.14x14.train.66,SPT,1769
f.jc.14x14.train.67,SPT,1767
f.jc.14x14.train.68,SPT,2095
f.jc.14x14.train.69,SPT,2441
f.jc.14x14.train.70,SPT,1032
f.jc.14x14.train.71,SPT,1156
f.jc.14x14.train.72,SPT,1543
f.jc.14x14.train.73,SPT,1543
f.jc.14x14.train.74,SPT,1670
f.jc.14x14.train.75,SPT,2007
f.jc.14x14.train.76,SPT,2060
f.jc.14x14.train.77,SPT,2446
f.jc.14x14.train.78,SPT,1132
f.jc.14x14.train.79,SPT,1473
f.jc.14x14.train.80,SPT,1274
f.jc.14x14.train.81,SPT,1696
f.jc.14x14.train.82,SPT,1827
f.jc.14x14.train.83,SPT,2274
f.jc.14x14.train.84,SPT,2209
f.jc.14x14.train.85,SPT,1053
f.jc.14x14.train.86,SPT,1081
f.jc.14x14.train.87,SPT,1516
f.jc.14x14.train.88,SPT,1671
f.jc.14x14.train.89,SPT,1757
f.jc.14x14.train.90,SPT,1828
f.jc.14x14.train.91,SPT,2170
f.jc.14x14.train.92,SPT,2336
f.jc.14x14.train.93,SPT,1130
f.jc.14x14.train.94,SPT,1496
f.jc.14x14.train.95,SPT,1438
f.jc.14x14.train.96,SPT,1474
f.jc.14x14.train.97,SPT,1921
f.jc.14x14.train.98,SPT,2023
f.jc.14x14.train.99,SPT,2227
f.jc.14x14.train.100,SPT,2594
f.jc.14x14.train.101,SPT,901
f.jc.14x14.train.102,SPT,1268
f.jc.14x14.train.103,SPT,1501
f.jc.14x14.train.104,SPT,1735
f.jc.14x14.train.105,SPT,1889
f.jc.14x14.train.106,SPT,2152
f.jc.14x14.train.107,SPT,2345
f.jc.14x14.train.108,SPT,1065
f.jc.14x14.train.109,SPT,1190
f.jc.14x14.train.110,SPT,1354
f.jc.14x14.train.111,SPT,1709
f.jc.14x14.train.112,SPT,1783
f.jc.14x14.train.113,SPT,1966
f.jc.14x14.train.114,SPT,2142
f.jc.14x14.train.115,SPT,2345
f.jc.14x14.train.116,SPT,1372
f.jc.14x14.train.117,SPT,1321
f.jc.14x14.train.118,SPT,1325
f.jc.14x14.train.119,SPT,1737
f.jc.14x14.train.120,SPT,1862
f.jc.14x14.train.121,SPT,1982
f.jc.14x14.train.122,SPT,2321
f.jc.14x14.train.123,SPT,971
f.jc.14x14.train.124,SPT,1203
f.jc.14x14.train.125,SPT,1368
f.jc.14x14.train.126,SPT,1664
f.jc.14x14.train.127,SPT,1706
f.jc.14x14.train.128,SPT,2054
f.jc.14x14.train.129,SPT,2248
f.jc.14x14.train.130,SPT,2142
f.jc.14x14.train.131,SPT,1060
f.jc.14x14.train.132,SPT,1243
f.jc.14x14.train.133,SPT,1417
f.jc.14x14.train.134,SPT,1561
f.jc.14x14.train.135,SPT,1776
f.jc.14x14.train.136,SPT,2059
f.jc.14x14.train.137,SPT,2272
f.jc.14x14.train.138,SPT,2572
f.jc.14x14.train.139,SPT,1326
f.jc.14x14.train.140,SPT,1492
f.jc.14x14.train.141,SPT,1708
f.jc.14x14.train.142,SPT,1813
f.jc.14x14.train.143,SPT,1816
f.jc.14x14.train.144,SPT,2091
f.jc.14x14.train.145,SPT,2303
f.jc.14x14.train.146,SPT,1137
f.jc.14x14.train.147,SPT,1249
f.jc.14x14.train.148,SPT,1455
f.jc.14x14.train.149,SPT,1468
f.jc.14x14.train.150,SPT,1998
f.jc.14x14.train.151,SPT,1944
f.jc.14x14.train.152,SPT,2180
f.jc.14x14.train.153,SPT,2348
f.jc.14x14.train.154,SPT,1235
f.jc.14x14.train.155,SPT,1349
f.jc.14x14.train.156,SPT,1463
f.jc.14x14.train.157,SPT,1820
f.jc.14x14.train.158,SPT,1869
f.jc.14x14.train.159,SPT,1938
f.jc.14x14.train.160,SPT,2260
f.jc.14x14.train.161,SPT,1014
f.jc.14x14.train.162,SPT,1138
f.jc.14x14.train.163,SPT,1479
f.jc.14x14.train.164,SPT,1685
f.jc.14x14.train.165,SPT,1658
f.jc.14x14.train.166,SPT,2168
f.jc.14x14.train.167,SPT,2032
f.jc.14x14.train.168,SPT,2383
f.jc.14x14.train.169,SPT,1158
f.jc.14x14.train.170,SPT,1360
f.jc.14x14.train.171,SPT,1534
f.jc.14x14.train.172,SPT,1704
f.jc.14x14.train.173,SPT,1805
f.jc.14x14.train.174,SPT,1969
f.jc.14x14.train.175,SPT,2369
f.jc.14x14.train.176,SPT,2383
f.jc.14x14.train.177,SPT,1142
f.jc.14x14.train.178,SPT,1395
f.jc.14x14.train.179,SPT,1610
f.jc.14x14.train.180,SPT,1626
f.jc.14x14.train.181,SPT,2150
f.jc.14x14.train.182,SPT,2110
f.jc.14x14.train.183,SPT,2554
f.jc.14x14.train.184,SPT,1137
f.jc.14x14.train.185,SPT,1385
f.jc.14x14.train.186,SPT,1370
f.jc.14x14.train.187,SPT,1592
f.jc.14x14.train.188,SPT,1834
f.jc.14x14.train.189,SPT,2068
f.jc.14x14.train.190,SPT,2044
f.jc.14x14.train.191,SPT,2315
f.jc.14x14.train.192,SPT,1077
f.jc.14x14.train.193,SPT,1400
f.jc.14x14.train.194,SPT,1626
f.jc.14x14.train.195,SPT,1395
f.jc.14x14.train.196,SPT,1701
f.jc.14x14.train.197,SPT,2102
f.jc.14x14.train.198,SPT,2212
f.jc.14x14.train.199,SPT,963
f.jc.14x14.train.200,SPT,1313
f.jc.14x14.train.201,SPT,1428
f.jc.14x14.train.202,SPT,1755
f.jc.14x14.train.203,SPT,1833
f.jc.14x14.train.204,SPT,2178
f.jc.14x14.train.205,SPT,2137
f.jc.14x14.train.206,SPT,2723
f.jc.14x14.train.207,SPT,999
f.jc.14x14.train.208,SPT,961
f.jc.14x14.train.209,SPT,1325
f.jc.14x14.train.210,SPT,1625
f.jc.14x14.train.211,SPT,1800
f.jc.14x14.train.212,SPT,1887
f.jc.14x14.train.213,SPT,2027
f.jc.14x14.train.214,SPT,2400
f.jc.14x14.train.215,SPT,1118
f.jc.14x14.train.216,SPT,1434
f.jc.14x14.train.217,SPT,1624
f.jc.14x14.train.218,SPT,1731
f.jc.14x14.train.219,SPT,2044
f.jc.14x14.train.220,SPT,2208
f.jc.14x14.train.221,SPT,2253
f.jc.14x14.train.222,SPT,1031
f.jc.14x14.train.223,SPT,1453
f.jc.14x14.train.224,SPT,1324
f.jc.14x14.train.225,SPT,1783
f.jc.14x14.train.226,SPT,1711
f.jc.14x14.train.227,SPT,1938
f.jc.14x14.train.228,SPT,2027
f.jc.14x14.train.229,SPT,2387
f.jc.14x14.train.230,SPT,1056
f.jc.14x14.train.231,SPT,1529
f.jc.14x14.train.232,SPT,1485
f.jc.14x14.train.233,SPT,1766
f.jc.14x14.train.234,SPT,1860
f.jc.14x14.train.235,SPT,1973
f.jc.14x14.train.236,SPT,2236
f.jc.14x14.train.237,SPT,951
f.jc.14x14.train.238,SPT,1262
f.jc.14x14.train.239,SPT,1458
f.jc.14x14.train.240,SPT,1443
f.jc.14x14.train.241,SPT,1901
f.jc.14x14.train.242,SPT,1901
f.jc.14x14.train.243,SPT,2414
f.jc.14x14.train.244,SPT,2264
f.jc.14x14.train.245,SPT,963
f.jc.14x14.train.246,SPT,1267
f.jc.14x14.train.247,SPT,1443
