Name,SDR,Makespan
j.rnd_p1mdoubled.6x5.train.1,SPT,1117
j.rnd_p1mdoubled.6x5.train.2,SPT,679
j.rnd_p1mdoubled.6x5.train.3,SPT,692
j.rnd_p1mdoubled.6x5.train.4,SPT,1087
j.rnd_p1mdoubled.6x5.train.5,SPT,805
j.rnd_p1mdoubled.6x5.train.6,SPT,832
j.rnd_p1mdoubled.6x5.train.7,SPT,857
j.rnd_p1mdoubled.6x5.train.8,SPT,907
j.rnd_p1mdoubled.6x5.train.9,SPT,809
j.rnd_p1mdoubled.6x5.train.10,SPT,1136
j.rnd_p1mdoubled.6x5.train.11,SPT,936
j.rnd_p1mdoubled.6x5.train.12,SPT,866
j.rnd_p1mdoubled.6x5.train.13,SPT,883
j.rnd_p1mdoubled.6x5.train.14,SPT,796
j.rnd_p1mdoubled.6x5.train.15,SPT,710
j.rnd_p1mdoubled.6x5.train.16,SPT,1022
j.rnd_p1mdoubled.6x5.train.17,SPT,966
j.rnd_p1mdoubled.6x5.train.18,SPT,850
j.rnd_p1mdoubled.6x5.train.19,SPT,1180
j.rnd_p1mdoubled.6x5.train.20,SPT,630
j.rnd_p1mdoubled.6x5.train.21,SPT,697
j.rnd_p1mdoubled.6x5.train.22,SPT,954
j.rnd_p1mdoubled.6x5.train.23,SPT,888
j.rnd_p1mdoubled.6x5.train.24,SPT,768
j.rnd_p1mdoubled.6x5.train.25,SPT,866
j.rnd_p1mdoubled.6x5.train.26,SPT,589
j.rnd_p1mdoubled.6x5.train.27,SPT,835
j.rnd_p1mdoubled.6x5.train.28,SPT,482
j.rnd_p1mdoubled.6x5.train.29,SPT,1045
j.rnd_p1mdoubled.6x5.train.30,SPT,906
j.rnd_p1mdoubled.6x5.train.31,SPT,592
j.rnd_p1mdoubled.6x5.train.32,SPT,972
j.rnd_p1mdoubled.6x5.train.33,SPT,830
j.rnd_p1mdoubled.6x5.train.34,SPT,942
j.rnd_p1mdoubled.6x5.train.35,SPT,1145
j.rnd_p1mdoubled.6x5.train.36,SPT,879
j.rnd_p1mdoubled.6x5.train.37,SPT,817
j.rnd_p1mdoubled.6x5.train.38,SPT,1021
j.rnd_p1mdoubled.6x5.train.39,SPT,873
j.rnd_p1mdoubled.6x5.train.40,SPT,865
j.rnd_p1mdoubled.6x5.train.41,SPT,907
j.rnd_p1mdoubled.6x5.train.42,SPT,770
j.rnd_p1mdoubled.6x5.train.43,SPT,617
j.rnd_p1mdoubled.6x5.train.44,SPT,954
j.rnd_p1mdoubled.6x5.train.45,SPT,831
j.rnd_p1mdoubled.6x5.train.46,SPT,852
j.rnd_p1mdoubled.6x5.train.47,SPT,854
j.rnd_p1mdoubled.6x5.train.48,SPT,1040
j.rnd_p1mdoubled.6x5.train.49,SPT,656
j.rnd_p1mdoubled.6x5.train.50,SPT,879
j.rnd_p1mdoubled.6x5.train.51,SPT,1184
j.rnd_p1mdoubled.6x5.train.52,SPT,955
j.rnd_p1mdoubled.6x5.train.53,SPT,693
j.rnd_p1mdoubled.6x5.train.54,SPT,806
j.rnd_p1mdoubled.6x5.train.55,SPT,627
j.rnd_p1mdoubled.6x5.train.56,SPT,622
j.rnd_p1mdoubled.6x5.train.57,SPT,910
j.rnd_p1mdoubled.6x5.train.58,SPT,742
j.rnd_p1mdoubled.6x5.train.59,SPT,710
j.rnd_p1mdoubled.6x5.train.60,SPT,982
j.rnd_p1mdoubled.6x5.train.61,SPT,703
j.rnd_p1mdoubled.6x5.train.62,SPT,643
j.rnd_p1mdoubled.6x5.train.63,SPT,1153
j.rnd_p1mdoubled.6x5.train.64,SPT,980
j.rnd_p1mdoubled.6x5.train.65,SPT,826
j.rnd_p1mdoubled.6x5.train.66,SPT,1061
j.rnd_p1mdoubled.6x5.train.67,SPT,789
j.rnd_p1mdoubled.6x5.train.68,SPT,634
j.rnd_p1mdoubled.6x5.train.69,SPT,1124
j.rnd_p1mdoubled.6x5.train.70,SPT,727
j.rnd_p1mdoubled.6x5.train.71,SPT,800
j.rnd_p1mdoubled.6x5.train.72,SPT,918
j.rnd_p1mdoubled.6x5.train.73,SPT,836
j.rnd_p1mdoubled.6x5.train.74,SPT,513
j.rnd_p1mdoubled.6x5.train.75,SPT,924
j.rnd_p1mdoubled.6x5.train.76,SPT,801
j.rnd_p1mdoubled.6x5.train.77,SPT,967
j.rnd_p1mdoubled.6x5.train.78,SPT,817
j.rnd_p1mdoubled.6x5.train.79,SPT,1000
j.rnd_p1mdoubled.6x5.train.80,SPT,787
j.rnd_p1mdoubled.6x5.train.81,SPT,939
j.rnd_p1mdoubled.6x5.train.82,SPT,996
j.rnd_p1mdoubled.6x5.train.83,SPT,914
j.rnd_p1mdoubled.6x5.train.84,SPT,657
j.rnd_p1mdoubled.6x5.train.85,SPT,1048
j.rnd_p1mdoubled.6x5.train.86,SPT,624
j.rnd_p1mdoubled.6x5.train.87,SPT,914
j.rnd_p1mdoubled.6x5.train.88,SPT,985
j.rnd_p1mdoubled.6x5.train.89,SPT,686
j.rnd_p1mdoubled.6x5.train.90,SPT,753
j.rnd_p1mdoubled.6x5.train.91,SPT,1034
j.rnd_p1mdoubled.6x5.train.92,SPT,776
j.rnd_p1mdoubled.6x5.train.93,SPT,949
j.rnd_p1mdoubled.6x5.train.94,SPT,1073
j.rnd_p1mdoubled.6x5.train.95,SPT,946
j.rnd_p1mdoubled.6x5.train.96,SPT,623
j.rnd_p1mdoubled.6x5.train.97,SPT,943
j.rnd_p1mdoubled.6x5.train.98,SPT,846
j.rnd_p1mdoubled.6x5.train.99,SPT,706
j.rnd_p1mdoubled.6x5.train.100,SPT,1182
j.rnd_p1mdoubled.6x5.train.101,SPT,623
j.rnd_p1mdoubled.6x5.train.102,SPT,753
j.rnd_p1mdoubled.6x5.train.103,SPT,530
j.rnd_p1mdoubled.6x5.train.104,SPT,621
j.rnd_p1mdoubled.6x5.train.105,SPT,831
j.rnd_p1mdoubled.6x5.train.106,SPT,910
j.rnd_p1mdoubled.6x5.train.107,SPT,1136
j.rnd_p1mdoubled.6x5.train.108,SPT,1059
j.rnd_p1mdoubled.6x5.train.109,SPT,701
j.rnd_p1mdoubled.6x5.train.110,SPT,982
j.rnd_p1mdoubled.6x5.train.111,SPT,1020
j.rnd_p1mdoubled.6x5.train.112,SPT,920
j.rnd_p1mdoubled.6x5.train.113,SPT,916
j.rnd_p1mdoubled.6x5.train.114,SPT,690
j.rnd_p1mdoubled.6x5.train.115,SPT,535
j.rnd_p1mdoubled.6x5.train.116,SPT,1294
j.rnd_p1mdoubled.6x5.train.117,SPT,783
j.rnd_p1mdoubled.6x5.train.118,SPT,602
j.rnd_p1mdoubled.6x5.train.119,SPT,1112
j.rnd_p1mdoubled.6x5.train.120,SPT,600
j.rnd_p1mdoubled.6x5.train.121,SPT,484
j.rnd_p1mdoubled.6x5.train.122,SPT,1028
j.rnd_p1mdoubled.6x5.train.123,SPT,852
j.rnd_p1mdoubled.6x5.train.124,SPT,834
j.rnd_p1mdoubled.6x5.train.125,SPT,979
j.rnd_p1mdoubled.6x5.train.126,SPT,884
j.rnd_p1mdoubled.6x5.train.127,SPT,772
j.rnd_p1mdoubled.6x5.train.128,SPT,1166
j.rnd_p1mdoubled.6x5.train.129,SPT,1065
j.rnd_p1mdoubled.6x5.train.130,SPT,838
j.rnd_p1mdoubled.6x5.train.131,SPT,746
j.rnd_p1mdoubled.6x5.train.132,SPT,891
j.rnd_p1mdoubled.6x5.train.133,SPT,826
j.rnd_p1mdoubled.6x5.train.134,SPT,850
j.rnd_p1mdoubled.6x5.train.135,SPT,938
j.rnd_p1mdoubled.6x5.train.136,SPT,818
j.rnd_p1mdoubled.6x5.train.137,SPT,768
j.rnd_p1mdoubled.6x5.train.138,SPT,678
j.rnd_p1mdoubled.6x5.train.139,SPT,903
j.rnd_p1mdoubled.6x5.train.140,SPT,804
j.rnd_p1mdoubled.6x5.train.141,SPT,1295
j.rnd_p1mdoubled.6x5.train.142,SPT,956
j.rnd_p1mdoubled.6x5.train.143,SPT,614
j.rnd_p1mdoubled.6x5.train.144,SPT,894
j.rnd_p1mdoubled.6x5.train.145,SPT,899
j.rnd_p1mdoubled.6x5.train.146,SPT,809
j.rnd_p1mdoubled.6x5.train.147,SPT,800
j.rnd_p1mdoubled.6x5.train.148,SPT,997
j.rnd_p1mdoubled.6x5.train.149,SPT,770
j.rnd_p1mdoubled.6x5.train.150,SPT,1000
j.rnd_p1mdoubled.6x5.train.151,SPT,509
j.rnd_p1mdoubled.6x5.train.152,SPT,1020
j.rnd_p1mdoubled.6x5.train.153,SPT,919
j.rnd_p1mdoubled.6x5.train.154,SPT,924
j.rnd_p1mdoubled.6x5.train.155,SPT,967
j.rnd_p1mdoubled.6x5.train.156,SPT,1035
j.rnd_p1mdoubled.6x5.train.157,SPT,824
j.rnd_p1mdoubled.6x5.train.158,SPT,978
j.rnd_p1mdoubled.6x5.train.159,SPT,624
j.rnd_p1mdoubled.6x5.train.160,SPT,944
