Name,SDR,Makespan
f.rndn.6x5.train.1,SPT,624
f.rndn.6x5.train.2,SPT,584
f.rndn.6x5.train.3,SPT,596
f.rndn.6x5.train.4,SPT,614
f.rndn.6x5.train.5,SPT,651
f.rndn.6x5.train.6,SPT,651
f.rndn.6x5.train.7,SPT,608
f.rndn.6x5.train.8,SPT,654
f.rndn.6x5.train.9,SPT,599
f.rndn.6x5.train.10,SPT,558
f.rndn.6x5.train.11,SPT,657
f.rndn.6x5.train.12,SPT,602
f.rndn.6x5.train.13,SPT,570
f.rndn.6x5.train.14,SPT,557
f.rndn.6x5.train.15,SPT,574
f.rndn.6x5.train.16,SPT,603
f.rndn.6x5.train.17,SPT,591
f.rndn.6x5.train.18,SPT,739
f.rndn.6x5.train.19,SPT,658
f.rndn.6x5.train.20,SPT,600
f.rndn.6x5.train.21,SPT,593
f.rndn.6x5.train.22,SPT,559
f.rndn.6x5.train.23,SPT,613
f.rndn.6x5.train.24,SPT,562
f.rndn.6x5.train.25,SPT,588
f.rndn.6x5.train.26,SPT,660
f.rndn.6x5.train.27,SPT,647
f.rndn.6x5.train.28,SPT,646
f.rndn.6x5.train.29,SPT,659
f.rndn.6x5.train.30,SPT,593
f.rndn.6x5.train.31,SPT,605
f.rndn.6x5.train.32,SPT,656
f.rndn.6x5.train.33,SPT,608
f.rndn.6x5.train.34,SPT,606
f.rndn.6x5.train.35,SPT,612
f.rndn.6x5.train.36,SPT,590
f.rndn.6x5.train.37,SPT,549
f.rndn.6x5.train.38,SPT,606
f.rndn.6x5.train.39,SPT,603
f.rndn.6x5.train.40,SPT,589
f.rndn.6x5.train.41,SPT,633
f.rndn.6x5.train.42,SPT,544
f.rndn.6x5.train.43,SPT,541
f.rndn.6x5.train.44,SPT,603
f.rndn.6x5.train.45,SPT,650
f.rndn.6x5.train.46,SPT,661
f.rndn.6x5.train.47,SPT,619
f.rndn.6x5.train.48,SPT,600
f.rndn.6x5.train.49,SPT,602
f.rndn.6x5.train.50,SPT,666
f.rndn.6x5.train.51,SPT,616
f.rndn.6x5.train.52,SPT,670
f.rndn.6x5.train.53,SPT,594
f.rndn.6x5.train.54,SPT,644
f.rndn.6x5.train.55,SPT,652
f.rndn.6x5.train.56,SPT,607
f.rndn.6x5.train.57,SPT,594
f.rndn.6x5.train.58,SPT,660
f.rndn.6x5.train.59,SPT,650
f.rndn.6x5.train.60,SPT,642
f.rndn.6x5.train.61,SPT,543
f.rndn.6x5.train.62,SPT,536
f.rndn.6x5.train.63,SPT,705
f.rndn.6x5.train.64,SPT,650
f.rndn.6x5.train.65,SPT,600
f.rndn.6x5.train.66,SPT,649
f.rndn.6x5.train.67,SPT,656
f.rndn.6x5.train.68,SPT,605
f.rndn.6x5.train.69,SPT,614
f.rndn.6x5.train.70,SPT,596
f.rndn.6x5.train.71,SPT,650
f.rndn.6x5.train.72,SPT,608
f.rndn.6x5.train.73,SPT,603
f.rndn.6x5.train.74,SPT,543
f.rndn.6x5.train.75,SPT,590
f.rndn.6x5.train.76,SPT,509
f.rndn.6x5.train.77,SPT,543
f.rndn.6x5.train.78,SPT,649
f.rndn.6x5.train.79,SPT,572
f.rndn.6x5.train.80,SPT,536
f.rndn.6x5.train.81,SPT,543
f.rndn.6x5.train.82,SPT,603
f.rndn.6x5.train.83,SPT,615
f.rndn.6x5.train.84,SPT,586
f.rndn.6x5.train.85,SPT,692
f.rndn.6x5.train.86,SPT,676
f.rndn.6x5.train.87,SPT,658
f.rndn.6x5.train.88,SPT,561
f.rndn.6x5.train.89,SPT,655
f.rndn.6x5.train.90,SPT,648
f.rndn.6x5.train.91,SPT,559
f.rndn.6x5.train.92,SPT,562
f.rndn.6x5.train.93,SPT,548
f.rndn.6x5.train.94,SPT,557
f.rndn.6x5.train.95,SPT,589
f.rndn.6x5.train.96,SPT,560
f.rndn.6x5.train.97,SPT,611
f.rndn.6x5.train.98,SPT,599
f.rndn.6x5.train.99,SPT,604
f.rndn.6x5.train.100,SPT,619
f.rndn.6x5.train.101,SPT,598
f.rndn.6x5.train.102,SPT,654
f.rndn.6x5.train.103,SPT,587
f.rndn.6x5.train.104,SPT,710
f.rndn.6x5.train.105,SPT,699
f.rndn.6x5.train.106,SPT,607
f.rndn.6x5.train.107,SPT,570
f.rndn.6x5.train.108,SPT,589
f.rndn.6x5.train.109,SPT,609
f.rndn.6x5.train.110,SPT,601
f.rndn.6x5.train.111,SPT,704
f.rndn.6x5.train.112,SPT,602
f.rndn.6x5.train.113,SPT,659
f.rndn.6x5.train.114,SPT,658
f.rndn.6x5.train.115,SPT,547
f.rndn.6x5.train.116,SPT,570
f.rndn.6x5.train.117,SPT,645
f.rndn.6x5.train.118,SPT,579
f.rndn.6x5.train.119,SPT,602
f.rndn.6x5.train.120,SPT,557
f.rndn.6x5.train.121,SPT,653
f.rndn.6x5.train.122,SPT,664
f.rndn.6x5.train.123,SPT,640
f.rndn.6x5.train.124,SPT,619
f.rndn.6x5.train.125,SPT,607
f.rndn.6x5.train.126,SPT,604
f.rndn.6x5.train.127,SPT,596
f.rndn.6x5.train.128,SPT,557
f.rndn.6x5.train.129,SPT,654
f.rndn.6x5.train.130,SPT,595
f.rndn.6x5.train.131,SPT,647
f.rndn.6x5.train.132,SPT,700
f.rndn.6x5.train.133,SPT,621
f.rndn.6x5.train.134,SPT,595
f.rndn.6x5.train.135,SPT,610
f.rndn.6x5.train.136,SPT,654
f.rndn.6x5.train.137,SPT,656
f.rndn.6x5.train.138,SPT,597
f.rndn.6x5.train.139,SPT,596
f.rndn.6x5.train.140,SPT,648
f.rndn.6x5.train.141,SPT,616
f.rndn.6x5.train.142,SPT,561
f.rndn.6x5.train.143,SPT,648
f.rndn.6x5.train.144,SPT,617
f.rndn.6x5.train.145,SPT,605
f.rndn.6x5.train.146,SPT,601
f.rndn.6x5.train.147,SPT,646
f.rndn.6x5.train.148,SPT,656
f.rndn.6x5.train.149,SPT,586
f.rndn.6x5.train.150,SPT,605
f.rndn.6x5.train.151,SPT,590
f.rndn.6x5.train.152,SPT,572
f.rndn.6x5.train.153,SPT,609
f.rndn.6x5.train.154,SPT,550
f.rndn.6x5.train.155,SPT,658
f.rndn.6x5.train.156,SPT,558
f.rndn.6x5.train.157,SPT,565
f.rndn.6x5.train.158,SPT,639
f.rndn.6x5.train.159,SPT,599
f.rndn.6x5.train.160,SPT,715
f.rndn.6x5.train.161,SPT,565
f.rndn.6x5.train.162,SPT,590
f.rndn.6x5.train.163,SPT,603
f.rndn.6x5.train.164,SPT,585
f.rndn.6x5.train.165,SPT,704
f.rndn.6x5.train.166,SPT,610
f.rndn.6x5.train.167,SPT,605
f.rndn.6x5.train.168,SPT,586
f.rndn.6x5.train.169,SPT,602
f.rndn.6x5.train.170,SPT,654
f.rndn.6x5.train.171,SPT,588
f.rndn.6x5.train.172,SPT,664
f.rndn.6x5.train.173,SPT,646
f.rndn.6x5.train.174,SPT,603
f.rndn.6x5.train.175,SPT,704
f.rndn.6x5.train.176,SPT,553
f.rndn.6x5.train.177,SPT,607
f.rndn.6x5.train.178,SPT,611
f.rndn.6x5.train.179,SPT,671
f.rndn.6x5.train.180,SPT,590
f.rndn.6x5.train.181,SPT,578
f.rndn.6x5.train.182,SPT,564
f.rndn.6x5.train.183,SPT,658
f.rndn.6x5.train.184,SPT,608
f.rndn.6x5.train.185,SPT,608
f.rndn.6x5.train.186,SPT,600
f.rndn.6x5.train.187,SPT,604
f.rndn.6x5.train.188,SPT,602
f.rndn.6x5.train.189,SPT,613
f.rndn.6x5.train.190,SPT,593
f.rndn.6x5.train.191,SPT,654
f.rndn.6x5.train.192,SPT,593
f.rndn.6x5.train.193,SPT,583
f.rndn.6x5.train.194,SPT,598
f.rndn.6x5.train.195,SPT,546
f.rndn.6x5.train.196,SPT,595
f.rndn.6x5.train.197,SPT,564
f.rndn.6x5.train.198,SPT,561
f.rndn.6x5.train.199,SPT,552
f.rndn.6x5.train.200,SPT,742
f.rndn.6x5.train.201,SPT,605
f.rndn.6x5.train.202,SPT,668
f.rndn.6x5.train.203,SPT,613
f.rndn.6x5.train.204,SPT,707
f.rndn.6x5.train.205,SPT,648
f.rndn.6x5.train.206,SPT,592
f.rndn.6x5.train.207,SPT,701
f.rndn.6x5.train.208,SPT,585
f.rndn.6x5.train.209,SPT,589
f.rndn.6x5.train.210,SPT,606
f.rndn.6x5.train.211,SPT,648
f.rndn.6x5.train.212,SPT,596
f.rndn.6x5.train.213,SPT,737
f.rndn.6x5.train.214,SPT,508
f.rndn.6x5.train.215,SPT,602
f.rndn.6x5.train.216,SPT,555
f.rndn.6x5.train.217,SPT,654
f.rndn.6x5.train.218,SPT,547
f.rndn.6x5.train.219,SPT,655
f.rndn.6x5.train.220,SPT,668
f.rndn.6x5.train.221,SPT,694
f.rndn.6x5.train.222,SPT,581
f.rndn.6x5.train.223,SPT,605
f.rndn.6x5.train.224,SPT,606
f.rndn.6x5.train.225,SPT,551
f.rndn.6x5.train.226,SPT,630
f.rndn.6x5.train.227,SPT,557
f.rndn.6x5.train.228,SPT,551
f.rndn.6x5.train.229,SPT,613
f.rndn.6x5.train.230,SPT,645
f.rndn.6x5.train.231,SPT,565
f.rndn.6x5.train.232,SPT,706
f.rndn.6x5.train.233,SPT,660
f.rndn.6x5.train.234,SPT,607
f.rndn.6x5.train.235,SPT,605
f.rndn.6x5.train.236,SPT,559
f.rndn.6x5.train.237,SPT,636
f.rndn.6x5.train.238,SPT,645
f.rndn.6x5.train.239,SPT,608
f.rndn.6x5.train.240,SPT,561
f.rndn.6x5.train.241,SPT,703
f.rndn.6x5.train.242,SPT,594
f.rndn.6x5.train.243,SPT,556
f.rndn.6x5.train.244,SPT,565
f.rndn.6x5.train.245,SPT,673
f.rndn.6x5.train.246,SPT,599
f.rndn.6x5.train.247,SPT,550
f.rndn.6x5.train.248,SPT,570
f.rndn.6x5.train.249,SPT,597
f.rndn.6x5.train.250,SPT,595
f.rndn.6x5.train.251,SPT,625
f.rndn.6x5.train.252,SPT,644
f.rndn.6x5.train.253,SPT,611
f.rndn.6x5.train.254,SPT,581
f.rndn.6x5.train.255,SPT,706
f.rndn.6x5.train.256,SPT,654
f.rndn.6x5.train.257,SPT,654
f.rndn.6x5.train.258,SPT,640
f.rndn.6x5.train.259,SPT,566
f.rndn.6x5.train.260,SPT,661
f.rndn.6x5.train.261,SPT,604
f.rndn.6x5.train.262,SPT,551
f.rndn.6x5.train.263,SPT,649
f.rndn.6x5.train.264,SPT,656
f.rndn.6x5.train.265,SPT,555
f.rndn.6x5.train.266,SPT,570
f.rndn.6x5.train.267,SPT,593
f.rndn.6x5.train.268,SPT,550
f.rndn.6x5.train.269,SPT,699
f.rndn.6x5.train.270,SPT,607
f.rndn.6x5.train.271,SPT,530
f.rndn.6x5.train.272,SPT,707
f.rndn.6x5.train.273,SPT,645
f.rndn.6x5.train.274,SPT,612
f.rndn.6x5.train.275,SPT,597
f.rndn.6x5.train.276,SPT,544
f.rndn.6x5.train.277,SPT,593
f.rndn.6x5.train.278,SPT,593
f.rndn.6x5.train.279,SPT,661
f.rndn.6x5.train.280,SPT,639
f.rndn.6x5.train.281,SPT,562
f.rndn.6x5.train.282,SPT,680
f.rndn.6x5.train.283,SPT,590
f.rndn.6x5.train.284,SPT,606
f.rndn.6x5.train.285,SPT,654
f.rndn.6x5.train.286,SPT,687
f.rndn.6x5.train.287,SPT,617
f.rndn.6x5.train.288,SPT,662
f.rndn.6x5.train.289,SPT,685
f.rndn.6x5.train.290,SPT,642
f.rndn.6x5.train.291,SPT,608
f.rndn.6x5.train.292,SPT,596
f.rndn.6x5.train.293,SPT,603
