Name,SDR,Makespan
j.rndn.14x14.train.1,SPT,1702
j.rndn.14x14.train.2,SPT,1587
j.rndn.14x14.train.3,SPT,1821
j.rndn.14x14.train.4,SPT,1784
j.rndn.14x14.train.5,SPT,1831
j.rndn.14x14.train.6,SPT,1688
j.rndn.14x14.train.7,SPT,1679
j.rndn.14x14.train.8,SPT,1614
j.rndn.14x14.train.9,SPT,1576
j.rndn.14x14.train.10,SPT,1720
j.rndn.14x14.train.11,SPT,1541
j.rndn.14x14.train.12,SPT,1700
j.rndn.14x14.train.13,SPT,1546
j.rndn.14x14.train.14,SPT,1689
j.rndn.14x14.train.15,SPT,1830
j.rndn.14x14.train.16,SPT,1441
j.rndn.14x14.train.17,SPT,1527
j.rndn.14x14.train.18,SPT,1454
j.rndn.14x14.train.19,SPT,1623
j.rndn.14x14.train.20,SPT,1585
j.rndn.14x14.train.21,SPT,1513
j.rndn.14x14.train.22,SPT,1632
j.rndn.14x14.train.23,SPT,1490
j.rndn.14x14.train.24,SPT,1624
j.rndn.14x14.train.25,SPT,1559
j.rndn.14x14.train.26,SPT,1609
j.rndn.14x14.train.27,SPT,1581
j.rndn.14x14.train.28,SPT,1574
j.rndn.14x14.train.29,SPT,1672
j.rndn.14x14.train.30,SPT,1735
j.rndn.14x14.train.31,SPT,1675
j.rndn.14x14.train.32,SPT,1869
j.rndn.14x14.train.33,SPT,1561
j.rndn.14x14.train.34,SPT,1499
j.rndn.14x14.train.35,SPT,1817
j.rndn.14x14.train.36,SPT,1674
j.rndn.14x14.train.37,SPT,1696
j.rndn.14x14.train.38,SPT,1681
j.rndn.14x14.train.39,SPT,1687
j.rndn.14x14.train.40,SPT,1596
j.rndn.14x14.train.41,SPT,1564
j.rndn.14x14.train.42,SPT,1889
j.rndn.14x14.train.43,SPT,1748
j.rndn.14x14.train.44,SPT,1753
j.rndn.14x14.train.45,SPT,1531
j.rndn.14x14.train.46,SPT,1794
j.rndn.14x14.train.47,SPT,1739
j.rndn.14x14.train.48,SPT,1808
j.rndn.14x14.train.49,SPT,1776
j.rndn.14x14.train.50,SPT,1661
j.rndn.14x14.train.51,SPT,1634
j.rndn.14x14.train.52,SPT,1574
j.rndn.14x14.train.53,SPT,1505
j.rndn.14x14.train.54,SPT,1576
j.rndn.14x14.train.55,SPT,1648
j.rndn.14x14.train.56,SPT,1689
j.rndn.14x14.train.57,SPT,1762
j.rndn.14x14.train.58,SPT,1643
j.rndn.14x14.train.59,SPT,1771
j.rndn.14x14.train.60,SPT,1501
j.rndn.14x14.train.61,SPT,1566
j.rndn.14x14.train.62,SPT,1747
j.rndn.14x14.train.63,SPT,1609
j.rndn.14x14.train.64,SPT,1596
j.rndn.14x14.train.65,SPT,1880
j.rndn.14x14.train.66,SPT,1629
j.rndn.14x14.train.67,SPT,1664
j.rndn.14x14.train.68,SPT,1486
j.rndn.14x14.train.69,SPT,1747
j.rndn.14x14.train.70,SPT,1575
j.rndn.14x14.train.71,SPT,1731
j.rndn.14x14.train.72,SPT,1693
j.rndn.14x14.train.73,SPT,1535
j.rndn.14x14.train.74,SPT,1799
j.rndn.14x14.train.75,SPT,1637
j.rndn.14x14.train.76,SPT,1525
j.rndn.14x14.train.77,SPT,1636
j.rndn.14x14.train.78,SPT,1480
j.rndn.14x14.train.79,SPT,1673
j.rndn.14x14.train.80,SPT,1716
j.rndn.14x14.train.81,SPT,1662
j.rndn.14x14.train.82,SPT,1650
j.rndn.14x14.train.83,SPT,1884
j.rndn.14x14.train.84,SPT,1665
j.rndn.14x14.train.85,SPT,1670
j.rndn.14x14.train.86,SPT,1788
j.rndn.14x14.train.87,SPT,1861
j.rndn.14x14.train.88,SPT,1592
j.rndn.14x14.train.89,SPT,1753
j.rndn.14x14.train.90,SPT,1537
j.rndn.14x14.train.91,SPT,1748
j.rndn.14x14.train.92,SPT,1609
j.rndn.14x14.train.93,SPT,1648
j.rndn.14x14.train.94,SPT,1582
j.rndn.14x14.train.95,SPT,1683
