Name,SDR,Makespan
f.rnd.6x5.train.1,SPT,739
f.rnd.6x5.train.2,SPT,595
f.rnd.6x5.train.3,SPT,563
f.rnd.6x5.train.4,SPT,697
f.rnd.6x5.train.5,SPT,662
f.rnd.6x5.train.6,SPT,609
f.rnd.6x5.train.7,SPT,684
f.rnd.6x5.train.8,SPT,694
f.rnd.6x5.train.9,SPT,598
f.rnd.6x5.train.10,SPT,617
f.rnd.6x5.train.11,SPT,654
f.rnd.6x5.train.12,SPT,705
f.rnd.6x5.train.13,SPT,743
f.rnd.6x5.train.14,SPT,611
f.rnd.6x5.train.15,SPT,670
f.rnd.6x5.train.16,SPT,733
f.rnd.6x5.train.17,SPT,719
f.rnd.6x5.train.18,SPT,736
f.rnd.6x5.train.19,SPT,682
f.rnd.6x5.train.20,SPT,663
f.rnd.6x5.train.21,SPT,562
f.rnd.6x5.train.22,SPT,628
f.rnd.6x5.train.23,SPT,717
f.rnd.6x5.train.24,SPT,636
f.rnd.6x5.train.25,SPT,606
f.rnd.6x5.train.26,SPT,833
f.rnd.6x5.train.27,SPT,618
f.rnd.6x5.train.28,SPT,612
f.rnd.6x5.train.29,SPT,777
f.rnd.6x5.train.30,SPT,678
f.rnd.6x5.train.31,SPT,623
f.rnd.6x5.train.32,SPT,790
f.rnd.6x5.train.33,SPT,614
f.rnd.6x5.train.34,SPT,628
f.rnd.6x5.train.35,SPT,752
f.rnd.6x5.train.36,SPT,586
f.rnd.6x5.train.37,SPT,581
f.rnd.6x5.train.38,SPT,650
f.rnd.6x5.train.39,SPT,634
f.rnd.6x5.train.40,SPT,621
f.rnd.6x5.train.41,SPT,670
f.rnd.6x5.train.42,SPT,561
f.rnd.6x5.train.43,SPT,514
f.rnd.6x5.train.44,SPT,594
f.rnd.6x5.train.45,SPT,813
f.rnd.6x5.train.46,SPT,782
f.rnd.6x5.train.47,SPT,814
f.rnd.6x5.train.48,SPT,829
f.rnd.6x5.train.49,SPT,756
f.rnd.6x5.train.50,SPT,732
f.rnd.6x5.train.51,SPT,744
f.rnd.6x5.train.52,SPT,752
f.rnd.6x5.train.53,SPT,757
f.rnd.6x5.train.54,SPT,693
f.rnd.6x5.train.55,SPT,772
f.rnd.6x5.train.56,SPT,651
f.rnd.6x5.train.57,SPT,551
