Name,SDR,Makespan
j.rnd_p1mdoubled.12x12.train.1,SPT,1571
j.rnd_p1mdoubled.12x12.train.2,SPT,2025
j.rnd_p1mdoubled.12x12.train.3,SPT,1681
j.rnd_p1mdoubled.12x12.train.4,SPT,1909
j.rnd_p1mdoubled.12x12.train.5,SPT,1701
j.rnd_p1mdoubled.12x12.train.6,SPT,2152
j.rnd_p1mdoubled.12x12.train.7,SPT,1700
j.rnd_p1mdoubled.12x12.train.8,SPT,1628
j.rnd_p1mdoubled.12x12.train.9,SPT,1926
j.rnd_p1mdoubled.12x12.train.10,SPT,1661
j.rnd_p1mdoubled.12x12.train.11,SPT,1799
j.rnd_p1mdoubled.12x12.train.12,SPT,1830
j.rnd_p1mdoubled.12x12.train.13,SPT,2382
j.rnd_p1mdoubled.12x12.train.14,SPT,1644
j.rnd_p1mdoubled.12x12.train.15,SPT,1816
j.rnd_p1mdoubled.12x12.train.16,SPT,2026
j.rnd_p1mdoubled.12x12.train.17,SPT,2076
j.rnd_p1mdoubled.12x12.train.18,SPT,1773
j.rnd_p1mdoubled.12x12.train.19,SPT,2233
j.rnd_p1mdoubled.12x12.train.20,SPT,1767
j.rnd_p1mdoubled.12x12.train.21,SPT,2081
j.rnd_p1mdoubled.12x12.train.22,SPT,1393
j.rnd_p1mdoubled.12x12.train.23,SPT,1690
j.rnd_p1mdoubled.12x12.train.24,SPT,2025
j.rnd_p1mdoubled.12x12.train.25,SPT,1404
j.rnd_p1mdoubled.12x12.train.26,SPT,1858
j.rnd_p1mdoubled.12x12.train.27,SPT,2194
j.rnd_p1mdoubled.12x12.train.28,SPT,1618
j.rnd_p1mdoubled.12x12.train.29,SPT,1994
j.rnd_p1mdoubled.12x12.train.30,SPT,1766
j.rnd_p1mdoubled.12x12.train.31,SPT,2009
j.rnd_p1mdoubled.12x12.train.32,SPT,2223
j.rnd_p1mdoubled.12x12.train.33,SPT,1815
j.rnd_p1mdoubled.12x12.train.34,SPT,1983
j.rnd_p1mdoubled.12x12.train.35,SPT,1593
j.rnd_p1mdoubled.12x12.train.36,SPT,2244
j.rnd_p1mdoubled.12x12.train.37,SPT,2066
j.rnd_p1mdoubled.12x12.train.38,SPT,2094
j.rnd_p1mdoubled.12x12.train.39,SPT,1879
j.rnd_p1mdoubled.12x12.train.40,SPT,2023
j.rnd_p1mdoubled.12x12.train.41,SPT,2091
j.rnd_p1mdoubled.12x12.train.42,SPT,1678
j.rnd_p1mdoubled.12x12.train.43,SPT,1576
j.rnd_p1mdoubled.12x12.train.44,SPT,1688
j.rnd_p1mdoubled.12x12.train.45,SPT,1874
j.rnd_p1mdoubled.12x12.train.46,SPT,1736
j.rnd_p1mdoubled.12x12.train.47,SPT,1951
j.rnd_p1mdoubled.12x12.train.48,SPT,1962
j.rnd_p1mdoubled.12x12.train.49,SPT,1893
j.rnd_p1mdoubled.12x12.train.50,SPT,2185
j.rnd_p1mdoubled.12x12.train.51,SPT,2415
j.rnd_p1mdoubled.12x12.train.52,SPT,2140
j.rnd_p1mdoubled.12x12.train.53,SPT,2200
j.rnd_p1mdoubled.12x12.train.54,SPT,1967
j.rnd_p1mdoubled.12x12.train.55,SPT,2258
j.rnd_p1mdoubled.12x12.train.56,SPT,2102
j.rnd_p1mdoubled.12x12.train.57,SPT,1821
j.rnd_p1mdoubled.12x12.train.58,SPT,2207
j.rnd_p1mdoubled.12x12.train.59,SPT,1798
j.rnd_p1mdoubled.12x12.train.60,SPT,1912
j.rnd_p1mdoubled.12x12.train.61,SPT,1746
j.rnd_p1mdoubled.12x12.train.62,SPT,1506
j.rnd_p1mdoubled.12x12.train.63,SPT,2141
j.rnd_p1mdoubled.12x12.train.64,SPT,2285
j.rnd_p1mdoubled.12x12.train.65,SPT,2040
j.rnd_p1mdoubled.12x12.train.66,SPT,2192
j.rnd_p1mdoubled.12x12.train.67,SPT,1827
j.rnd_p1mdoubled.12x12.train.68,SPT,1787
j.rnd_p1mdoubled.12x12.train.69,SPT,1886
j.rnd_p1mdoubled.12x12.train.70,SPT,1960
j.rnd_p1mdoubled.12x12.train.71,SPT,2124
j.rnd_p1mdoubled.12x12.train.72,SPT,1954
j.rnd_p1mdoubled.12x12.train.73,SPT,1916
j.rnd_p1mdoubled.12x12.train.74,SPT,1759
j.rnd_p1mdoubled.12x12.train.75,SPT,1507
j.rnd_p1mdoubled.12x12.train.76,SPT,1878
j.rnd_p1mdoubled.12x12.train.77,SPT,1981
j.rnd_p1mdoubled.12x12.train.78,SPT,1502
j.rnd_p1mdoubled.12x12.train.79,SPT,1719
j.rnd_p1mdoubled.12x12.train.80,SPT,1630
j.rnd_p1mdoubled.12x12.train.81,SPT,1725
j.rnd_p1mdoubled.12x12.train.82,SPT,1637
j.rnd_p1mdoubled.12x12.train.83,SPT,1847
j.rnd_p1mdoubled.12x12.train.84,SPT,1734
j.rnd_p1mdoubled.12x12.train.85,SPT,1774
j.rnd_p1mdoubled.12x12.train.86,SPT,1844
j.rnd_p1mdoubled.12x12.train.87,SPT,2113
j.rnd_p1mdoubled.12x12.train.88,SPT,1771
j.rnd_p1mdoubled.12x12.train.89,SPT,1965
j.rnd_p1mdoubled.12x12.train.90,SPT,1728
j.rnd_p1mdoubled.12x12.train.91,SPT,1601
j.rnd_p1mdoubled.12x12.train.92,SPT,1904
j.rnd_p1mdoubled.12x12.train.93,SPT,1790
j.rnd_p1mdoubled.12x12.train.94,SPT,1692
j.rnd_p1mdoubled.12x12.train.95,SPT,1776
j.rnd_p1mdoubled.12x12.train.96,SPT,1458
j.rnd_p1mdoubled.12x12.train.97,SPT,1705
j.rnd_p1mdoubled.12x12.train.98,SPT,1653
j.rnd_p1mdoubled.12x12.train.99,SPT,2037
j.rnd_p1mdoubled.12x12.train.100,SPT,1957
j.rnd_p1mdoubled.12x12.train.101,SPT,1724
j.rnd_p1mdoubled.12x12.train.102,SPT,1808
j.rnd_p1mdoubled.12x12.train.103,SPT,1603
j.rnd_p1mdoubled.12x12.train.104,SPT,2237
j.rnd_p1mdoubled.12x12.train.105,SPT,1908
j.rnd_p1mdoubled.12x12.train.106,SPT,1884
j.rnd_p1mdoubled.12x12.train.107,SPT,1801
j.rnd_p1mdoubled.12x12.train.108,SPT,1865
j.rnd_p1mdoubled.12x12.train.109,SPT,1903
j.rnd_p1mdoubled.12x12.train.110,SPT,1647
j.rnd_p1mdoubled.12x12.train.111,SPT,2179
j.rnd_p1mdoubled.12x12.train.112,SPT,2010
