Name,SDR,Makespan
f.mc.8x8.train.1,SPT,1573
f.mc.8x8.train.2,SPT,729
f.mc.8x8.train.3,SPT,660
f.mc.8x8.train.4,SPT,962
f.mc.8x8.train.5,SPT,900
f.mc.8x8.train.6,SPT,1137
f.mc.8x8.train.7,SPT,1234
f.mc.8x8.train.8,SPT,1177
f.mc.8x8.train.9,SPT,555
f.mc.8x8.train.10,SPT,844
f.mc.8x8.train.11,SPT,835
f.mc.8x8.train.12,SPT,785
f.mc.8x8.train.13,SPT,1231
f.mc.8x8.train.14,SPT,1175
f.mc.8x8.train.15,SPT,1685
f.mc.8x8.train.16,SPT,1456
f.mc.8x8.train.17,SPT,685
f.mc.8x8.train.18,SPT,728
f.mc.8x8.train.19,SPT,1092
f.mc.8x8.train.20,SPT,1101
f.mc.8x8.train.21,SPT,954
f.mc.8x8.train.22,SPT,1454
f.mc.8x8.train.23,SPT,1332
f.mc.8x8.train.24,SPT,1428
f.mc.8x8.train.25,SPT,332
f.mc.8x8.train.26,SPT,692
f.mc.8x8.train.27,SPT,756
f.mc.8x8.train.28,SPT,1024
f.mc.8x8.train.29,SPT,1095
f.mc.8x8.train.30,SPT,1287
f.mc.8x8.train.31,SPT,1289
f.mc.8x8.train.32,SPT,708
f.mc.8x8.train.33,SPT,774
f.mc.8x8.train.34,SPT,891
f.mc.8x8.train.35,SPT,1091
f.mc.8x8.train.36,SPT,1087
f.mc.8x8.train.37,SPT,977
f.mc.8x8.train.38,SPT,1387
f.mc.8x8.train.39,SPT,1420
f.mc.8x8.train.40,SPT,338
f.mc.8x8.train.41,SPT,847
f.mc.8x8.train.42,SPT,740
f.mc.8x8.train.43,SPT,847
f.mc.8x8.train.44,SPT,1194
f.mc.8x8.train.45,SPT,1161
f.mc.8x8.train.46,SPT,1221
f.mc.8x8.train.47,SPT,822
f.mc.8x8.train.48,SPT,793
f.mc.8x8.train.49,SPT,829
f.mc.8x8.train.50,SPT,827
f.mc.8x8.train.51,SPT,1038
f.mc.8x8.train.52,SPT,1153
f.mc.8x8.train.53,SPT,1151
f.mc.8x8.train.54,SPT,1279
f.mc.8x8.train.55,SPT,658
f.mc.8x8.train.56,SPT,809
f.mc.8x8.train.57,SPT,903
