Name,SDR,Makespan
j.rnd_pj1doubled.14x14.train.1,SPT,2862
j.rnd_pj1doubled.14x14.train.2,SPT,2515
j.rnd_pj1doubled.14x14.train.3,SPT,2445
j.rnd_pj1doubled.14x14.train.4,SPT,2143
j.rnd_pj1doubled.14x14.train.5,SPT,2319
j.rnd_pj1doubled.14x14.train.6,SPT,2424
j.rnd_pj1doubled.14x14.train.7,SPT,2109
j.rnd_pj1doubled.14x14.train.8,SPT,2644
j.rnd_pj1doubled.14x14.train.9,SPT,2700
j.rnd_pj1doubled.14x14.train.10,SPT,2322
j.rnd_pj1doubled.14x14.train.11,SPT,2479
j.rnd_pj1doubled.14x14.train.12,SPT,3035
j.rnd_pj1doubled.14x14.train.13,SPT,2652
j.rnd_pj1doubled.14x14.train.14,SPT,2485
j.rnd_pj1doubled.14x14.train.15,SPT,2447
j.rnd_pj1doubled.14x14.train.16,SPT,2313
j.rnd_pj1doubled.14x14.train.17,SPT,2828
j.rnd_pj1doubled.14x14.train.18,SPT,2394
j.rnd_pj1doubled.14x14.train.19,SPT,1824
j.rnd_pj1doubled.14x14.train.20,SPT,2835
j.rnd_pj1doubled.14x14.train.21,SPT,2441
j.rnd_pj1doubled.14x14.train.22,SPT,2272
j.rnd_pj1doubled.14x14.train.23,SPT,2909
j.rnd_pj1doubled.14x14.train.24,SPT,2743
j.rnd_pj1doubled.14x14.train.25,SPT,2214
j.rnd_pj1doubled.14x14.train.26,SPT,3198
j.rnd_pj1doubled.14x14.train.27,SPT,2747
j.rnd_pj1doubled.14x14.train.28,SPT,2211
j.rnd_pj1doubled.14x14.train.29,SPT,1919
j.rnd_pj1doubled.14x14.train.30,SPT,2302
j.rnd_pj1doubled.14x14.train.31,SPT,2121
j.rnd_pj1doubled.14x14.train.32,SPT,2339
j.rnd_pj1doubled.14x14.train.33,SPT,2561
j.rnd_pj1doubled.14x14.train.34,SPT,2446
j.rnd_pj1doubled.14x14.train.35,SPT,3194
j.rnd_pj1doubled.14x14.train.36,SPT,2233
j.rnd_pj1doubled.14x14.train.37,SPT,2318
j.rnd_pj1doubled.14x14.train.38,SPT,2567
j.rnd_pj1doubled.14x14.train.39,SPT,2497
j.rnd_pj1doubled.14x14.train.40,SPT,2200
j.rnd_pj1doubled.14x14.train.41,SPT,2654
j.rnd_pj1doubled.14x14.train.42,SPT,2550
j.rnd_pj1doubled.14x14.train.43,SPT,2148
j.rnd_pj1doubled.14x14.train.44,SPT,2813
j.rnd_pj1doubled.14x14.train.45,SPT,2400
j.rnd_pj1doubled.14x14.train.46,SPT,1877
j.rnd_pj1doubled.14x14.train.47,SPT,2470
j.rnd_pj1doubled.14x14.train.48,SPT,2211
j.rnd_pj1doubled.14x14.train.49,SPT,2769
j.rnd_pj1doubled.14x14.train.50,SPT,2347
j.rnd_pj1doubled.14x14.train.51,SPT,2489
j.rnd_pj1doubled.14x14.train.52,SPT,2343
j.rnd_pj1doubled.14x14.train.53,SPT,2018
j.rnd_pj1doubled.14x14.train.54,SPT,2627
j.rnd_pj1doubled.14x14.train.55,SPT,2902
j.rnd_pj1doubled.14x14.train.56,SPT,2777
j.rnd_pj1doubled.14x14.train.57,SPT,2231
j.rnd_pj1doubled.14x14.train.58,SPT,2137
j.rnd_pj1doubled.14x14.train.59,SPT,2298
j.rnd_pj1doubled.14x14.train.60,SPT,1975
j.rnd_pj1doubled.14x14.train.61,SPT,2363
j.rnd_pj1doubled.14x14.train.62,SPT,2159
j.rnd_pj1doubled.14x14.train.63,SPT,3087
j.rnd_pj1doubled.14x14.train.64,SPT,2652
j.rnd_pj1doubled.14x14.train.65,SPT,2564
j.rnd_pj1doubled.14x14.train.66,SPT,2814
j.rnd_pj1doubled.14x14.train.67,SPT,3157
j.rnd_pj1doubled.14x14.train.68,SPT,1981
j.rnd_pj1doubled.14x14.train.69,SPT,2650
j.rnd_pj1doubled.14x14.train.70,SPT,2249
j.rnd_pj1doubled.14x14.train.71,SPT,2694
j.rnd_pj1doubled.14x14.train.72,SPT,2840
j.rnd_pj1doubled.14x14.train.73,SPT,2120
j.rnd_pj1doubled.14x14.train.74,SPT,2357
j.rnd_pj1doubled.14x14.train.75,SPT,1853
j.rnd_pj1doubled.14x14.train.76,SPT,2331
j.rnd_pj1doubled.14x14.train.77,SPT,2192
j.rnd_pj1doubled.14x14.train.78,SPT,2834
j.rnd_pj1doubled.14x14.train.79,SPT,2298
j.rnd_pj1doubled.14x14.train.80,SPT,2411
j.rnd_pj1doubled.14x14.train.81,SPT,2973
j.rnd_pj1doubled.14x14.train.82,SPT,2470
j.rnd_pj1doubled.14x14.train.83,SPT,2346
j.rnd_pj1doubled.14x14.train.84,SPT,2179
j.rnd_pj1doubled.14x14.train.85,SPT,2246
j.rnd_pj1doubled.14x14.train.86,SPT,2115
j.rnd_pj1doubled.14x14.train.87,SPT,2843
j.rnd_pj1doubled.14x14.train.88,SPT,2732
j.rnd_pj1doubled.14x14.train.89,SPT,2807
j.rnd_pj1doubled.14x14.train.90,SPT,2275
j.rnd_pj1doubled.14x14.train.91,SPT,2622
j.rnd_pj1doubled.14x14.train.92,SPT,2587
j.rnd_pj1doubled.14x14.train.93,SPT,2563
j.rnd_pj1doubled.14x14.train.94,SPT,2007
j.rnd_pj1doubled.14x14.train.95,SPT,2274
j.rnd_pj1doubled.14x14.train.96,SPT,2705
j.rnd_pj1doubled.14x14.train.97,SPT,2013
j.rnd_pj1doubled.14x14.train.98,SPT,2224
j.rnd_pj1doubled.14x14.train.99,SPT,2543
j.rnd_pj1doubled.14x14.train.100,SPT,2965
j.rnd_pj1doubled.14x14.train.101,SPT,2553
j.rnd_pj1doubled.14x14.train.102,SPT,2103
j.rnd_pj1doubled.14x14.train.103,SPT,2325
j.rnd_pj1doubled.14x14.train.104,SPT,2433
j.rnd_pj1doubled.14x14.train.105,SPT,2280
j.rnd_pj1doubled.14x14.train.106,SPT,1836
j.rnd_pj1doubled.14x14.train.107,SPT,2306
j.rnd_pj1doubled.14x14.train.108,SPT,2603
j.rnd_pj1doubled.14x14.train.109,SPT,2298
j.rnd_pj1doubled.14x14.train.110,SPT,2743
j.rnd_pj1doubled.14x14.train.111,SPT,2568
j.rnd_pj1doubled.14x14.train.112,SPT,2392
j.rnd_pj1doubled.14x14.train.113,SPT,2671
j.rnd_pj1doubled.14x14.train.114,SPT,2414
j.rnd_pj1doubled.14x14.train.115,SPT,2306
j.rnd_pj1doubled.14x14.train.116,SPT,2611
j.rnd_pj1doubled.14x14.train.117,SPT,2006
j.rnd_pj1doubled.14x14.train.118,SPT,1930
j.rnd_pj1doubled.14x14.train.119,SPT,2709
j.rnd_pj1doubled.14x14.train.120,SPT,1967
j.rnd_pj1doubled.14x14.train.121,SPT,3364
j.rnd_pj1doubled.14x14.train.122,SPT,2317
j.rnd_pj1doubled.14x14.train.123,SPT,2466
j.rnd_pj1doubled.14x14.train.124,SPT,2898
j.rnd_pj1doubled.14x14.train.125,SPT,1926
j.rnd_pj1doubled.14x14.train.126,SPT,2320
j.rnd_pj1doubled.14x14.train.127,SPT,2468
j.rnd_pj1doubled.14x14.train.128,SPT,2715
j.rnd_pj1doubled.14x14.train.129,SPT,2485
j.rnd_pj1doubled.14x14.train.130,SPT,2454
j.rnd_pj1doubled.14x14.train.131,SPT,2150
j.rnd_pj1doubled.14x14.train.132,SPT,3136
j.rnd_pj1doubled.14x14.train.133,SPT,2898
j.rnd_pj1doubled.14x14.train.134,SPT,2377
j.rnd_pj1doubled.14x14.train.135,SPT,2468
j.rnd_pj1doubled.14x14.train.136,SPT,2828
j.rnd_pj1doubled.14x14.train.137,SPT,2262
j.rnd_pj1doubled.14x14.train.138,SPT,2365
j.rnd_pj1doubled.14x14.train.139,SPT,2398
j.rnd_pj1doubled.14x14.train.140,SPT,1869
j.rnd_pj1doubled.14x14.train.141,SPT,2271
j.rnd_pj1doubled.14x14.train.142,SPT,2175
j.rnd_pj1doubled.14x14.train.143,SPT,2638
j.rnd_pj1doubled.14x14.train.144,SPT,2566
j.rnd_pj1doubled.14x14.train.145,SPT,2684
j.rnd_pj1doubled.14x14.train.146,SPT,3034
j.rnd_pj1doubled.14x14.train.147,SPT,2144
j.rnd_pj1doubled.14x14.train.148,SPT,2547
j.rnd_pj1doubled.14x14.train.149,SPT,2478
j.rnd_pj1doubled.14x14.train.150,SPT,2524
j.rnd_pj1doubled.14x14.train.151,SPT,1976
j.rnd_pj1doubled.14x14.train.152,SPT,2279
j.rnd_pj1doubled.14x14.train.153,SPT,2720
j.rnd_pj1doubled.14x14.train.154,SPT,2479
j.rnd_pj1doubled.14x14.train.155,SPT,2488
j.rnd_pj1doubled.14x14.train.156,SPT,2363
j.rnd_pj1doubled.14x14.train.157,SPT,2664
j.rnd_pj1doubled.14x14.train.158,SPT,2585
j.rnd_pj1doubled.14x14.train.159,SPT,2049
j.rnd_pj1doubled.14x14.train.160,SPT,2686
j.rnd_pj1doubled.14x14.train.161,SPT,2799
j.rnd_pj1doubled.14x14.train.162,SPT,2207
j.rnd_pj1doubled.14x14.train.163,SPT,2033
j.rnd_pj1doubled.14x14.train.164,SPT,2557
j.rnd_pj1doubled.14x14.train.165,SPT,2942
j.rnd_pj1doubled.14x14.train.166,SPT,2382
j.rnd_pj1doubled.14x14.train.167,SPT,2365
j.rnd_pj1doubled.14x14.train.168,SPT,2555
j.rnd_pj1doubled.14x14.train.169,SPT,2893
j.rnd_pj1doubled.14x14.train.170,SPT,2573
j.rnd_pj1doubled.14x14.train.171,SPT,2622
j.rnd_pj1doubled.14x14.train.172,SPT,2860
j.rnd_pj1doubled.14x14.train.173,SPT,2323
j.rnd_pj1doubled.14x14.train.174,SPT,1936
j.rnd_pj1doubled.14x14.train.175,SPT,3039
j.rnd_pj1doubled.14x14.train.176,SPT,2791
j.rnd_pj1doubled.14x14.train.177,SPT,3260
j.rnd_pj1doubled.14x14.train.178,SPT,2514
j.rnd_pj1doubled.14x14.train.179,SPT,2679
j.rnd_pj1doubled.14x14.train.180,SPT,2007
j.rnd_pj1doubled.14x14.train.181,SPT,2497
j.rnd_pj1doubled.14x14.train.182,SPT,2564
j.rnd_pj1doubled.14x14.train.183,SPT,2539
j.rnd_pj1doubled.14x14.train.184,SPT,2608
j.rnd_pj1doubled.14x14.train.185,SPT,2685
j.rnd_pj1doubled.14x14.train.186,SPT,2384
j.rnd_pj1doubled.14x14.train.187,SPT,2794
j.rnd_pj1doubled.14x14.train.188,SPT,2633
j.rnd_pj1doubled.14x14.train.189,SPT,2098
j.rnd_pj1doubled.14x14.train.190,SPT,2866
j.rnd_pj1doubled.14x14.train.191,SPT,2579
j.rnd_pj1doubled.14x14.train.192,SPT,2298
j.rnd_pj1doubled.14x14.train.193,SPT,3286
j.rnd_pj1doubled.14x14.train.194,SPT,2625
j.rnd_pj1doubled.14x14.train.195,SPT,2395
j.rnd_pj1doubled.14x14.train.196,SPT,2206
j.rnd_pj1doubled.14x14.train.197,SPT,2380
j.rnd_pj1doubled.14x14.train.198,SPT,3005
