Name,SDR,Makespan
f.mxc.8x8.train.1,SPT,1300
f.mxc.8x8.train.2,SPT,633
f.mxc.8x8.train.3,SPT,633
f.mxc.8x8.train.4,SPT,864
f.mxc.8x8.train.5,SPT,919
f.mxc.8x8.train.6,SPT,979
f.mxc.8x8.train.7,SPT,1210
f.mxc.8x8.train.8,SPT,1102
f.mxc.8x8.train.9,SPT,568
f.mxc.8x8.train.10,SPT,710
f.mxc.8x8.train.11,SPT,808
f.mxc.8x8.train.12,SPT,716
f.mxc.8x8.train.13,SPT,1025
f.mxc.8x8.train.14,SPT,1032
f.mxc.8x8.train.15,SPT,1331
f.mxc.8x8.train.16,SPT,1388
f.mxc.8x8.train.17,SPT,651
f.mxc.8x8.train.18,SPT,750
f.mxc.8x8.train.19,SPT,891
f.mxc.8x8.train.20,SPT,999
f.mxc.8x8.train.21,SPT,966
f.mxc.8x8.train.22,SPT,1282
f.mxc.8x8.train.23,SPT,1189
f.mxc.8x8.train.24,SPT,1390
f.mxc.8x8.train.25,SPT,319
f.mxc.8x8.train.26,SPT,716
f.mxc.8x8.train.27,SPT,681
f.mxc.8x8.train.28,SPT,886
f.mxc.8x8.train.29,SPT,988
f.mxc.8x8.train.30,SPT,1149
f.mxc.8x8.train.31,SPT,1274
f.mxc.8x8.train.32,SPT,680
f.mxc.8x8.train.33,SPT,689
f.mxc.8x8.train.34,SPT,845
f.mxc.8x8.train.35,SPT,908
f.mxc.8x8.train.36,SPT,967
f.mxc.8x8.train.37,SPT,1009
f.mxc.8x8.train.38,SPT,1341
f.mxc.8x8.train.39,SPT,1280
f.mxc.8x8.train.40,SPT,318
f.mxc.8x8.train.41,SPT,761
f.mxc.8x8.train.42,SPT,756
f.mxc.8x8.train.43,SPT,829
f.mxc.8x8.train.44,SPT,1082
f.mxc.8x8.train.45,SPT,1040
f.mxc.8x8.train.46,SPT,1185
f.mxc.8x8.train.47,SPT,696
f.mxc.8x8.train.48,SPT,672
f.mxc.8x8.train.49,SPT,769
f.mxc.8x8.train.50,SPT,856
f.mxc.8x8.train.51,SPT,1010
f.mxc.8x8.train.52,SPT,1143
f.mxc.8x8.train.53,SPT,1011
f.mxc.8x8.train.54,SPT,1305
f.mxc.8x8.train.55,SPT,642
f.mxc.8x8.train.56,SPT,649
f.mxc.8x8.train.57,SPT,791
f.mxc.8x8.train.58,SPT,877
f.mxc.8x8.train.59,SPT,872
f.mxc.8x8.train.60,SPT,1095
f.mxc.8x8.train.61,SPT,1263
f.mxc.8x8.train.62,SPT,1268
f.mxc.8x8.train.63,SPT,732
f.mxc.8x8.train.64,SPT,756
f.mxc.8x8.train.65,SPT,832
f.mxc.8x8.train.66,SPT,957
f.mxc.8x8.train.67,SPT,974
f.mxc.8x8.train.68,SPT,1176
f.mxc.8x8.train.69,SPT,1393
f.mxc.8x8.train.70,SPT,602
f.mxc.8x8.train.71,SPT,598
f.mxc.8x8.train.72,SPT,838
f.mxc.8x8.train.73,SPT,800
f.mxc.8x8.train.74,SPT,925
f.mxc.8x8.train.75,SPT,1086
f.mxc.8x8.train.76,SPT,1122
f.mxc.8x8.train.77,SPT,1191
f.mxc.8x8.train.78,SPT,637
f.mxc.8x8.train.79,SPT,817
f.mxc.8x8.train.80,SPT,703
f.mxc.8x8.train.81,SPT,851
f.mxc.8x8.train.82,SPT,929
f.mxc.8x8.train.83,SPT,1092
f.mxc.8x8.train.84,SPT,1163
f.mxc.8x8.train.85,SPT,456
f.mxc.8x8.train.86,SPT,528
f.mxc.8x8.train.87,SPT,710
f.mxc.8x8.train.88,SPT,923
f.mxc.8x8.train.89,SPT,755
f.mxc.8x8.train.90,SPT,911
f.mxc.8x8.train.91,SPT,1138
f.mxc.8x8.train.92,SPT,1305
f.mxc.8x8.train.93,SPT,593
f.mxc.8x8.train.94,SPT,820
f.mxc.8x8.train.95,SPT,818
f.mxc.8x8.train.96,SPT,922
f.mxc.8x8.train.97,SPT,1365
f.mxc.8x8.train.98,SPT,1163
f.mxc.8x8.train.99,SPT,1182
f.mxc.8x8.train.100,SPT,1458
f.mxc.8x8.train.101,SPT,511
f.mxc.8x8.train.102,SPT,668
f.mxc.8x8.train.103,SPT,842
f.mxc.8x8.train.104,SPT,881
f.mxc.8x8.train.105,SPT,1009
f.mxc.8x8.train.106,SPT,1002
f.mxc.8x8.train.107,SPT,1269
f.mxc.8x8.train.108,SPT,555
f.mxc.8x8.train.109,SPT,726
f.mxc.8x8.train.110,SPT,795
f.mxc.8x8.train.111,SPT,854
f.mxc.8x8.train.112,SPT,850
f.mxc.8x8.train.113,SPT,1138
f.mxc.8x8.train.114,SPT,1169
f.mxc.8x8.train.115,SPT,1137
f.mxc.8x8.train.116,SPT,743
f.mxc.8x8.train.117,SPT,603
f.mxc.8x8.train.118,SPT,850
f.mxc.8x8.train.119,SPT,928
f.mxc.8x8.train.120,SPT,1326
f.mxc.8x8.train.121,SPT,1099
f.mxc.8x8.train.122,SPT,1263
f.mxc.8x8.train.123,SPT,355
f.mxc.8x8.train.124,SPT,677
f.mxc.8x8.train.125,SPT,777
f.mxc.8x8.train.126,SPT,901
f.mxc.8x8.train.127,SPT,982
f.mxc.8x8.train.128,SPT,1152
f.mxc.8x8.train.129,SPT,1226
f.mxc.8x8.train.130,SPT,1066
f.mxc.8x8.train.131,SPT,520
f.mxc.8x8.train.132,SPT,651
f.mxc.8x8.train.133,SPT,773
f.mxc.8x8.train.134,SPT,850
f.mxc.8x8.train.135,SPT,963
f.mxc.8x8.train.136,SPT,1021
f.mxc.8x8.train.137,SPT,1154
f.mxc.8x8.train.138,SPT,1267
f.mxc.8x8.train.139,SPT,707
f.mxc.8x8.train.140,SPT,827
f.mxc.8x8.train.141,SPT,920
f.mxc.8x8.train.142,SPT,968
f.mxc.8x8.train.143,SPT,931
f.mxc.8x8.train.144,SPT,1156
f.mxc.8x8.train.145,SPT,1115
f.mxc.8x8.train.146,SPT,467
f.mxc.8x8.train.147,SPT,692
