Name,SDR,Makespan
f.mc.14x14.train.1,SPT,2961
f.mc.14x14.train.2,SPT,1264
f.mc.14x14.train.3,SPT,1127
f.mc.14x14.train.4,SPT,1783
f.mc.14x14.train.5,SPT,1584
f.mc.14x14.train.6,SPT,1974
f.mc.14x14.train.7,SPT,2169
f.mc.14x14.train.8,SPT,2415
f.mc.14x14.train.9,SPT,995
f.mc.14x14.train.10,SPT,1512
f.mc.14x14.train.11,SPT,1642
f.mc.14x14.train.12,SPT,1774
f.mc.14x14.train.13,SPT,1846
f.mc.14x14.train.14,SPT,2403
f.mc.14x14.train.15,SPT,2594
f.mc.14x14.train.16,SPT,2620
f.mc.14x14.train.17,SPT,1301
f.mc.14x14.train.18,SPT,1406
f.mc.14x14.train.19,SPT,1757
f.mc.14x14.train.20,SPT,1885
f.mc.14x14.train.21,SPT,1752
f.mc.14x14.train.22,SPT,2502
f.mc.14x14.train.23,SPT,2509
f.mc.14x14.train.24,SPT,2593
f.mc.14x14.train.25,SPT,1088
f.mc.14x14.train.26,SPT,1544
f.mc.14x14.train.27,SPT,1594
f.mc.14x14.train.28,SPT,1992
f.mc.14x14.train.29,SPT,2106
f.mc.14x14.train.30,SPT,2526
f.mc.14x14.train.31,SPT,2333
f.mc.14x14.train.32,SPT,1188
f.mc.14x14.train.33,SPT,1562
f.mc.14x14.train.34,SPT,1658
f.mc.14x14.train.35,SPT,1940
f.mc.14x14.train.36,SPT,1934
f.mc.14x14.train.37,SPT,2263
f.mc.14x14.train.38,SPT,2819
f.mc.14x14.train.39,SPT,2650
f.mc.14x14.train.40,SPT,1035
f.mc.14x14.train.41,SPT,1468
f.mc.14x14.train.42,SPT,1333
f.mc.14x14.train.43,SPT,1850
f.mc.14x14.train.44,SPT,1959
f.mc.14x14.train.45,SPT,2023
f.mc.14x14.train.46,SPT,2514
f.mc.14x14.train.47,SPT,1345
f.mc.14x14.train.48,SPT,1356
f.mc.14x14.train.49,SPT,1360
f.mc.14x14.train.50,SPT,1499
f.mc.14x14.train.51,SPT,2153
f.mc.14x14.train.52,SPT,2219
f.mc.14x14.train.53,SPT,2323
f.mc.14x14.train.54,SPT,2298
f.mc.14x14.train.55,SPT,1419
f.mc.14x14.train.56,SPT,1570
f.mc.14x14.train.57,SPT,1665
f.mc.14x14.train.58,SPT,1676
f.mc.14x14.train.59,SPT,2106
f.mc.14x14.train.60,SPT,2341
f.mc.14x14.train.61,SPT,2231
f.mc.14x14.train.62,SPT,2555
f.mc.14x14.train.63,SPT,1439
f.mc.14x14.train.64,SPT,1640
f.mc.14x14.train.65,SPT,1472
f.mc.14x14.train.66,SPT,1671
f.mc.14x14.train.67,SPT,1678
f.mc.14x14.train.68,SPT,2126
f.mc.14x14.train.69,SPT,2957
f.mc.14x14.train.70,SPT,1227
f.mc.14x14.train.71,SPT,1246
f.mc.14x14.train.72,SPT,1827
f.mc.14x14.train.73,SPT,1805
f.mc.14x14.train.74,SPT,2079
f.mc.14x14.train.75,SPT,2406
f.mc.14x14.train.76,SPT,2269
f.mc.14x14.train.77,SPT,2606
f.mc.14x14.train.78,SPT,1270
f.mc.14x14.train.79,SPT,1678
f.mc.14x14.train.80,SPT,1386
f.mc.14x14.train.81,SPT,1709
f.mc.14x14.train.82,SPT,2191
f.mc.14x14.train.83,SPT,2242
f.mc.14x14.train.84,SPT,2446
f.mc.14x14.train.85,SPT,1245
f.mc.14x14.train.86,SPT,1276
f.mc.14x14.train.87,SPT,1721
f.mc.14x14.train.88,SPT,1992
f.mc.14x14.train.89,SPT,2002
f.mc.14x14.train.90,SPT,2008
f.mc.14x14.train.91,SPT,2521
f.mc.14x14.train.92,SPT,2560
f.mc.14x14.train.93,SPT,1310
f.mc.14x14.train.94,SPT,1678
f.mc.14x14.train.95,SPT,1380
f.mc.14x14.train.96,SPT,1752
f.mc.14x14.train.97,SPT,2231
f.mc.14x14.train.98,SPT,2312
f.mc.14x14.train.99,SPT,2307
f.mc.14x14.train.100,SPT,2783
f.mc.14x14.train.101,SPT,1069
f.mc.14x14.train.102,SPT,1501
f.mc.14x14.train.103,SPT,1613
f.mc.14x14.train.104,SPT,1876
f.mc.14x14.train.105,SPT,2097
f.mc.14x14.train.106,SPT,2415
f.mc.14x14.train.107,SPT,2225
f.mc.14x14.train.108,SPT,1144
f.mc.14x14.train.109,SPT,1406
f.mc.14x14.train.110,SPT,1668
f.mc.14x14.train.111,SPT,1782
f.mc.14x14.train.112,SPT,2093
f.mc.14x14.train.113,SPT,2352
f.mc.14x14.train.114,SPT,2395
f.mc.14x14.train.115,SPT,2710
f.mc.14x14.train.116,SPT,1625
f.mc.14x14.train.117,SPT,1505
f.mc.14x14.train.118,SPT,1540
f.mc.14x14.train.119,SPT,1999
f.mc.14x14.train.120,SPT,2155
f.mc.14x14.train.121,SPT,2036
f.mc.14x14.train.122,SPT,2717
f.mc.14x14.train.123,SPT,1105
f.mc.14x14.train.124,SPT,1483
f.mc.14x14.train.125,SPT,1626
f.mc.14x14.train.126,SPT,1671
f.mc.14x14.train.127,SPT,1689
f.mc.14x14.train.128,SPT,2218
f.mc.14x14.train.129,SPT,2341
f.mc.14x14.train.130,SPT,2533
f.mc.14x14.train.131,SPT,1267
f.mc.14x14.train.132,SPT,1488
f.mc.14x14.train.133,SPT,1548
f.mc.14x14.train.134,SPT,1776
f.mc.14x14.train.135,SPT,1943
f.mc.14x14.train.136,SPT,1871
f.mc.14x14.train.137,SPT,2638
f.mc.14x14.train.138,SPT,2539
f.mc.14x14.train.139,SPT,1389
f.mc.14x14.train.140,SPT,1656
f.mc.14x14.train.141,SPT,1842
f.mc.14x14.train.142,SPT,1972
f.mc.14x14.train.143,SPT,2122
f.mc.14x14.train.144,SPT,2118
f.mc.14x14.train.145,SPT,2418
f.mc.14x14.train.146,SPT,1319
f.mc.14x14.train.147,SPT,1375
f.mc.14x14.train.148,SPT,1632
f.mc.14x14.train.149,SPT,1588
f.mc.14x14.train.150,SPT,2191
f.mc.14x14.train.151,SPT,1904
f.mc.14x14.train.152,SPT,2118
f.mc.14x14.train.153,SPT,2958
f.mc.14x14.train.154,SPT,1291
f.mc.14x14.train.155,SPT,1630
f.mc.14x14.train.156,SPT,1745
f.mc.14x14.train.157,SPT,1988
f.mc.14x14.train.158,SPT,2086
f.mc.14x14.train.159,SPT,2127
f.mc.14x14.train.160,SPT,2519
f.mc.14x14.train.161,SPT,1146
f.mc.14x14.train.162,SPT,1155
f.mc.14x14.train.163,SPT,1476
f.mc.14x14.train.164,SPT,1659
f.mc.14x14.train.165,SPT,1790
f.mc.14x14.train.166,SPT,2341
f.mc.14x14.train.167,SPT,2168
f.mc.14x14.train.168,SPT,2520
f.mc.14x14.train.169,SPT,1294
f.mc.14x14.train.170,SPT,1513
f.mc.14x14.train.171,SPT,1440
f.mc.14x14.train.172,SPT,1815
f.mc.14x14.train.173,SPT,1932
f.mc.14x14.train.174,SPT,2244
f.mc.14x14.train.175,SPT,2427
f.mc.14x14.train.176,SPT,2788
f.mc.14x14.train.177,SPT,1214
f.mc.14x14.train.178,SPT,1499
f.mc.14x14.train.179,SPT,1725
f.mc.14x14.train.180,SPT,1884
f.mc.14x14.train.181,SPT,2278
f.mc.14x14.train.182,SPT,2312
f.mc.14x14.train.183,SPT,2517
f.mc.14x14.train.184,SPT,1376
f.mc.14x14.train.185,SPT,1510
f.mc.14x14.train.186,SPT,1497
f.mc.14x14.train.187,SPT,1796
f.mc.14x14.train.188,SPT,1931
f.mc.14x14.train.189,SPT,2395
f.mc.14x14.train.190,SPT,2198
f.mc.14x14.train.191,SPT,2808
f.mc.14x14.train.192,SPT,1185
f.mc.14x14.train.193,SPT,1645
f.mc.14x14.train.194,SPT,1728
f.mc.14x14.train.195,SPT,1500
