Name,SDR,Makespan
j.rnd.6x5.train.1,SPT,624
j.rnd.6x5.train.2,SPT,513
j.rnd.6x5.train.3,SPT,561
j.rnd.6x5.train.4,SPT,656
j.rnd.6x5.train.5,SPT,500
j.rnd.6x5.train.6,SPT,630
j.rnd.6x5.train.7,SPT,571
j.rnd.6x5.train.8,SPT,764
j.rnd.6x5.train.9,SPT,647
j.rnd.6x5.train.10,SPT,753
j.rnd.6x5.train.11,SPT,622
j.rnd.6x5.train.12,SPT,594
j.rnd.6x5.train.13,SPT,625
j.rnd.6x5.train.14,SPT,599
j.rnd.6x5.train.15,SPT,681
j.rnd.6x5.train.16,SPT,609
j.rnd.6x5.train.17,SPT,697
j.rnd.6x5.train.18,SPT,686
j.rnd.6x5.train.19,SPT,658
j.rnd.6x5.train.20,SPT,454
j.rnd.6x5.train.21,SPT,465
j.rnd.6x5.train.22,SPT,599
j.rnd.6x5.train.23,SPT,629
j.rnd.6x5.train.24,SPT,565
j.rnd.6x5.train.25,SPT,626
j.rnd.6x5.train.26,SPT,721
j.rnd.6x5.train.27,SPT,580
j.rnd.6x5.train.28,SPT,537
j.rnd.6x5.train.29,SPT,608
j.rnd.6x5.train.30,SPT,484
j.rnd.6x5.train.31,SPT,545
j.rnd.6x5.train.32,SPT,777
j.rnd.6x5.train.33,SPT,563
j.rnd.6x5.train.34,SPT,678
j.rnd.6x5.train.35,SPT,715
j.rnd.6x5.train.36,SPT,549
j.rnd.6x5.train.37,SPT,534
j.rnd.6x5.train.38,SPT,847
j.rnd.6x5.train.39,SPT,592
j.rnd.6x5.train.40,SPT,568
j.rnd.6x5.train.41,SPT,560
j.rnd.6x5.train.42,SPT,430
j.rnd.6x5.train.43,SPT,509
j.rnd.6x5.train.44,SPT,557
j.rnd.6x5.train.45,SPT,599
j.rnd.6x5.train.46,SPT,674
j.rnd.6x5.train.47,SPT,695
j.rnd.6x5.train.48,SPT,560
j.rnd.6x5.train.49,SPT,635
j.rnd.6x5.train.50,SPT,577
j.rnd.6x5.train.51,SPT,725
j.rnd.6x5.train.52,SPT,736
j.rnd.6x5.train.53,SPT,519
j.rnd.6x5.train.54,SPT,864
j.rnd.6x5.train.55,SPT,614
j.rnd.6x5.train.56,SPT,599
j.rnd.6x5.train.57,SPT,665
j.rnd.6x5.train.58,SPT,855
j.rnd.6x5.train.59,SPT,625
j.rnd.6x5.train.60,SPT,665
j.rnd.6x5.train.61,SPT,649
j.rnd.6x5.train.62,SPT,478
j.rnd.6x5.train.63,SPT,668
j.rnd.6x5.train.64,SPT,565
j.rnd.6x5.train.65,SPT,699
j.rnd.6x5.train.66,SPT,494
j.rnd.6x5.train.67,SPT,520
j.rnd.6x5.train.68,SPT,608
j.rnd.6x5.train.69,SPT,615
j.rnd.6x5.train.70,SPT,620
j.rnd.6x5.train.71,SPT,586
j.rnd.6x5.train.72,SPT,747
j.rnd.6x5.train.73,SPT,531
j.rnd.6x5.train.74,SPT,451
j.rnd.6x5.train.75,SPT,676
j.rnd.6x5.train.76,SPT,677
j.rnd.6x5.train.77,SPT,663
j.rnd.6x5.train.78,SPT,595
j.rnd.6x5.train.79,SPT,714
j.rnd.6x5.train.80,SPT,548
j.rnd.6x5.train.81,SPT,594
j.rnd.6x5.train.82,SPT,483
j.rnd.6x5.train.83,SPT,642
j.rnd.6x5.train.84,SPT,666
j.rnd.6x5.train.85,SPT,717
j.rnd.6x5.train.86,SPT,557
j.rnd.6x5.train.87,SPT,505
j.rnd.6x5.train.88,SPT,627
j.rnd.6x5.train.89,SPT,595
j.rnd.6x5.train.90,SPT,642
j.rnd.6x5.train.91,SPT,757
j.rnd.6x5.train.92,SPT,561
j.rnd.6x5.train.93,SPT,515
j.rnd.6x5.train.94,SPT,630
j.rnd.6x5.train.95,SPT,551
j.rnd.6x5.train.96,SPT,600
j.rnd.6x5.train.97,SPT,580
j.rnd.6x5.train.98,SPT,733
j.rnd.6x5.train.99,SPT,655
j.rnd.6x5.train.100,SPT,737
j.rnd.6x5.train.101,SPT,560
j.rnd.6x5.train.102,SPT,601
j.rnd.6x5.train.103,SPT,426
j.rnd.6x5.train.104,SPT,486
j.rnd.6x5.train.105,SPT,530
j.rnd.6x5.train.106,SPT,536
j.rnd.6x5.train.107,SPT,792
j.rnd.6x5.train.108,SPT,546
j.rnd.6x5.train.109,SPT,520
j.rnd.6x5.train.110,SPT,588
