Name,SDR,Makespan
f.mxc.6x5.train.1,SPT,849
f.mxc.6x5.train.2,SPT,439
f.mxc.6x5.train.3,SPT,330
f.mxc.6x5.train.4,SPT,579
f.mxc.6x5.train.5,SPT,614
f.mxc.6x5.train.6,SPT,756
f.mxc.6x5.train.7,SPT,791
f.mxc.6x5.train.8,SPT,691
f.mxc.6x5.train.9,SPT,421
f.mxc.6x5.train.10,SPT,431
f.mxc.6x5.train.11,SPT,614
f.mxc.6x5.train.12,SPT,529
f.mxc.6x5.train.13,SPT,696
f.mxc.6x5.train.14,SPT,772
f.mxc.6x5.train.15,SPT,1114
f.mxc.6x5.train.16,SPT,603
f.mxc.6x5.train.17,SPT,441
f.mxc.6x5.train.18,SPT,525
f.mxc.6x5.train.19,SPT,563
f.mxc.6x5.train.20,SPT,678
f.mxc.6x5.train.21,SPT,648
f.mxc.6x5.train.22,SPT,796
f.mxc.6x5.train.23,SPT,738
f.mxc.6x5.train.24,SPT,980
f.mxc.6x5.train.25,SPT,221
f.mxc.6x5.train.26,SPT,479
f.mxc.6x5.train.27,SPT,432
f.mxc.6x5.train.28,SPT,679
f.mxc.6x5.train.29,SPT,660
f.mxc.6x5.train.30,SPT,833
f.mxc.6x5.train.31,SPT,851
f.mxc.6x5.train.32,SPT,394
f.mxc.6x5.train.33,SPT,516
f.mxc.6x5.train.34,SPT,608
f.mxc.6x5.train.35,SPT,631
f.mxc.6x5.train.36,SPT,676
f.mxc.6x5.train.37,SPT,713
f.mxc.6x5.train.38,SPT,823
f.mxc.6x5.train.39,SPT,812
f.mxc.6x5.train.40,SPT,217
f.mxc.6x5.train.41,SPT,399
f.mxc.6x5.train.42,SPT,505
f.mxc.6x5.train.43,SPT,600
f.mxc.6x5.train.44,SPT,630
f.mxc.6x5.train.45,SPT,687
f.mxc.6x5.train.46,SPT,835
f.mxc.6x5.train.47,SPT,399
f.mxc.6x5.train.48,SPT,395
f.mxc.6x5.train.49,SPT,514
f.mxc.6x5.train.50,SPT,604
f.mxc.6x5.train.51,SPT,654
f.mxc.6x5.train.52,SPT,912
f.mxc.6x5.train.53,SPT,717
f.mxc.6x5.train.54,SPT,881
f.mxc.6x5.train.55,SPT,492
f.mxc.6x5.train.56,SPT,622
f.mxc.6x5.train.57,SPT,601
f.mxc.6x5.train.58,SPT,597
f.mxc.6x5.train.59,SPT,681
f.mxc.6x5.train.60,SPT,746
f.mxc.6x5.train.61,SPT,867
f.mxc.6x5.train.62,SPT,866
f.mxc.6x5.train.63,SPT,379
f.mxc.6x5.train.64,SPT,501
f.mxc.6x5.train.65,SPT,580
f.mxc.6x5.train.66,SPT,597
f.mxc.6x5.train.67,SPT,647
f.mxc.6x5.train.68,SPT,745
f.mxc.6x5.train.69,SPT,745
f.mxc.6x5.train.70,SPT,406
f.mxc.6x5.train.71,SPT,408
f.mxc.6x5.train.72,SPT,499
f.mxc.6x5.train.73,SPT,524
f.mxc.6x5.train.74,SPT,746
f.mxc.6x5.train.75,SPT,839
f.mxc.6x5.train.76,SPT,800
f.mxc.6x5.train.77,SPT,860
f.mxc.6x5.train.78,SPT,438
f.mxc.6x5.train.79,SPT,566
f.mxc.6x5.train.80,SPT,398
f.mxc.6x5.train.81,SPT,559
f.mxc.6x5.train.82,SPT,522
f.mxc.6x5.train.83,SPT,730
f.mxc.6x5.train.84,SPT,867
f.mxc.6x5.train.85,SPT,281
f.mxc.6x5.train.86,SPT,326
f.mxc.6x5.train.87,SPT,502
f.mxc.6x5.train.88,SPT,580
f.mxc.6x5.train.89,SPT,493
f.mxc.6x5.train.90,SPT,669
f.mxc.6x5.train.91,SPT,754
f.mxc.6x5.train.92,SPT,947
f.mxc.6x5.train.93,SPT,407
f.mxc.6x5.train.94,SPT,525
f.mxc.6x5.train.95,SPT,525
f.mxc.6x5.train.96,SPT,622
f.mxc.6x5.train.97,SPT,702
f.mxc.6x5.train.98,SPT,744
f.mxc.6x5.train.99,SPT,888
f.mxc.6x5.train.100,SPT,947
f.mxc.6x5.train.101,SPT,426
f.mxc.6x5.train.102,SPT,497
f.mxc.6x5.train.103,SPT,631
f.mxc.6x5.train.104,SPT,535
f.mxc.6x5.train.105,SPT,740
f.mxc.6x5.train.106,SPT,847
f.mxc.6x5.train.107,SPT,850
f.mxc.6x5.train.108,SPT,315
f.mxc.6x5.train.109,SPT,507
f.mxc.6x5.train.110,SPT,402
f.mxc.6x5.train.111,SPT,580
f.mxc.6x5.train.112,SPT,589
f.mxc.6x5.train.113,SPT,595
f.mxc.6x5.train.114,SPT,739
f.mxc.6x5.train.115,SPT,890
f.mxc.6x5.train.116,SPT,558
f.mxc.6x5.train.117,SPT,400
f.mxc.6x5.train.118,SPT,586
f.mxc.6x5.train.119,SPT,599
f.mxc.6x5.train.120,SPT,805
f.mxc.6x5.train.121,SPT,788
f.mxc.6x5.train.122,SPT,823
f.mxc.6x5.train.123,SPT,188
f.mxc.6x5.train.124,SPT,514
f.mxc.6x5.train.125,SPT,477
f.mxc.6x5.train.126,SPT,603
f.mxc.6x5.train.127,SPT,627
f.mxc.6x5.train.128,SPT,682
f.mxc.6x5.train.129,SPT,791
f.mxc.6x5.train.130,SPT,638
f.mxc.6x5.train.131,SPT,367
f.mxc.6x5.train.132,SPT,431
f.mxc.6x5.train.133,SPT,514
f.mxc.6x5.train.134,SPT,636
f.mxc.6x5.train.135,SPT,660
f.mxc.6x5.train.136,SPT,706
f.mxc.6x5.train.137,SPT,886
f.mxc.6x5.train.138,SPT,866
f.mxc.6x5.train.139,SPT,404
f.mxc.6x5.train.140,SPT,603
f.mxc.6x5.train.141,SPT,611
f.mxc.6x5.train.142,SPT,733
f.mxc.6x5.train.143,SPT,725
f.mxc.6x5.train.144,SPT,750
f.mxc.6x5.train.145,SPT,719
f.mxc.6x5.train.146,SPT,330
f.mxc.6x5.train.147,SPT,344
f.mxc.6x5.train.148,SPT,630
f.mxc.6x5.train.149,SPT,479
f.mxc.6x5.train.150,SPT,654
f.mxc.6x5.train.151,SPT,718
f.mxc.6x5.train.152,SPT,851
f.mxc.6x5.train.153,SPT,901
f.mxc.6x5.train.154,SPT,403
f.mxc.6x5.train.155,SPT,454
f.mxc.6x5.train.156,SPT,563
f.mxc.6x5.train.157,SPT,664
f.mxc.6x5.train.158,SPT,674
f.mxc.6x5.train.159,SPT,806
f.mxc.6x5.train.160,SPT,856
f.mxc.6x5.train.161,SPT,517
f.mxc.6x5.train.162,SPT,401
f.mxc.6x5.train.163,SPT,530
f.mxc.6x5.train.164,SPT,543
f.mxc.6x5.train.165,SPT,610
f.mxc.6x5.train.166,SPT,839
f.mxc.6x5.train.167,SPT,778
f.mxc.6x5.train.168,SPT,758
f.mxc.6x5.train.169,SPT,437
f.mxc.6x5.train.170,SPT,497
f.mxc.6x5.train.171,SPT,534
f.mxc.6x5.train.172,SPT,491
f.mxc.6x5.train.173,SPT,613
f.mxc.6x5.train.174,SPT,729
f.mxc.6x5.train.175,SPT,741
f.mxc.6x5.train.176,SPT,814
f.mxc.6x5.train.177,SPT,478
f.mxc.6x5.train.178,SPT,442
f.mxc.6x5.train.179,SPT,545
f.mxc.6x5.train.180,SPT,723
f.mxc.6x5.train.181,SPT,704
f.mxc.6x5.train.182,SPT,890
f.mxc.6x5.train.183,SPT,976
f.mxc.6x5.train.184,SPT,505
f.mxc.6x5.train.185,SPT,539
f.mxc.6x5.train.186,SPT,535
f.mxc.6x5.train.187,SPT,597
f.mxc.6x5.train.188,SPT,625
f.mxc.6x5.train.189,SPT,752
f.mxc.6x5.train.190,SPT,808
f.mxc.6x5.train.191,SPT,735
f.mxc.6x5.train.192,SPT,367
f.mxc.6x5.train.193,SPT,515
f.mxc.6x5.train.194,SPT,534
f.mxc.6x5.train.195,SPT,529
f.mxc.6x5.train.196,SPT,581
f.mxc.6x5.train.197,SPT,797
f.mxc.6x5.train.198,SPT,913
f.mxc.6x5.train.199,SPT,345
f.mxc.6x5.train.200,SPT,386
f.mxc.6x5.train.201,SPT,534
f.mxc.6x5.train.202,SPT,578
f.mxc.6x5.train.203,SPT,593
f.mxc.6x5.train.204,SPT,684
f.mxc.6x5.train.205,SPT,797
f.mxc.6x5.train.206,SPT,957
f.mxc.6x5.train.207,SPT,356
f.mxc.6x5.train.208,SPT,336
f.mxc.6x5.train.209,SPT,406
f.mxc.6x5.train.210,SPT,528
f.mxc.6x5.train.211,SPT,658
f.mxc.6x5.train.212,SPT,771
f.mxc.6x5.train.213,SPT,606
f.mxc.6x5.train.214,SPT,1041
f.mxc.6x5.train.215,SPT,374
f.mxc.6x5.train.216,SPT,572
f.mxc.6x5.train.217,SPT,416
f.mxc.6x5.train.218,SPT,601
f.mxc.6x5.train.219,SPT,601
f.mxc.6x5.train.220,SPT,741
f.mxc.6x5.train.221,SPT,821
f.mxc.6x5.train.222,SPT,361
f.mxc.6x5.train.223,SPT,481
f.mxc.6x5.train.224,SPT,548
f.mxc.6x5.train.225,SPT,628
f.mxc.6x5.train.226,SPT,692
f.mxc.6x5.train.227,SPT,880
f.mxc.6x5.train.228,SPT,664
f.mxc.6x5.train.229,SPT,917
f.mxc.6x5.train.230,SPT,467
f.mxc.6x5.train.231,SPT,507
f.mxc.6x5.train.232,SPT,413
f.mxc.6x5.train.233,SPT,668
f.mxc.6x5.train.234,SPT,676
