Name,SDR,Makespan
f.rnd.8x8.train.1,SPT,1056
f.rnd.8x8.train.2,SPT,1097
f.rnd.8x8.train.3,SPT,976
f.rnd.8x8.train.4,SPT,1079
f.rnd.8x8.train.5,SPT,965
f.rnd.8x8.train.6,SPT,1144
f.rnd.8x8.train.7,SPT,1049
f.rnd.8x8.train.8,SPT,918
f.rnd.8x8.train.9,SPT,950
f.rnd.8x8.train.10,SPT,1090
f.rnd.8x8.train.11,SPT,1152
f.rnd.8x8.train.12,SPT,1132
f.rnd.8x8.train.13,SPT,1105
f.rnd.8x8.train.14,SPT,1252
f.rnd.8x8.train.15,SPT,1085
f.rnd.8x8.train.16,SPT,1031
f.rnd.8x8.train.17,SPT,1078
f.rnd.8x8.train.18,SPT,1073
f.rnd.8x8.train.19,SPT,1157
f.rnd.8x8.train.20,SPT,836
f.rnd.8x8.train.21,SPT,967
f.rnd.8x8.train.22,SPT,1017
f.rnd.8x8.train.23,SPT,1163
f.rnd.8x8.train.24,SPT,1002
f.rnd.8x8.train.25,SPT,1038
f.rnd.8x8.train.26,SPT,995
f.rnd.8x8.train.27,SPT,996
f.rnd.8x8.train.28,SPT,927
f.rnd.8x8.train.29,SPT,1127
f.rnd.8x8.train.30,SPT,985
f.rnd.8x8.train.31,SPT,1235
f.rnd.8x8.train.32,SPT,1323
f.rnd.8x8.train.33,SPT,1042
f.rnd.8x8.train.34,SPT,961
f.rnd.8x8.train.35,SPT,1203
f.rnd.8x8.train.36,SPT,925
f.rnd.8x8.train.37,SPT,1016
f.rnd.8x8.train.38,SPT,941
f.rnd.8x8.train.39,SPT,984
f.rnd.8x8.train.40,SPT,888
f.rnd.8x8.train.41,SPT,981
f.rnd.8x8.train.42,SPT,1058
f.rnd.8x8.train.43,SPT,1026
f.rnd.8x8.train.44,SPT,1139
f.rnd.8x8.train.45,SPT,1063
f.rnd.8x8.train.46,SPT,1119
f.rnd.8x8.train.47,SPT,966
f.rnd.8x8.train.48,SPT,1183
f.rnd.8x8.train.49,SPT,1086
f.rnd.8x8.train.50,SPT,948
f.rnd.8x8.train.51,SPT,1097
f.rnd.8x8.train.52,SPT,1146
f.rnd.8x8.train.53,SPT,1060
f.rnd.8x8.train.54,SPT,967
f.rnd.8x8.train.55,SPT,1028
f.rnd.8x8.train.56,SPT,909
f.rnd.8x8.train.57,SPT,1033
f.rnd.8x8.train.58,SPT,1150
f.rnd.8x8.train.59,SPT,1144
f.rnd.8x8.train.60,SPT,1321
f.rnd.8x8.train.61,SPT,1016
f.rnd.8x8.train.62,SPT,934
f.rnd.8x8.train.63,SPT,1052
f.rnd.8x8.train.64,SPT,1305
f.rnd.8x8.train.65,SPT,1153
f.rnd.8x8.train.66,SPT,1061
f.rnd.8x8.train.67,SPT,1168
f.rnd.8x8.train.68,SPT,1108
f.rnd.8x8.train.69,SPT,1094
f.rnd.8x8.train.70,SPT,935
f.rnd.8x8.train.71,SPT,1058
f.rnd.8x8.train.72,SPT,1114
f.rnd.8x8.train.73,SPT,1098
f.rnd.8x8.train.74,SPT,983
f.rnd.8x8.train.75,SPT,973
