Name,CDR,Makespan,BestFoundMakespan
j.rnd.10x10.train.1,F20.M1,955,944
j.rnd.10x10.train.2,F20.M1,851,851
j.rnd.10x10.train.3,F20.M1,768,768
j.rnd.10x10.train.4,F20.M1,936,936
j.rnd.10x10.train.5,F20.M1,819,811
j.rnd.10x10.train.6,F20.M1,936,936
j.rnd.10x10.train.7,F20.M1,981,981
j.rnd.10x10.train.8,F20.M1,865,849
j.rnd.10x10.train.9,F20.M1,834,818
j.rnd.10x10.train.10,F20.M1,901,875
j.rnd.10x10.train.11,F20.M1,936,921
j.rnd.10x10.train.12,F20.M1,851,851
j.rnd.10x10.train.13,F20.M1,1044,1019
j.rnd.10x10.train.14,F20.M1,803,803
j.rnd.10x10.train.15,F20.M1,961,958
j.rnd.10x10.train.16,F20.M1,967,926
j.rnd.10x10.train.17,F20.M1,935,920
j.rnd.10x10.train.18,F20.M1,901,901
j.rnd.10x10.train.19,F20.M1,950,936
j.rnd.10x10.train.20,F20.M1,881,859
j.rnd.10x10.train.21,F20.M1,874,871
j.rnd.10x10.train.22,F20.M1,917,903
j.rnd.10x10.train.23,F20.M1,964,961
j.rnd.10x10.train.24,F20.M1,962,962
j.rnd.10x10.train.25,F20.M1,819,819
j.rnd.10x10.train.26,F20.M1,751,751
j.rnd.10x10.train.27,F20.M1,779,758
j.rnd.10x10.train.28,F20.M1,858,837
j.rnd.10x10.train.29,F20.M1,847,830
j.rnd.10x10.train.30,F20.M1,892,892
j.rnd.10x10.train.31,F20.M1,899,898
j.rnd.10x10.train.32,F20.M1,880,867
j.rnd.10x10.train.33,F20.M1,899,899
j.rnd.10x10.train.34,F20.M1,866,866
j.rnd.10x10.train.35,F20.M1,996,996
j.rnd.10x10.train.36,F20.M1,830,820
j.rnd.10x10.train.37,F20.M1,870,870
j.rnd.10x10.train.38,F20.M1,916,899
j.rnd.10x10.train.39,F20.M1,857,841
j.rnd.10x10.train.40,F20.M1,881,878
j.rnd.10x10.train.41,F20.M1,832,820
j.rnd.10x10.train.42,F20.M1,956,945
j.rnd.10x10.train.43,F20.M1,819,811
j.rnd.10x10.train.44,F20.M1,845,845
j.rnd.10x10.train.45,F20.M1,890,884
j.rnd.10x10.train.46,F20.M1,904,894
j.rnd.10x10.train.47,F20.M1,950,950
j.rnd.10x10.train.48,F20.M1,927,915
j.rnd.10x10.train.49,F20.M1,779,779
j.rnd.10x10.train.50,F20.M1,843,841
j.rnd.10x10.train.51,F20.M1,820,802
j.rnd.10x10.train.52,F20.M1,1017,1011
j.rnd.10x10.train.53,F20.M1,861,861
j.rnd.10x10.train.54,F20.M1,1041,1020
j.rnd.10x10.train.55,F20.M1,921,910
j.rnd.10x10.train.56,F20.M1,871,864
j.rnd.10x10.train.57,F20.M1,865,865
j.rnd.10x10.train.58,F20.M1,903,882
