Name,CDR,Makespan,BestFoundMakespan
j.rnd.10x10.train.1,F24.M1,973,937
j.rnd.10x10.train.2,F24.M1,795,777
j.rnd.10x10.train.3,F24.M1,759,756
j.rnd.10x10.train.4,F24.M1,925,919
j.rnd.10x10.train.5,F24.M1,780,777
j.rnd.10x10.train.6,F24.M1,896,887
j.rnd.10x10.train.7,F24.M1,980,916
j.rnd.10x10.train.8,F24.M1,809,803
j.rnd.10x10.train.9,F24.M1,777,777
j.rnd.10x10.train.10,F24.M1,803,803
j.rnd.10x10.train.11,F24.M1,852,852
j.rnd.10x10.train.12,F24.M1,839,820
j.rnd.10x10.train.13,F24.M1,985,974
j.rnd.10x10.train.14,F24.M1,835,816
j.rnd.10x10.train.15,F24.M1,925,922
j.rnd.10x10.train.16,F24.M1,903,899
j.rnd.10x10.train.17,F24.M1,883,879
j.rnd.10x10.train.18,F24.M1,870,864
j.rnd.10x10.train.19,F24.M1,954,942
j.rnd.10x10.train.20,F24.M1,819,801
j.rnd.10x10.train.21,F24.M1,866,865
j.rnd.10x10.train.22,F24.M1,859,856
j.rnd.10x10.train.23,F24.M1,930,927
j.rnd.10x10.train.24,F24.M1,845,845
j.rnd.10x10.train.25,F24.M1,838,808
j.rnd.10x10.train.26,F24.M1,763,762
j.rnd.10x10.train.27,F24.M1,759,755
j.rnd.10x10.train.28,F24.M1,781,775
j.rnd.10x10.train.29,F24.M1,840,817
j.rnd.10x10.train.30,F24.M1,966,883
j.rnd.10x10.train.31,F24.M1,899,875
j.rnd.10x10.train.32,F24.M1,909,860
j.rnd.10x10.train.33,F24.M1,892,882
j.rnd.10x10.train.34,F24.M1,821,819
j.rnd.10x10.train.35,F24.M1,996,992
j.rnd.10x10.train.36,F24.M1,801,787
j.rnd.10x10.train.37,F24.M1,910,888
j.rnd.10x10.train.38,F24.M1,828,816
j.rnd.10x10.train.39,F24.M1,809,809
j.rnd.10x10.train.40,F24.M1,843,816
j.rnd.10x10.train.41,F24.M1,787,787
j.rnd.10x10.train.42,F24.M1,883,881
j.rnd.10x10.train.43,F24.M1,799,799
j.rnd.10x10.train.44,F24.M1,847,843
j.rnd.10x10.train.45,F24.M1,814,810
j.rnd.10x10.train.46,F24.M1,838,836
j.rnd.10x10.train.47,F24.M1,851,851
j.rnd.10x10.train.48,F24.M1,897,873
j.rnd.10x10.train.49,F24.M1,773,773
j.rnd.10x10.train.50,F24.M1,816,812
j.rnd.10x10.train.51,F24.M1,834,811
j.rnd.10x10.train.52,F24.M1,999,982
j.rnd.10x10.train.53,F24.M1,864,833
j.rnd.10x10.train.54,F24.M1,985,946
j.rnd.10x10.train.55,F24.M1,844,844
j.rnd.10x10.train.56,F24.M1,830,830
j.rnd.10x10.train.57,F24.M1,857,829
j.rnd.10x10.train.58,F24.M1,873,860
j.rnd.10x10.train.59,F24.M1,886,877
j.rnd.10x10.train.60,F24.M1,816,802
j.rnd.10x10.train.61,F24.M1,886,886
j.rnd.10x10.train.62,F24.M1,894,868
j.rnd.10x10.train.63,F24.M1,943,924
j.rnd.10x10.train.64,F24.M1,869,850
j.rnd.10x10.train.65,F24.M1,868,855
