Name,CDR,Makespan,BestFoundMakespan
j.rnd_pj1doubled.6x5.train.1,phi.SPT.E-1,672,672
j.rnd_pj1doubled.6x5.train.2,phi.SPT.E-1,468,468
j.rnd_pj1doubled.6x5.train.3,phi.SPT.E-1,389,389
j.rnd_pj1doubled.6x5.train.4,phi.SPT.E-1,719,719
j.rnd_pj1doubled.6x5.train.5,phi.SPT.E-1,640,640
j.rnd_pj1doubled.6x5.train.6,phi.SPT.E-1,667,667
j.rnd_pj1doubled.6x5.train.7,phi.SPT.E-1,579,579
j.rnd_pj1doubled.6x5.train.8,phi.SPT.E-1,513,513
j.rnd_pj1doubled.6x5.train.9,phi.SPT.E-1,480,480
j.rnd_pj1doubled.6x5.train.10,phi.SPT.E-1,600,600
j.rnd_pj1doubled.6x5.train.11,phi.SPT.E-1,637,637
j.rnd_pj1doubled.6x5.train.12,phi.SPT.E-1,489,489
j.rnd_pj1doubled.6x5.train.13,phi.SPT.E-1,781,781
j.rnd_pj1doubled.6x5.train.14,phi.SPT.E-1,561,561
j.rnd_pj1doubled.6x5.train.15,phi.SPT.E-1,600,600
j.rnd_pj1doubled.6x5.train.16,phi.SPT.E-1,740,740
j.rnd_pj1doubled.6x5.train.17,phi.SPT.E-1,800,800
j.rnd_pj1doubled.6x5.train.18,phi.SPT.E-1,633,633
j.rnd_pj1doubled.6x5.train.19,phi.SPT.E-1,631,631
j.rnd_pj1doubled.6x5.train.20,phi.SPT.E-1,495,495
j.rnd_pj1doubled.6x5.train.21,phi.SPT.E-1,450,450
j.rnd_pj1doubled.6x5.train.22,phi.SPT.E-1,700,700
j.rnd_pj1doubled.6x5.train.23,phi.SPT.E-1,652,652
j.rnd_pj1doubled.6x5.train.24,phi.SPT.E-1,507,507
j.rnd_pj1doubled.6x5.train.25,phi.SPT.E-1,524,524
j.rnd_pj1doubled.6x5.train.26,phi.SPT.E-1,618,618
j.rnd_pj1doubled.6x5.train.27,phi.SPT.E-1,574,574
j.rnd_pj1doubled.6x5.train.28,phi.SPT.E-1,575,575
j.rnd_pj1doubled.6x5.train.29,phi.SPT.E-1,590,590
j.rnd_pj1doubled.6x5.train.30,phi.SPT.E-1,588,588
j.rnd_pj1doubled.6x5.train.31,phi.SPT.E-1,548,548
j.rnd_pj1doubled.6x5.train.32,phi.SPT.E-1,698,698
j.rnd_pj1doubled.6x5.train.33,phi.SPT.E-1,490,490
j.rnd_pj1doubled.6x5.train.34,phi.SPT.E-1,637,637
j.rnd_pj1doubled.6x5.train.35,phi.SPT.E-1,732,732
j.rnd_pj1doubled.6x5.train.36,phi.SPT.E-1,600,600
j.rnd_pj1doubled.6x5.train.37,phi.SPT.E-1,532,532
j.rnd_pj1doubled.6x5.train.38,phi.SPT.E-1,655,655
j.rnd_pj1doubled.6x5.train.39,phi.SPT.E-1,605,605
j.rnd_pj1doubled.6x5.train.40,phi.SPT.E-1,420,420
j.rnd_pj1doubled.6x5.train.41,phi.SPT.E-1,489,489
j.rnd_pj1doubled.6x5.train.42,phi.SPT.E-1,566,566
j.rnd_pj1doubled.6x5.train.43,phi.SPT.E-1,407,407
j.rnd_pj1doubled.6x5.train.44,phi.SPT.E-1,580,580
j.rnd_pj1doubled.6x5.train.45,phi.SPT.E-1,558,558
j.rnd_pj1doubled.6x5.train.46,phi.SPT.E-1,679,679
j.rnd_pj1doubled.6x5.train.47,phi.SPT.E-1,782,782
j.rnd_pj1doubled.6x5.train.48,phi.SPT.E-1,603,603
j.rnd_pj1doubled.6x5.train.49,phi.SPT.E-1,581,581
j.rnd_pj1doubled.6x5.train.50,phi.SPT.E-1,612,612
j.rnd_pj1doubled.6x5.train.51,phi.SPT.E-1,637,637
j.rnd_pj1doubled.6x5.train.52,phi.SPT.E-1,660,660
j.rnd_pj1doubled.6x5.train.53,phi.SPT.E-1,566,566
j.rnd_pj1doubled.6x5.train.54,phi.SPT.E-1,724,724
j.rnd_pj1doubled.6x5.train.55,phi.SPT.E-1,604,604
j.rnd_pj1doubled.6x5.train.56,phi.SPT.E-1,644,644
j.rnd_pj1doubled.6x5.train.57,phi.SPT.E-1,520,520
j.rnd_pj1doubled.6x5.train.58,phi.SPT.E-1,610,610
j.rnd_pj1doubled.6x5.train.59,phi.SPT.E-1,597,597
j.rnd_pj1doubled.6x5.train.60,phi.SPT.E-1,636,636
j.rnd_pj1doubled.6x5.train.61,phi.SPT.E-1,595,595
j.rnd_pj1doubled.6x5.train.62,phi.SPT.E-1,489,489
j.rnd_pj1doubled.6x5.train.63,phi.SPT.E-1,709,709
j.rnd_pj1doubled.6x5.train.64,phi.SPT.E-1,603,603
j.rnd_pj1doubled.6x5.train.65,phi.SPT.E-1,528,528
j.rnd_pj1doubled.6x5.train.66,phi.SPT.E-1,718,718
j.rnd_pj1doubled.6x5.train.67,phi.SPT.E-1,595,595
j.rnd_pj1doubled.6x5.train.68,phi.SPT.E-1,596,596
j.rnd_pj1doubled.6x5.train.69,phi.SPT.E-1,668,668
j.rnd_pj1doubled.6x5.train.70,phi.SPT.E-1,654,654
j.rnd_pj1doubled.6x5.train.71,phi.SPT.E-1,783,783
j.rnd_pj1doubled.6x5.train.72,phi.SPT.E-1,716,716
j.rnd_pj1doubled.6x5.train.73,phi.SPT.E-1,531,531
j.rnd_pj1doubled.6x5.train.74,phi.SPT.E-1,442,442
j.rnd_pj1doubled.6x5.train.75,phi.SPT.E-1,729,729
j.rnd_pj1doubled.6x5.train.76,phi.SPT.E-1,590,590
j.rnd_pj1doubled.6x5.train.77,phi.SPT.E-1,464,464
j.rnd_pj1doubled.6x5.train.78,phi.SPT.E-1,543,543
j.rnd_pj1doubled.6x5.train.79,phi.SPT.E-1,595,595
j.rnd_pj1doubled.6x5.train.80,phi.SPT.E-1,543,543
j.rnd_pj1doubled.6x5.train.81,phi.SPT.E-1,456,456
j.rnd_pj1doubled.6x5.train.82,phi.SPT.E-1,520,520
j.rnd_pj1doubled.6x5.train.83,phi.SPT.E-1,721,721
j.rnd_pj1doubled.6x5.train.84,phi.SPT.E-1,454,454
j.rnd_pj1doubled.6x5.train.85,phi.SPT.E-1,604,604
j.rnd_pj1doubled.6x5.train.86,phi.SPT.E-1,448,448
