Name,CDR,Makespan,BestFoundMakespan
j.rndn.10x10.train.1,phi.SPT.E-1,906,906
j.rndn.10x10.train.2,phi.SPT.E-1,757,757
j.rndn.10x10.train.3,phi.SPT.E-1,798,798
j.rndn.10x10.train.4,phi.SPT.E-1,871,871
j.rndn.10x10.train.5,phi.SPT.E-1,840,840
j.rndn.10x10.train.6,phi.SPT.E-1,779,779
j.rndn.10x10.train.7,phi.SPT.E-1,904,904
j.rndn.10x10.train.8,phi.SPT.E-1,854,854
j.rndn.10x10.train.9,phi.SPT.E-1,801,801
j.rndn.10x10.train.10,phi.SPT.E-1,796,796
j.rndn.10x10.train.11,phi.SPT.E-1,815,815
j.rndn.10x10.train.12,phi.SPT.E-1,766,766
j.rndn.10x10.train.13,phi.SPT.E-1,867,865
j.rndn.10x10.train.14,phi.SPT.E-1,851,851
j.rndn.10x10.train.15,phi.SPT.E-1,822,822
j.rndn.10x10.train.16,phi.SPT.E-1,807,807
j.rndn.10x10.train.17,phi.SPT.E-1,808,808
j.rndn.10x10.train.18,phi.SPT.E-1,849,849
j.rndn.10x10.train.19,phi.SPT.E-1,863,863
j.rndn.10x10.train.20,phi.SPT.E-1,908,908
j.rndn.10x10.train.21,phi.SPT.E-1,874,874
j.rndn.10x10.train.22,phi.SPT.E-1,860,860
j.rndn.10x10.train.23,phi.SPT.E-1,897,897
j.rndn.10x10.train.24,phi.SPT.E-1,915,915
j.rndn.10x10.train.25,phi.SPT.E-1,848,848
j.rndn.10x10.train.26,phi.SPT.E-1,835,835
j.rndn.10x10.train.27,phi.SPT.E-1,827,802
j.rndn.10x10.train.28,phi.SPT.E-1,920,919
j.rndn.10x10.train.29,phi.SPT.E-1,852,847
j.rndn.10x10.train.30,phi.SPT.E-1,814,814
j.rndn.10x10.train.31,phi.SPT.E-1,827,827
j.rndn.10x10.train.32,phi.SPT.E-1,870,870
j.rndn.10x10.train.33,phi.SPT.E-1,860,857
j.rndn.10x10.train.34,phi.SPT.E-1,766,763
j.rndn.10x10.train.35,phi.SPT.E-1,827,827
j.rndn.10x10.train.36,phi.SPT.E-1,799,799
j.rndn.10x10.train.37,phi.SPT.E-1,809,809
j.rndn.10x10.train.38,phi.SPT.E-1,806,806
j.rndn.10x10.train.39,phi.SPT.E-1,850,850
j.rndn.10x10.train.40,phi.SPT.E-1,836,836
j.rndn.10x10.train.41,phi.SPT.E-1,849,809
j.rndn.10x10.train.42,phi.SPT.E-1,821,821
j.rndn.10x10.train.43,phi.SPT.E-1,809,809
j.rndn.10x10.train.44,phi.SPT.E-1,883,883
j.rndn.10x10.train.45,phi.SPT.E-1,853,853
j.rndn.10x10.train.46,phi.SPT.E-1,891,891
j.rndn.10x10.train.47,phi.SPT.E-1,821,821
j.rndn.10x10.train.48,phi.SPT.E-1,911,911
j.rndn.10x10.train.49,phi.SPT.E-1,787,787
j.rndn.10x10.train.50,phi.SPT.E-1,853,847
j.rndn.10x10.train.51,phi.SPT.E-1,800,800
j.rndn.10x10.train.52,phi.SPT.E-1,927,922
j.rndn.10x10.train.53,phi.SPT.E-1,758,758
j.rndn.10x10.train.54,phi.SPT.E-1,878,878
j.rndn.10x10.train.55,phi.SPT.E-1,817,817
j.rndn.10x10.train.56,phi.SPT.E-1,808,808
j.rndn.10x10.train.57,phi.SPT.E-1,936,936
j.rndn.10x10.train.58,phi.SPT.E-1,866,866
j.rndn.10x10.train.59,phi.SPT.E-1,866,866
j.rndn.10x10.train.60,phi.SPT.E-1,762,762
j.rndn.10x10.train.61,phi.SPT.E-1,826,826
j.rndn.10x10.train.62,phi.SPT.E-1,872,872
j.rndn.10x10.train.63,phi.SPT.E-1,833,833
j.rndn.10x10.train.64,phi.SPT.E-1,822,822
j.rndn.10x10.train.65,phi.SPT.E-1,898,893
j.rndn.10x10.train.66,phi.SPT.E-1,864,864
j.rndn.10x10.train.67,phi.SPT.E-1,777,777
j.rndn.10x10.train.68,phi.SPT.E-1,856,856
j.rndn.10x10.train.69,phi.SPT.E-1,913,913
j.rndn.10x10.train.70,phi.SPT.E-1,856,854
j.rndn.10x10.train.71,phi.SPT.E-1,814,811
j.rndn.10x10.train.72,phi.SPT.E-1,821,821
j.rndn.10x10.train.73,phi.SPT.E-1,852,852
j.rndn.10x10.train.74,phi.SPT.E-1,857,857
j.rndn.10x10.train.75,phi.SPT.E-1,767,767
j.rndn.10x10.train.76,phi.SPT.E-1,864,864
j.rndn.10x10.train.77,phi.SPT.E-1,848,848
j.rndn.10x10.train.78,phi.SPT.E-1,919,916
j.rndn.10x10.train.79,phi.SPT.E-1,929,929
j.rndn.10x10.train.80,phi.SPT.E-1,829,829
j.rndn.10x10.train.81,phi.SPT.E-1,742,742
j.rndn.10x10.train.82,phi.SPT.E-1,809,809
j.rndn.10x10.train.83,phi.SPT.E-1,854,852
j.rndn.10x10.train.84,phi.SPT.E-1,840,840
j.rndn.10x10.train.85,phi.SPT.E-1,795,795
j.rndn.10x10.train.86,phi.SPT.E-1,857,849
j.rndn.10x10.train.87,phi.SPT.E-1,908,908
j.rndn.10x10.train.88,phi.SPT.E-1,873,873
j.rndn.10x10.train.89,phi.SPT.E-1,808,808
j.rndn.10x10.train.90,phi.SPT.E-1,851,825
j.rndn.10x10.train.91,phi.SPT.E-1,797,787
j.rndn.10x10.train.92,phi.SPT.E-1,838,838
j.rndn.10x10.train.93,phi.SPT.E-1,811,811
j.rndn.10x10.train.94,phi.SPT.E-1,863,863
j.rndn.10x10.train.95,phi.SPT.E-1,822,822
j.rndn.10x10.train.96,phi.SPT.E-1,838,838
j.rndn.10x10.train.97,phi.SPT.E-1,843,843
j.rndn.10x10.train.98,phi.SPT.E-1,720,720
j.rndn.10x10.train.99,phi.SPT.E-1,820,820
j.rndn.10x10.train.100,phi.SPT.E-1,903,861
j.rndn.10x10.train.101,phi.SPT.E-1,801,801
j.rndn.10x10.train.102,phi.SPT.E-1,860,860
j.rndn.10x10.train.103,phi.SPT.E-1,905,903
j.rndn.10x10.train.104,phi.SPT.E-1,841,841
j.rndn.10x10.train.105,phi.SPT.E-1,851,810
j.rndn.10x10.train.106,phi.SPT.E-1,845,845
j.rndn.10x10.train.107,phi.SPT.E-1,845,845
