Name,CDR,Makespan,BestFoundMakespan
j.rndn.10x10.train.1,phi.RNDmean.E1,1355,872
j.rndn.10x10.train.2,phi.RNDmean.E1,1296,805
j.rndn.10x10.train.3,phi.RNDmean.E1,1391,808
j.rndn.10x10.train.4,phi.RNDmean.E1,1411,820
j.rndn.10x10.train.5,phi.RNDmean.E1,1391,805
j.rndn.10x10.train.6,phi.RNDmean.E1,1499,823
j.rndn.10x10.train.7,phi.RNDmean.E1,1447,917
j.rndn.10x10.train.8,phi.RNDmean.E1,1418,862
j.rndn.10x10.train.9,phi.RNDmean.E1,1435,842
j.rndn.10x10.train.10,phi.RNDmean.E1,1404,811
j.rndn.10x10.train.11,phi.RNDmean.E1,1541,818
j.rndn.10x10.train.12,phi.RNDmean.E1,1354,816
j.rndn.10x10.train.13,phi.RNDmean.E1,1455,869
j.rndn.10x10.train.14,phi.RNDmean.E1,1329,812
j.rndn.10x10.train.15,phi.RNDmean.E1,1349,860
j.rndn.10x10.train.16,phi.RNDmean.E1,1444,851
j.rndn.10x10.train.17,phi.RNDmean.E1,1445,857
j.rndn.10x10.train.18,phi.RNDmean.E1,1397,833
j.rndn.10x10.train.19,phi.RNDmean.E1,1436,872
j.rndn.10x10.train.20,phi.RNDmean.E1,1464,864
j.rndn.10x10.train.21,phi.RNDmean.E1,1453,912
j.rndn.10x10.train.22,phi.RNDmean.E1,1483,860
j.rndn.10x10.train.23,phi.RNDmean.E1,1455,879
j.rndn.10x10.train.24,phi.RNDmean.E1,1423,865
j.rndn.10x10.train.25,phi.RNDmean.E1,1388,829
j.rndn.10x10.train.26,phi.RNDmean.E1,1373,811
j.rndn.10x10.train.27,phi.RNDmean.E1,1416,801
j.rndn.10x10.train.28,phi.RNDmean.E1,1429,889
j.rndn.10x10.train.29,phi.RNDmean.E1,1452,848
j.rndn.10x10.train.30,phi.RNDmean.E1,1378,824
j.rndn.10x10.train.31,phi.RNDmean.E1,1471,821
j.rndn.10x10.train.32,phi.RNDmean.E1,1440,877
j.rndn.10x10.train.33,phi.RNDmean.E1,1448,854
j.rndn.10x10.train.34,phi.RNDmean.E1,1512,813
j.rndn.10x10.train.35,phi.RNDmean.E1,1574,830
j.rndn.10x10.train.36,phi.RNDmean.E1,1386,808
