Problem,Step,Rank,Track,V1
j.rndn,1,a,OPT,10996
j.rndn,2,a,OPT,11332
j.rndn,3,a,OPT,11854
j.rndn,4,a,OPT,12034
j.rndn,5,a,OPT,11984
j.rndn,6,a,OPT,11540
j.rndn,7,a,OPT,11478
j.rndn,8,a,OPT,11946
j.rndn,9,a,OPT,12400
j.rndn,10,a,OPT,12656
j.rndn,11,a,OPT,12480
j.rndn,12,a,OPT,12058
j.rndn,13,a,OPT,11874
j.rndn,14,a,OPT,11810
j.rndn,15,a,OPT,11786
j.rndn,16,a,OPT,12074
j.rndn,17,a,OPT,12322
j.rndn,18,a,OPT,12228
j.rndn,19,a,OPT,12216
j.rndn,20,a,OPT,12072
j.rndn,21,a,OPT,11990
j.rndn,22,a,OPT,11704
j.rndn,23,a,OPT,11670
j.rndn,24,a,OPT,11840
j.rndn,25,a,OPT,11928
j.rndn,26,a,OPT,12006
j.rndn,27,a,OPT,11918
j.rndn,28,a,OPT,11798
j.rndn,29,a,OPT,11742
j.rndn,30,a,OPT,12018
j.rndn,31,a,OPT,12370
j.rndn,32,a,OPT,12210
j.rndn,33,a,OPT,12150
j.rndn,34,a,OPT,12082
j.rndn,35,a,OPT,11618
j.rndn,36,a,OPT,11004
j.rndn,37,a,OPT,10830
j.rndn,38,a,OPT,10770
j.rndn,39,a,OPT,10834
j.rndn,40,a,OPT,11018
j.rndn,41,a,OPT,10810
j.rndn,42,a,OPT,10594
j.rndn,43,a,OPT,10320
j.rndn,44,a,OPT,10396
j.rndn,45,a,OPT,10594
j.rndn,46,a,OPT,10588
j.rndn,47,a,OPT,10352
j.rndn,48,a,OPT,10502
j.rndn,49,a,OPT,10752
j.rndn,50,a,OPT,10674
j.rndn,51,a,OPT,10468
j.rndn,52,a,OPT,10638
j.rndn,53,a,OPT,10680
j.rndn,54,a,OPT,10926
j.rndn,55,a,OPT,10984
j.rndn,56,a,OPT,10988
j.rndn,57,a,OPT,10866
j.rndn,58,a,OPT,10620
j.rndn,59,a,OPT,10524
j.rndn,60,a,OPT,10440
j.rndn,61,a,OPT,10504
j.rndn,62,a,OPT,10338
j.rndn,63,a,OPT,10294
j.rndn,64,a,OPT,10386
j.rndn,65,a,OPT,10400
j.rndn,66,a,OPT,10326
j.rndn,67,a,OPT,10312
j.rndn,68,a,OPT,10670
j.rndn,69,a,OPT,10654
j.rndn,70,a,OPT,10748
j.rndn,71,a,OPT,10704
j.rndn,72,a,OPT,10716
j.rndn,73,a,OPT,10468
j.rndn,74,a,OPT,10298
j.rndn,75,a,OPT,9858
j.rndn,76,a,OPT,9858
j.rndn,77,a,OPT,9802
j.rndn,78,a,OPT,9724
j.rndn,79,a,OPT,9280
j.rndn,80,a,OPT,9184
j.rndn,81,a,OPT,8546
j.rndn,82,a,OPT,8150
j.rndn,83,a,OPT,7378
j.rndn,84,a,OPT,7048
j.rndn,85,a,OPT,6634
j.rndn,86,a,OPT,6056
j.rndn,87,a,OPT,5610
j.rndn,88,a,OPT,5078
j.rndn,89,a,OPT,4640
j.rndn,90,a,OPT,3972
j.rndn,91,a,OPT,3366
j.rndn,92,a,OPT,2776
j.rndn,93,a,OPT,2168
j.rndn,94,a,OPT,1482
j.rndn,95,a,OPT,760
j.rndn,96,a,OPT,262
j.rndn,97,a,OPT,72
j.rndn,98,a,OPT,8
