Problem,Step,Rank,Track,V1
f.mc,1,f,SPT,5784
f.mc,1,f,LPT,5784
f.mc,1,f,LWR,5784
f.mc,1,f,MWR,5784
f.mc,1,f,OPT,5784
f.mc,1,f,RND,5784
f.mc,2,f,SPT,3266
f.mc,2,f,LPT,3178
f.mc,2,f,LWR,3556
f.mc,2,f,MWR,2700
f.mc,2,f,OPT,3632
f.mc,2,f,RND,3204
f.mc,3,f,SPT,4660
f.mc,3,f,LPT,2712
f.mc,3,f,LWR,3556
f.mc,3,f,MWR,3922
f.mc,3,f,OPT,4342
f.mc,3,f,RND,3806
f.mc,4,f,SPT,4336
f.mc,4,f,LPT,2706
f.mc,4,f,LWR,3556
f.mc,4,f,MWR,3900
f.mc,4,f,OPT,4006
f.mc,4,f,RND,3406
f.mc,5,f,SPT,4462
f.mc,5,f,LPT,2332
f.mc,5,f,LWR,3556
f.mc,5,f,MWR,3808
f.mc,5,f,OPT,4176
f.mc,5,f,RND,3360
f.mc,6,f,SPT,4298
f.mc,6,f,LPT,980
f.mc,6,f,LWR,2802
f.mc,6,f,MWR,2638
f.mc,6,f,OPT,4108
f.mc,6,f,RND,3386
f.mc,7,f,SPT,4520
f.mc,7,f,LPT,740
f.mc,7,f,LWR,2214
f.mc,7,f,MWR,2644
f.mc,7,f,OPT,4044
f.mc,7,f,RND,3216
f.mc,8,f,SPT,4480
f.mc,8,f,LPT,1122
f.mc,8,f,LWR,2048
f.mc,8,f,MWR,2700
f.mc,8,f,OPT,3960
f.mc,8,f,RND,2878
f.mc,9,f,SPT,4686
f.mc,9,f,LPT,666
f.mc,9,f,LWR,2024
f.mc,9,f,MWR,3202
f.mc,9,f,OPT,3910
f.mc,9,f,RND,2786
f.mc,10,f,SPT,4678
f.mc,10,f,LPT,618
f.mc,10,f,LWR,2024
f.mc,10,f,MWR,3066
f.mc,10,f,OPT,3728
f.mc,10,f,RND,2498
f.mc,11,f,SPT,4330
f.mc,11,f,LPT,322
f.mc,11,f,LWR,1498
f.mc,11,f,MWR,2864
f.mc,11,f,OPT,3652
f.mc,11,f,RND,2454
f.mc,12,f,SPT,4266
f.mc,12,f,LPT,600
f.mc,12,f,LWR,1510
f.mc,12,f,MWR,1832
f.mc,12,f,OPT,3582
f.mc,12,f,RND,2308
f.mc,13,f,SPT,4284
f.mc,13,f,LPT,304
f.mc,13,f,LWR,1314
f.mc,13,f,MWR,1864
f.mc,13,f,OPT,3438
f.mc,13,f,RND,2230
f.mc,14,f,SPT,4132
f.mc,14,f,LPT,540
f.mc,14,f,LWR,1222
f.mc,14,f,MWR,2118
f.mc,14,f,OPT,3460
f.mc,14,f,RND,2188
f.mc,15,f,SPT,3920
f.mc,15,f,LPT,216
f.mc,15,f,LWR,1204
f.mc,15,f,MWR,2720
f.mc,15,f,OPT,3222
f.mc,15,f,RND,1992
f.mc,16,f,SPT,3536
f.mc,16,f,LPT,272
f.mc,16,f,LWR,792
f.mc,16,f,MWR,2714
f.mc,16,f,OPT,3060
f.mc,16,f,RND,1872
f.mc,17,f,SPT,3462
f.mc,17,f,LPT,356
f.mc,17,f,LWR,944
f.mc,17,f,MWR,2532
f.mc,17,f,OPT,2886
f.mc,17,f,RND,1710
f.mc,18,f,SPT,3408
f.mc,18,f,LPT,306
f.mc,18,f,LWR,792
f.mc,18,f,MWR,1744
f.mc,18,f,OPT,2706
f.mc,18,f,RND,1652
f.mc,19,f,SPT,3074
f.mc,19,f,LPT,82
f.mc,19,f,LWR,744
f.mc,19,f,MWR,1800
f.mc,19,f,OPT,2536
f.mc,19,f,RND,1356
f.mc,20,f,SPT,2920
f.mc,20,f,LPT,256
f.mc,20,f,LWR,712
f.mc,20,f,MWR,2016
f.mc,20,f,OPT,2366
f.mc,20,f,RND,1204
f.mc,21,f,SPT,2544
f.mc,21,f,LPT,86
f.mc,21,f,LWR,356
f.mc,21,f,MWR,2222
f.mc,21,f,OPT,2182
f.mc,21,f,RND,1032
f.mc,22,f,SPT,2114
f.mc,22,f,LPT,202
f.mc,22,f,LWR,128
f.mc,22,f,MWR,2198
f.mc,22,f,OPT,1846
f.mc,22,f,RND,814
f.mc,23,f,SPT,1772
f.mc,23,f,LPT,62
f.mc,23,f,LWR,54
f.mc,23,f,MWR,2118
f.mc,23,f,OPT,1572
f.mc,23,f,RND,620
f.mc,24,f,SPT,1474
f.mc,24,f,LPT,80
f.mc,24,f,LWR,26
f.mc,24,f,MWR,1366
f.mc,24,f,OPT,1318
f.mc,24,f,RND,464
f.mc,25,f,SPT,1158
f.mc,25,f,LPT,12
f.mc,25,f,MWR,1426
f.mc,25,f,OPT,1096
f.mc,25,f,RND,360
f.mc,26,f,SPT,728
f.mc,26,f,LPT,26
f.mc,26,f,MWR,1012
f.mc,26,f,OPT,836
f.mc,26,f,RND,252
f.mc,27,f,SPT,450
f.mc,27,f,LPT,2
f.mc,27,f,MWR,686
f.mc,27,f,OPT,568
f.mc,27,f,RND,128
f.mc,28,f,SPT,152
f.mc,28,f,LPT,4
f.mc,28,f,MWR,312
f.mc,28,f,OPT,318
f.mc,28,f,RND,54
f.mc,29,f,SPT,24
f.mc,29,f,MWR,48
f.mc,29,f,OPT,170
f.mc,29,f,RND,32
