Problem,Step,Rank,Track,V1
j.rnd,1,a,SPT,7304
j.rnd,1,a,LPT,7304
j.rnd,1,a,LWR,7304
j.rnd,1,a,MWR,7304
j.rnd,1,a,RND,7304
j.rnd,1,a,OPT,7304
j.rnd,1,a,ES.rho,7304
j.rnd,1,a,ES.Cmax,7304
j.rnd,2,a,SPT,7570
j.rnd,2,a,LPT,6638
j.rnd,2,a,LWR,7554
j.rnd,2,a,MWR,6838
j.rnd,2,a,RND,7324
j.rnd,2,a,OPT,7810
j.rnd,2,a,ES.rho,7274
j.rnd,2,a,ES.Cmax,7246
j.rnd,3,a,SPT,7752
j.rnd,3,a,LPT,5856
j.rnd,3,a,LWR,7372
j.rnd,3,a,MWR,6570
j.rnd,3,a,RND,7068
j.rnd,3,a,OPT,7952
j.rnd,3,a,ES.rho,7246
j.rnd,3,a,ES.Cmax,7648
j.rnd,4,a,SPT,7664
j.rnd,4,a,LPT,5160
j.rnd,4,a,LWR,6674
j.rnd,4,a,MWR,6482
j.rnd,4,a,RND,6904
j.rnd,4,a,OPT,7616
j.rnd,4,a,ES.rho,7210
j.rnd,4,a,ES.Cmax,7536
j.rnd,5,a,SPT,7838
j.rnd,5,a,LPT,4738
j.rnd,5,a,LWR,6470
j.rnd,5,a,MWR,6178
j.rnd,5,a,RND,6410
j.rnd,5,a,OPT,7588
j.rnd,5,a,ES.rho,7218
j.rnd,5,a,ES.Cmax,7460
j.rnd,6,a,SPT,7876
j.rnd,6,a,LPT,4428
j.rnd,6,a,LWR,3678
j.rnd,6,a,MWR,5544
j.rnd,6,a,RND,6338
j.rnd,6,a,OPT,7720
j.rnd,6,a,ES.rho,7108
j.rnd,6,a,ES.Cmax,7524
j.rnd,7,a,SPT,7666
j.rnd,7,a,LPT,3992
j.rnd,7,a,LWR,3640
j.rnd,7,a,MWR,5270
j.rnd,7,a,RND,5978
j.rnd,7,a,OPT,7772
j.rnd,7,a,ES.rho,7074
j.rnd,7,a,ES.Cmax,7536
j.rnd,8,a,SPT,7390
j.rnd,8,a,LPT,3624
j.rnd,8,a,LWR,3720
j.rnd,8,a,MWR,5210
j.rnd,8,a,RND,5712
j.rnd,8,a,OPT,7810
j.rnd,8,a,ES.rho,6910
j.rnd,8,a,ES.Cmax,7402
j.rnd,9,a,SPT,6784
j.rnd,9,a,LPT,2978
j.rnd,9,a,LWR,3692
j.rnd,9,a,MWR,5164
j.rnd,9,a,RND,5418
j.rnd,9,a,OPT,7776
j.rnd,9,a,ES.rho,6762
j.rnd,9,a,ES.Cmax,7394
j.rnd,10,a,SPT,6264
j.rnd,10,a,LPT,2528
j.rnd,10,a,LWR,3604
j.rnd,10,a,MWR,5174
j.rnd,10,a,RND,5382
j.rnd,10,a,OPT,7574
j.rnd,10,a,ES.rho,6550
j.rnd,10,a,ES.Cmax,7116
j.rnd,11,a,SPT,5748
j.rnd,11,a,LPT,2116
j.rnd,11,a,LWR,1614
j.rnd,11,a,MWR,5262
j.rnd,11,a,RND,5158
j.rnd,11,a,OPT,7470
j.rnd,11,a,ES.rho,6546
j.rnd,11,a,ES.Cmax,6988
j.rnd,12,a,SPT,5496
