Problem,Track,Step,Followed,best.mu,worst.mu,mu
j.rnd_pj1doubled,SPT,1,FALSE,0.0018,4.77726,1.310724
j.rnd_pj1doubled,SPT,1,TRUE,0.3173,0.3173,0.3173
j.rnd_pj1doubled,SPT,2,FALSE,0.3217,5.49008,1.6983
j.rnd_pj1doubled,SPT,2,TRUE,0.99802,0.99802,0.99802
j.rnd_pj1doubled,SPT,3,FALSE,0.99838,6.97576,2.564308
j.rnd_pj1doubled,SPT,3,TRUE,2.21428,2.21428,2.21428
j.rnd_pj1doubled,SPT,4,FALSE,2.21428,8.49164,3.838056
j.rnd_pj1doubled,SPT,4,TRUE,3.51058,3.51058,3.51058
j.rnd_pj1doubled,SPT,5,FALSE,3.51058,9.9173,5.223116
j.rnd_pj1doubled,SPT,5,TRUE,5.22722,5.22722,5.22722
j.rnd_pj1doubled,SPT,6,FALSE,5.22722,11.90068,6.985216
j.rnd_pj1doubled,SPT,6,TRUE,7.30254,7.30254,7.30254
j.rnd_pj1doubled,SPT,7,FALSE,7.30254,14.11504,9.124635
j.rnd_pj1doubled,SPT,7,TRUE,9.371,9.371,9.371
j.rnd_pj1doubled,SPT,8,FALSE,9.371,16.26354,11.225699
j.rnd_pj1doubled,SPT,8,TRUE,11.30912,11.30912,11.30912
j.rnd_pj1doubled,SPT,9,FALSE,11.31046,18.17224,13.193454
j.rnd_pj1doubled,SPT,9,TRUE,13.0852,13.0852,13.0852
j.rnd_pj1doubled,SPT,10,FALSE,13.09718,20.19768,15.067491
j.rnd_pj1doubled,SPT,10,TRUE,15.07194,15.07194,15.07194
j.rnd_pj1doubled,SPT,11,FALSE,15.07194,22.34342,17.1748353333333
j.rnd_pj1doubled,SPT,11,TRUE,17.17812,17.17812,17.17812
j.rnd_pj1doubled,SPT,12,FALSE,17.17812,24.25908,19.2953083333333
j.rnd_pj1doubled,SPT,12,TRUE,19.22904,19.22904,19.22904
j.rnd_pj1doubled,SPT,13,FALSE,19.22904,26.31276,21.349835
j.rnd_pj1doubled,SPT,13,TRUE,21.4495,21.4495,21.4495
j.rnd_pj1doubled,SPT,14,FALSE,21.46244,28.59734,23.6366573333333
j.rnd_pj1doubled,SPT,14,TRUE,23.35368,23.35368,23.35368
j.rnd_pj1doubled,SPT,15,FALSE,23.36302,30.43742,25.5965976666667
j.rnd_pj1doubled,SPT,15,TRUE,25.72552,25.72552,25.72552
j.rnd_pj1doubled,SPT,16,FALSE,25.72552,32.41644,27.864702
j.rnd_pj1doubled,SPT,16,TRUE,28.51018,28.51018,28.51018
j.rnd_pj1doubled,SPT,17,FALSE,28.51018,34.2283,30.4685146666667
j.rnd_pj1doubled,SPT,17,TRUE,31.03528,31.03528,31.03528
j.rnd_pj1doubled,SPT,18,FALSE,31.04002,36.29714,32.9162056666667
j.rnd_pj1doubled,SPT,18,TRUE,33.45854,33.45854,33.45854
j.rnd_pj1doubled,SPT,19,FALSE,33.46602,37.724,35.1575773333333
j.rnd_pj1doubled,SPT,19,TRUE,36.087,36.087,36.087
j.rnd_pj1doubled,SPT,20,FALSE,36.09448,39.97808,37.7019063333333
j.rnd_pj1doubled,SPT,20,TRUE,38.47412,38.47412,38.47412
j.rnd_pj1doubled,SPT,21,FALSE,38.4816,41.7029,39.8698553333333
j.rnd_pj1doubled,SPT,21,TRUE,41.15076,41.15076,41.15076
j.rnd_pj1doubled,SPT,22,FALSE,41.16696,43.82344,42.3563333333333
j.rnd_pj1doubled,SPT,22,TRUE,43.06278,43.06278,43.06278
j.rnd_pj1doubled,SPT,23,FALSE,43.09054,45.15476,44.040005
j.rnd_pj1doubled,SPT,23,TRUE,45.12914,45.12914,45.12914
j.rnd_pj1doubled,SPT,24,FALSE,45.16652,46.27232,45.6893866666667
j.rnd_pj1doubled,SPT,24,TRUE,48.13382,48.13382,48.13382
j.rnd_pj1doubled,SPT,25,FALSE,48.218,48.75072,48.45611
j.rnd_pj1doubled,SPT,25,TRUE,50.77426,50.77426,50.77426
j.rnd_pj1doubled,SPT,26,FALSE,42.7731441048035,43.417423580786,43.0944978165939
j.rnd_pj1doubled,SPT,26,TRUE,51.91536,51.91536,51.91536
j.rnd_pj1doubled,SPT,27,FALSE,40.438691588785,41.0455140186916,40.7421028037383
j.rnd_pj1doubled,SPT,27,TRUE,52.24862,52.24862,52.24862
j.rnd_pj1doubled,SPT,28,FALSE,33.1408333333333,33.1408333333333,33.1408333333333
j.rnd_pj1doubled,SPT,28,TRUE,52.63416,52.63416,52.63416
j.rnd_pj1doubled,SPT,29,FALSE,32.281,32.281,32.281
j.rnd_pj1doubled,SPT,29,TRUE,52.67092,52.67092,52.67092
j.rnd_pj1doubled,SPT,30,TRUE,52.67092,52.67092,52.67092
j.rnd_pj1doubled,LPT,1,FALSE,0,3.84938,1.013636
j.rnd_pj1doubled,LPT,1,TRUE,1.80274,1.80274,1.80274
