Problem,Track,Step,Followed,best.mu,worst.mu,mu
f.rndn,SPT,1,FALSE,0.17424,1.8661,0.935556
f.rndn,SPT,1,TRUE,0.20366,0.20366,0.20366
f.rndn,SPT,2,FALSE,0.20366,1.32472,0.647524
f.rndn,SPT,2,TRUE,0.39034,0.39034,0.39034
f.rndn,SPT,3,FALSE,0.39034,4.73156,1.467456
f.rndn,SPT,3,TRUE,2.62098,2.62098,2.62098
f.rndn,SPT,4,FALSE,2.62098,6.33818,3.773064
f.rndn,SPT,4,TRUE,4.30144,4.30144,4.30144
f.rndn,SPT,5,FALSE,4.30144,7.11838,5.24676
f.rndn,SPT,5,TRUE,5.89442,5.89442,5.89442
f.rndn,SPT,6,FALSE,5.89678,9.2874,6.78614
f.rndn,SPT,6,TRUE,7.06382,7.06382,7.06382
f.rndn,SPT,7,FALSE,7.0662,10.30548,7.93409
f.rndn,SPT,7,TRUE,8.42744,8.42744,8.42744
f.rndn,SPT,8,FALSE,8.42744,11.54154,9.263216
f.rndn,SPT,8,TRUE,9.40176,9.40176,9.40176
f.rndn,SPT,9,FALSE,9.40296,12.314,10.161698
f.rndn,SPT,9,TRUE,10.6162,10.6162,10.6162
f.rndn,SPT,10,FALSE,10.6162,13.17334,11.295512
f.rndn,SPT,10,TRUE,11.87112,11.87112,11.87112
f.rndn,SPT,11,FALSE,11.87188,14.05776,12.440105
f.rndn,SPT,11,TRUE,12.72326,12.72326,12.72326
f.rndn,SPT,12,FALSE,12.72446,14.63408,13.2232903333333
f.rndn,SPT,12,TRUE,13.64326,13.64326,13.64326
f.rndn,SPT,13,FALSE,13.64326,15.3238,14.0943783333333
f.rndn,SPT,13,TRUE,14.54698,14.54698,14.54698
f.rndn,SPT,14,FALSE,14.54736,16.17584,14.992348
f.rndn,SPT,14,TRUE,15.47486,15.47486,15.47486
f.rndn,SPT,15,FALSE,15.47526,16.95866,15.896127
f.rndn,SPT,15,TRUE,16.06752,16.06752,16.06752
f.rndn,SPT,16,FALSE,16.06752,17.48194,16.48231
f.rndn,SPT,16,TRUE,16.67148,16.67148,16.67148
f.rndn,SPT,17,FALSE,16.67426,17.87206,17.0327746666667
f.rndn,SPT,17,TRUE,17.5732,17.5732,17.5732
f.rndn,SPT,18,FALSE,17.57556,18.55628,17.8867593333333
f.rndn,SPT,18,TRUE,18.07968,18.07968,18.07968
f.rndn,SPT,19,FALSE,18.0821,18.785,18.3325803333333
f.rndn,SPT,19,TRUE,18.7023,18.7023,18.7023
f.rndn,SPT,20,FALSE,18.7027,19.23338,18.8937156666667
f.rndn,SPT,20,TRUE,19.12406,19.12406,19.12406
f.rndn,SPT,21,FALSE,19.13038,19.54262,19.2868523333333
f.rndn,SPT,21,TRUE,19.64772,19.64772,19.64772
f.rndn,SPT,22,FALSE,19.65562,19.96976,19.7816
f.rndn,SPT,22,TRUE,20.09966,20.09966,20.09966
f.rndn,SPT,23,FALSE,20.1235,20.35566,20.2087516666667
f.rndn,SPT,23,TRUE,20.57228,20.57228,20.57228
f.rndn,SPT,24,FALSE,20.58856,20.80282,20.6693716666667
f.rndn,SPT,24,TRUE,20.81792,20.81792,20.81792
f.rndn,SPT,25,FALSE,20.87048,20.99002,20.9123433333333
f.rndn,SPT,25,TRUE,21.09416,21.09416,21.09416
f.rndn,SPT,26,FALSE,22.3454098360656,22.5310655737705,22.4207240437158
f.rndn,SPT,26,TRUE,21.23056,21.23056,21.23056
f.rndn,SPT,27,FALSE,23.6265079365079,23.7834920634921,23.6854232804233
f.rndn,SPT,27,TRUE,21.37692,21.37692,21.37692
f.rndn,SPT,28,FALSE,23.8236538461538,24.0170512820513,23.9203525641026
f.rndn,SPT,28,TRUE,21.45102,21.45102,21.45102
f.rndn,SPT,29,FALSE,24.452676056338,24.452676056338,24.452676056338
f.rndn,SPT,29,TRUE,21.52308,21.52308,21.52308
f.rndn,SPT,30,TRUE,21.52308,21.52308,21.52308
f.rndn,LPT,1,FALSE,4e-04,1.5453,0.678644
f.rndn,LPT,1,TRUE,1.48822,1.48822,1.48822
f.rndn,LPT,2,FALSE,1.48822,2.5232,1.86406
f.rndn,LPT,2,TRUE,2.06674,2.06674,2.06674
f.rndn,LPT,3,FALSE,2.06674,2.96344,2.367152
f.rndn,LPT,3,TRUE,2.36366,2.36366,2.36366
f.rndn,LPT,4,FALSE,2.36366,3.24162,2.6308
f.rndn,LPT,4,TRUE,2.62252,2.62252,2.62252
f.rndn,LPT,5,FALSE,2.62252,3.55712,2.879232
f.rndn,LPT,5,TRUE,2.91368,2.91368,2.91368
f.rndn,LPT,6,FALSE,2.91368,3.91708,3.166157
f.rndn,LPT,6,TRUE,3.31056,3.31056,3.31056
f.rndn,LPT,7,FALSE,3.31056,4.2186,3.533524
f.rndn,LPT,7,TRUE,3.7395,3.7395,3.7395
f.rndn,LPT,8,FALSE,3.7395,4.71194,3.973913
f.rndn,LPT,8,TRUE,4.18488,4.18488,4.18488
f.rndn,LPT,9,FALSE,4.18488,5.18524,4.413861
f.rndn,LPT,9,TRUE,4.68528,4.68528,4.68528
f.rndn,LPT,10,FALSE,4.68528,5.73682,4.92935
f.rndn,LPT,10,TRUE,5.1501,5.1501,5.1501
f.rndn,LPT,11,FALSE,5.1501,6.12536,5.38487266666667
f.rndn,LPT,11,TRUE,5.6685,5.6685,5.6685
f.rndn,LPT,12,FALSE,5.6685,6.62834,5.90853833333333
f.rndn,LPT,12,TRUE,6.13652,6.13652,6.13652
f.rndn,LPT,13,FALSE,6.13652,6.98632,6.36559633333333
f.rndn,LPT,13,TRUE,6.65716,6.65716,6.65716
f.rndn,LPT,14,FALSE,6.65716,7.43324,6.863194
f.rndn,LPT,14,TRUE,7.22464,7.22464,7.22464
f.rndn,LPT,15,FALSE,7.22464,7.92898,7.42266933333333
f.rndn,LPT,15,TRUE,7.71616,7.71616,7.71616
f.rndn,LPT,16,FALSE,7.71696,8.32594,7.89295433333333
f.rndn,LPT,16,TRUE,8.19588,8.19588,8.19588
f.rndn,LPT,17,FALSE,8.19588,8.74246,8.367645
f.rndn,LPT,17,TRUE,8.46,8.46,8.46
f.rndn,LPT,18,FALSE,8.46,8.93188,8.61058633333333
f.rndn,LPT,18,TRUE,8.85446,8.85446,8.85446
f.rndn,LPT,19,FALSE,8.85446,9.25772,8.99398133333333
f.rndn,LPT,19,TRUE,9.21678,9.21678,9.21678
f.rndn,LPT,20,FALSE,9.21678,9.49556,9.318265
f.rndn,LPT,20,TRUE,9.48984,9.48984,9.48984
f.rndn,LPT,21,FALSE,9.50254,9.73974,9.59619333333333
f.rndn,LPT,21,TRUE,9.83354,9.83354,9.83354
f.rndn,LPT,22,FALSE,9.83592,9.97984,9.89525666666667
f.rndn,LPT,22,TRUE,10.08548,10.08548,10.08548
