Problem,Step,Rank,Track,V1
j.rndn,1,f,SPT,5180
j.rndn,1,f,LPT,5180
j.rndn,1,f,LWR,5180
j.rndn,1,f,MWR,5180
j.rndn,1,f,RND,5180
j.rndn,1,f,OPT,5180
j.rndn,1,f,CMA-ES,5180
j.rndn,2,f,SPT,5082
j.rndn,2,f,LPT,5134
j.rndn,2,f,LWR,5048
j.rndn,2,f,MWR,5214
j.rndn,2,f,RND,5070
j.rndn,2,f,OPT,5336
j.rndn,2,f,CMA-ES,5076
j.rndn,3,f,SPT,5056
j.rndn,3,f,LPT,4766
j.rndn,3,f,LWR,4790
j.rndn,3,f,MWR,5114
j.rndn,3,f,RND,4976
j.rndn,3,f,OPT,5502
j.rndn,3,f,CMA-ES,5066
j.rndn,4,f,SPT,5018
j.rndn,4,f,LPT,4572
j.rndn,4,f,LWR,4776
j.rndn,4,f,MWR,5166
j.rndn,4,f,RND,4874
j.rndn,4,f,OPT,5414
j.rndn,4,f,CMA-ES,5150
j.rndn,5,f,SPT,4844
j.rndn,5,f,LPT,4398
j.rndn,5,f,LWR,4800
j.rndn,5,f,MWR,5010
j.rndn,5,f,RND,4872
j.rndn,5,f,OPT,5250
j.rndn,5,f,CMA-ES,5228
j.rndn,6,f,SPT,4812
j.rndn,6,f,LPT,4426
j.rndn,6,f,LWR,2988
j.rndn,6,f,MWR,4974
j.rndn,6,f,RND,4664
j.rndn,6,f,OPT,5244
j.rndn,6,f,CMA-ES,5138
j.rndn,7,f,SPT,4450
j.rndn,7,f,LPT,3892
j.rndn,7,f,LWR,2804
j.rndn,7,f,MWR,5048
j.rndn,7,f,RND,4546
j.rndn,7,f,OPT,5152
j.rndn,7,f,CMA-ES,4988
j.rndn,8,f,SPT,4454
j.rndn,8,f,LPT,3660
j.rndn,8,f,LWR,2820
j.rndn,8,f,MWR,4848
j.rndn,8,f,RND,4584
j.rndn,8,f,OPT,5254
j.rndn,8,f,CMA-ES,4848
j.rndn,9,f,SPT,4058
j.rndn,9,f,LPT,3716
j.rndn,9,f,LWR,2880
j.rndn,9,f,MWR,4536
j.rndn,9,f,RND,4380
j.rndn,9,f,OPT,5130
j.rndn,9,f,CMA-ES,4860
j.rndn,10,f,SPT,3988
j.rndn,10,f,LPT,3276
j.rndn,10,f,LWR,3000
j.rndn,10,f,MWR,4526
j.rndn,10,f,RND,4006
j.rndn,10,f,OPT,5062
j.rndn,10,f,CMA-ES,4712
j.rndn,11,f,SPT,3660
j.rndn,11,f,LPT,3000
j.rndn,11,f,LWR,1472
j.rndn,11,f,MWR,4490
j.rndn,11,f,RND,4106
j.rndn,11,f,OPT,5116
j.rndn,11,f,CMA-ES,4632
j.rndn,12,f,SPT,3388
j.rndn,12,f,LPT,2712
j.rndn,12,f,LWR,1480
j.rndn,12,f,MWR,4396
j.rndn,12,f,RND,3984
j.rndn,12,f,OPT,5016
j.rndn,12,f,CMA-ES,4676
j.rndn,13,f,SPT,3158
j.rndn,13,f,LPT,2352
j.rndn,13,f,LWR,1470
j.rndn,13,f,MWR,4290
j.rndn,13,f,RND,3690
j.rndn,13,f,OPT,4954
j.rndn,13,f,CMA-ES,4672
j.rndn,14,f,SPT,2968
j.rndn,14,f,LPT,2264
j.rndn,14,f,LWR,1534
j.rndn,14,f,MWR,4214
j.rndn,14,f,RND,3504
j.rndn,14,f,OPT,4904
j.rndn,14,f,CMA-ES,4772
j.rndn,15,f,SPT,2586
j.rndn,15,f,LPT,2032
j.rndn,15,f,LWR,1736
j.rndn,15,f,MWR,4088
j.rndn,15,f,RND,3270
j.rndn,15,f,OPT,4800
j.rndn,15,f,CMA-ES,4748
j.rndn,16,f,SPT,2274
j.rndn,16,f,LPT,1702
j.rndn,16,f,LWR,548
j.rndn,16,f,MWR,4040
j.rndn,16,f,RND,3260
j.rndn,16,f,OPT,4868
j.rndn,16,f,CMA-ES,4818
j.rndn,17,f,SPT,1988
j.rndn,17,f,LPT,1616
j.rndn,17,f,LWR,448
j.rndn,17,f,MWR,4050
j.rndn,17,f,RND,3116
j.rndn,17,f,OPT,4806
j.rndn,17,f,CMA-ES,4826
j.rndn,18,f,SPT,1616
j.rndn,18,f,LPT,1408
j.rndn,18,f,LWR,540
j.rndn,18,f,MWR,4090
j.rndn,18,f,RND,2970
j.rndn,18,f,OPT,4672
j.rndn,18,f,CMA-ES,4920
j.rndn,19,f,SPT,1346
j.rndn,19,f,LPT,1082
j.rndn,19,f,LWR,568
j.rndn,19,f,MWR,3958
j.rndn,19,f,RND,2552
j.rndn,19,f,OPT,4502
j.rndn,19,f,CMA-ES,4880
j.rndn,20,f,SPT,1134
j.rndn,20,f,LPT,874
j.rndn,20,f,LWR,716
j.rndn,20,f,MWR,3948
j.rndn,20,f,RND,2240
j.rndn,20,f,OPT,4208
j.rndn,20,f,CMA-ES,4850
j.rndn,21,f,SPT,890
j.rndn,21,f,LPT,700
j.rndn,21,f,LWR,90
j.rndn,21,f,MWR,3822
j.rndn,21,f,RND,2052
j.rndn,21,f,OPT,4028
j.rndn,21,f,CMA-ES,4946
j.rndn,22,f,SPT,662
j.rndn,22,f,LPT,478
j.rndn,22,f,LWR,122
j.rndn,22,f,MWR,3714
j.rndn,22,f,RND,1674
j.rndn,22,f,OPT,3712
j.rndn,22,f,CMA-ES,4766
j.rndn,23,f,SPT,484
j.rndn,23,f,LPT,358
j.rndn,23,f,LWR,120
j.rndn,23,f,MWR,3800
j.rndn,23,f,RND,1266
j.rndn,23,f,OPT,3260
j.rndn,23,f,CMA-ES,4622
j.rndn,24,f,SPT,366
j.rndn,24,f,LPT,238
j.rndn,24,f,LWR,136
j.rndn,24,f,MWR,3546
j.rndn,24,f,RND,956
j.rndn,24,f,OPT,2786
j.rndn,24,f,CMA-ES,4226
j.rndn,25,f,SPT,272
j.rndn,25,f,LPT,196
j.rndn,25,f,LWR,166
j.rndn,25,f,MWR,3080
j.rndn,25,f,RND,656
j.rndn,25,f,OPT,2390
j.rndn,25,f,CMA-ES,3620
j.rndn,26,f,SPT,152
j.rndn,26,f,LPT,94
j.rndn,26,f,MWR,1544
j.rndn,26,f,RND,418
j.rndn,26,f,OPT,1670
j.rndn,26,f,CMA-ES,2668
j.rndn,27,f,SPT,68
j.rndn,27,f,LPT,38
j.rndn,27,f,MWR,668
j.rndn,27,f,RND,200
j.rndn,27,f,OPT,892
j.rndn,27,f,CMA-ES,1616
j.rndn,28,f,SPT,18
j.rndn,28,f,LPT,16
j.rndn,28,f,MWR,188
j.rndn,28,f,RND,102
j.rndn,28,f,OPT,232
j.rndn,28,f,CMA-ES,792
j.rndn,29,f,SPT,6
j.rndn,29,f,LPT,2
j.rndn,29,f,MWR,34
j.rndn,29,f,RND,20
j.rndn,29,f,OPT,12
j.rndn,29,f,CMA-ES,192
