Problem,Step,Rank,Track,V1
f.mxc,1,a,SPT,11122
f.mxc,1,a,LPT,11122
f.mxc,1,a,LWR,11122
f.mxc,1,a,MWR,11122
f.mxc,1,a,RND,11122
f.mxc,1,a,OPT,11122
f.mxc,1,a,ES.rho,11122
f.mxc,1,a,ES.Cmax,11122
f.mxc,2,a,SPT,5210
f.mxc,2,a,LPT,3102
f.mxc,2,a,LWR,5266
f.mxc,2,a,MWR,3028
f.mxc,2,a,RND,4248
f.mxc,2,a,OPT,5428
f.mxc,2,a,ES.rho,5154
f.mxc,2,a,ES.Cmax,5180
f.mxc,3,a,SPT,6476
f.mxc,3,a,LPT,2664
f.mxc,3,a,LWR,5266
f.mxc,3,a,MWR,4448
f.mxc,3,a,RND,4840
f.mxc,3,a,OPT,5810
f.mxc,3,a,ES.rho,5658
f.mxc,3,a,ES.Cmax,5200
f.mxc,4,a,SPT,7316
f.mxc,4,a,LPT,2324
f.mxc,4,a,LWR,5266
f.mxc,4,a,MWR,5594
f.mxc,4,a,RND,4880
f.mxc,4,a,OPT,5918
f.mxc,4,a,ES.rho,6704
f.mxc,4,a,ES.Cmax,5218
f.mxc,5,a,SPT,8522
f.mxc,5,a,LPT,2060
f.mxc,5,a,LWR,5266
f.mxc,5,a,MWR,6204
f.mxc,5,a,RND,4538
f.mxc,5,a,OPT,6150
f.mxc,5,a,ES.rho,6128
f.mxc,5,a,ES.Cmax,5226
f.mxc,6,a,SPT,8336
f.mxc,6,a,LPT,826
f.mxc,6,a,LWR,3930
f.mxc,6,a,MWR,5572
f.mxc,6,a,RND,4486
f.mxc,6,a,OPT,6358
f.mxc,6,a,ES.rho,6508
f.mxc,6,a,ES.Cmax,3904
f.mxc,7,a,SPT,9556
f.mxc,7,a,LPT,650
f.mxc,7,a,LWR,2792
f.mxc,7,a,MWR,5956
f.mxc,7,a,RND,4026
f.mxc,7,a,OPT,6404
f.mxc,7,a,ES.rho,6260
f.mxc,7,a,ES.Cmax,2010
f.mxc,8,a,SPT,8588
f.mxc,8,a,LPT,526
f.mxc,8,a,LWR,2574
f.mxc,8,a,MWR,5062
f.mxc,8,a,RND,3838
f.mxc,8,a,OPT,6174
f.mxc,8,a,ES.rho,6378
f.mxc,8,a,ES.Cmax,1862
f.mxc,9,a,SPT,9154
f.mxc,9,a,LPT,466
f.mxc,9,a,LWR,2494
f.mxc,9,a,MWR,4876
f.mxc,9,a,RND,3348
f.mxc,9,a,OPT,6012
f.mxc,9,a,ES.rho,6194
f.mxc,9,a,ES.Cmax,1834
f.mxc,10,a,SPT,9038
f.mxc,10,a,LPT,282
f.mxc,10,a,LWR,2494
f.mxc,10,a,MWR,4674
f.mxc,10,a,RND,3332
f.mxc,10,a,OPT,5914
f.mxc,10,a,ES.rho,5838
f.mxc,10,a,ES.Cmax,1834
f.mxc,11,a,SPT,8650
f.mxc,11,a,LPT,196
f.mxc,11,a,LWR,1754
f.mxc,11,a,MWR,4794
f.mxc,11,a,RND,3150
f.mxc,11,a,OPT,5866
f.mxc,11,a,ES.rho,5032
f.mxc,11,a,ES.Cmax,1328
f.mxc,12,a,SPT,8200
f.mxc,12,a,LPT,142
f.mxc,12,a,LWR,1692
f.mxc,12,a,MWR,4304
f.mxc,12,a,RND,2908
f.mxc,12,a,OPT,5614
f.mxc,12,a,ES.rho,5092
f.mxc,12,a,ES.Cmax,1090
f.mxc,13,a,SPT,9092
f.mxc,13,a,LPT,124
f.mxc,13,a,LWR,1430
f.mxc,13,a,MWR,4612
f.mxc,13,a,RND,2804
f.mxc,13,a,OPT,5414
f.mxc,13,a,ES.rho,4610
f.mxc,13,a,ES.Cmax,1076
f.mxc,14,a,SPT,8244
f.mxc,14,a,LPT,130
f.mxc,14,a,LWR,1298
f.mxc,14,a,MWR,4128
f.mxc,14,a,RND,2534
f.mxc,14,a,OPT,5178
f.mxc,14,a,ES.rho,4534
f.mxc,14,a,ES.Cmax,1076
f.mxc,15,a,SPT,7882
f.mxc,15,a,LPT,84
f.mxc,15,a,LWR,1282
f.mxc,15,a,MWR,4446
f.mxc,15,a,RND,2344
f.mxc,15,a,OPT,4948
f.mxc,15,a,ES.rho,4136
f.mxc,15,a,ES.Cmax,1076
f.mxc,16,a,SPT,6648
f.mxc,16,a,LPT,106
f.mxc,16,a,LWR,810
f.mxc,16,a,MWR,4544
f.mxc,16,a,RND,2330
f.mxc,16,a,OPT,4662
f.mxc,16,a,ES.rho,3994
f.mxc,16,a,ES.Cmax,692
f.mxc,17,a,SPT,6646
f.mxc,17,a,LPT,128
f.mxc,17,a,LWR,958
f.mxc,17,a,MWR,4550
f.mxc,17,a,RND,2082
f.mxc,17,a,OPT,4376
f.mxc,17,a,ES.rho,3606
f.mxc,17,a,ES.Cmax,560
f.mxc,18,a,SPT,6490
f.mxc,18,a,LPT,60
f.mxc,18,a,LWR,790
f.mxc,18,a,MWR,4082
f.mxc,18,a,RND,1886
f.mxc,18,a,OPT,3866
f.mxc,18,a,ES.rho,3506
f.mxc,18,a,ES.Cmax,560
f.mxc,19,a,SPT,6122
f.mxc,19,a,LPT,10
f.mxc,19,a,LWR,684
f.mxc,19,a,MWR,4428
f.mxc,19,a,RND,1628
f.mxc,19,a,OPT,3626
f.mxc,19,a,ES.rho,3096
f.mxc,19,a,ES.Cmax,560
f.mxc,20,a,SPT,5330
f.mxc,20,a,LPT,92
f.mxc,20,a,LWR,640
f.mxc,20,a,MWR,4034
f.mxc,20,a,RND,1364
f.mxc,20,a,OPT,3276
f.mxc,20,a,ES.rho,2872
f.mxc,20,a,ES.Cmax,560
f.mxc,21,a,SPT,4718
f.mxc,21,a,LPT,34
f.mxc,21,a,LWR,320
f.mxc,21,a,MWR,4092
f.mxc,21,a,RND,1240
f.mxc,21,a,OPT,2966
f.mxc,21,a,ES.rho,2690
f.mxc,21,a,ES.Cmax,280
f.mxc,22,a,SPT,4084
f.mxc,22,a,LPT,22
f.mxc,22,a,LWR,162
f.mxc,22,a,MWR,4010
f.mxc,22,a,RND,1090
f.mxc,22,a,OPT,2562
f.mxc,22,a,ES.rho,2230
f.mxc,23,a,SPT,3412
f.mxc,23,a,LPT,14
f.mxc,23,a,LWR,82
f.mxc,23,a,MWR,3842
f.mxc,23,a,RND,832
f.mxc,23,a,OPT,2164
f.mxc,23,a,ES.rho,1818
f.mxc,23,a,ES.Cmax,2
f.mxc,24,a,SPT,3094
f.mxc,24,a,LPT,20
f.mxc,24,a,LWR,26
f.mxc,24,a,MWR,3468
f.mxc,24,a,RND,600
f.mxc,24,a,OPT,1842
f.mxc,24,a,ES.rho,1356
f.mxc,25,a,SPT,2758
f.mxc,25,a,LPT,2
f.mxc,25,a,MWR,3852
f.mxc,25,a,RND,456
f.mxc,25,a,OPT,1464
f.mxc,25,a,ES.rho,1042
f.mxc,26,a,SPT,1746
f.mxc,26,a,LPT,22
f.mxc,26,a,MWR,2558
f.mxc,26,a,RND,278
f.mxc,26,a,OPT,1190
f.mxc,26,a,ES.rho,538
f.mxc,27,a,SPT,1028
f.mxc,27,a,LPT,4
f.mxc,27,a,MWR,1506
f.mxc,27,a,RND,174
f.mxc,27,a,OPT,736
f.mxc,27,a,ES.rho,322
f.mxc,28,a,SPT,392
f.mxc,28,a,LPT,10
f.mxc,28,a,MWR,652
f.mxc,28,a,RND,70
f.mxc,28,a,OPT,350
f.mxc,28,a,ES.rho,170
f.mxc,29,a,SPT,84
f.mxc,29,a,MWR,158
f.mxc,29,a,RND,26
f.mxc,29,a,OPT,152
f.mxc,29,a,ES.rho,116
