Problem,Step,Rank,Track,V1
f.mc,9,p,SPT,4544
f.mc,9,p,LPT,666
f.mc,9,p,LWR,1952
f.mc,9,p,MWR,3140
f.mc,9,p,RND,2740
f.mc,9,p,OPT,3808
f.mc,9,p,ES.rho,2460
f.mc,9,p,ES.Cmax,1656
f.mc,10,p,SPT,4524
f.mc,10,p,LPT,618
f.mc,10,p,LWR,1952
f.mc,10,p,MWR,3010
f.mc,10,p,RND,2456
f.mc,10,p,OPT,3660
f.mc,10,p,ES.rho,1722
f.mc,10,p,ES.Cmax,1656
f.mc,11,p,SPT,4204
f.mc,11,p,LPT,318
f.mc,11,p,LWR,1464
f.mc,11,p,MWR,2840
f.mc,11,p,RND,2408
f.mc,11,p,OPT,3590
f.mc,11,p,ES.rho,1294
f.mc,11,p,ES.Cmax,1242
f.mc,12,p,SPT,4142
f.mc,12,p,LPT,594
f.mc,12,p,LWR,1488
f.mc,12,p,MWR,1800
f.mc,12,p,RND,2280
f.mc,12,p,OPT,3526
f.mc,12,p,ES.rho,1186
f.mc,12,p,ES.Cmax,1170
f.mc,13,p,SPT,4172
f.mc,13,p,LPT,302
f.mc,13,p,LWR,1296
f.mc,13,p,MWR,1830
f.mc,13,p,RND,2198
f.mc,13,p,OPT,3374
f.mc,13,p,ES.rho,1144
f.mc,13,p,ES.Cmax,1140
f.mc,14,p,SPT,4020
f.mc,14,p,LPT,538
f.mc,14,p,LWR,1206
f.mc,14,p,MWR,2090
f.mc,14,p,RND,2166
f.mc,14,p,OPT,3402
f.mc,14,p,ES.rho,1118
f.mc,14,p,ES.Cmax,1110
f.mc,15,p,SPT,3842
f.mc,15,p,LPT,214
f.mc,15,p,LWR,1188
f.mc,15,p,MWR,2690
f.mc,15,p,RND,1982
f.mc,15,p,OPT,3180
f.mc,15,p,ES.rho,1110
f.mc,15,p,ES.Cmax,1110
f.mc,16,p,SPT,3456
f.mc,16,p,LPT,272
f.mc,16,p,LWR,792
f.mc,16,p,MWR,2690
f.mc,16,p,RND,1860
f.mc,16,p,OPT,3008
f.mc,16,p,ES.rho,740
f.mc,16,p,ES.Cmax,740
f.mc,17,p,SPT,3380
f.mc,17,p,LPT,356
f.mc,17,p,LWR,944
f.mc,17,p,MWR,2500
f.mc,17,p,RND,1688
f.mc,17,p,OPT,2854
f.mc,17,p,ES.rho,672
f.mc,17,p,ES.Cmax,696
f.mc,18,p,SPT,3332
f.mc,18,p,LPT,306
f.mc,18,p,LWR,792
f.mc,18,p,MWR,1690
f.mc,18,p,RND,1642
f.mc,18,p,OPT,2660
f.mc,18,p,ES.rho,656
f.mc,18,p,ES.Cmax,660
f.mc,19,p,SPT,3014
f.mc,19,p,LPT,82
f.mc,19,p,LWR,744
f.mc,19,p,MWR,1720
f.mc,19,p,RND,1352
f.mc,19,p,OPT,2502
f.mc,19,p,ES.rho,644
f.mc,19,p,ES.Cmax,648
f.mc,20,p,SPT,2840
f.mc,20,p,LPT,256
f.mc,20,p,LWR,712
f.mc,20,p,MWR,1940
f.mc,20,p,RND,1196
f.mc,20,p,OPT,2350
f.mc,20,p,ES.rho,636
f.mc,20,p,ES.Cmax,644
f.mc,21,p,SPT,2490
f.mc,21,p,LPT,86
f.mc,21,p,LWR,356
f.mc,21,p,MWR,2180
f.mc,21,p,RND,1026
f.mc,21,p,OPT,2160
f.mc,21,p,ES.rho,318
f.mc,21,p,ES.Cmax,322
f.mc,22,p,SPT,2072
f.mc,22,p,LPT,202
f.mc,22,p,LWR,128
f.mc,22,p,MWR,2160
f.mc,22,p,RND,812
f.mc,22,p,OPT,1828
f.mc,22,p,ES.rho,54
f.mc,22,p,ES.Cmax,54
f.mc,23,p,SPT,1738
f.mc,23,p,LPT,62
f.mc,23,p,LWR,54
f.mc,23,p,MWR,2080
f.mc,23,p,RND,618
f.mc,23,p,OPT,1538
f.mc,23,p,ES.rho,32
f.mc,23,p,ES.Cmax,28
f.mc,24,p,SPT,1460
f.mc,24,p,LPT,80
f.mc,24,p,LWR,26
f.mc,24,p,MWR,1320
f.mc,24,p,RND,460
f.mc,24,p,OPT,1306
f.mc,24,p,ES.rho,22
f.mc,24,p,ES.Cmax,22
f.mc,25,p,SPT,1142
f.mc,25,p,LPT,12
f.mc,25,p,MWR,1368
f.mc,25,p,RND,358
f.mc,25,p,OPT,1086
f.mc,26,p,SPT,710
f.mc,26,p,LPT,26
f.mc,26,p,MWR,1000
f.mc,26,p,RND,250
f.mc,26,p,OPT,826
f.mc,27,p,SPT,448
f.mc,27,p,LPT,2
f.mc,27,p,MWR,684
f.mc,27,p,RND,128
f.mc,27,p,OPT,560
f.mc,27,p,ES.rho,2
f.mc,28,p,SPT,152
f.mc,28,p,LPT,4
f.mc,28,p,MWR,312
f.mc,28,p,RND,54
f.mc,28,p,OPT,318
f.mc,29,p,SPT,24
f.mc,29,p,MWR,48
f.mc,29,p,RND,32
f.mc,29,p,OPT,170
