Problem,Step,Rank,Track,V1
f.rnd,1,b,OPT,5400
f.rnd,2,b,OPT,10016
f.rnd,3,b,OPT,10226
f.rnd,4,b,OPT,11390
f.rnd,5,b,OPT,11690
f.rnd,6,b,OPT,11676
f.rnd,7,b,OPT,12050
f.rnd,8,b,OPT,12074
f.rnd,9,b,OPT,12052
f.rnd,10,b,OPT,12020
f.rnd,11,b,OPT,11934
f.rnd,12,b,OPT,11684
f.rnd,13,b,OPT,11618
f.rnd,14,b,OPT,11636
f.rnd,15,b,OPT,11722
f.rnd,16,b,OPT,11470
f.rnd,17,b,OPT,11212
f.rnd,18,b,OPT,11048
f.rnd,19,b,OPT,10912
f.rnd,20,b,OPT,10756
f.rnd,21,b,OPT,10586
f.rnd,22,b,OPT,10278
f.rnd,23,b,OPT,10024
f.rnd,24,b,OPT,9818
f.rnd,25,b,OPT,9500
f.rnd,26,b,OPT,9354
f.rnd,27,b,OPT,9008
f.rnd,28,b,OPT,8914
f.rnd,29,b,OPT,8494
f.rnd,30,b,OPT,8232
f.rnd,31,b,OPT,7794
f.rnd,32,b,OPT,7638
f.rnd,33,b,OPT,7584
f.rnd,34,b,OPT,7308
f.rnd,35,b,OPT,7154
f.rnd,36,b,OPT,7088
f.rnd,37,b,OPT,6884
f.rnd,38,b,OPT,6536
f.rnd,39,b,OPT,6158
f.rnd,40,b,OPT,6006
f.rnd,41,b,OPT,5896
f.rnd,42,b,OPT,5810
f.rnd,43,b,OPT,5716
f.rnd,44,b,OPT,5292
f.rnd,45,b,OPT,5136
f.rnd,46,b,OPT,4866
f.rnd,47,b,OPT,4538
f.rnd,48,b,OPT,4118
f.rnd,49,b,OPT,4156
f.rnd,50,b,OPT,4096
f.rnd,51,b,OPT,4022
f.rnd,52,b,OPT,3986
f.rnd,53,b,OPT,4134
f.rnd,54,b,OPT,3652
f.rnd,55,b,OPT,3736
f.rnd,56,b,OPT,3486
f.rnd,57,b,OPT,3460
f.rnd,58,b,OPT,3568
f.rnd,59,b,OPT,3510
f.rnd,60,b,OPT,3276
f.rnd,61,b,OPT,3256
f.rnd,62,b,OPT,3264
f.rnd,63,b,OPT,3126
f.rnd,64,b,OPT,3032
f.rnd,65,b,OPT,2628
f.rnd,66,b,OPT,2902
f.rnd,67,b,OPT,2928
f.rnd,68,b,OPT,3098
f.rnd,69,b,OPT,2790
f.rnd,70,b,OPT,2624
f.rnd,71,b,OPT,2406
f.rnd,72,b,OPT,2212
f.rnd,73,b,OPT,1796
f.rnd,74,b,OPT,2172
f.rnd,75,b,OPT,2218
f.rnd,76,b,OPT,2096
f.rnd,77,b,OPT,2144
f.rnd,78,b,OPT,1886
f.rnd,79,b,OPT,1956
f.rnd,80,b,OPT,1488
f.rnd,81,b,OPT,1680
f.rnd,82,b,OPT,1656
f.rnd,83,b,OPT,1584
f.rnd,84,b,OPT,1444
f.rnd,85,b,OPT,1234
f.rnd,86,b,OPT,946
f.rnd,87,b,OPT,1248
f.rnd,88,b,OPT,1136
f.rnd,89,b,OPT,990
f.rnd,90,b,OPT,820
f.rnd,91,b,OPT,566
f.rnd,92,b,OPT,800
f.rnd,93,b,OPT,640
f.rnd,94,b,OPT,480
f.rnd,95,b,OPT,208
f.rnd,96,b,OPT,348
f.rnd,97,b,OPT,254
f.rnd,98,b,OPT,28
f.rnd,99,b,OPT,118
