Problem,Step,Rank,Track,V1
j.rndn,1,b,SPT,6650
j.rndn,1,b,LPT,6650
j.rndn,1,b,LWR,6650
j.rndn,1,b,MWR,6650
j.rndn,1,b,RND,6650
j.rndn,1,b,OPT,6650
j.rndn,1,b,CMA-ES,6650
j.rndn,2,b,SPT,6854
j.rndn,2,b,LPT,6386
j.rndn,2,b,LWR,6634
j.rndn,2,b,MWR,6612
j.rndn,2,b,RND,6510
j.rndn,2,b,OPT,7014
j.rndn,2,b,CMA-ES,6632
j.rndn,3,b,SPT,6636
j.rndn,3,b,LPT,6016
j.rndn,3,b,LWR,6182
j.rndn,3,b,MWR,6522
j.rndn,3,b,RND,6288
j.rndn,3,b,OPT,7224
j.rndn,3,b,CMA-ES,6688
j.rndn,4,b,SPT,6654
j.rndn,4,b,LPT,5782
j.rndn,4,b,LWR,5966
j.rndn,4,b,MWR,6378
j.rndn,4,b,RND,6278
j.rndn,4,b,OPT,7150
j.rndn,4,b,CMA-ES,6826
j.rndn,5,b,SPT,6356
j.rndn,5,b,LPT,5500
j.rndn,5,b,LWR,6000
j.rndn,5,b,MWR,6290
j.rndn,5,b,RND,6266
j.rndn,5,b,OPT,7124
j.rndn,5,b,CMA-ES,6864
j.rndn,6,b,SPT,6234
j.rndn,6,b,LPT,5354
j.rndn,6,b,LWR,3328
j.rndn,6,b,MWR,6292
j.rndn,6,b,RND,5820
j.rndn,6,b,OPT,7234
j.rndn,6,b,CMA-ES,6694
j.rndn,7,b,SPT,5716
j.rndn,7,b,LPT,4796
j.rndn,7,b,LWR,3160
j.rndn,7,b,MWR,6376
j.rndn,7,b,RND,5762
j.rndn,7,b,OPT,7132
j.rndn,7,b,CMA-ES,6404
j.rndn,8,b,SPT,5722
j.rndn,8,b,LPT,4422
j.rndn,8,b,LWR,3156
j.rndn,8,b,MWR,6062
j.rndn,8,b,RND,5876
j.rndn,8,b,OPT,7054
j.rndn,8,b,CMA-ES,6304
j.rndn,9,b,SPT,5026
j.rndn,9,b,LPT,4376
j.rndn,9,b,LWR,3320
j.rndn,9,b,MWR,5808
j.rndn,9,b,RND,5640
j.rndn,9,b,OPT,6992
j.rndn,9,b,CMA-ES,6354
j.rndn,10,b,SPT,4834
j.rndn,10,b,LPT,3872
j.rndn,10,b,LWR,3472
j.rndn,10,b,MWR,5732
j.rndn,10,b,RND,5158
j.rndn,10,b,OPT,6980
j.rndn,10,b,CMA-ES,6118
j.rndn,11,b,SPT,4480
j.rndn,11,b,LPT,3596
j.rndn,11,b,LWR,1536
j.rndn,11,b,MWR,5610
j.rndn,11,b,RND,5074
j.rndn,11,b,OPT,7014
j.rndn,11,b,CMA-ES,5970
j.rndn,12,b,SPT,4120
j.rndn,12,b,LPT,3162
j.rndn,12,b,LWR,1560
j.rndn,12,b,MWR,5522
j.rndn,12,b,RND,4956
j.rndn,12,b,OPT,6788
j.rndn,12,b,CMA-ES,5982
j.rndn,13,b,SPT,3730
j.rndn,13,b,LPT,2708
j.rndn,13,b,LWR,1546
j.rndn,13,b,MWR,5284
j.rndn,13,b,RND,4562
j.rndn,13,b,OPT,6686
j.rndn,13,b,CMA-ES,6082
j.rndn,14,b,SPT,3382
j.rndn,14,b,LPT,2536
j.rndn,14,b,LWR,1596
j.rndn,14,b,MWR,5246
j.rndn,14,b,RND,4298
j.rndn,14,b,OPT,6646
j.rndn,14,b,CMA-ES,6070
j.rndn,15,b,SPT,2872
j.rndn,15,b,LPT,2252
j.rndn,15,b,LWR,1836
j.rndn,15,b,MWR,5136
j.rndn,15,b,RND,4064
j.rndn,15,b,OPT,6650
j.rndn,15,b,CMA-ES,6168
j.rndn,16,b,SPT,2526
j.rndn,16,b,LPT,1876
j.rndn,16,b,LWR,548
j.rndn,16,b,MWR,5162
j.rndn,16,b,RND,3972
