Problem,Step,Rank,Track,V1
j.rnd,1,p,SPT,5040
j.rnd,1,p,LPT,5040
j.rnd,1,p,LWR,5058
j.rnd,1,p,MWR,5058
j.rnd,1,p,RND,5058
j.rnd,1,p,OPT,5058
j.rnd,2,p,SPT,5112
j.rnd,2,p,LPT,4986
j.rnd,2,p,LWR,5058
j.rnd,2,p,MWR,4968
j.rnd,2,p,RND,4950
j.rnd,2,p,OPT,5040
j.rnd,3,p,SPT,5166
j.rnd,3,p,LPT,4896
j.rnd,3,p,LWR,5058
j.rnd,3,p,MWR,4878
j.rnd,3,p,RND,5094
j.rnd,3,p,OPT,5130
j.rnd,4,p,SPT,5202
j.rnd,4,p,LPT,4806
j.rnd,4,p,LWR,4986
j.rnd,4,p,MWR,4878
j.rnd,4,p,RND,5058
j.rnd,4,p,OPT,5130
j.rnd,5,p,SPT,5220
j.rnd,5,p,LPT,4734
j.rnd,5,p,LWR,4932
j.rnd,5,p,MWR,4824
j.rnd,5,p,RND,5058
j.rnd,5,p,OPT,5094
j.rnd,6,p,SPT,5238
j.rnd,6,p,LPT,4536
j.rnd,6,p,LWR,4950
j.rnd,6,p,MWR,4752
j.rnd,6,p,RND,4986
j.rnd,6,p,OPT,5112
j.rnd,7,p,SPT,5238
j.rnd,7,p,LPT,4266
j.rnd,7,p,LWR,4896
j.rnd,7,p,MWR,4680
j.rnd,7,p,RND,4968
j.rnd,7,p,OPT,5112
j.rnd,8,p,SPT,5220
j.rnd,8,p,LPT,4248
j.rnd,8,p,LWR,4878
j.rnd,8,p,MWR,4680
j.rnd,8,p,RND,4932
j.rnd,8,p,OPT,5184
j.rnd,9,p,SPT,5184
j.rnd,9,p,LPT,4086
j.rnd,9,p,LWR,4968
j.rnd,9,p,MWR,4518
j.rnd,9,p,RND,4878
j.rnd,9,p,OPT,5130
j.rnd,10,p,SPT,5184
j.rnd,10,p,LPT,3942
j.rnd,10,p,LWR,4932
j.rnd,10,p,MWR,4554
j.rnd,10,p,RND,4842
j.rnd,10,p,OPT,5202
j.rnd,11,p,SPT,5184
j.rnd,11,p,LPT,3708
j.rnd,11,p,LWR,4096
j.rnd,11,p,MWR,4464
j.rnd,11,p,RND,4914
j.rnd,11,p,OPT,5220
j.rnd,12,p,SPT,5148
j.rnd,12,p,LPT,3528
j.rnd,12,p,LWR,4176
j.rnd,12,p,MWR,4500
j.rnd,12,p,RND,4806
j.rnd,12,p,OPT,5292
j.rnd,13,p,SPT,5146
j.rnd,13,p,LPT,3420
j.rnd,13,p,LWR,4048
j.rnd,13,p,MWR,4608
j.rnd,13,p,RND,4842
j.rnd,13,p,OPT,5310
j.rnd,14,p,SPT,5254
j.rnd,14,p,LPT,3258
j.rnd,14,p,LWR,3888
j.rnd,14,p,MWR,4572
j.rnd,14,p,RND,4734
j.rnd,14,p,OPT,5328
j.rnd,15,p,SPT,5218
j.rnd,15,p,LPT,3240
j.rnd,15,p,LWR,3904
j.rnd,15,p,MWR,4554
j.rnd,15,p,RND,4824
j.rnd,15,p,OPT,5328
j.rnd,16,p,SPT,5236
j.rnd,16,p,LPT,3186
j.rnd,16,p,LWR,3952
j.rnd,16,p,MWR,4572
j.rnd,16,p,RND,4770
j.rnd,16,p,OPT,5292
j.rnd,17,p,SPT,5232
j.rnd,17,p,LPT,3054
j.rnd,17,p,LWR,3936
j.rnd,17,p,MWR,4626
j.rnd,17,p,RND,4644
j.rnd,17,p,OPT,5292
j.rnd,18,p,SPT,5192
j.rnd,18,p,LPT,3144
j.rnd,18,p,LWR,3856
j.rnd,18,p,MWR,4518
j.rnd,18,p,RND,4536
j.rnd,18,p,OPT,5310
j.rnd,19,p,SPT,5126
j.rnd,19,p,LPT,2884
j.rnd,19,p,LWR,3808
j.rnd,19,p,MWR,4500
