Problem,Step,Rank,Track,V1
j.rnd_pj1doubled,1,b,SPT,5618
j.rnd_pj1doubled,1,b,LPT,5618
j.rnd_pj1doubled,1,b,LWR,5618
j.rnd_pj1doubled,1,b,MWR,5618
j.rnd_pj1doubled,1,b,RND,5618
j.rnd_pj1doubled,1,b,OPT,5618
j.rnd_pj1doubled,1,b,CMA-ES,5618
j.rnd_pj1doubled,2,b,SPT,5652
j.rnd_pj1doubled,2,b,LPT,4386
j.rnd_pj1doubled,2,b,LWR,5824
j.rnd_pj1doubled,2,b,MWR,4320
j.rnd_pj1doubled,2,b,RND,5424
j.rnd_pj1doubled,2,b,OPT,5890
j.rnd_pj1doubled,2,b,CMA-ES,4504
j.rnd_pj1doubled,3,b,SPT,5984
j.rnd_pj1doubled,3,b,LPT,3932
j.rnd_pj1doubled,3,b,LWR,5618
j.rnd_pj1doubled,3,b,MWR,4082
j.rnd_pj1doubled,3,b,RND,5294
j.rnd_pj1doubled,3,b,OPT,5956
j.rnd_pj1doubled,3,b,CMA-ES,4684
j.rnd_pj1doubled,4,b,SPT,5850
j.rnd_pj1doubled,4,b,LPT,3526
j.rnd_pj1doubled,4,b,LWR,5188
j.rnd_pj1doubled,4,b,MWR,4010
j.rnd_pj1doubled,4,b,RND,4916
j.rnd_pj1doubled,4,b,OPT,6064
j.rnd_pj1doubled,4,b,CMA-ES,4846
j.rnd_pj1doubled,5,b,SPT,5964
j.rnd_pj1doubled,5,b,LPT,3122
j.rnd_pj1doubled,5,b,LWR,4772
j.rnd_pj1doubled,5,b,MWR,3736
j.rnd_pj1doubled,5,b,RND,4734
j.rnd_pj1doubled,5,b,OPT,6026
j.rnd_pj1doubled,5,b,CMA-ES,4720
j.rnd_pj1doubled,6,b,SPT,5778
j.rnd_pj1doubled,6,b,LPT,2836
j.rnd_pj1doubled,6,b,LWR,2648
j.rnd_pj1doubled,6,b,MWR,3608
j.rnd_pj1doubled,6,b,RND,4548
j.rnd_pj1doubled,6,b,OPT,6080
j.rnd_pj1doubled,6,b,CMA-ES,4766
j.rnd_pj1doubled,7,b,SPT,5652
j.rnd_pj1doubled,7,b,LPT,2514
j.rnd_pj1doubled,7,b,LWR,2768
j.rnd_pj1doubled,7,b,MWR,3388
j.rnd_pj1doubled,7,b,RND,4416
j.rnd_pj1doubled,7,b,OPT,6112
j.rnd_pj1doubled,7,b,CMA-ES,4920
j.rnd_pj1doubled,8,b,SPT,5350
j.rnd_pj1doubled,8,b,LPT,2258
j.rnd_pj1doubled,8,b,LWR,2924
j.rnd_pj1doubled,8,b,MWR,3374
j.rnd_pj1doubled,8,b,RND,3952
