Problem,Step,Track,V1
f.jc,12,LWR,2000
f.jc,12,MWR,2999
f.jc,12,RND,2924
f.jc,12,OPT,2810
f.jc,12,CMA-ES,2535
f.jc,13,SPT,2035
f.jc,13,LPT,2036
f.jc,13,LWR,2000
f.jc,13,MWR,2996
f.jc,13,RND,2889
f.jc,13,OPT,2763
f.jc,13,CMA-ES,2317
f.jc,14,SPT,2014
f.jc,14,LPT,2020
f.jc,14,LWR,2000
f.jc,14,MWR,2996
f.jc,14,RND,2849
f.jc,14,OPT,2698
f.jc,14,CMA-ES,2155
f.jc,15,SPT,2007
f.jc,15,LPT,2005
f.jc,15,LWR,2000
f.jc,15,MWR,2995
f.jc,15,RND,2795
f.jc,15,OPT,2633
f.jc,15,CMA-ES,2053
f.jc,16,SPT,1616
f.jc,16,LPT,1620
f.jc,16,LWR,1500
f.jc,16,MWR,2993
f.jc,16,RND,2718
f.jc,16,OPT,2553
f.jc,16,CMA-ES,1989
f.jc,17,SPT,1568
f.jc,17,LPT,1564
f.jc,17,LWR,1500
f.jc,17,MWR,2987
f.jc,17,RND,2653
f.jc,17,OPT,2479
f.jc,17,CMA-ES,1921
f.jc,18,SPT,1534
f.jc,18,LPT,1532
f.jc,18,LWR,1500
f.jc,18,MWR,2979
f.jc,18,RND,2572
f.jc,18,OPT,2410
f.jc,18,CMA-ES,1747
f.jc,19,SPT,1518
f.jc,19,LPT,1512
f.jc,19,LWR,1500
f.jc,19,MWR,2966
f.jc,19,RND,2474
f.jc,19,OPT,2313
f.jc,19,CMA-ES,1616
f.jc,20,SPT,1505
f.jc,20,LPT,1503
f.jc,20,LWR,1500
f.jc,20,MWR,2952
f.jc,20,RND,2373
f.jc,20,OPT,2215
f.jc,20,CMA-ES,1538
f.jc,21,SPT,1131
f.jc,21,LPT,1133
f.jc,21,LWR,1000
f.jc,21,MWR,2919
f.jc,21,RND,2223
f.jc,21,OPT,2115
f.jc,21,CMA-ES,1493
f.jc,22,SPT,1079
f.jc,22,LPT,1077
f.jc,22,LWR,1000
f.jc,22,MWR,2875
f.jc,22,RND,2094
f.jc,22,OPT,1997
f.jc,22,CMA-ES,1437
f.jc,23,SPT,1035
f.jc,23,LPT,1042
f.jc,23,LWR,1000
f.jc,23,MWR,2803
f.jc,23,RND,1939
f.jc,23,OPT,1855
f.jc,23,CMA-ES,1265
f.jc,24,SPT,1011
f.jc,24,LPT,1022
f.jc,24,LWR,1000
f.jc,24,MWR,2695
f.jc,24,RND,1759
f.jc,24,OPT,1731
f.jc,24,CMA-ES,1106
f.jc,25,SPT,1001
f.jc,25,LPT,1004
f.jc,25,LWR,1000
f.jc,25,MWR,2542
f.jc,25,RND,1597
f.jc,25,OPT,1575
f.jc,25,CMA-ES,1026
f.jc,26,SPT,608
f.jc,26,LPT,609
f.jc,26,LWR,500
f.jc,26,MWR,2188
f.jc,26,RND,1411
f.jc,26,OPT,1433
f.jc,26,CMA-ES,987
f.jc,27,SPT,551
f.jc,27,LPT,554
f.jc,27,LWR,500
f.jc,27,MWR,1810
f.jc,27,RND,1189
f.jc,27,OPT,1244
f.jc,27,CMA-ES,936
f.jc,28,SPT,529
f.jc,28,LPT,529
f.jc,28,LWR,500
f.jc,28,MWR,1399
f.jc,28,RND,972
f.jc,28,OPT,1036
f.jc,28,CMA-ES,769
f.jc,29,SPT,510
f.jc,29,LPT,512
f.jc,29,LWR,500
f.jc,29,MWR,952
f.jc,29,RND,736
f.jc,29,OPT,772
f.jc,29,CMA-ES,510
f.jc,30,SPT,500
f.jc,30,LPT,500
f.jc,30,LWR,500
f.jc,30,MWR,500
f.jc,30,RND,500
f.jc,30,OPT,500
f.jc,30,CMA-ES,500
