Problem,Step,Track,V1
f.mc,9,ES.Cmax,2500
f.mc,10,SPT,2885
f.mc,10,LPT,2875
f.mc,10,LWR,2500
f.mc,10,MWR,3000
f.mc,10,RND,2974
f.mc,10,OPT,2945
f.mc,10,ES.rho,2501
f.mc,10,ES.Cmax,2500
f.mc,11,SPT,2724
f.mc,11,LPT,2702
f.mc,11,LWR,2000
f.mc,11,MWR,3000
f.mc,11,RND,2955
f.mc,11,OPT,2918
f.mc,11,ES.rho,2004
f.mc,11,ES.Cmax,2000
f.mc,12,SPT,2703
f.mc,12,LPT,2680
f.mc,12,LWR,2000
f.mc,12,MWR,3000
f.mc,12,RND,2923
f.mc,12,OPT,2885
f.mc,12,ES.rho,2002
f.mc,12,ES.Cmax,2000
f.mc,13,SPT,2690
f.mc,13,LPT,2663
f.mc,13,LWR,2000
f.mc,13,MWR,3000
f.mc,13,RND,2896
f.mc,13,OPT,2851
f.mc,13,ES.rho,2002
f.mc,13,ES.Cmax,2000
f.mc,14,SPT,2677
f.mc,14,LPT,2639
f.mc,14,LWR,2000
f.mc,14,MWR,3000
f.mc,14,RND,2852
f.mc,14,OPT,2809
f.mc,14,ES.rho,2001
f.mc,14,ES.Cmax,2000
f.mc,15,SPT,2584
f.mc,15,LPT,2535
f.mc,15,LWR,2000
f.mc,15,MWR,3000
f.mc,15,RND,2794
f.mc,15,OPT,2742
f.mc,15,ES.rho,2000
f.mc,15,ES.Cmax,2000
f.mc,16,SPT,2413
f.mc,16,LPT,2369
f.mc,16,LWR,1500
f.mc,16,MWR,3000
f.mc,16,RND,2745
f.mc,16,OPT,2684
f.mc,16,ES.rho,1500
f.mc,16,ES.Cmax,1500
f.mc,17,SPT,2385
f.mc,17,LPT,2337
f.mc,17,LWR,1500
f.mc,17,MWR,3000
f.mc,17,RND,2669
f.mc,17,OPT,2608
f.mc,17,ES.rho,1500
f.mc,17,ES.Cmax,1500
f.mc,18,SPT,2360
f.mc,18,LPT,2313
f.mc,18,LWR,1500
f.mc,18,MWR,3000
f.mc,18,RND,2576
f.mc,18,OPT,2526
f.mc,18,ES.rho,1500
f.mc,18,ES.Cmax,1500
f.mc,19,SPT,2174
f.mc,19,LPT,2127
f.mc,19,LWR,1500
f.mc,19,MWR,3000
f.mc,19,RND,2463
f.mc,19,OPT,2426
f.mc,19,ES.rho,1500
f.mc,19,ES.Cmax,1500
f.mc,20,SPT,2144
f.mc,20,LPT,2102
f.mc,20,LWR,1500
f.mc,20,MWR,3000
f.mc,20,RND,2338
f.mc,20,OPT,2341
f.mc,20,ES.rho,1500
f.mc,20,ES.Cmax,1500
f.mc,21,SPT,1966
f.mc,21,LPT,1916
f.mc,21,LWR,1000
f.mc,21,MWR,3000
f.mc,21,RND,2211
f.mc,21,OPT,2246
f.mc,21,ES.rho,1000
f.mc,21,ES.Cmax,1000
f.mc,22,SPT,1850
f.mc,22,LPT,1814
f.mc,22,LWR,1000
f.mc,22,MWR,3000
f.mc,22,RND,2077
f.mc,22,OPT,2108
f.mc,22,ES.rho,1000
f.mc,22,ES.Cmax,1000
f.mc,23,SPT,1658
f.mc,23,LPT,1618
f.mc,23,LWR,1000
f.mc,23,MWR,3000
f.mc,23,RND,1931
f.mc,23,OPT,1959
f.mc,23,ES.rho,1000
f.mc,23,ES.Cmax,1000
f.mc,24,SPT,1628
f.mc,24,LPT,1591
f.mc,24,LWR,1000
f.mc,24,MWR,3000
f.mc,24,RND,1759
f.mc,24,OPT,1815
f.mc,24,ES.rho,1000
f.mc,24,ES.Cmax,1000
f.mc,25,SPT,1430
f.mc,25,LPT,1405
f.mc,25,LWR,1000
f.mc,25,MWR,2999
f.mc,25,RND,1584
f.mc,25,OPT,1663
f.mc,25,ES.rho,1000
f.mc,25,ES.Cmax,1000
f.mc,26,SPT,1246
f.mc,26,LPT,1227
f.mc,26,LWR,500
f.mc,26,MWR,2499
f.mc,26,RND,1380
f.mc,26,OPT,1504
f.mc,26,ES.rho,511
f.mc,26,ES.Cmax,500
f.mc,27,SPT,973
f.mc,27,LPT,960
f.mc,27,LWR,500
f.mc,27,MWR,2000
f.mc,27,RND,1172
f.mc,27,OPT,1296
f.mc,27,ES.rho,504
f.mc,27,ES.Cmax,500
f.mc,28,SPT,788
f.mc,28,LPT,786
f.mc,28,LWR,500
f.mc,28,MWR,1500
f.mc,28,RND,948
f.mc,28,OPT,1062
f.mc,28,ES.rho,502
f.mc,28,ES.Cmax,500
f.mc,29,SPT,597
f.mc,29,LPT,600
f.mc,29,LWR,500
f.mc,29,MWR,1000
f.mc,29,RND,734
f.mc,29,OPT,776
f.mc,29,ES.rho,501
f.mc,29,ES.Cmax,500
f.mc,30,SPT,500
f.mc,30,LPT,500
f.mc,30,LWR,500
f.mc,30,MWR,500
f.mc,30,RND,500
f.mc,30,OPT,500
f.mc,30,ES.rho,500
f.mc,30,ES.Cmax,500
