Problem,Track,Step,Followed,best.mu,worst.mu,mu
f.rnd,OPT,1,FALSE,0.664248120300752,7.57394736842105,3.77532193579186
f.rnd,OPT,1,TRUE,0,0,0
f.rnd,OPT,2,FALSE,0.714473684210526,5.60063909774436,2.83444453395393
f.rnd,OPT,2,TRUE,0,0,0
f.rnd,OPT,3,FALSE,0.700187969924812,5.05139097744361,2.5666850459482
f.rnd,OPT,3,TRUE,0,0,0
f.rnd,OPT,4,FALSE,0.766401515151515,4.47871212121212,2.35322010281385
f.rnd,OPT,4,TRUE,0,0,0
f.rnd,OPT,5,FALSE,0.765358490566038,4.3077358490566,2.27525664869721
f.rnd,OPT,5,TRUE,0,0,0
f.rnd,OPT,6,FALSE,0.783547169811321,4.21033962264151,2.22871474992513
f.rnd,OPT,6,TRUE,0,0,0
f.rnd,OPT,7,FALSE,0.768295454545455,3.97613636363636,2.17992104076479
f.rnd,OPT,7,TRUE,0,0,0
f.rnd,OPT,8,FALSE,0.843307984790875,3.78372623574144,2.15428879232301
f.rnd,OPT,8,TRUE,0,0,0
f.rnd,OPT,9,FALSE,0.950909090909091,3.79727272727273,2.21352696608947
f.rnd,OPT,9,TRUE,0,0,0
f.rnd,OPT,10,FALSE,1.01541353383459,3.89101503759399,2.28427765843179
f.rnd,OPT,10,TRUE,0,0,0
f.rnd,OPT,11,FALSE,0.966819923371648,3.60823754789272,2.1514527458493
f.rnd,OPT,11,TRUE,0,0,0
f.rnd,OPT,12,FALSE,1.00557692307692,3.75292307692308,2.20879175824176
f.rnd,OPT,12,TRUE,0,0,0
f.rnd,OPT,13,FALSE,1.04926640926641,3.81509652509652,2.26760296010296
f.rnd,OPT,13,TRUE,0,0,0
f.rnd,OPT,14,FALSE,1.02099616858238,3.58195402298851,2.18629246487867
f.rnd,OPT,14,TRUE,0,0,0
f.rnd,OPT,15,FALSE,1.05673003802281,3.70730038022814,2.25852534854246
f.rnd,OPT,15,TRUE,0,0,0
f.rnd,OPT,16,FALSE,1.08111111111111,3.56180076628352,2.23090485312899
f.rnd,OPT,16,TRUE,0,0,0
f.rnd,OPT,17,FALSE,1.12035019455253,3.51552529182879,2.24689299610895
f.rnd,OPT,17,TRUE,0,0,0
f.rnd,OPT,18,FALSE,1.14420849420849,3.43220077220077,2.20752969295826
f.rnd,OPT,18,TRUE,0,0,0
f.rnd,OPT,19,FALSE,1.24651340996169,3.66061302681992,2.35673444626893
f.rnd,OPT,19,TRUE,0,0,0
f.rnd,OPT,20,FALSE,1.21015444015444,3.61563706563707,2.30129536679537
f.rnd,OPT,20,TRUE,0,0,0
f.rnd,OPT,21,FALSE,1.26107279693487,3.54582375478927,2.29512324393359
f.rnd,OPT,21,TRUE,0,0,0
f.rnd,OPT,22,FALSE,1.20703125,3.406328125,2.2265546875
f.rnd,OPT,22,TRUE,0,0,0
f.rnd,OPT,23,FALSE,1.29913725490196,3.35643137254902,2.27002091503268
f.rnd,OPT,23,TRUE,0,0,0
f.rnd,OPT,24,FALSE,1.33003968253968,3.37111111111111,2.29751984126984
f.rnd,OPT,24,TRUE,0,0,0
f.rnd,OPT,25,FALSE,1.50776470588235,3.5103137254902,2.41228954248366
f.rnd,OPT,25,TRUE,0,0,0
f.rnd,OPT,26,FALSE,1.531484375,3.4991796875,2.42854622395833
f.rnd,OPT,26,TRUE,0,0,0
f.rnd,OPT,27,FALSE,1.6040873015873,3.44218253968254,2.44413227513227
f.rnd,OPT,27,TRUE,0,0,0
f.rnd,OPT,28,FALSE,1.58430830039526,3.55588932806324,2.49182476943347
f.rnd,OPT,28,TRUE,0,0,0
f.rnd,OPT,29,FALSE,1.58020161290323,3.40258064516129,2.42873454301075
f.rnd,OPT,29,TRUE,0,0,0
f.rnd,OPT,30,FALSE,1.63394308943089,3.41463414634146,2.47194986449865
f.rnd,OPT,30,TRUE,0,0,0
