Problem,Track,Step,Followed,best.mu,worst.mu,mu
f.rnd,SPT,1,FALSE,1.04994,12.03804,6.018552
f.rnd,SPT,1,TRUE,0.58604,0.58604,0.58604
f.rnd,SPT,2,FALSE,0.91318,8.31604,3.878444
f.rnd,SPT,2,TRUE,1.14672,1.14672,1.14672
f.rnd,SPT,3,FALSE,1.18962,8.3775,3.965684
f.rnd,SPT,3,TRUE,2.081,2.081,2.081
f.rnd,SPT,4,FALSE,2.11316,9.00488,4.575164
f.rnd,SPT,4,TRUE,2.97632,2.97632,2.97632
f.rnd,SPT,5,FALSE,2.98236,9.56674,5.27286
f.rnd,SPT,5,TRUE,4.09452,4.09452,4.09452
f.rnd,SPT,6,FALSE,4.10262,10.22802,6.118537
f.rnd,SPT,6,TRUE,5.00672,5.00672,5.00672
f.rnd,SPT,7,FALSE,5.01224,11.12062,6.957806
f.rnd,SPT,7,TRUE,6.18798,6.18798,6.18798
f.rnd,SPT,8,FALSE,6.1921,12.20372,8.078443
f.rnd,SPT,8,TRUE,7.16766,7.16766,7.16766
f.rnd,SPT,9,FALSE,7.17372,12.91328,8.93018
f.rnd,SPT,9,TRUE,8.28572,8.28572,8.28572
f.rnd,SPT,10,FALSE,8.2989,13.72534,9.984183
f.rnd,SPT,10,TRUE,9.22272,9.22272,9.22272
f.rnd,SPT,11,FALSE,9.22972,14.33964,10.785333
f.rnd,SPT,11,TRUE,10.40866,10.40866,10.40866
f.rnd,SPT,12,FALSE,10.42436,15.05744,11.863904
f.rnd,SPT,12,TRUE,11.51634,11.51634,11.51634
f.rnd,SPT,13,FALSE,11.52264,16.07438,12.9575326666667
f.rnd,SPT,13,TRUE,12.50592,12.50592,12.50592
f.rnd,SPT,14,FALSE,12.50698,16.87562,13.921981
f.rnd,SPT,14,TRUE,13.83194,13.83194,13.83194
f.rnd,SPT,15,FALSE,13.83538,17.9291,15.170402
f.rnd,SPT,15,TRUE,14.86032,14.86032,14.86032
f.rnd,SPT,16,FALSE,14.8847,18.7484,16.15834
f.rnd,SPT,16,TRUE,16.19532,16.19532,16.19532
f.rnd,SPT,17,FALSE,16.20834,19.75136,17.4340256666667
f.rnd,SPT,17,TRUE,17.20424,17.20424,17.20424
f.rnd,SPT,18,FALSE,17.22656,20.34592,18.3616683333333
f.rnd,SPT,18,TRUE,18.43124,18.43124,18.43124
f.rnd,SPT,19,FALSE,18.43986,21.1766,19.497099
f.rnd,SPT,19,TRUE,19.49446,19.49446,19.49446
f.rnd,SPT,20,FALSE,19.51076,21.88608,20.4669546666667
f.rnd,SPT,20,TRUE,20.46544,20.46544,20.46544
f.rnd,SPT,21,FALSE,20.64764,22.39078,21.3638153333333
f.rnd,SPT,21,TRUE,21.49026,21.49026,21.49026
f.rnd,SPT,22,FALSE,21.58408,22.85734,22.1175103333333
f.rnd,SPT,22,TRUE,22.447,22.447,22.447
f.rnd,SPT,23,FALSE,22.70852,23.68972,23.128122
f.rnd,SPT,23,TRUE,23.6127,23.6127,23.6127
f.rnd,SPT,24,FALSE,23.8248,24.51092,24.1423186666667
