Problem,Step,Rank,Track,V1
f.rndn,1,p,SPT,4990
f.rndn,1,p,LPT,4990
f.rndn,1,p,LWR,4990
f.rndn,1,p,MWR,4990
f.rndn,1,p,OPT,4990
f.rndn,1,p,RND,4990
f.rndn,2,p,SPT,4880
f.rndn,2,p,LPT,4850
f.rndn,2,p,LWR,4980
f.rndn,2,p,MWR,4450
f.rndn,2,p,OPT,4970
f.rndn,2,p,RND,4910
f.rndn,3,p,SPT,4950
f.rndn,3,p,LPT,4740
f.rndn,3,p,LWR,4980
f.rndn,3,p,MWR,4600
f.rndn,3,p,OPT,4930
f.rndn,3,p,RND,4820
f.rndn,4,p,SPT,4780
f.rndn,4,p,LPT,4490
f.rndn,4,p,LWR,4980
f.rndn,4,p,MWR,4640
f.rndn,4,p,OPT,4920
f.rndn,4,p,RND,4710
f.rndn,5,p,SPT,4680
f.rndn,5,p,LPT,4370
f.rndn,5,p,LWR,4980
f.rndn,5,p,MWR,4710
f.rndn,5,p,OPT,4930
f.rndn,5,p,RND,4630
f.rndn,6,p,SPT,4518
f.rndn,6,p,LPT,4124
f.rndn,6,p,LWR,3984
f.rndn,6,p,MWR,4610
f.rndn,6,p,OPT,4838
f.rndn,6,p,RND,4490
f.rndn,7,p,SPT,4430
f.rndn,7,p,LPT,3794
f.rndn,7,p,LWR,3968
f.rndn,7,p,MWR,4790
f.rndn,7,p,OPT,4790
f.rndn,7,p,RND,4328
f.rndn,8,p,SPT,4166
f.rndn,8,p,LPT,3518
f.rndn,8,p,LWR,3968
f.rndn,8,p,MWR,4730
f.rndn,8,p,OPT,4670
f.rndn,8,p,RND,4230
f.rndn,9,p,SPT,4070
f.rndn,9,p,LPT,3144
f.rndn,9,p,LWR,3968
f.rndn,9,p,MWR,4640
f.rndn,9,p,OPT,4550
f.rndn,9,p,RND,3940
f.rndn,10,p,SPT,3846
f.rndn,10,p,LPT,2732
f.rndn,10,p,LWR,3968
f.rndn,10,p,MWR,4540
f.rndn,10,p,OPT,4408
f.rndn,10,p,RND,3818
f.rndn,11,p,SPT,3418
f.rndn,11,p,LPT,2470
f.rndn,11,p,LWR,2976
f.rndn,11,p,MWR,4490
f.rndn,11,p,OPT,4234
f.rndn,11,p,RND,3626
f.rndn,12,p,SPT,3214
f.rndn,12,p,LPT,2010
f.rndn,12,p,LWR,2898
f.rndn,12,p,MWR,4150
f.rndn,12,p,OPT,4032
f.rndn,12,p,RND,3358
f.rndn,13,p,SPT,2918
f.rndn,13,p,LPT,1724
f.rndn,13,p,LWR,2898
f.rndn,13,p,MWR,4550
f.rndn,13,p,OPT,3838
f.rndn,13,p,RND,3210
f.rndn,14,p,SPT,2714
f.rndn,14,p,LPT,1562
f.rndn,14,p,LWR,2898
f.rndn,14,p,MWR,4350
f.rndn,14,p,OPT,3624
f.rndn,14,p,RND,2946
f.rndn,15,p,SPT,2458
f.rndn,15,p,LPT,1284
f.rndn,15,p,LWR,2898
f.rndn,15,p,MWR,4270
f.rndn,15,p,OPT,3498
f.rndn,15,p,RND,2714
f.rndn,16,p,SPT,2150
f.rndn,16,p,LPT,1132
f.rndn,16,p,LWR,1932
f.rndn,16,p,MWR,4230
f.rndn,16,p,OPT,3268
f.rndn,16,p,RND,2598
f.rndn,17,p,SPT,1896
f.rndn,17,p,LPT,872
f.rndn,17,p,LWR,1636
f.rndn,17,p,MWR,4030
f.rndn,17,p,OPT,3070
f.rndn,17,p,RND,2400
f.rndn,18,p,SPT,1554
f.rndn,18,p,LPT,760
f.rndn,18,p,LWR,1636
f.rndn,18,p,MWR,3640
f.rndn,18,p,OPT,2824
f.rndn,18,p,RND,2102
f.rndn,19,p,SPT,1280
f.rndn,19,p,LPT,564
f.rndn,19,p,LWR,1636
f.rndn,19,p,MWR,4310
f.rndn,19,p,OPT,2636
f.rndn,19,p,RND,1834
f.rndn,20,p,SPT,1060
f.rndn,20,p,LPT,466
f.rndn,20,p,LWR,1636
f.rndn,20,p,MWR,4070
f.rndn,20,p,OPT,2402
f.rndn,20,p,RND,1624
f.rndn,21,p,SPT,804
f.rndn,21,p,LPT,334
f.rndn,21,p,LWR,818
f.rndn,21,p,MWR,3760
f.rndn,21,p,OPT,2142
f.rndn,21,p,RND,1408
f.rndn,22,p,SPT,648
f.rndn,22,p,LPT,212
f.rndn,22,p,MWR,3580
f.rndn,22,p,OPT,1990
f.rndn,22,p,RND,1118
f.rndn,23,p,SPT,500
f.rndn,23,p,LPT,174
f.rndn,23,p,MWR,3330
f.rndn,23,p,OPT,1814
f.rndn,23,p,RND,926
f.rndn,24,p,SPT,312
f.rndn,24,p,LPT,150
f.rndn,24,p,MWR,3190
f.rndn,24,p,OPT,1584
f.rndn,24,p,RND,804
f.rndn,25,p,SPT,262
f.rndn,25,p,LPT,88
f.rndn,25,p,MWR,3700
f.rndn,25,p,OPT,1316
f.rndn,25,p,RND,614
f.rndn,26,p,SPT,150
f.rndn,26,p,LPT,68
f.rndn,26,p,MWR,2752
f.rndn,26,p,OPT,1100
f.rndn,26,p,RND,416
f.rndn,27,p,SPT,88
f.rndn,27,p,LPT,36
f.rndn,27,p,MWR,1662
f.rndn,27,p,OPT,862
f.rndn,27,p,RND,280
f.rndn,28,p,SPT,32
f.rndn,28,p,LPT,22
f.rndn,28,p,MWR,812
f.rndn,28,p,OPT,500
f.rndn,28,p,RND,148
f.rndn,29,p,SPT,40
f.rndn,29,p,LPT,4
f.rndn,29,p,MWR,132
f.rndn,29,p,OPT,306
f.rndn,29,p,RND,88
