Problem,Step,Rank,Track,V1
f.rndn,1,f,SPT,5692
f.rndn,1,f,LPT,5692
f.rndn,1,f,LWR,5692
f.rndn,1,f,MWR,5692
f.rndn,1,f,RND,5692
f.rndn,1,f,OPT,5692
f.rndn,1,f,ES.rho,5692
f.rndn,1,f,ES.Cmax,5692
f.rndn,2,f,SPT,5744
f.rndn,2,f,LPT,5496
f.rndn,2,f,LWR,5778
f.rndn,2,f,MWR,5116
f.rndn,2,f,RND,5680
f.rndn,2,f,OPT,5848
f.rndn,2,f,ES.rho,5680
f.rndn,2,f,ES.Cmax,5680
f.rndn,3,f,SPT,5524
f.rndn,3,f,LPT,5388
f.rndn,3,f,LWR,5778
f.rndn,3,f,MWR,4980
f.rndn,3,f,RND,5310
f.rndn,3,f,OPT,5630
f.rndn,3,f,ES.rho,5680
f.rndn,3,f,ES.Cmax,5680
f.rndn,4,f,SPT,5468
f.rndn,4,f,LPT,5018
f.rndn,4,f,LWR,5778
f.rndn,4,f,MWR,4844
f.rndn,4,f,RND,5058
f.rndn,4,f,OPT,5466
f.rndn,4,f,ES.rho,4916
f.rndn,4,f,ES.Cmax,4916
f.rndn,5,f,SPT,5312
f.rndn,5,f,LPT,4792
f.rndn,5,f,LWR,5778
f.rndn,5,f,MWR,4826
f.rndn,5,f,RND,4942
f.rndn,5,f,OPT,5448
f.rndn,5,f,ES.rho,4924
f.rndn,5,f,ES.Cmax,5204
f.rndn,6,f,SPT,5058
f.rndn,6,f,LPT,4458
f.rndn,6,f,LWR,4476
f.rndn,6,f,MWR,4880
f.rndn,6,f,RND,4786
f.rndn,6,f,OPT,5284
f.rndn,6,f,ES.rho,4916
f.rndn,6,f,ES.Cmax,4916
f.rndn,7,f,SPT,4914
f.rndn,7,f,LPT,4038
f.rndn,7,f,LWR,4396
f.rndn,7,f,MWR,5080
f.rndn,7,f,RND,4624
f.rndn,7,f,OPT,5156
f.rndn,7,f,ES.rho,5076
f.rndn,7,f,ES.Cmax,5162
f.rndn,8,f,SPT,4592
f.rndn,8,f,LPT,3724
f.rndn,8,f,LWR,4396
f.rndn,8,f,MWR,5066
f.rndn,8,f,RND,4540
f.rndn,8,f,OPT,4922
f.rndn,8,f,ES.rho,4916
f.rndn,8,f,ES.Cmax,4916
f.rndn,9,f,SPT,4468
f.rndn,9,f,LPT,3292
f.rndn,9,f,LWR,4396
f.rndn,9,f,MWR,4968
f.rndn,9,f,RND,4170
f.rndn,9,f,OPT,4730
f.rndn,9,f,ES.rho,4556
f.rndn,9,f,ES.Cmax,5148
f.rndn,10,f,SPT,4158
f.rndn,10,f,LPT,2870
f.rndn,10,f,LWR,4396
f.rndn,10,f,MWR,4676
f.rndn,10,f,RND,4024
f.rndn,10,f,OPT,4584
f.rndn,10,f,ES.rho,3850
f.rndn,10,f,ES.Cmax,3836
f.rndn,11,f,SPT,3660
f.rndn,11,f,LPT,2598
f.rndn,11,f,LWR,3170
f.rndn,11,f,MWR,4584
f.rndn,11,f,RND,3792
f.rndn,11,f,OPT,4372
f.rndn,11,f,ES.rho,3306
f.rndn,11,f,ES.Cmax,2756
f.rndn,12,f,SPT,3410
