Problem,Step,Rank,Track,V1
f.rnd,1,p,OPT,4788
f.rnd,2,p,OPT,4788
f.rnd,3,p,OPT,4788
f.rnd,4,p,OPT,4752
f.rnd,5,p,OPT,4770
f.rnd,6,p,OPT,4770
f.rnd,7,p,OPT,4752
f.rnd,8,p,OPT,4734
f.rnd,9,p,OPT,4752
f.rnd,10,p,OPT,4788
f.rnd,11,p,OPT,4698
f.rnd,12,p,OPT,4680
f.rnd,13,p,OPT,4662
f.rnd,14,p,OPT,4698
f.rnd,15,p,OPT,4734
f.rnd,16,p,OPT,4698
f.rnd,17,p,OPT,4626
f.rnd,18,p,OPT,4662
f.rnd,19,p,OPT,4698
f.rnd,20,p,OPT,4662
f.rnd,21,p,OPT,4698
f.rnd,22,p,OPT,4608
f.rnd,23,p,OPT,4588
f.rnd,24,p,OPT,4534
f.rnd,25,p,OPT,4588
f.rnd,26,p,OPT,4602
f.rnd,27,p,OPT,4528
f.rnd,28,p,OPT,4538
f.rnd,29,p,OPT,4444
f.rnd,30,p,OPT,4394
f.rnd,31,p,OPT,4194
f.rnd,32,p,OPT,4202
f.rnd,33,p,OPT,4230
f.rnd,34,p,OPT,4276
f.rnd,35,p,OPT,4214
f.rnd,36,p,OPT,4232
f.rnd,37,p,OPT,4214
f.rnd,38,p,OPT,4116
f.rnd,39,p,OPT,3866
f.rnd,40,p,OPT,3876
f.rnd,41,p,OPT,3914
f.rnd,42,p,OPT,3952
f.rnd,43,p,OPT,3906
f.rnd,44,p,OPT,3744
f.rnd,45,p,OPT,3670
f.rnd,46,p,OPT,3582
f.rnd,47,p,OPT,3228
f.rnd,48,p,OPT,3060
f.rnd,49,p,OPT,3168
f.rnd,50,p,OPT,3014
f.rnd,51,p,OPT,2946
f.rnd,52,p,OPT,3000
f.rnd,53,p,OPT,3088
f.rnd,54,p,OPT,2818
f.rnd,55,p,OPT,2870
f.rnd,56,p,OPT,2598
f.rnd,57,p,OPT,2670
f.rnd,58,p,OPT,2768
f.rnd,59,p,OPT,2672
f.rnd,60,p,OPT,2498
f.rnd,61,p,OPT,2638
f.rnd,62,p,OPT,2506
f.rnd,63,p,OPT,2368
f.rnd,64,p,OPT,2362
f.rnd,65,p,OPT,2044
f.rnd,66,p,OPT,2276
f.rnd,67,p,OPT,2336
f.rnd,68,p,OPT,2470
f.rnd,69,p,OPT,2200
f.rnd,70,p,OPT,2110
f.rnd,71,p,OPT,1962
f.rnd,72,p,OPT,1864
f.rnd,73,p,OPT,1460
f.rnd,74,p,OPT,1858
f.rnd,75,p,OPT,1944
f.rnd,76,p,OPT,1804
f.rnd,77,p,OPT,1846
f.rnd,78,p,OPT,1606
f.rnd,79,p,OPT,1630
f.rnd,80,p,OPT,1242
f.rnd,81,p,OPT,1492
f.rnd,82,p,OPT,1428
f.rnd,83,p,OPT,1386
f.rnd,84,p,OPT,1288
f.rnd,85,p,OPT,1112
f.rnd,86,p,OPT,826
f.rnd,87,p,OPT,1162
f.rnd,88,p,OPT,1056
f.rnd,89,p,OPT,928
f.rnd,90,p,OPT,782
f.rnd,91,p,OPT,514
f.rnd,92,p,OPT,784
f.rnd,93,p,OPT,630
f.rnd,94,p,OPT,476
f.rnd,95,p,OPT,206
f.rnd,96,p,OPT,348
f.rnd,97,p,OPT,254
f.rnd,98,p,OPT,28
f.rnd,99,p,OPT,118
