Problem,Feature,Step,Track,mu
f.mc,phi.proc,8,SPT,-0.12
f.mc,phi.proc,8,LPT,0.108816326530612
f.mc,phi.proc,8,LWR,-0.0155918367346939
f.mc,phi.proc,8,MWR,0.00551020408163265
f.mc,phi.proc,8,RND,-0.0222448979591837
f.mc,phi.proc,8,OPT,-0.026734693877551
f.mc,phi.proc,9,SPT,-0.0411020408163265
f.mc,phi.proc,9,LPT,0.0427755102040816
f.mc,phi.proc,9,LWR,-0.0151428571428571
f.mc,phi.proc,9,MWR,-0.00457142857142857
f.mc,phi.proc,9,RND,0.0320816326530612
f.mc,phi.proc,9,OPT,0.00812244897959183
f.mc,phi.proc,10,SPT,-0.0841632653061224
f.mc,phi.proc,10,LPT,0.066
f.mc,phi.proc,10,LWR,-0.0148163265306122
f.mc,phi.proc,10,MWR,-0.00885714285714286
f.mc,phi.proc,10,RND,-0.00114285714285714
f.mc,phi.proc,10,OPT,-0.0191020408163265
f.mc,phi.proc,11,SPT,0.0854285714285714
f.mc,phi.proc,11,LPT,-0.0891020408163265
f.mc,phi.proc,11,LWR,-0.00244897959183674
f.mc,phi.proc,11,MWR,-0.0142448979591837
f.mc,phi.proc,11,RND,-0.0141632653061225
f.mc,phi.proc,11,OPT,0.000326530612244895
f.mc,phi.proc,12,SPT,-0.101591836734694
f.mc,phi.proc,12,LPT,0.100979591836735
f.mc,phi.proc,12,LWR,-0.0108979591836735
f.mc,phi.proc,12,MWR,-0.0303673469387755
f.mc,phi.proc,12,RND,0.000408163265306125
f.mc,phi.proc,12,OPT,-0.0233061224489796
f.mc,phi.proc,13,SPT,0.0695918367346939
f.mc,phi.proc,13,LPT,-0.0466530612244898
f.mc,phi.proc,13,LWR,-0.00808163265306122
f.mc,phi.proc,13,MWR,0.0224897959183674
f.mc,phi.proc,13,RND,0.00461224489795918
f.mc,phi.proc,13,OPT,0.00359183673469388
f.mc,phi.proc,14,SPT,-0.0884081632653061
f.mc,phi.proc,14,LPT,0.0653469387755102
f.mc,phi.proc,14,LWR,-0.00579591836734694
f.mc,phi.proc,14,MWR,0.0117959183673469
f.mc,phi.proc,14,RND,-0.0111020408163265
f.mc,phi.proc,14,OPT,0.00314285714285714
f.mc,phi.proc,15,SPT,0.018530612244898
f.mc,phi.proc,15,LPT,-0.0451428571428571
f.mc,phi.proc,15,LWR,-0.00142857142857143
f.mc,phi.proc,15,MWR,0.00020408163265306
f.mc,phi.proc,15,RND,-0.0153877551020408
f.mc,phi.proc,15,OPT,-0.00579591836734694
f.mc,phi.proc,16,SPT,0.0760408163265306
f.mc,phi.proc,16,LPT,-0.0660816326530612
f.mc,phi.proc,16,LWR,0.0056734693877551
f.mc,phi.proc,16,MWR,-0.00885714285714286
f.mc,phi.proc,16,RND,0.0110204081632653
f.mc,phi.proc,16,OPT,0.00673469387755102
f.mc,phi.proc,17,SPT,-0.0240816326530612
f.mc,phi.proc,17,LPT,0.004
f.mc,phi.proc,17,LWR,-0.00542857142857143
f.mc,phi.proc,17,MWR,-0.0199183673469388
f.mc,phi.proc,17,RND,-0.0160408163265306
f.mc,phi.proc,17,OPT,-0.00767346938775511
f.mc,phi.proc,18,SPT,-0.0729795918367347
f.mc,phi.proc,18,LPT,0.0726530612244898
f.mc,phi.proc,18,LWR,0.000979591836734693
f.mc,phi.proc,18,MWR,-0.0302857142857143
f.mc,phi.proc,18,RND,0.0107755102040816
f.mc,phi.proc,18,OPT,0.0108163265306122
f.mc,phi.proc,19,SPT,0.163428571428571
f.mc,phi.proc,19,LPT,-0.167755102040816
f.mc,phi.proc,19,LWR,0.00248979591836735
f.mc,phi.proc,19,MWR,0.0313061224489796
f.mc,phi.proc,19,RND,-0.00608163265306123
f.mc,phi.proc,19,OPT,0.00771428571428571
f.mc,phi.proc,20,SPT,-0.0633877551020408
f.mc,phi.proc,20,LPT,0.0464489795918367
f.mc,phi.proc,20,LWR,0.00714285714285714
f.mc,phi.proc,20,MWR,0.0186530612244898
f.mc,phi.proc,20,RND,0.00224489795918367
f.mc,phi.proc,20,OPT,-0.0108163265306122
f.mc,phi.proc,21,SPT,0.114857142857143
f.mc,phi.proc,21,LPT,-0.121551020408163
f.mc,phi.proc,21,LWR,0.0108163265306122
f.mc,phi.proc,21,MWR,0.00469387755102041
f.mc,phi.proc,21,RND,-0.00424489795918368
f.mc,phi.proc,21,OPT,0.0160816326530612
f.mc,phi.proc,22,SPT,0.0404081632653061
f.mc,phi.proc,22,LPT,-0.0148979591836735
f.mc,phi.proc,22,LWR,0.00718367346938775
f.mc,phi.proc,22,MWR,-0.008
f.mc,phi.proc,22,RND,-0.0102448979591837
f.mc,phi.proc,22,OPT,0.0211020408163265
f.mc,phi.proc,23,SPT,0.106489795918367
f.mc,phi.proc,23,LPT,-0.120163265306122
f.mc,phi.proc,23,LWR,0.012530612244898
f.mc,phi.proc,23,MWR,-0.0233469387755102
f.mc,phi.proc,23,RND,0.0156326530612245
f.mc,phi.proc,23,OPT,0.00979591836734694
f.mc,phi.proc,24,SPT,-0.0622857142857143
f.mc,phi.proc,24,LPT,0.0508163265306122
f.mc,phi.proc,24,LWR,0.0127755102040816
f.mc,phi.proc,24,MWR,-0.0376326530612245
f.mc,phi.proc,24,RND,-0.00995918367346939
f.mc,phi.proc,24,OPT,0.0328979591836735
f.mc,phi.proc,25,SPT,0.159020408163265
f.mc,phi.proc,25,LPT,-0.143265306122449
f.mc,phi.proc,25,LWR,0.0119591836734694
f.mc,phi.proc,25,MWR,0.0490204081632653
f.mc,phi.proc,25,RND,-0.0200408163265306
f.mc,phi.proc,25,OPT,0.0388979591836735
f.mc,phi.proc,26,SPT,0.0792244897959184
f.mc,phi.proc,26,LPT,-0.0888163265306122
f.mc,phi.proc,26,LWR,0.0237551020408163
f.mc,phi.proc,26,MWR,0.0295918367346939
f.mc,phi.proc,26,RND,0.0142857142857143
f.mc,phi.proc,26,OPT,0.0137551020408163
f.mc,phi.proc,27,SPT,0.178122448979592
f.mc,phi.proc,27,LPT,-0.178612244897959
f.mc,phi.proc,27,LWR,0.0180408163265306
f.mc,phi.proc,27,MWR,0.00918367346938775
f.mc,phi.proc,27,RND,-0.0142857142857143
f.mc,phi.proc,27,OPT,0.0257959183673469
f.mc,phi.proc,28,SPT,0.092734693877551
f.mc,phi.proc,28,LPT,-0.0868163265306122
f.mc,phi.proc,28,LWR,0.0220408163265306
f.mc,phi.proc,28,MWR,-0.00906122448979592
f.mc,phi.proc,28,RND,0.0266530612244898
f.mc,phi.proc,28,OPT,0.025469387755102
f.mc,phi.proc,29,SPT,0.0918775510204082
f.mc,phi.proc,29,LPT,-0.105551020408163
f.mc,phi.proc,29,LWR,0.0223265306122449
f.mc,phi.proc,29,MWR,-0.0300816326530612
f.mc,phi.proc,29,RND,-0.0114285714285714
f.mc,phi.proc,29,OPT,0.0113877551020408
f.mc,phi.proc,30,SPT,0.0118775510204082
f.mc,phi.proc,30,LPT,-0.010734693877551
f.mc,phi.proc,30,LWR,0.0253469387755102
f.mc,phi.proc,30,MWR,-0.0504489795918367
f.mc,phi.proc,30,RND,0.00175510204081633
f.mc,phi.proc,30,OPT,-0.0130612244897959
f.mc,phi.startTime,1,SPT,-1
f.mc,phi.startTime,1,LPT,-1
f.mc,phi.startTime,1,LWR,-1
f.mc,phi.startTime,1,MWR,-1
f.mc,phi.startTime,1,RND,-1
f.mc,phi.startTime,1,OPT,-1
f.mc,phi.startTime,2,SPT,-0.914284684684685
f.mc,phi.startTime,2,LPT,-0.905531531531532
f.mc,phi.startTime,2,LWR,-0.912108108108108
f.mc,phi.startTime,2,MWR,-0.907971171171171
f.mc,phi.startTime,2,RND,-0.909592792792793
f.mc,phi.startTime,2,OPT,-0.91245045045045
f.mc,phi.startTime,3,SPT,-0.851113513513513
f.mc,phi.startTime,3,LPT,-0.81858018018018
f.mc,phi.startTime,3,LWR,-0.82465945945946
f.mc,phi.startTime,3,MWR,-0.81674954954955
f.mc,phi.startTime,3,RND,-0.844284684684685
f.mc,phi.startTime,3,OPT,-0.854522522522522
f.mc,phi.startTime,4,SPT,-0.790691891891892
f.mc,phi.startTime,4,LPT,-0.736533333333333
f.mc,phi.startTime,4,LWR,-0.737023423423423
f.mc,phi.startTime,4,MWR,-0.726227027027027
f.mc,phi.startTime,4,RND,-0.793347747747748
f.mc,phi.startTime,4,OPT,-0.811445045045045
f.mc,phi.startTime,5,SPT,-0.736652252252252
f.mc,phi.startTime,5,LPT,-0.668872072072072
f.mc,phi.startTime,5,LWR,-0.649347747747748
f.mc,phi.startTime,5,MWR,-0.636627027027027
f.mc,phi.startTime,5,RND,-0.753315315315315
f.mc,phi.startTime,5,OPT,-0.779297297297297
f.mc,phi.startTime,6,SPT,-0.719790990990991
f.mc,phi.startTime,6,LPT,-0.639877477477477
f.mc,phi.startTime,6,LWR,-0.912108108108108
f.mc,phi.startTime,6,MWR,-0.548554954954955
f.mc,phi.startTime,6,RND,-0.716612612612613
f.mc,phi.startTime,6,OPT,-0.747776576576577
f.mc,phi.startTime,7,SPT,-0.744691891891892
f.mc,phi.startTime,7,LPT,-0.700255855855856
f.mc,phi.startTime,7,LWR,-0.8088
f.mc,phi.startTime,7,MWR,-0.868183783783784
f.mc,phi.startTime,7,RND,-0.682821621621622
f.mc,phi.startTime,7,OPT,-0.717441441441441
f.mc,phi.startTime,8,SPT,-0.67461981981982
f.mc,phi.startTime,8,LPT,-0.622216216216216
f.mc,phi.startTime,8,LWR,-0.712947747747748
f.mc,phi.startTime,8,MWR,-0.764796396396396
f.mc,phi.startTime,8,RND,-0.66716036036036
f.mc,phi.startTime,8,OPT,-0.700645045045045
f.mc,phi.startTime,9,SPT,-0.645607207207207
f.mc,phi.startTime,9,LPT,-0.597693693693694
f.mc,phi.startTime,9,LWR,-0.620097297297297
f.mc,phi.startTime,9,MWR,-0.671574774774775
f.mc,phi.startTime,9,RND,-0.62907027027027
f.mc,phi.startTime,9,OPT,-0.672374774774775
f.mc,phi.startTime,10,SPT,-0.585488288288288
f.mc,phi.startTime,10,LPT,-0.545884684684685
f.mc,phi.startTime,10,LWR,-0.528655855855856
f.mc,phi.startTime,10,MWR,-0.588587387387387
f.mc,phi.startTime,10,RND,-0.614281081081081
f.mc,phi.startTime,10,OPT,-0.658335135135135
f.mc,phi.startTime,11,SPT,-0.622327927927928
f.mc,phi.startTime,11,LPT,-0.620209009009009
f.mc,phi.startTime,11,LWR,-0.823279279279279
f.mc,phi.startTime,11,MWR,-0.481625225225225
f.mc,phi.startTime,11,RND,-0.598601801801802
f.mc,phi.startTime,11,OPT,-0.633218018018018
f.mc,phi.startTime,12,SPT,-0.544695495495495
f.mc,phi.startTime,12,LPT,-0.549466666666667
f.mc,phi.startTime,12,LWR,-0.70403963963964
f.mc,phi.startTime,12,MWR,-0.380536936936937
f.mc,phi.startTime,12,RND,-0.567401801801802
f.mc,phi.startTime,12,OPT,-0.61892972972973
f.mc,phi.startTime,13,SPT,-0.569801801801802
f.mc,phi.startTime,13,LPT,-0.54092972972973
f.mc,phi.startTime,13,LWR,-0.600634234234234
f.mc,phi.startTime,13,MWR,-0.732457657657658
f.mc,phi.startTime,13,RND,-0.542616216216216
f.mc,phi.startTime,13,OPT,-0.607466666666667
f.mc,phi.startTime,14,SPT,-0.482796396396396
f.mc,phi.startTime,14,LPT,-0.468742342342342
f.mc,phi.startTime,14,LWR,-0.502864864864865
f.mc,phi.startTime,14,MWR,-0.63547027027027
f.mc,phi.startTime,14,RND,-0.515376576576577
f.mc,phi.startTime,14,OPT,-0.585769369369369
f.mc,phi.startTime,15,SPT,-0.476623423423423
f.mc,phi.startTime,15,LPT,-0.485589189189189
f.mc,phi.startTime,15,LWR,-0.408104504504505
f.mc,phi.startTime,15,MWR,-0.544381981981982
f.mc,phi.startTime,15,RND,-0.506436036036036
f.mc,phi.startTime,15,OPT,-0.55476036036036
f.mc,phi.startTime,16,SPT,-0.49914954954955
f.mc,phi.startTime,16,LPT,-0.547012612612613
f.mc,phi.startTime,16,LWR,-0.733405405405405
f.mc,phi.startTime,16,MWR,-0.465535135135135
f.mc,phi.startTime,16,RND,-0.477232432432432
f.mc,phi.startTime,16,OPT,-0.545902702702703
f.mc,phi.startTime,17,SPT,-0.439279279279279
f.mc,phi.startTime,17,LPT,-0.495931531531532
f.mc,phi.startTime,17,LWR,-0.598893693693694
f.mc,phi.startTime,17,MWR,-0.361592792792793
f.mc,phi.startTime,17,RND,-0.466717117117117
f.mc,phi.startTime,17,OPT,-0.517181981981982
f.mc,phi.startTime,18,SPT,-0.373992792792793
f.mc,phi.startTime,18,LPT,-0.392118918918919
f.mc,phi.startTime,18,LWR,-0.487769369369369
f.mc,phi.startTime,18,MWR,-0.256461261261261
f.mc,phi.startTime,18,RND,-0.434879279279279
f.mc,phi.startTime,18,OPT,-0.503412612612613
f.mc,phi.startTime,19,SPT,-0.450821621621622
f.mc,phi.startTime,19,LPT,-0.485023423423423
f.mc,phi.startTime,19,LWR,-0.384792792792793
f.mc,phi.startTime,19,MWR,-0.589664864864865
f.mc,phi.startTime,19,RND,-0.409387387387387
f.mc,phi.startTime,19,OPT,-0.479326126126126
f.mc,phi.startTime,20,SPT,-0.365567567567568
f.mc,phi.startTime,20,LPT,-0.401888288288288
f.mc,phi.startTime,20,LWR,-0.286594594594595
f.mc,phi.startTime,20,MWR,-0.507210810810811
f.mc,phi.startTime,20,RND,-0.406093693693694
f.mc,phi.startTime,20,OPT,-0.457888288288288
f.mc,phi.startTime,21,SPT,-0.391167567567568
f.mc,phi.startTime,21,LPT,-0.457744144144144
f.mc,phi.startTime,21,LWR,-0.642814414414414
f.mc,phi.startTime,21,MWR,-0.42821981981982
f.mc,phi.startTime,21,RND,-0.373225225225225
f.mc,phi.startTime,21,OPT,-0.43636036036036
f.mc,phi.startTime,22,SPT,-0.338147747747748
f.mc,phi.startTime,22,LPT,-0.405081081081081
f.mc,phi.startTime,22,LWR,-0.493261261261261
f.mc,phi.startTime,22,MWR,-0.337027027027027
f.mc,phi.startTime,22,RND,-0.342115315315315
f.mc,phi.startTime,22,OPT,-0.416994594594595
f.mc,phi.startTime,23,SPT,-0.322151351351351
f.mc,phi.startTime,23,LPT,-0.457621621621622
f.mc,phi.startTime,23,LWR,-0.373942342342342
f.mc,phi.startTime,23,MWR,-0.24378018018018
f.mc,phi.startTime,23,RND,-0.331877477477477
f.mc,phi.startTime,23,OPT,-0.407344144144144
f.mc,phi.startTime,24,SPT,-0.229171171171171
f.mc,phi.startTime,24,LPT,-0.353012612612613
f.mc,phi.startTime,24,LWR,-0.265545945945946
f.mc,phi.startTime,24,MWR,-0.156958558558559
f.mc,phi.startTime,24,RND,-0.305434234234234
f.mc,phi.startTime,24,OPT,-0.370987387387387
f.mc,phi.startTime,25,SPT,-0.229830630630631
f.mc,phi.startTime,25,LPT,-0.345772972972973
f.mc,phi.startTime,25,LWR,-0.16365045045045
f.mc,phi.startTime,25,MWR,-0.440032432432432
f.mc,phi.startTime,25,RND,-0.278122522522523
f.mc,phi.startTime,25,OPT,-0.343574774774775
f.mc,phi.startTime,26,SPT,-0.222587387387387
f.mc,phi.startTime,26,LPT,-0.368987387387387
f.mc,phi.startTime,26,LWR,-0.551769369369369
f.mc,phi.startTime,26,MWR,-0.365037837837838
f.mc,phi.startTime,26,RND,-0.249333333333333
f.mc,phi.startTime,26,OPT,-0.310136936936937
f.mc,phi.startTime,27,SPT,-0.246655855855856
f.mc,phi.startTime,27,LPT,-0.392879279279279
f.mc,phi.startTime,27,LWR,-0.386796396396396
f.mc,phi.startTime,27,MWR,-0.294544144144144
f.mc,phi.startTime,27,RND,-0.230641441441441
f.mc,phi.startTime,27,OPT,-0.290025225225225
f.mc,phi.startTime,28,SPT,-0.181279279279279
f.mc,phi.startTime,28,LPT,-0.334457657657658
f.mc,phi.startTime,28,LWR,-0.259268468468468
f.mc,phi.startTime,28,MWR,-0.231996396396396
f.mc,phi.startTime,28,RND,-0.172609009009009
f.mc,phi.startTime,28,OPT,-0.23443963963964
f.mc,phi.startTime,29,SPT,-0.1044
f.mc,phi.startTime,29,LPT,-0.253016216216216
f.mc,phi.startTime,29,LWR,-0.145787387387387
f.mc,phi.startTime,29,MWR,-0.163636036036036
f.mc,phi.startTime,29,RND,-0.142468468468468
f.mc,phi.startTime,29,OPT,-0.200209009009009
f.mc,phi.startTime,30,SPT,7.207207207207e-05
f.mc,phi.startTime,30,LPT,-0.138695495495496
f.mc,phi.startTime,30,LWR,-0.0405405405405405
f.mc,phi.startTime,30,MWR,-0.0783855855855856
f.mc,phi.startTime,30,RND,-0.0496
f.mc,phi.startTime,30,OPT,-0.126046846846847
f.mc,phi.endTime,1,SPT,-0.92238
f.mc,phi.endTime,1,LPT,-0.914283333333333
f.mc,phi.endTime,1,LWR,-0.920366666666667
f.mc,phi.endTime,1,MWR,-0.91654
f.mc,phi.endTime,1,RND,-0.91804
f.mc,phi.endTime,1,OPT,-0.920683333333333
f.mc,phi.endTime,2,SPT,-0.854623333333333
f.mc,phi.endTime,2,LPT,-0.81586
f.mc,phi.endTime,2,LWR,-0.839476666666667
f.mc,phi.endTime,2,MWR,-0.831966666666667
f.mc,phi.endTime,2,RND,-0.835363333333333
f.mc,phi.endTime,2,OPT,-0.839373333333333
f.mc,phi.endTime,3,SPT,-0.791603333333333
f.mc,phi.endTime,3,LPT,-0.73974
f.mc,phi.endTime,3,LWR,-0.758413333333333
f.mc,phi.endTime,3,MWR,-0.748156666666667
f.mc,phi.endTime,3,RND,-0.773663333333333
f.mc,phi.endTime,3,OPT,-0.78528
f.mc,phi.endTime,4,SPT,-0.73711
f.mc,phi.endTime,4,LPT,-0.662973333333333
f.mc,phi.endTime,4,LWR,-0.677313333333333
f.mc,phi.endTime,4,MWR,-0.66531
f.mc,phi.endTime,4,RND,-0.728333333333333
f.mc,phi.endTime,4,OPT,-0.748673333333333
f.mc,phi.endTime,5,SPT,-0.683966666666667
f.mc,phi.endTime,5,LPT,-0.60365
f.mc,phi.endTime,5,LWR,-0.596263333333333
f.mc,phi.endTime,5,MWR,-0.583436666666667
f.mc,phi.endTime,5,RND,-0.690933333333333
f.mc,phi.endTime,5,OPT,-0.71714
f.mc,phi.endTime,6,SPT,-0.666666666666667
f.mc,phi.endTime,6,LPT,-0.578376666666667
f.mc,phi.endTime,6,LWR,-0.8382
f.mc,phi.endTime,6,MWR,-0.501743333333333
f.mc,phi.endTime,6,RND,-0.656396666666667
f.mc,phi.endTime,6,OPT,-0.68644
f.mc,phi.endTime,7,SPT,-0.679003333333333
f.mc,phi.endTime,7,LPT,-0.643646666666667
f.mc,phi.endTime,7,LWR,-0.742656666666667
f.mc,phi.endTime,7,MWR,-0.795223333333333
f.mc,phi.endTime,7,RND,-0.625233333333333
f.mc,phi.endTime,7,OPT,-0.65767
f.mc,phi.endTime,8,SPT,-0.627156666666667
f.mc,phi.endTime,8,LPT,-0.559996666666667
f.mc,phi.endTime,8,LWR,-0.654083333333333
f.mc,phi.endTime,8,MWR,-0.70032
f.mc,phi.endTime,8,RND,-0.612273333333333
f.mc,phi.endTime,8,OPT,-0.643613333333333
f.mc,phi.endTime,9,SPT,-0.593876666666667
f.mc,phi.endTime,9,LPT,-0.542706666666667
f.mc,phi.endTime,9,LWR,-0.56816
f.mc,phi.endTime,9,MWR,-0.614913333333333
f.mc,phi.endTime,9,RND,-0.572603333333333
f.mc,phi.endTime,9,OPT,-0.614616666666667
f.mc,phi.endTime,10,SPT,-0.541783333333333
f.mc,phi.endTime,10,LPT,-0.492886666666667
f.mc,phi.endTime,10,LWR,-0.48355
f.mc,phi.endTime,10,MWR,-0.5385
f.mc,phi.endTime,10,RND,-0.561636666666667
f.mc,phi.endTime,10,OPT,-0.603853333333333
f.mc,phi.endTime,11,SPT,-0.56201
f.mc,phi.endTime,11,LPT,-0.574303333333333
f.mc,phi.endTime,11,LWR,-0.755066666666667
f.mc,phi.endTime,11,MWR,-0.44
f.mc,phi.endTime,11,RND,-0.548196666666667
f.mc,phi.endTime,11,OPT,-0.579033333333333
f.mc,phi.endTime,12,SPT,-0.505473333333333
f.mc,phi.endTime,12,LPT,-0.493343333333333
f.mc,phi.endTime,12,LWR,-0.64546
f.mc,phi.endTime,12,MWR,-0.34781
f.mc,phi.endTime,12,RND,-0.518146666666667
f.mc,phi.endTime,12,OPT,-0.567746666666667
f.mc,phi.endTime,13,SPT,-0.514716666666667
f.mc,phi.endTime,13,LPT,-0.497503333333333
f.mc,phi.endTime,13,LWR,-0.54958
f.mc,phi.endTime,13,MWR,-0.66902
f.mc,phi.endTime,13,RND,-0.494876666666667
f.mc,phi.endTime,13,OPT,-0.554946666666667
f.mc,phi.endTime,14,SPT,-0.44714
f.mc,phi.endTime,14,LPT,-0.421583333333333
f.mc,phi.endTime,14,LWR,-0.458956666666667
f.mc,phi.endTime,14,MWR,-0.58018
f.mc,phi.endTime,14,RND,-0.470963333333333
f.mc,phi.endTime,14,OPT,-0.534913333333333
f.mc,phi.endTime,15,SPT,-0.432696666666667
f.mc,phi.endTime,15,LPT,-0.44619
f.mc,phi.endTime,15,LWR,-0.370946666666667
f.mc,phi.endTime,15,MWR,-0.49687
f.mc,phi.endTime,15,RND,-0.463043333333333
f.mc,phi.endTime,15,OPT,-0.50696
f.mc,phi.endTime,16,SPT,-0.448836666666667
f.mc,phi.endTime,16,LPT,-0.504716666666667
f.mc,phi.endTime,16,LWR,-0.67127
f.mc,phi.endTime,16,MWR,-0.424676666666667
f.mc,phi.endTime,16,RND,-0.433873333333333
f.mc,phi.endTime,16,OPT,-0.497743333333333
f.mc,phi.endTime,17,SPT,-0.401633333333333
f.mc,phi.endTime,17,LPT,-0.451743333333333
f.mc,phi.endTime,17,LWR,-0.547753333333333
f.mc,phi.endTime,17,MWR,-0.329433333333333
f.mc,phi.endTime,17,RND,-0.426356666666667
f.mc,phi.endTime,17,OPT,-0.472353333333333
f.mc,phi.endTime,18,SPT,-0.345236666666667
f.mc,phi.endTime,18,LPT,-0.35011
f.mc,phi.endTime,18,LWR,-0.44444
f.mc,phi.endTime,18,MWR,-0.233033333333333
f.mc,phi.endTime,18,RND,-0.394716666666667
f.mc,phi.endTime,18,OPT,-0.458106666666667
f.mc,phi.endTime,19,SPT,-0.396996666666667
f.mc,phi.endTime,19,LPT,-0.45568
f.mc,phi.endTime,19,LWR,-0.349063333333333
f.mc,phi.endTime,19,MWR,-0.536216666666667
f.mc,phi.endTime,19,RND,-0.372513333333333
f.mc,phi.endTime,19,OPT,-0.43608
f.mc,phi.endTime,20,SPT,-0.33666
f.mc,phi.endTime,20,LPT,-0.361286666666667
f.mc,phi.endTime,20,LWR,-0.25785
f.mc,phi.endTime,20,MWR,-0.46098
f.mc,phi.endTime,20,RND,-0.368786666666667
f.mc,phi.endTime,20,OPT,-0.417763333333333
f.mc,phi.endTime,21,SPT,-0.345783333333333
f.mc,phi.endTime,21,LPT,-0.426673333333333
f.mc,phi.endTime,21,LWR,-0.587053333333333
f.mc,phi.endTime,21,MWR,-0.389053333333333
f.mc,phi.endTime,21,RND,-0.338913333333333
f.mc,phi.endTime,21,OPT,-0.395653333333333
f.mc,phi.endTime,22,SPT,-0.30282
f.mc,phi.endTime,22,LPT,-0.36925
f.mc,phi.endTime,22,LWR,-0.449013333333333
f.mc,phi.endTime,22,MWR,-0.305736666666667
f.mc,phi.endTime,22,RND,-0.310626666666667
f.mc,phi.endTime,22,OPT,-0.37733
f.mc,phi.endTime,23,SPT,-0.282626666666667
f.mc,phi.endTime,23,LPT,-0.426446666666667
f.mc,phi.endTime,23,LWR,-0.338206666666667
f.mc,phi.endTime,23,MWR,-0.220736666666667
f.mc,phi.endTime,23,RND,-0.299043333333333
f.mc,phi.endTime,23,OPT,-0.369326666666667
f.mc,phi.endTime,24,SPT,-0.210403333333333
f.mc,phi.endTime,24,LPT,-0.31572
f.mc,phi.endTime,24,LWR,-0.23792
f.mc,phi.endTime,24,MWR,-0.141593333333333
f.mc,phi.endTime,24,RND,-0.276673333333333
f.mc,phi.endTime,24,OPT,-0.33381
f.mc,phi.endTime,25,SPT,-0.19294
f.mc,phi.endTime,25,LPT,-0.324873333333333
f.mc,phi.endTime,25,LWR,-0.143733333333333
f.mc,phi.endTime,25,MWR,-0.39636
f.mc,phi.endTime,25,RND,-0.252233333333333
f.mc,phi.endTime,25,OPT,-0.307963333333333
f.mc,phi.endTime,26,SPT,-0.192756666666667
f.mc,phi.endTime,26,LPT,-0.3419
f.mc,phi.endTime,26,LWR,-0.50178
f.mc,phi.endTime,26,MWR,-0.328576666666667
f.mc,phi.endTime,26,RND,-0.2228
f.mc,phi.endTime,26,OPT,-0.279086666666667
f.mc,phi.endTime,27,SPT,-0.206943333333333
f.mc,phi.endTime,27,LPT,-0.371333333333333
f.mc,phi.endTime,27,LWR,-0.349646666666667
f.mc,phi.endTime,27,MWR,-0.265036666666667
f.mc,phi.endTime,27,RND,-0.207843333333333
f.mc,phi.endTime,27,OPT,-0.2595
f.mc,phi.endTime,28,SPT,-0.153443333333333
f.mc,phi.endTime,28,LPT,-0.309796666666667
f.mc,phi.endTime,28,LWR,-0.231356666666667
f.mc,phi.endTime,28,MWR,-0.20867
f.mc,phi.endTime,28,RND,-0.15082
f.mc,phi.endTime,28,OPT,-0.20811
f.mc,phi.endTime,29,SPT,-0.0824
f.mc,phi.endTime,29,LPT,-0.235993333333333
f.mc,phi.endTime,29,LWR,-0.126363333333333
f.mc,phi.endTime,29,MWR,-0.147153333333333
f.mc,phi.endTime,29,RND,-0.12605
