Problem,Step,Rank,Track,V1
j.rnd_p1mdoubled,21,b,SPT,2252
j.rnd_p1mdoubled,21,b,LPT,306
j.rnd_p1mdoubled,21,b,LWR,58
j.rnd_p1mdoubled,21,b,MWR,1642
j.rnd_p1mdoubled,21,b,RND,1242
j.rnd_p1mdoubled,21,b,OPT,3460
j.rnd_p1mdoubled,21,b,ES.rho,2884
j.rnd_p1mdoubled,21,b,ES.Cmax,3216
j.rnd_p1mdoubled,22,b,SPT,1920
j.rnd_p1mdoubled,22,b,LPT,274
j.rnd_p1mdoubled,22,b,LWR,84
j.rnd_p1mdoubled,22,b,MWR,1426
j.rnd_p1mdoubled,22,b,RND,1106
j.rnd_p1mdoubled,22,b,OPT,2876
j.rnd_p1mdoubled,22,b,ES.rho,2468
j.rnd_p1mdoubled,22,b,ES.Cmax,2776
j.rnd_p1mdoubled,23,b,SPT,1542
j.rnd_p1mdoubled,23,b,LPT,240
j.rnd_p1mdoubled,23,b,LWR,132
j.rnd_p1mdoubled,23,b,MWR,1102
j.rnd_p1mdoubled,23,b,RND,902
j.rnd_p1mdoubled,23,b,OPT,2418
j.rnd_p1mdoubled,23,b,ES.rho,2090
j.rnd_p1mdoubled,23,b,ES.Cmax,2332
j.rnd_p1mdoubled,24,b,SPT,1154
j.rnd_p1mdoubled,24,b,LPT,144
j.rnd_p1mdoubled,24,b,LWR,132
j.rnd_p1mdoubled,24,b,MWR,740
j.rnd_p1mdoubled,24,b,RND,670
j.rnd_p1mdoubled,24,b,OPT,1986
j.rnd_p1mdoubled,24,b,ES.rho,1646
j.rnd_p1mdoubled,24,b,ES.Cmax,1784
j.rnd_p1mdoubled,25,b,SPT,790
j.rnd_p1mdoubled,25,b,LPT,128
j.rnd_p1mdoubled,25,b,LWR,180
j.rnd_p1mdoubled,25,b,MWR,548
j.rnd_p1mdoubled,25,b,RND,396
j.rnd_p1mdoubled,25,b,OPT,1454
j.rnd_p1mdoubled,25,b,ES.rho,1024
j.rnd_p1mdoubled,25,b,ES.Cmax,1218
j.rnd_p1mdoubled,26,b,SPT,452
j.rnd_p1mdoubled,26,b,LPT,50
j.rnd_p1mdoubled,26,b,MWR,276
j.rnd_p1mdoubled,26,b,RND,290
j.rnd_p1mdoubled,26,b,OPT,966
j.rnd_p1mdoubled,26,b,ES.rho,584
j.rnd_p1mdoubled,26,b,ES.Cmax,780
j.rnd_p1mdoubled,27,b,SPT,238
j.rnd_p1mdoubled,27,b,LPT,12
j.rnd_p1mdoubled,27,b,MWR,124
j.rnd_p1mdoubled,27,b,RND,162
j.rnd_p1mdoubled,27,b,OPT,538
j.rnd_p1mdoubled,27,b,ES.rho,246
j.rnd_p1mdoubled,27,b,ES.Cmax,380
j.rnd_p1mdoubled,28,b,SPT,102
j.rnd_p1mdoubled,28,b,LPT,4
j.rnd_p1mdoubled,28,b,MWR,30
j.rnd_p1mdoubled,28,b,RND,50
j.rnd_p1mdoubled,28,b,OPT,268
j.rnd_p1mdoubled,28,b,ES.rho,58
j.rnd_p1mdoubled,28,b,ES.Cmax,134
j.rnd_p1mdoubled,29,b,SPT,14
j.rnd_p1mdoubled,29,b,MWR,6
j.rnd_p1mdoubled,29,b,RND,6
j.rnd_p1mdoubled,29,b,OPT,78
j.rnd_p1mdoubled,29,b,ES.rho,14
j.rnd_p1mdoubled,29,b,ES.Cmax,40
