Problem,Step,Rank,Track,V1
f.mxc,1,b,SPT,6102
f.mxc,1,b,LPT,6102
f.mxc,1,b,LWR,6102
f.mxc,1,b,MWR,6102
f.mxc,1,b,OPT,6102
f.mxc,1,b,RND,6102
f.mxc,2,b,SPT,4512
f.mxc,2,b,LPT,2878
f.mxc,2,b,LWR,4560
f.mxc,2,b,MWR,2812
f.mxc,2,b,OPT,4676
f.mxc,2,b,RND,3810
f.mxc,3,b,SPT,5736
f.mxc,3,b,LPT,2560
f.mxc,3,b,LWR,4560
f.mxc,3,b,MWR,4228
f.mxc,3,b,OPT,5144
f.mxc,3,b,RND,4450
f.mxc,4,b,SPT,6302
f.mxc,4,b,LPT,2266
f.mxc,4,b,LWR,4560
f.mxc,4,b,MWR,4972
f.mxc,4,b,OPT,5156
f.mxc,4,b,RND,4336
f.mxc,5,b,SPT,6880
f.mxc,5,b,LPT,2024
f.mxc,5,b,LWR,4560
f.mxc,5,b,MWR,5008
f.mxc,5,b,OPT,5260
f.mxc,5,b,RND,4058
f.mxc,6,b,SPT,6166
f.mxc,6,b,LPT,798
f.mxc,6,b,LWR,3224
f.mxc,6,b,MWR,3716
f.mxc,6,b,OPT,5346
f.mxc,6,b,RND,4072
f.mxc,7,b,SPT,6106
f.mxc,7,b,LPT,640
f.mxc,7,b,LWR,2568
f.mxc,7,b,MWR,3120
f.mxc,7,b,OPT,5296
f.mxc,7,b,RND,3684
f.mxc,8,b,SPT,6600
f.mxc,8,b,LPT,516
f.mxc,8,b,LWR,2360
f.mxc,8,b,MWR,3522
f.mxc,8,b,OPT,5222
f.mxc,8,b,RND,3506
f.mxc,9,b,SPT,6762
f.mxc,9,b,LPT,456
f.mxc,9,b,LWR,2284
f.mxc,9,b,MWR,4160
f.mxc,9,b,OPT,5132
f.mxc,9,b,RND,3112
f.mxc,10,b,SPT,6836
f.mxc,10,b,LPT,278
f.mxc,10,b,LWR,2284
f.mxc,10,b,MWR,4102
f.mxc,10,b,OPT,5056
f.mxc,10,b,RND,3092
f.mxc,11,b,SPT,5914
f.mxc,11,b,LPT,192
f.mxc,11,b,LWR,1544
f.mxc,11,b,MWR,3846
f.mxc,11,b,OPT,4956
f.mxc,11,b,RND,2926
f.mxc,12,b,SPT,6048
f.mxc,12,b,LPT,140
f.mxc,12,b,LWR,1620
f.mxc,12,b,MWR,2790
f.mxc,12,b,OPT,4800
f.mxc,12,b,RND,2746
f.mxc,13,b,SPT,5772
f.mxc,13,b,LPT,122
f.mxc,13,b,LWR,1360
f.mxc,13,b,MWR,2194
f.mxc,13,b,OPT,4626
f.mxc,13,b,RND,2640
f.mxc,14,b,SPT,6130
f.mxc,14,b,LPT,130
f.mxc,14,b,LWR,1228
f.mxc,14,b,MWR,2706
f.mxc,14,b,OPT,4390
f.mxc,14,b,RND,2398
f.mxc,15,b,SPT,5614
f.mxc,15,b,LPT,84
f.mxc,15,b,LWR,1216
f.mxc,15,b,MWR,3722
f.mxc,15,b,OPT,4196
f.mxc,15,b,RND,2204
f.mxc,16,b,SPT,4658
f.mxc,16,b,LPT,106
f.mxc,16,b,LWR,744
f.mxc,16,b,MWR,3978
f.mxc,16,b,OPT,3978
f.mxc,16,b,RND,2150
f.mxc,17,b,SPT,5008
f.mxc,17,b,LPT,128
f.mxc,17,b,LWR,956
f.mxc,17,b,MWR,3648
f.mxc,17,b,OPT,3706
f.mxc,17,b,RND,1926
f.mxc,18,b,SPT,4844
f.mxc,18,b,LPT,60
f.mxc,18,b,LWR,788
f.mxc,18,b,MWR,2540
f.mxc,18,b,OPT,3272
f.mxc,18,b,RND,1764
f.mxc,19,b,SPT,3764
f.mxc,19,b,LPT,10
f.mxc,19,b,LWR,684
f.mxc,19,b,MWR,1966
f.mxc,19,b,OPT,3012
f.mxc,19,b,RND,1540
f.mxc,20,b,SPT,4038
f.mxc,20,b,LPT,92
f.mxc,20,b,LWR,640
f.mxc,20,b,MWR,2606
f.mxc,20,b,OPT,2772
f.mxc,20,b,RND,1292
f.mxc,21,b,SPT,3282
f.mxc,21,b,LPT,34
f.mxc,21,b,LWR,320
f.mxc,21,b,MWR,3336
f.mxc,21,b,OPT,2456
f.mxc,21,b,RND,1180
f.mxc,22,b,SPT,2996
f.mxc,22,b,LPT,22
f.mxc,22,b,LWR,162
f.mxc,22,b,MWR,3488
f.mxc,22,b,OPT,2154
f.mxc,22,b,RND,1032
f.mxc,23,b,SPT,2358
f.mxc,23,b,LPT,14
f.mxc,23,b,LWR,82
f.mxc,23,b,MWR,3164
f.mxc,23,b,OPT,1782
f.mxc,23,b,RND,776
f.mxc,24,b,SPT,2222
f.mxc,24,b,LPT,20
f.mxc,24,b,LWR,26
f.mxc,24,b,MWR,2246
f.mxc,24,b,OPT,1484
f.mxc,24,b,RND,576
f.mxc,25,b,SPT,1414
f.mxc,25,b,LPT,2
f.mxc,25,b,MWR,1778
f.mxc,25,b,OPT,1098
f.mxc,25,b,RND,438
f.mxc,26,b,SPT,998
f.mxc,26,b,LPT,22
f.mxc,26,b,MWR,1344
f.mxc,26,b,OPT,878
f.mxc,26,b,RND,274
f.mxc,27,b,SPT,680
f.mxc,27,b,LPT,4
f.mxc,27,b,MWR,934
f.mxc,27,b,OPT,518
f.mxc,27,b,RND,170
f.mxc,28,b,SPT,300
f.mxc,28,b,LPT,10
f.mxc,28,b,MWR,504
f.mxc,28,b,OPT,264
f.mxc,28,b,RND,68
f.mxc,29,b,SPT,84
f.mxc,29,b,MWR,158
f.mxc,29,b,OPT,152
f.mxc,29,b,RND,26
