Problem,Step,Rank,Track,V1
j.rnd_pj1doubled,1,p,SPT,4100
j.rnd_pj1doubled,1,p,LPT,4100
j.rnd_pj1doubled,1,p,LWR,4100
j.rnd_pj1doubled,1,p,MWR,4100
j.rnd_pj1doubled,1,p,RND,4100
j.rnd_pj1doubled,1,p,OPT,4100
j.rnd_pj1doubled,1,p,ES.rho,4100
j.rnd_pj1doubled,1,p,ES.Cmax,4100
j.rnd_pj1doubled,2,p,SPT,4110
j.rnd_pj1doubled,2,p,LPT,3270
j.rnd_pj1doubled,2,p,LWR,4200
j.rnd_pj1doubled,2,p,MWR,3250
j.rnd_pj1doubled,2,p,RND,3980
j.rnd_pj1doubled,2,p,OPT,4150
j.rnd_pj1doubled,2,p,ES.rho,3390
j.rnd_pj1doubled,2,p,ES.Cmax,3450
j.rnd_pj1doubled,3,p,SPT,4290
j.rnd_pj1doubled,3,p,LPT,2990
j.rnd_pj1doubled,3,p,LWR,4160
j.rnd_pj1doubled,3,p,MWR,3060
j.rnd_pj1doubled,3,p,RND,3860
j.rnd_pj1doubled,3,p,OPT,4110
j.rnd_pj1doubled,3,p,ES.rho,3590
j.rnd_pj1doubled,3,p,ES.Cmax,3640
j.rnd_pj1doubled,4,p,SPT,4170
j.rnd_pj1doubled,4,p,LPT,2820
j.rnd_pj1doubled,4,p,LWR,3810
j.rnd_pj1doubled,4,p,MWR,3070
j.rnd_pj1doubled,4,p,RND,3660
j.rnd_pj1doubled,4,p,OPT,4190
j.rnd_pj1doubled,4,p,ES.rho,3570
j.rnd_pj1doubled,4,p,ES.Cmax,3690
j.rnd_pj1doubled,5,p,SPT,4220
j.rnd_pj1doubled,5,p,LPT,2470
j.rnd_pj1doubled,5,p,LWR,3530
j.rnd_pj1doubled,5,p,MWR,2850
j.rnd_pj1doubled,5,p,RND,3560
j.rnd_pj1doubled,5,p,OPT,4190
j.rnd_pj1doubled,5,p,ES.rho,3680
j.rnd_pj1doubled,5,p,ES.Cmax,3790
j.rnd_pj1doubled,6,p,SPT,4152
j.rnd_pj1doubled,6,p,LPT,2336
j.rnd_pj1doubled,6,p,LWR,2232
j.rnd_pj1doubled,6,p,MWR,2710
j.rnd_pj1doubled,6,p,RND,3400
j.rnd_pj1doubled,6,p,OPT,4158
j.rnd_pj1doubled,6,p,ES.rho,3790
j.rnd_pj1doubled,6,p,ES.Cmax,3780
j.rnd_pj1doubled,7,p,SPT,4044
j.rnd_pj1doubled,7,p,LPT,2014
j.rnd_pj1doubled,7,p,LWR,2416
j.rnd_pj1doubled,7,p,MWR,2630
j.rnd_pj1doubled,7,p,RND,3260
j.rnd_pj1doubled,7,p,OPT,4178
j.rnd_pj1doubled,7,p,ES.rho,3790
j.rnd_pj1doubled,7,p,ES.Cmax,3820
j.rnd_pj1doubled,8,p,SPT,3868
j.rnd_pj1doubled,8,p,LPT,1898
j.rnd_pj1doubled,8,p,LWR,2512
j.rnd_pj1doubled,8,p,MWR,2630
j.rnd_pj1doubled,8,p,RND,2938
j.rnd_pj1doubled,8,p,OPT,4234
j.rnd_pj1doubled,8,p,ES.rho,3810
j.rnd_pj1doubled,8,p,ES.Cmax,3770
j.rnd_pj1doubled,9,p,SPT,3690
j.rnd_pj1doubled,9,p,LPT,1742
j.rnd_pj1doubled,9,p,LWR,2296
j.rnd_pj1doubled,9,p,MWR,2600
j.rnd_pj1doubled,9,p,RND,2972
j.rnd_pj1doubled,9,p,OPT,4260
j.rnd_pj1doubled,9,p,ES.rho,3790
j.rnd_pj1doubled,9,p,ES.Cmax,3860
j.rnd_pj1doubled,10,p,SPT,3502
j.rnd_pj1doubled,10,p,LPT,1704
j.rnd_pj1doubled,10,p,LWR,2392
j.rnd_pj1doubled,10,p,MWR,2720
j.rnd_pj1doubled,10,p,RND,2868
j.rnd_pj1doubled,10,p,OPT,4260
j.rnd_pj1doubled,10,p,ES.rho,3700
j.rnd_pj1doubled,10,p,ES.Cmax,3830
j.rnd_pj1doubled,11,p,SPT,3300
j.rnd_pj1doubled,11,p,LPT,1282
j.rnd_pj1doubled,11,p,LWR,1134
j.rnd_pj1doubled,11,p,MWR,2688
j.rnd_pj1doubled,11,p,RND,2856
j.rnd_pj1doubled,11,p,OPT,4238
j.rnd_pj1doubled,11,p,ES.rho,3710
j.rnd_pj1doubled,11,p,ES.Cmax,3830
j.rnd_pj1doubled,12,p,SPT,3044
j.rnd_pj1doubled,12,p,LPT,1212
