Problem,Step,Rank,Track,V1
f.mc,1,b,SPT,5698
f.mc,1,b,LPT,5698
f.mc,1,b,LWR,5698
f.mc,1,b,MWR,5698
f.mc,1,b,RND,5698
f.mc,1,b,OPT,5698
f.mc,1,b,ES.rho,5698
f.mc,1,b,ES.Cmax,5698
f.mc,2,b,SPT,3632
f.mc,2,b,LPT,3554
f.mc,2,b,LWR,4098
f.mc,2,b,MWR,2818
f.mc,2,b,RND,3580
f.mc,2,b,OPT,4124
f.mc,2,b,ES.rho,3470
f.mc,2,b,ES.Cmax,3470
f.mc,3,b,SPT,5352
f.mc,3,b,LPT,2972
f.mc,3,b,LWR,4098
f.mc,3,b,MWR,4344
f.mc,3,b,RND,4408
f.mc,3,b,OPT,5056
f.mc,3,b,ES.rho,3434
f.mc,3,b,ES.Cmax,3460
f.mc,4,b,SPT,5888
f.mc,4,b,LPT,3008
f.mc,4,b,LWR,4098
f.mc,4,b,MWR,5248
f.mc,4,b,RND,4344
f.mc,4,b,OPT,5250
f.mc,4,b,ES.rho,2978
f.mc,4,b,ES.Cmax,3440
f.mc,5,b,SPT,6378
f.mc,5,b,LPT,2468
f.mc,5,b,LWR,4098
f.mc,5,b,MWR,5418
f.mc,5,b,RND,4166
f.mc,5,b,OPT,5456
f.mc,5,b,ES.rho,2840
f.mc,5,b,ES.Cmax,3440
f.mc,6,b,SPT,5918
f.mc,6,b,LPT,1030
f.mc,6,b,LWR,2948
f.mc,6,b,MWR,4040
f.mc,6,b,RND,4118
f.mc,6,b,OPT,5366
f.mc,6,b,ES.rho,2654
f.mc,6,b,ES.Cmax,2580
f.mc,7,b,SPT,5840
f.mc,7,b,LPT,792
f.mc,7,b,LWR,2420
f.mc,7,b,MWR,3252
f.mc,7,b,RND,3968
f.mc,7,b,OPT,5314
f.mc,7,b,ES.rho,2498
f.mc,7,b,ES.Cmax,1844
f.mc,8,b,SPT,6234
f.mc,8,b,LPT,1158
f.mc,8,b,LWR,2244
f.mc,8,b,MWR,3880
f.mc,8,b,RND,3434
