Problem,Step,Track,V1
j.rndn,1,OPT,3010
j.rndn,2,OPT,3010
j.rndn,3,OPT,3010
j.rndn,4,OPT,3010
j.rndn,5,OPT,3010
j.rndn,6,OPT,3010
j.rndn,7,OPT,3010
j.rndn,8,OPT,3010
j.rndn,9,OPT,3010
j.rndn,10,OPT,3010
j.rndn,11,OPT,3010
j.rndn,12,OPT,3010
j.rndn,13,OPT,3010
j.rndn,14,OPT,3010
j.rndn,15,OPT,3010
j.rndn,16,OPT,3010
j.rndn,17,OPT,3010
j.rndn,18,OPT,3010
j.rndn,19,OPT,3010
j.rndn,20,OPT,3010
j.rndn,21,OPT,3010
j.rndn,22,OPT,3010
j.rndn,23,OPT,3010
j.rndn,24,OPT,3010
j.rndn,25,OPT,3010
j.rndn,26,OPT,3010
j.rndn,27,OPT,3010
j.rndn,28,OPT,3010
j.rndn,29,OPT,3010
j.rndn,30,OPT,3010
j.rndn,31,OPT,3010
j.rndn,32,OPT,3010
j.rndn,33,OPT,3010
j.rndn,34,OPT,3010
j.rndn,35,OPT,3010
j.rndn,36,OPT,3010
j.rndn,37,OPT,3010
j.rndn,38,OPT,3010
j.rndn,39,OPT,3010
j.rndn,40,OPT,3010
j.rndn,41,OPT,3010
j.rndn,42,OPT,3010
j.rndn,43,OPT,3010
j.rndn,44,OPT,3010
j.rndn,45,OPT,3010
j.rndn,46,OPT,3010
j.rndn,47,OPT,3010
j.rndn,48,OPT,3010
j.rndn,49,OPT,3010
j.rndn,50,OPT,3010
j.rndn,51,OPT,3010
j.rndn,52,OPT,3010
j.rndn,53,OPT,3009
j.rndn,54,OPT,3008
j.rndn,55,OPT,3008
j.rndn,56,OPT,3008
j.rndn,57,OPT,3008
j.rndn,58,OPT,3008
j.rndn,59,OPT,3007
j.rndn,60,OPT,3007
j.rndn,61,OPT,3007
j.rndn,62,OPT,3004
j.rndn,63,OPT,3002
j.rndn,64,OPT,3000
j.rndn,65,OPT,2997
j.rndn,66,OPT,2989
j.rndn,67,OPT,2983
j.rndn,68,OPT,2979
j.rndn,69,OPT,2974
j.rndn,70,OPT,2968
j.rndn,71,OPT,2962
j.rndn,72,OPT,2949
j.rndn,73,OPT,2942
j.rndn,74,OPT,2927
j.rndn,75,OPT,2903
j.rndn,76,OPT,2885
j.rndn,77,OPT,2870
j.rndn,78,OPT,2848
j.rndn,79,OPT,2822
j.rndn,80,OPT,2789
j.rndn,81,OPT,2756
j.rndn,82,OPT,2724
j.rndn,83,OPT,2674
j.rndn,84,OPT,2609
j.rndn,85,OPT,2557
j.rndn,86,OPT,2496
j.rndn,87,OPT,2435
j.rndn,88,OPT,2363
j.rndn,89,OPT,2282
j.rndn,90,OPT,2201
j.rndn,91,OPT,2089
j.rndn,92,OPT,1980
j.rndn,93,OPT,1850
j.rndn,94,OPT,1713
j.rndn,95,OPT,1561
j.rndn,96,OPT,1383
j.rndn,97,OPT,1153
j.rndn,98,OPT,878
j.rndn,99,OPT,594
j.rndn,100,OPT,36
