Problem,Step,Rank,Track,V1
f.rnd,1,a,SPT,14376
f.rnd,1,a,LPT,14376
f.rnd,1,a,LWR,14376
f.rnd,1,a,MWR,14376
f.rnd,1,a,OPT,14376
f.rnd,1,a,RND,14376
f.rnd,2,a,SPT,12198
f.rnd,2,a,LPT,11698
f.rnd,2,a,LWR,13040
f.rnd,2,a,MWR,10876
f.rnd,2,a,OPT,12290
f.rnd,2,a,RND,11946
f.rnd,3,a,SPT,12108
f.rnd,3,a,LPT,8360
f.rnd,3,a,LWR,12496
f.rnd,3,a,MWR,8618
f.rnd,3,a,OPT,11828
f.rnd,3,a,RND,10824
f.rnd,4,a,SPT,11218
f.rnd,4,a,LPT,6776
f.rnd,4,a,LWR,12324
f.rnd,4,a,MWR,7588
f.rnd,4,a,OPT,10952
f.rnd,4,a,RND,9706
f.rnd,5,a,SPT,10780
f.rnd,5,a,LPT,4536
f.rnd,5,a,LWR,12260
f.rnd,5,a,MWR,6272
f.rnd,5,a,OPT,10192
f.rnd,5,a,RND,8532
f.rnd,6,a,SPT,10184
f.rnd,6,a,LPT,3520
f.rnd,6,a,LWR,8892
f.rnd,6,a,MWR,5582
f.rnd,6,a,OPT,9404
f.rnd,6,a,RND,7830
f.rnd,7,a,SPT,9438
f.rnd,7,a,LPT,2690
f.rnd,7,a,LWR,8100
f.rnd,7,a,MWR,5360
f.rnd,7,a,OPT,8970
f.rnd,7,a,RND,6786
f.rnd,8,a,SPT,8738
f.rnd,8,a,LPT,1988
f.rnd,8,a,LWR,7392
f.rnd,8,a,MWR,5346
f.rnd,8,a,OPT,8430
f.rnd,8,a,RND,6280
f.rnd,9,a,SPT,8000
f.rnd,9,a,LPT,1588
f.rnd,9,a,LWR,7150
f.rnd,9,a,MWR,5062
f.rnd,9,a,OPT,7826
f.rnd,9,a,RND,5860
f.rnd,10,a,SPT,7214
f.rnd,10,a,LPT,1390
f.rnd,10,a,LWR,7036
f.rnd,10,a,MWR,4764
f.rnd,10,a,OPT,7464
f.rnd,10,a,RND,5272
f.rnd,11,a,SPT,6538
f.rnd,11,a,LPT,1168
f.rnd,11,a,LWR,4788
f.rnd,11,a,MWR,4852
f.rnd,11,a,OPT,6940
f.rnd,11,a,RND,5040
f.rnd,12,a,SPT,5778
f.rnd,12,a,LPT,1066
f.rnd,12,a,LWR,4316
f.rnd,12,a,MWR,4778
f.rnd,12,a,OPT,6404
f.rnd,12,a,RND,4886
f.rnd,13,a,SPT,5140
f.rnd,13,a,LPT,820
f.rnd,13,a,LWR,3816
f.rnd,13,a,MWR,4754
f.rnd,13,a,OPT,5966
f.rnd,13,a,RND,4370
f.rnd,14,a,SPT,4558
f.rnd,14,a,LPT,816
f.rnd,14,a,LWR,3512
f.rnd,14,a,MWR,4784
f.rnd,14,a,OPT,5736
f.rnd,14,a,RND,3880
f.rnd,15,a,SPT,3866
f.rnd,15,a,LPT,656
f.rnd,15,a,LWR,3360
f.rnd,15,a,MWR,4660
f.rnd,15,a,OPT,5448
f.rnd,15,a,RND,3570
f.rnd,16,a,SPT,3444
f.rnd,16,a,LPT,630
f.rnd,16,a,LWR,2050
f.rnd,16,a,MWR,4460
f.rnd,16,a,OPT,5140
f.rnd,16,a,RND,3150
