Problem,Step,Rank,Track,V1
f.rnd,1,f,SPT,5162
f.rnd,1,f,LPT,5162
f.rnd,1,f,LWR,5162
f.rnd,1,f,MWR,5162
f.rnd,1,f,RND,5162
f.rnd,1,f,OPT,5162
f.rnd,1,f,ES.rho,5162
f.rnd,1,f,ES.Cmax,5162
f.rnd,2,f,SPT,5472
f.rnd,2,f,LPT,5210
f.rnd,2,f,LWR,5302
f.rnd,2,f,MWR,5388
f.rnd,2,f,RND,5354
f.rnd,2,f,OPT,5214
f.rnd,2,f,ES.rho,5452
f.rnd,2,f,ES.Cmax,5448
f.rnd,3,f,SPT,5544
f.rnd,3,f,LPT,4574
f.rnd,3,f,LWR,5196
f.rnd,3,f,MWR,5028
f.rnd,3,f,RND,5320
f.rnd,3,f,OPT,5280
f.rnd,3,f,ES.rho,5472
f.rnd,3,f,ES.Cmax,5488
f.rnd,4,f,SPT,5334
f.rnd,4,f,LPT,4072
f.rnd,4,f,LWR,5186
f.rnd,4,f,MWR,4564
f.rnd,4,f,RND,5232
f.rnd,4,f,OPT,5254
f.rnd,4,f,ES.rho,5078
f.rnd,4,f,ES.Cmax,5202
f.rnd,5,f,SPT,5322
f.rnd,5,f,LPT,3154
f.rnd,5,f,LWR,5160
f.rnd,5,f,MWR,4166
f.rnd,5,f,RND,5114
f.rnd,5,f,OPT,5202
f.rnd,5,f,ES.rho,5146
f.rnd,5,f,ES.Cmax,5180
f.rnd,6,f,SPT,5408
f.rnd,6,f,LPT,2644
f.rnd,6,f,LWR,4088
f.rnd,6,f,MWR,3930
f.rnd,6,f,RND,4872
f.rnd,6,f,OPT,5130
f.rnd,6,f,ES.rho,4928
f.rnd,6,f,ES.Cmax,5156
f.rnd,7,f,SPT,5178
f.rnd,7,f,LPT,2110
f.rnd,7,f,LWR,4188
f.rnd,7,f,MWR,3862
f.rnd,7,f,RND,4572
f.rnd,7,f,OPT,5070
f.rnd,7,f,ES.rho,4568
f.rnd,7,f,ES.Cmax,4894
f.rnd,8,f,SPT,5052
f.rnd,8,f,LPT,1702
f.rnd,8,f,LWR,3954
f.rnd,8,f,MWR,3720
f.rnd,8,f,RND,4290
f.rnd,8,f,OPT,4926
f.rnd,8,f,ES.rho,4248
f.rnd,8,f,ES.Cmax,4710
f.rnd,9,f,SPT,4904
f.rnd,9,f,LPT,1362
f.rnd,9,f,LWR,3868
f.rnd,9,f,MWR,3580
f.rnd,9,f,RND,4262
f.rnd,9,f,OPT,4666
f.rnd,9,f,ES.rho,3904
f.rnd,9,f,ES.Cmax,4658
f.rnd,10,f,SPT,4568
f.rnd,10,f,LPT,1286
f.rnd,10,f,LWR,3804
f.rnd,10,f,MWR,3476
f.rnd,10,f,RND,3910
f.rnd,10,f,OPT,4658
f.rnd,10,f,ES.rho,3674
f.rnd,10,f,ES.Cmax,4586
f.rnd,11,f,SPT,4370
f.rnd,11,f,LPT,1080
f.rnd,11,f,LWR,2818
f.rnd,11,f,MWR,3582
f.rnd,11,f,RND,3804
f.rnd,11,f,OPT,4438
f.rnd,11,f,ES.rho,3322
f.rnd,11,f,ES.Cmax,4270
f.rnd,12,f,SPT,4062
f.rnd,12,f,LPT,1006
f.rnd,12,f,LWR,2862
f.rnd,12,f,MWR,3528
f.rnd,12,f,RND,3750
f.rnd,12,f,OPT,4224
f.rnd,12,f,ES.rho,2944
f.rnd,12,f,ES.Cmax,3944
f.rnd,13,f,SPT,3760
f.rnd,13,f,LPT,750
f.rnd,13,f,LWR,2584
f.rnd,13,f,MWR,3578
f.rnd,13,f,RND,3386
f.rnd,13,f,OPT,4066
f.rnd,13,f,ES.rho,2582
f.rnd,13,f,ES.Cmax,3758
f.rnd,14,f,SPT,3410
f.rnd,14,f,LPT,786
f.rnd,14,f,LWR,2426
f.rnd,14,f,MWR,3498
f.rnd,14,f,RND,3098
f.rnd,14,f,OPT,3920
f.rnd,14,f,ES.rho,2544
f.rnd,14,f,ES.Cmax,3666
f.rnd,15,f,SPT,3114
