Problem,Step,Rank,Track,V1
j.rnd_pj1doubled,1,a,SPT,6436
j.rnd_pj1doubled,1,a,LPT,6436
j.rnd_pj1doubled,1,a,LWR,6436
j.rnd_pj1doubled,1,a,MWR,6436
j.rnd_pj1doubled,1,a,RND,6436
j.rnd_pj1doubled,1,a,OPT,6436
j.rnd_pj1doubled,1,a,ES.rho,6436
j.rnd_pj1doubled,1,a,ES.Cmax,6436
j.rnd_pj1doubled,2,a,SPT,6474
j.rnd_pj1doubled,2,a,LPT,4996
j.rnd_pj1doubled,2,a,LWR,6664
j.rnd_pj1doubled,2,a,MWR,4888
j.rnd_pj1doubled,2,a,RND,6258
j.rnd_pj1doubled,2,a,OPT,6958
j.rnd_pj1doubled,2,a,ES.rho,5274
j.rnd_pj1doubled,2,a,ES.Cmax,5378
j.rnd_pj1doubled,3,a,SPT,6924
j.rnd_pj1doubled,3,a,LPT,4356
j.rnd_pj1doubled,3,a,LWR,6400
j.rnd_pj1doubled,3,a,MWR,4598
j.rnd_pj1doubled,3,a,RND,5986
j.rnd_pj1doubled,3,a,OPT,7106
j.rnd_pj1doubled,3,a,ES.rho,5554
j.rnd_pj1doubled,3,a,ES.Cmax,5582
j.rnd_pj1doubled,4,a,SPT,6706
j.rnd_pj1doubled,4,a,LPT,3830
j.rnd_pj1doubled,4,a,LWR,5848
j.rnd_pj1doubled,4,a,MWR,4456
j.rnd_pj1doubled,4,a,RND,5518
j.rnd_pj1doubled,4,a,OPT,7204
j.rnd_pj1doubled,4,a,ES.rho,5590
j.rnd_pj1doubled,4,a,ES.Cmax,5700
j.rnd_pj1doubled,5,a,SPT,6872
j.rnd_pj1doubled,5,a,LPT,3394
j.rnd_pj1doubled,5,a,LWR,5396
j.rnd_pj1doubled,5,a,MWR,4134
j.rnd_pj1doubled,5,a,RND,5312
j.rnd_pj1doubled,5,a,OPT,7294
j.rnd_pj1doubled,5,a,ES.rho,5640
j.rnd_pj1doubled,5,a,ES.Cmax,5928
j.rnd_pj1doubled,6,a,SPT,6652
j.rnd_pj1doubled,6,a,LPT,3008
j.rnd_pj1doubled,6,a,LWR,2896
j.rnd_pj1doubled,6,a,MWR,4004
j.rnd_pj1doubled,6,a,RND,5112
j.rnd_pj1doubled,6,a,OPT,7420
j.rnd_pj1doubled,6,a,ES.rho,5796
j.rnd_pj1doubled,6,a,ES.Cmax,5864
j.rnd_pj1doubled,7,a,SPT,6486
j.rnd_pj1doubled,7,a,LPT,2684
j.rnd_pj1doubled,7,a,LWR,2982
j.rnd_pj1doubled,7,a,MWR,3702
j.rnd_pj1doubled,7,a,RND,4948
j.rnd_pj1doubled,7,a,OPT,7426
j.rnd_pj1doubled,7,a,ES.rho,5962
j.rnd_pj1doubled,7,a,ES.Cmax,6032
j.rnd_pj1doubled,8,a,SPT,6140
j.rnd_pj1doubled,8,a,LPT,2384
j.rnd_pj1doubled,8,a,LWR,3176
j.rnd_pj1doubled,8,a,MWR,3640
j.rnd_pj1doubled,8,a,RND,4434
j.rnd_pj1doubled,8,a,OPT,7538
j.rnd_pj1doubled,8,a,ES.rho,6076
j.rnd_pj1doubled,8,a,ES.Cmax,6032
j.rnd_pj1doubled,9,a,SPT,5512
j.rnd_pj1doubled,9,a,LPT,2108
j.rnd_pj1doubled,9,a,LWR,2990
j.rnd_pj1doubled,9,a,MWR,3540
j.rnd_pj1doubled,9,a,RND,4304
j.rnd_pj1doubled,9,a,OPT,7478
j.rnd_pj1doubled,9,a,ES.rho,5944
j.rnd_pj1doubled,9,a,ES.Cmax,6086
j.rnd_pj1doubled,10,a,SPT,5200
j.rnd_pj1doubled,10,a,LPT,2026
j.rnd_pj1doubled,10,a,LWR,3014
j.rnd_pj1doubled,10,a,MWR,3778
j.rnd_pj1doubled,10,a,RND,4020
j.rnd_pj1doubled,10,a,OPT,7606
j.rnd_pj1doubled,10,a,ES.rho,5908
j.rnd_pj1doubled,10,a,ES.Cmax,6102
j.rnd_pj1doubled,11,a,SPT,4924
j.rnd_pj1doubled,11,a,LPT,1556
j.rnd_pj1doubled,11,a,LWR,1244
j.rnd_pj1doubled,11,a,MWR,3674
j.rnd_pj1doubled,11,a,RND,3962
j.rnd_pj1doubled,11,a,OPT,7608
j.rnd_pj1doubled,11,a,ES.rho,5970
j.rnd_pj1doubled,11,a,ES.Cmax,6004
j.rnd_pj1doubled,12,a,SPT,4450
j.rnd_pj1doubled,12,a,LPT,1364
j.rnd_pj1doubled,12,a,LWR,1414
j.rnd_pj1doubled,12,a,MWR,3726
j.rnd_pj1doubled,12,a,RND,3770
j.rnd_pj1doubled,12,a,OPT,7342
j.rnd_pj1doubled,12,a,ES.rho,5910
j.rnd_pj1doubled,12,a,ES.Cmax,5932
j.rnd_pj1doubled,13,a,SPT,3988
j.rnd_pj1doubled,13,a,LPT,1128
j.rnd_pj1doubled,13,a,LWR,1410
j.rnd_pj1doubled,13,a,MWR,3770
j.rnd_pj1doubled,13,a,RND,3522
j.rnd_pj1doubled,13,a,OPT,7212
j.rnd_pj1doubled,13,a,ES.rho,5838
j.rnd_pj1doubled,13,a,ES.Cmax,5902
j.rnd_pj1doubled,14,a,SPT,3552
j.rnd_pj1doubled,14,a,LPT,1172
j.rnd_pj1doubled,14,a,LWR,1500
j.rnd_pj1doubled,14,a,MWR,3614
j.rnd_pj1doubled,14,a,RND,3182
j.rnd_pj1doubled,14,a,OPT,6896
j.rnd_pj1doubled,14,a,ES.rho,5684
j.rnd_pj1doubled,14,a,ES.Cmax,5872
j.rnd_pj1doubled,15,a,SPT,3198
j.rnd_pj1doubled,15,a,LPT,868
j.rnd_pj1doubled,15,a,LWR,1540
j.rnd_pj1doubled,15,a,MWR,3528
j.rnd_pj1doubled,15,a,RND,3240
