Problem,Step,Rank,Track,V1
j.rnd,1,b,SPT,10538
j.rnd,1,b,LPT,10554
j.rnd,1,b,LWR,10544
j.rnd,1,b,MWR,10544
j.rnd,1,b,RND,6722
j.rnd,1,b,OPT,10586
j.rnd,2,b,SPT,10892
j.rnd,2,b,LPT,10152
j.rnd,2,b,LWR,10624
j.rnd,2,b,MWR,10262
j.rnd,2,b,RND,6586
j.rnd,2,b,OPT,10844
j.rnd,3,b,SPT,11156
j.rnd,3,b,LPT,9618
j.rnd,3,b,LWR,10522
j.rnd,3,b,MWR,9990
j.rnd,3,b,RND,6558
j.rnd,3,b,OPT,11144
j.rnd,4,b,SPT,11248
j.rnd,4,b,LPT,9258
j.rnd,4,b,LWR,10400
j.rnd,4,b,MWR,9820
j.rnd,4,b,RND,6532
j.rnd,4,b,OPT,11256
j.rnd,5,b,SPT,11408
j.rnd,5,b,LPT,8642
j.rnd,5,b,LWR,10084
j.rnd,5,b,MWR,9398
j.rnd,5,b,RND,6384
j.rnd,5,b,OPT,11216
j.rnd,6,b,SPT,11288
j.rnd,6,b,LPT,8174
j.rnd,6,b,LWR,9792
j.rnd,6,b,MWR,9204
j.rnd,6,b,RND,6268
j.rnd,6,b,OPT,11198
j.rnd,7,b,SPT,11480
j.rnd,7,b,LPT,7506
j.rnd,7,b,LWR,9898
j.rnd,7,b,MWR,8948
j.rnd,7,b,RND,6178
j.rnd,7,b,OPT,11120
j.rnd,8,b,SPT,11534
j.rnd,8,b,LPT,7244
j.rnd,8,b,LWR,9604
j.rnd,8,b,MWR,8848
j.rnd,8,b,RND,6006
j.rnd,8,b,OPT,11112
j.rnd,9,b,SPT,11312
j.rnd,9,b,LPT,6850
j.rnd,9,b,LWR,9686
j.rnd,9,b,MWR,8400
j.rnd,9,b,RND,5794
j.rnd,9,b,OPT,11184
j.rnd,10,b,SPT,11396
j.rnd,10,b,LPT,6550
j.rnd,10,b,LWR,9648
j.rnd,10,b,MWR,8406
j.rnd,10,b,RND,5690
j.rnd,10,b,OPT,11242
j.rnd,11,b,SPT,11214
j.rnd,11,b,LPT,6014
j.rnd,11,b,LWR,7076
j.rnd,11,b,MWR,8142
j.rnd,11,b,RND,5938
j.rnd,11,b,OPT,11356
j.rnd,12,b,SPT,11114
j.rnd,12,b,LPT,5382
j.rnd,12,b,LWR,7072
j.rnd,12,b,MWR,7960
j.rnd,12,b,RND,5738
j.rnd,12,b,OPT,11560
j.rnd,13,b,SPT,10996
j.rnd,13,b,LPT,5370
j.rnd,13,b,LWR,6872
j.rnd,13,b,MWR,8278
j.rnd,13,b,RND,5730
j.rnd,13,b,OPT,11534
j.rnd,14,b,SPT,11202
j.rnd,14,b,LPT,4862
j.rnd,14,b,LWR,6516
j.rnd,14,b,MWR,8110
j.rnd,14,b,RND,5782
j.rnd,14,b,OPT,11702
j.rnd,15,b,SPT,11324
j.rnd,15,b,LPT,4646
