Problem,Step,Rank,Track,V1
f.jc,1,a,SPT,11294
f.jc,1,a,LPT,11294
f.jc,1,a,LWR,11294
f.jc,1,a,MWR,11294
f.jc,1,a,RND,11294
f.jc,1,a,OPT,11294
f.jc,1,a,ES.rho,11294
f.jc,1,a,ES.Cmax,11294
f.jc,2,a,SPT,10316
f.jc,2,a,LPT,2302
f.jc,2,a,LWR,10248
f.jc,2,a,MWR,1576
f.jc,2,a,RND,8972
f.jc,2,a,OPT,10514
f.jc,2,a,ES.rho,9950
f.jc,2,a,ES.Cmax,9850
f.jc,3,a,SPT,10380
f.jc,3,a,LPT,1594
f.jc,3,a,LWR,10248
f.jc,3,a,MWR,3654
f.jc,3,a,RND,8424
f.jc,3,a,OPT,10326
f.jc,3,a,ES.rho,9772
f.jc,3,a,ES.Cmax,9806
f.jc,4,a,SPT,10168
f.jc,4,a,LPT,1338
f.jc,4,a,LWR,10248
f.jc,4,a,MWR,3876
f.jc,4,a,RND,7388
f.jc,4,a,OPT,9416
f.jc,4,a,ES.rho,7930
f.jc,4,a,ES.Cmax,7690
f.jc,5,a,SPT,10116
f.jc,5,a,LPT,1142
f.jc,5,a,LWR,10248
f.jc,5,a,MWR,4810
f.jc,5,a,RND,6812
f.jc,5,a,OPT,8580
f.jc,5,a,ES.rho,7694
f.jc,5,a,ES.Cmax,7562
f.jc,6,a,SPT,7980
f.jc,6,a,LPT,766
f.jc,6,a,LWR,7600
f.jc,6,a,MWR,4754
f.jc,6,a,RND,6480
f.jc,6,a,OPT,7778
f.jc,6,a,ES.rho,7420
f.jc,6,a,ES.Cmax,7170
f.jc,7,a,SPT,7102
f.jc,7,a,LPT,352
f.jc,7,a,LWR,6770
f.jc,7,a,MWR,5130
f.jc,7,a,RND,5814
f.jc,7,a,OPT,6886
f.jc,7,a,ES.rho,6012
f.jc,7,a,ES.Cmax,7506
f.jc,8,a,SPT,7034
f.jc,8,a,LPT,468
f.jc,8,a,LWR,6770
f.jc,8,a,MWR,5280
f.jc,8,a,RND,5090
f.jc,8,a,OPT,6300
f.jc,8,a,ES.rho,4486
f.jc,8,a,ES.Cmax,6774
f.jc,9,a,SPT,6732
f.jc,9,a,LPT,306
f.jc,9,a,LWR,6770
f.jc,9,a,MWR,5602
f.jc,9,a,RND,4622
f.jc,9,a,OPT,5580
f.jc,9,a,ES.rho,3236
f.jc,9,a,ES.Cmax,6700
f.jc,10,a,SPT,6600
f.jc,10,a,LPT,376
f.jc,10,a,LWR,6774
f.jc,10,a,MWR,5738
f.jc,10,a,RND,4116
f.jc,10,a,OPT,5260
f.jc,10,a,ES.rho,3046
f.jc,10,a,ES.Cmax,4654
f.jc,11,a,SPT,4838
f.jc,11,a,LPT,216
f.jc,11,a,LWR,4640
f.jc,11,a,MWR,5800
