Problem,Step,Rank,Track,V1
j.rnd,1,b,SPT,6298
j.rnd,1,b,LPT,6298
j.rnd,1,b,LWR,6298
j.rnd,1,b,MWR,6298
j.rnd,1,b,RND,6298
j.rnd,1,b,OPT,6298
j.rnd,1,b,CMA-ES,6298
j.rnd,2,b,SPT,6464
j.rnd,2,b,LPT,5828
j.rnd,2,b,LWR,6550
j.rnd,2,b,MWR,5914
j.rnd,2,b,RND,6366
j.rnd,2,b,OPT,6562
j.rnd,2,b,CMA-ES,6238
j.rnd,3,b,SPT,6650
j.rnd,3,b,LPT,5160
j.rnd,3,b,LWR,6394
j.rnd,3,b,MWR,5688
j.rnd,3,b,RND,6100
j.rnd,3,b,OPT,6668
j.rnd,3,b,CMA-ES,6502
j.rnd,4,b,SPT,6622
j.rnd,4,b,LPT,4594
j.rnd,4,b,LWR,5854
j.rnd,4,b,MWR,5664
j.rnd,4,b,RND,5914
j.rnd,4,b,OPT,6442
j.rnd,4,b,CMA-ES,6440
j.rnd,5,b,SPT,6740
j.rnd,5,b,LPT,4294
j.rnd,5,b,LWR,5716
j.rnd,5,b,MWR,5410
j.rnd,5,b,RND,5580
j.rnd,5,b,OPT,6420
j.rnd,5,b,CMA-ES,6496
j.rnd,6,b,SPT,6720
j.rnd,6,b,LPT,4024
j.rnd,6,b,LWR,3344
j.rnd,6,b,MWR,4972
j.rnd,6,b,RND,5518
j.rnd,6,b,OPT,6586
j.rnd,6,b,CMA-ES,6464
j.rnd,7,b,SPT,6534
j.rnd,7,b,LPT,3650
j.rnd,7,b,LWR,3304
j.rnd,7,b,MWR,4748
j.rnd,7,b,RND,5220
j.rnd,7,b,OPT,6640
j.rnd,7,b,CMA-ES,6426
j.rnd,8,b,SPT,6320
j.rnd,8,b,LPT,3360
j.rnd,8,b,LWR,3364
j.rnd,8,b,MWR,4700
j.rnd,8,b,RND,5084
j.rnd,8,b,OPT,6682
j.rnd,8,b,CMA-ES,6426
j.rnd,9,b,SPT,5884
j.rnd,9,b,LPT,2776
j.rnd,9,b,LWR,3324
j.rnd,9,b,MWR,4682
j.rnd,9,b,RND,4850
j.rnd,9,b,OPT,6640
j.rnd,9,b,CMA-ES,6374
j.rnd,10,b,SPT,5426
j.rnd,10,b,LPT,2390
j.rnd,10,b,LWR,3240
j.rnd,10,b,MWR,4662
j.rnd,10,b,RND,4798
j.rnd,10,b,OPT,6368
j.rnd,10,b,CMA-ES,6158
j.rnd,11,b,SPT,5022
j.rnd,11,b,LPT,2008
j.rnd,11,b,LWR,1534
j.rnd,11,b,MWR,4760
j.rnd,11,b,RND,4608
j.rnd,11,b,OPT,6296
j.rnd,11,b,CMA-ES,6060
j.rnd,12,b,SPT,4792
j.rnd,12,b,LPT,1790
j.rnd,12,b,LWR,1592
j.rnd,12,b,MWR,4572
j.rnd,12,b,RND,4434
j.rnd,12,b,OPT,6330
j.rnd,12,b,CMA-ES,6120
j.rnd,13,b,SPT,4172
j.rnd,13,b,LPT,1562
j.rnd,13,b,LWR,1578
j.rnd,13,b,MWR,4692
j.rnd,13,b,RND,4004
j.rnd,13,b,OPT,6386
j.rnd,13,b,CMA-ES,6054
j.rnd,14,b,SPT,3746
j.rnd,14,b,LPT,1342
j.rnd,14,b,LWR,1554
j.rnd,14,b,MWR,4606
j.rnd,14,b,RND,3780
j.rnd,14,b,OPT,6248
j.rnd,14,b,CMA-ES,6154
j.rnd,15,b,SPT,3286
j.rnd,15,b,LPT,1206
j.rnd,15,b,LWR,1612
j.rnd,15,b,MWR,4660
j.rnd,15,b,RND,3338
j.rnd,15,b,OPT,5998
j.rnd,15,b,CMA-ES,6104
j.rnd,16,b,SPT,2892
j.rnd,16,b,LPT,1034
j.rnd,16,b,LWR,524
j.rnd,16,b,MWR,4410
j.rnd,16,b,RND,3348
j.rnd,16,b,OPT,5808
j.rnd,16,b,CMA-ES,6178
j.rnd,17,b,SPT,2552
j.rnd,17,b,LPT,956
j.rnd,17,b,LWR,572
j.rnd,17,b,MWR,4254
j.rnd,17,b,RND,3062
j.rnd,17,b,OPT,5660
j.rnd,17,b,CMA-ES,6146
j.rnd,18,b,SPT,2184
j.rnd,18,b,LPT,626
j.rnd,18,b,LWR,524
j.rnd,18,b,MWR,4332
j.rnd,18,b,RND,2704
j.rnd,18,b,OPT,5264
j.rnd,18,b,CMA-ES,6096
j.rnd,19,b,SPT,1832
j.rnd,19,b,LPT,578
j.rnd,19,b,LWR,680
j.rnd,19,b,MWR,4206
j.rnd,19,b,RND,2546
j.rnd,19,b,OPT,4984
j.rnd,19,b,CMA-ES,5946
j.rnd,20,b,SPT,1488
j.rnd,20,b,LPT,406
j.rnd,20,b,LWR,716
j.rnd,20,b,MWR,4154
j.rnd,20,b,RND,2108
j.rnd,20,b,OPT,4600
j.rnd,20,b,CMA-ES,5646
j.rnd,21,b,SPT,1236
j.rnd,21,b,LPT,374
j.rnd,21,b,LWR,86
j.rnd,21,b,MWR,3770
j.rnd,21,b,RND,1690
j.rnd,21,b,OPT,4026
