Problem,Feature,Step,Track,mu
f.rnd,phi.proc,1,SPT,-0.720979591836735
f.rnd,phi.proc,1,LPT,0.731836734693878
f.rnd,phi.proc,1,LWR,-0.347918367346939
f.rnd,phi.proc,1,MWR,0.342489795918367
f.rnd,phi.proc,1,OPT,-0.539632653061225
f.rnd,phi.proc,1,RND,-0.0203265306122449
f.rnd,phi.proc,2,SPT,-0.547551020408163
f.rnd,phi.proc,2,LPT,0.553102040816327
f.rnd,phi.proc,2,LWR,-0.329795918367347
f.rnd,phi.proc,2,MWR,0.266040816326531
f.rnd,phi.proc,2,OPT,-0.226775510204082
f.rnd,phi.proc,2,RND,0.0124081632653061
f.rnd,phi.proc,3,SPT,-0.422938775510204
f.rnd,phi.proc,3,LPT,0.405795918367347
f.rnd,phi.proc,3,LWR,-0.327510204081633
f.rnd,phi.proc,3,MWR,0.211755102040816
f.rnd,phi.proc,3,OPT,-0.102612244897959
f.rnd,phi.proc,3,RND,0.042734693877551
f.rnd,phi.proc,4,SPT,-0.342612244897959
f.rnd,phi.proc,4,LPT,0.346571428571429
f.rnd,phi.proc,4,LWR,-0.326448979591837
f.rnd,phi.proc,4,MWR,0.156244897959184
f.rnd,phi.proc,4,OPT,-0.0556326530612245
f.rnd,phi.proc,4,RND,0.00248979591836734
f.rnd,phi.proc,5,SPT,-0.289591836734694
f.rnd,phi.proc,5,LPT,0.274326530612245
f.rnd,phi.proc,5,LWR,-0.314571428571429
f.rnd,phi.proc,5,MWR,0.124612244897959
f.rnd,phi.proc,5,OPT,0.0113061224489796
f.rnd,phi.proc,5,RND,-0.0268163265306122
f.rnd,phi.proc,6,SPT,-0.237510204081633
f.rnd,phi.proc,6,LPT,0.217959183673469
f.rnd,phi.proc,6,LWR,-0.183632653061225
f.rnd,phi.proc,6,MWR,0.118897959183673
f.rnd,phi.proc,6,OPT,0.0353061224489796
f.rnd,phi.proc,6,RND,0.0563265306122449
f.rnd,phi.proc,7,SPT,-0.151469387755102
f.rnd,phi.proc,7,LPT,0.180448979591837
f.rnd,phi.proc,7,LWR,-0.15865306122449
f.rnd,phi.proc,7,MWR,0.110734693877551
f.rnd,phi.proc,7,OPT,0.0442040816326531
f.rnd,phi.proc,7,RND,-0.00457142857142857
f.rnd,phi.proc,8,SPT,-0.141510204081633
