Problem,Step,Rank,Track,V1
j.rnd_p1mdoubled,1,f,SPT,3038
j.rnd_p1mdoubled,1,f,LPT,3038
j.rnd_p1mdoubled,1,f,LWR,3038
j.rnd_p1mdoubled,1,f,MWR,3038
j.rnd_p1mdoubled,1,f,RND,3038
j.rnd_p1mdoubled,1,f,OPT,3038
j.rnd_p1mdoubled,1,f,CMA-ES,3038
j.rnd_p1mdoubled,2,f,SPT,3364
j.rnd_p1mdoubled,2,f,LPT,2842
j.rnd_p1mdoubled,2,f,LWR,3470
j.rnd_p1mdoubled,2,f,MWR,3292
j.rnd_p1mdoubled,2,f,RND,3282
j.rnd_p1mdoubled,2,f,OPT,3506
j.rnd_p1mdoubled,2,f,CMA-ES,3422
j.rnd_p1mdoubled,3,f,SPT,3494
j.rnd_p1mdoubled,3,f,LPT,2538
j.rnd_p1mdoubled,3,f,LWR,3356
j.rnd_p1mdoubled,3,f,MWR,2954
j.rnd_p1mdoubled,3,f,RND,3214
j.rnd_p1mdoubled,3,f,OPT,3620
j.rnd_p1mdoubled,3,f,CMA-ES,3456
j.rnd_p1mdoubled,4,f,SPT,3660
j.rnd_p1mdoubled,4,f,LPT,2326
j.rnd_p1mdoubled,4,f,LWR,3206
j.rnd_p1mdoubled,4,f,MWR,2820
j.rnd_p1mdoubled,4,f,RND,3140
j.rnd_p1mdoubled,4,f,OPT,3538
j.rnd_p1mdoubled,4,f,CMA-ES,3566
j.rnd_p1mdoubled,5,f,SPT,3952
j.rnd_p1mdoubled,5,f,LPT,2214
j.rnd_p1mdoubled,5,f,LWR,3066
j.rnd_p1mdoubled,5,f,MWR,2726
j.rnd_p1mdoubled,5,f,RND,2976
j.rnd_p1mdoubled,5,f,OPT,3608
j.rnd_p1mdoubled,5,f,CMA-ES,3668
j.rnd_p1mdoubled,6,f,SPT,3932
j.rnd_p1mdoubled,6,f,LPT,2006
j.rnd_p1mdoubled,6,f,LWR,1830
j.rnd_p1mdoubled,6,f,MWR,2652
j.rnd_p1mdoubled,6,f,RND,2780
j.rnd_p1mdoubled,6,f,OPT,3646
j.rnd_p1mdoubled,6,f,CMA-ES,3582
j.rnd_p1mdoubled,7,f,SPT,4006
j.rnd_p1mdoubled,7,f,LPT,1782
j.rnd_p1mdoubled,7,f,LWR,1878
j.rnd_p1mdoubled,7,f,MWR,2618
