Problem,Track,Step,Followed,best.mu,worst.mu,mu
j.rndn,SPT,1,FALSE,0,2.83844,0.822112
j.rndn,SPT,1,TRUE,0.8708,0.8708,0.8708
j.rndn,SPT,2,FALSE,0.8708,5.95896,2.207084
j.rndn,SPT,2,TRUE,2.98012,2.98012,2.98012
j.rndn,SPT,3,FALSE,2.98012,7.95372,4.40858
j.rndn,SPT,3,TRUE,4.62228,4.62228,4.62228
j.rndn,SPT,4,FALSE,4.62228,9.67802,6.057964
j.rndn,SPT,4,TRUE,7.05434,7.05434,7.05434
j.rndn,SPT,5,FALSE,7.05434,11.6251,8.362536
j.rndn,SPT,5,TRUE,8.60678,8.60678,8.60678
j.rndn,SPT,6,FALSE,8.60678,13.2317,9.901013
j.rndn,SPT,6,TRUE,10.46196,10.46196,10.46196
j.rndn,SPT,7,FALSE,10.46196,15.25442,11.773951
j.rndn,SPT,7,TRUE,12.42668,12.42668,12.42668
j.rndn,SPT,8,FALSE,12.42668,17.24056,13.73761
j.rndn,SPT,8,TRUE,14.23606,14.23606,14.23606
j.rndn,SPT,9,FALSE,14.23896,19.03788,15.580712
j.rndn,SPT,9,TRUE,15.78084,15.78084,15.78084
j.rndn,SPT,10,FALSE,15.78084,20.29236,17.053491
j.rndn,SPT,10,TRUE,17.67928,17.67928,17.67928
j.rndn,SPT,11,FALSE,17.67928,22.38966,19.0037916666667
j.rndn,SPT,11,TRUE,19.19762,19.19762,19.19762
j.rndn,SPT,12,FALSE,19.20214,23.82406,20.5472166666667
j.rndn,SPT,12,TRUE,21.25722,21.25722,21.25722
j.rndn,SPT,13,FALSE,21.25722,25.89106,22.5543226666667
j.rndn,SPT,13,TRUE,23.3035,23.3035,23.3035
j.rndn,SPT,14,FALSE,23.3035,27.64338,24.5206816666667
j.rndn,SPT,14,TRUE,24.84908,24.84908,24.84908
j.rndn,SPT,15,FALSE,24.84908,28.99338,26.0794726666667
j.rndn,SPT,15,TRUE,26.30054,26.30054,26.30054
j.rndn,SPT,16,FALSE,26.30054,30.10446,27.4605273333333
j.rndn,SPT,16,TRUE,27.77678,27.77678,27.77678
j.rndn,SPT,17,FALSE,27.77678,31.10166,28.8275256666667
j.rndn,SPT,17,TRUE,29.50236,29.50236,29.50236
j.rndn,SPT,18,FALSE,29.51738,32.50372,30.5182663333333
j.rndn,SPT,18,TRUE,31.25926,31.25926,31.25926
j.rndn,SPT,19,FALSE,31.25926,33.85764,32.1503223333333
j.rndn,SPT,19,TRUE,32.65676,32.65676,32.65676
j.rndn,SPT,20,FALSE,32.65676,35.11538,33.5489916666667
j.rndn,SPT,20,TRUE,34.33588,34.33588,34.33588
j.rndn,SPT,21,FALSE,34.33588,36.45414,35.207604
j.rndn,SPT,21,TRUE,35.61,35.61,35.61
j.rndn,SPT,22,FALSE,35.63358,37.374,36.3880573333333
j.rndn,SPT,22,TRUE,36.56826,36.56826,36.56826
j.rndn,SPT,23,FALSE,36.65076,37.95704,37.2238133333333
j.rndn,SPT,23,TRUE,37.66738,37.66738,37.66738
j.rndn,SPT,24,FALSE,37.87618,38.68138,38.2693783333333
j.rndn,SPT,24,TRUE,38.7511,38.7511,38.7511
j.rndn,SPT,25,FALSE,39.0021,39.42146,39.2070733333333
j.rndn,SPT,25,TRUE,39.98638,39.98638,39.98638
j.rndn,SPT,26,FALSE,38.3258823529412,38.6991036414566,38.4987394957983
j.rndn,SPT,26,TRUE,40.6062,40.6062,40.6062
j.rndn,SPT,27,FALSE,39.1690076335878,39.2324427480916,39.2007251908397
j.rndn,SPT,27,TRUE,41.10214,41.10214,41.10214
j.rndn,SPT,28,FALSE,39.6148447204969,39.6245341614907,39.6196894409938
j.rndn,SPT,28,TRUE,41.15692,41.15692,41.15692
j.rndn,SPT,29,FALSE,39.3842857142857,39.3842857142857,39.3842857142857
j.rndn,SPT,29,TRUE,41.18558,41.18558,41.18558
j.rndn,SPT,30,TRUE,41.18558,41.18558,41.18558
j.rndn,LPT,1,FALSE,0,2.89544,0.841892
j.rndn,LPT,1,TRUE,0.7719,0.7719,0.7719
j.rndn,LPT,2,FALSE,0.7719,3.44668,1.580472
j.rndn,LPT,2,TRUE,1.72914,1.72914,1.72914
j.rndn,LPT,3,FALSE,1.72914,4.6271,2.584092
j.rndn,LPT,3,TRUE,2.63976,2.63976,2.63976
j.rndn,LPT,4,FALSE,2.63976,5.50158,3.494052
j.rndn,LPT,4,TRUE,3.5793,3.5793,3.5793
j.rndn,LPT,5,FALSE,3.5793,6.67316,4.474532
j.rndn,LPT,5,TRUE,4.61654,4.61654,4.61654
j.rndn,LPT,6,FALSE,4.61738,7.58364,5.428626
j.rndn,LPT,6,TRUE,6.12424,6.12424,6.12424
j.rndn,LPT,7,FALSE,6.12424,9.09264,6.933024
j.rndn,LPT,7,TRUE,7.20144,7.20144,7.20144
j.rndn,LPT,8,FALSE,7.20144,10.22784,8.036087
j.rndn,LPT,8,TRUE,8.14828,8.14828,8.14828
j.rndn,LPT,9,FALSE,8.14828,11.21744,8.992527
j.rndn,LPT,9,TRUE,9.22614,9.22614,9.22614
j.rndn,LPT,10,FALSE,9.23118,12.25196,10.088104
j.rndn,LPT,10,TRUE,10.53252,10.53252,10.53252
j.rndn,LPT,11,FALSE,10.53252,13.53606,11.374218
j.rndn,LPT,11,TRUE,12.005,12.005,12.005
j.rndn,LPT,12,FALSE,12.005,15.0211,12.8478823333333
j.rndn,LPT,12,TRUE,13.27234,13.27234,13.27234
j.rndn,LPT,13,FALSE,13.27234,16.2087,14.1149456666667
j.rndn,LPT,13,TRUE,14.2103,14.2103,14.2103
j.rndn,LPT,14,FALSE,14.2103,17.02576,15.0462746666667
j.rndn,LPT,14,TRUE,15.47998,15.47998,15.47998
j.rndn,LPT,15,FALSE,15.48296,18.09564,16.2582633333333
j.rndn,LPT,15,TRUE,17.02108,17.02108,17.02108
j.rndn,LPT,16,FALSE,17.04264,19.32936,17.753592
j.rndn,LPT,16,TRUE,18.16494,18.16494,18.16494
j.rndn,LPT,17,FALSE,18.16694,20.32196,18.8585693333333
j.rndn,LPT,17,TRUE,19.56568,19.56568,19.56568
j.rndn,LPT,18,FALSE,19.56568,21.62926,20.2556036666667
j.rndn,LPT,18,TRUE,21.03296,21.03296,21.03296
j.rndn,LPT,19,FALSE,21.05044,22.85292,21.6947326666667
j.rndn,LPT,19,TRUE,22.28972,22.28972,22.28972
j.rndn,LPT,20,FALSE,22.29388,24.00664,22.9410693333333
j.rndn,LPT,20,TRUE,23.55376,23.55376,23.55376
j.rndn,LPT,21,FALSE,23.62832,25.14998,24.270376
j.rndn,LPT,21,TRUE,24.74552,24.74552,24.74552
j.rndn,LPT,22,FALSE,24.75322,25.83402,25.240435
j.rndn,LPT,22,TRUE,25.52476,25.52476,25.52476
j.rndn,LPT,23,FALSE,25.58424,26.39066,25.9677
j.rndn,LPT,23,TRUE,26.19692,26.19692,26.19692
j.rndn,LPT,24,FALSE,26.28724,26.7952,26.5334033333333
j.rndn,LPT,24,TRUE,26.86424,26.86424,26.86424
j.rndn,LPT,25,FALSE,27.01104,27.17976,27.09525
j.rndn,LPT,25,TRUE,27.97844,27.97844,27.97844
j.rndn,LPT,26,FALSE,25.9744125326371,26.0648041775457,26.0194125326371
j.rndn,LPT,26,TRUE,28.61196,28.61196,28.61196
j.rndn,LPT,27,FALSE,25.8362692307692,25.9132692307692,25.8747692307692
j.rndn,LPT,27,TRUE,28.76548,28.76548,28.76548
j.rndn,LPT,28,FALSE,25.7936,25.7936,25.7936
j.rndn,LPT,28,TRUE,28.83396,28.83396,28.83396
j.rndn,LPT,29,FALSE,26.3060240963855,26.3060240963855,26.3060240963855
j.rndn,LPT,29,TRUE,28.83396,28.83396,28.83396
j.rndn,LPT,30,TRUE,28.83396,28.83396,28.83396
j.rndn,LWR,1,FALSE,0,2.67546,0.77086
j.rndn,LWR,1,TRUE,1.12706,1.12706,1.12706
j.rndn,LWR,2,FALSE,1.12706,3.74004,1.856724
j.rndn,LWR,2,TRUE,4.71168,4.71168,4.71168
j.rndn,LWR,3,FALSE,4.71168,7.14138,5.373112
j.rndn,LWR,3,TRUE,7.39546,7.39546,7.39546
j.rndn,LWR,4,FALSE,7.39546,10.16836,8.138972
j.rndn,LWR,4,TRUE,9.99498,9.99498,9.99498
j.rndn,LWR,5,FALSE,9.99498,12.77292,10.71562
j.rndn,LWR,5,TRUE,13.3846,13.3846,13.3846
j.rndn,LWR,6,FALSE,13.3846,16.4007,14.374955
j.rndn,LWR,6,TRUE,14.27232,14.27232,14.27232
j.rndn,LWR,7,FALSE,14.27232,16.80154,15.063365
j.rndn,LWR,7,TRUE,15.97574,15.97574,15.97574
j.rndn,LWR,8,FALSE,15.97574,18.34898,16.69291
j.rndn,LWR,8,TRUE,17.4788,17.4788,17.4788
j.rndn,LWR,9,FALSE,17.4788,19.95354,18.216915
j.rndn,LWR,9,TRUE,19.79464,19.79464,19.79464
j.rndn,LWR,10,FALSE,19.79464,22.32768,20.51453
j.rndn,LWR,10,TRUE,22.76846,22.76846,22.76846
j.rndn,LWR,11,FALSE,22.79118,24.95544,23.5719866666667
j.rndn,LWR,11,TRUE,23.66344,23.66344,23.66344
j.rndn,LWR,12,FALSE,23.66344,25.41438,24.2944266666667
j.rndn,LWR,12,TRUE,25.20652,25.20652,25.20652
j.rndn,LWR,13,FALSE,25.20652,26.8384,25.7975866666667
j.rndn,LWR,13,TRUE,26.9154,26.9154,26.9154
j.rndn,LWR,14,FALSE,26.9154,28.64944,27.56332
j.rndn,LWR,14,TRUE,28.85314,28.85314,28.85314
j.rndn,LWR,15,FALSE,28.85314,30.63154,29.5012733333333
j.rndn,LWR,15,TRUE,32.74386,32.74386,32.74386
j.rndn,LWR,16,FALSE,32.81702,33.9416,33.37931
j.rndn,LWR,16,TRUE,33.42302,33.42302,33.42302
j.rndn,LWR,17,FALSE,33.42302,34.0947,33.75886
j.rndn,LWR,17,TRUE,34.48708,34.48708,34.48708
j.rndn,LWR,18,FALSE,34.48708,35.09222,34.78965
j.rndn,LWR,18,TRUE,35.88592,35.88592,35.88592
j.rndn,LWR,19,FALSE,35.88592,36.52816,36.20704
j.rndn,LWR,19,TRUE,38.02142,38.02142,38.02142
j.rndn,LWR,20,FALSE,38.02142,38.70742,38.36442
j.rndn,LWR,20,TRUE,41.21184,41.21184,41.21184
j.rndn,LWR,21,FALSE,41.59296,41.59296,41.59296
j.rndn,LWR,21,TRUE,41.5503,41.5503,41.5503
j.rndn,LWR,22,FALSE,41.57548,41.57548,41.57548
j.rndn,LWR,22,TRUE,42.4107,42.4107,42.4107
j.rndn,LWR,23,FALSE,42.4112,42.4112,42.4112
j.rndn,LWR,23,TRUE,43.22604,43.22604,43.22604
j.rndn,LWR,24,FALSE,43.22604,43.22604,43.22604
j.rndn,LWR,24,TRUE,44.7504,44.7504,44.7504
j.rndn,LWR,25,FALSE,44.7504,44.7504,44.7504
j.rndn,LWR,25,TRUE,46.63736,46.63736,46.63736
j.rndn,LWR,26,TRUE,46.63736,46.63736,46.63736
j.rndn,LWR,27,TRUE,46.63736,46.63736,46.63736
j.rndn,LWR,28,TRUE,46.63736,46.63736,46.63736
j.rndn,LWR,29,TRUE,46.63736,46.63736,46.63736
j.rndn,LWR,30,TRUE,46.63736,46.63736,46.63736
j.rndn,MWR,1,FALSE,0,2.88226,0.846248
j.rndn,MWR,1,TRUE,0.75012,0.75012,0.75012
j.rndn,MWR,2,FALSE,0.75012,4.3412,1.750884
j.rndn,MWR,2,TRUE,1.62604,1.62604,1.62604
j.rndn,MWR,3,FALSE,1.62648,5.56744,2.774464
j.rndn,MWR,3,TRUE,2.21782,2.21782,2.21782
