Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.arrival.1,phi.wait.1,phi.macFree.1,phi.makespan.1,phi.reducedSlack.1,phi.macSlack.1,phi.allSlack.1,phi.jobOps.1,phi.macOps.1,phi.jobWrm.1,phi.macWrm.1,phi.jobTotProcTime.1,phi.macTotProcTime.1
1,12,672.0480,0.35907073255880734,-0.058087163035432432,-0.039814613183477419,0.22407208725962538,0.45267712687555706,-0.0092720400960184281,0.12320335518374234,0.085983524467967878,0.011461631203805667,0.29090573388620677,0.176957947954756,0.0032022298319754009,0.19146273014952608,0.28424472820693558,0.10179586848610843,0.13381715875686917
2,24,641.7360,0.079772704077874346,0.028980057444511532,-0.10814840802503527,0.0090797142737448922,0.31633073328516415,0.0044864439170496546,-0.067050095046124372,0.249290750508839,-0.092482755145856452,-0.056618112288941071,0.18020815245662566,0.05507136479172061,0.077760900019961776,-0.1776473637500593,0.17861706674957434,0.02563229266933055
3,36,625.3620,-0.076460751568038943,-0.05504846706834432,-0.075803722711436955,-0.00742861325279654,0.31135319126189903,0.0065628472698285763,0.0034107753431671817,0.015144483430543585,-0.28152693291345543,-0.16025949004887333,0.34998826311242243,-0.048809269096117519,0.16385756632913781,-0.088818718109501218,0.0413761756486221,-0.046420995762099862
4,48,636.8760,0.16237725340989248,0.10606259793623637,-0.14419218236912454,-0.012329159262113837,0.23344631236770258,-0.0816096622032697,0.091231044145571538,0.060694643705581121,-0.19626182405763207,-0.18277393352039092,0.33773112386135751,0.12674827583175982,0.25499162925351826,-0.17517454228283905,0.061844645452468615,0.050162777441915406
5,60,640.4060,0.12050997928246047,-0.1075951866866955,-0.16359193152546461,-0.12601924034726955,0.10730442243116167,0.088672396161212447,0.022056998100117332,0.038940649623644949,-0.12781068774568718,-0.37547188365752932,0.36288679421080228,0.034347818046030792,0.25950386475314868,-0.089938336774099278,0.12918322132060925,-0.27228128300903348
6,72,621.1960,-0.046626163111146146,-0.071663458840957525,-0.23755830098580771,-0.18616721800347868,0.10376860445073843,0.12394459189904744,0.074798888138276676,0.013906920909927716,-0.16333425107005306,-0.22755337264213843,0.32358916898856233,0.075638602255238468,0.32321158290487967,0.043333490965299391,0.092552907128330864,-0.26270385306361627
7,84,616.2900,-0.021326054633474287,0.036529850385627956,-0.20186404288897125,-0.0790661515317078,0.36778212422175549,0.10223385181229075,-0.13684546500406944,0.36779368873807472,-0.13617726080854203,-0.16191248764739077,0.30643702163312053,0.014625517554903973,0.19884499886090129,-0.11081329503627615,0.088569546665996549,-0.27663276750008148
8,96,626.5860,-0.0983131871050904,-0.12163752028393297,-0.1767669561604143,-0.0073190520074817656,0.32412953778154158,0.0079937678121524969,0.0062527176406533365,0.46307313274868978,-0.014979571821022233,-0.17520902567749788,0.22640355662535511,0.079049251230018519,0.12139722449031493,-0.02871440037751289,0.11172667194806256,-0.43610170784700858
9,108,611.5560,-0.12200137276142936,-0.07653568626381653,-0.24255412953205271,0.029001333892658042,0.11636579950859076,-0.14136295419422978,-0.1232464961240933,0.27333484977218059,-0.16104195533831878,-0.0718736970747306,0.27883584266977679,0.003515621942492388,0.14381622245881931,-0.11166592283093514,0.12667820555791467,-0.51183975042214258
10,120,607.1140,-0.0030085547128532895,-0.20309148162249552,-0.35349736792374864,0.027873529271165765,0.062197216978012115,-0.11618299480960208,-0.19282414726066452,0.054604503874519192,-0.091380320760559991,-0.051666114078646526,0.38558649054614613,0.14463603888646298,0.28087144614207321,-0.0084204028782161357,0.055043098163359158,-0.42524478316482422
11,132,609.0420,-0.021304061107334769,-0.24976716996152099,-0.36795510340162108,-0.097103928949160867,-0.14823556895981438,-0.071603399446945992,-0.18073963744524185,0.0831901171730422,-0.028628594384528611,-0.10912236736897876,0.2642753472654894,0.0878500389191896,0.44314827685380814,-0.0036906678398959578,0.0715812495271115,-0.38231489523708007
12,144,617.8260,-0.00067413977733270236,-0.090767553247034116,-0.28315252997817991,-0.097468718683838121,0.088824188495342848,-0.1825538269525992,-0.12090509991157218,0.056157978537425837,0.11410766430739909,-0.1070005969991893,0.17662759962596986,0.026394921935005134,0.45714309358885674,-0.19518356068738907,0.057683918782892758,-0.26849048833541489
13,156,606.8040,-0.12258232349060531,-0.21137011655797122,-0.42989119757036293,-0.071971441374823961,0.16137716175652161,-0.10256381873059975,-0.19890538541161779,-0.0301502511527775,0.022365227837961153,-0.15147888025958339,0.11820352045100276,0.022225304225364506,0.46227735918873369,-0.17774367600169771,-0.01702015042318436,-0.21205743162838497
14,168,616.6280,-0.032399683430346091,-0.14464859608207922,-0.15872668072380922,-0.055791593610513196,0.1109694729986,-0.010628989407863483,-0.27619360841805146,-0.031084452985938715,-0.2063178645277087,-0.26343919873712107,0.20014511670470847,0.072078258006752,0.57943780796858191,-0.198768848369606,-0.048604055163193327,-0.31446705350757387
15,180,605.0720,-0.0704267530944626,-0.10653771470596939,-0.081591479466064348,-0.043113207448172694,0.11976581184812654,-0.23923010101758901,-0.22892904898287539,-0.0627919013003704,-0.27088514155418159,-0.30556851635801668,0.1677649370077455,0.061971670505536473,0.46193095604359596,-0.2683834558452044,-0.053906089309175,-0.31744407858035606
16,192,614.5520,-0.0937753187276141,-0.12847957892974451,-0.19725918652512056,-0.098102040343892818,0.25288144613785846,-0.20320160004739832,-0.19108951876227312,-0.02314069541000302,-0.18997683319293648,-0.29408127696641706,0.28680143489075821,-0.0036102231636114747,0.40545987129185257,-0.26123347537059932,-0.0063159588455437852,-0.36378414853224489
