Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.arrival.1,phi.wait.1,phi.macFree.1,phi.makespan.1,phi.reducedSlack.1,phi.macSlack.1,phi.allSlack.1,phi.jobOps.1,phi.macOps.1,phi.jobWrm.1,phi.macWrm.1,phi.jobTotProcTime.1,phi.macTotProcTime.1
1,12,470.1280,0.31875891401100831,0.20679943950097987,-0.10749319230834341,0.24666920834239553,0.17561204704547106,0.16121605893968186,0.027148347847372932,0.23548057777426668,0.15882563152831594,-0.02293496043369089,0.17569466883529017,0.20211495167863086,0.40932143033871549,0.15516761934256684,0.13195720171483216,0.1829094353229708
2,24,456.0860,0.33192724555436537,0.12959434373388279,-0.086801276387165671,0.22269092377097832,0.20254554753020731,-0.032142327899537838,-0.077046877398078042,0.28805952054125039,-0.084621029801606865,-0.15449621178378548,0.13060801706712882,0.16678721939455132,0.20603805918159776,0.14559051729658443,0.1113997986182093,0.00976387403727333
3,36,445.5920,0.16556728555235953,0.020580550147428586,-0.15343351112572814,0.10243158730375033,0.14830863108064,-0.058062366303202932,-0.1038129383804061,0.34404747764905985,-0.39831761379597924,0.027418481373774315,-0.08057162664016046,0.0548812139127601,0.24151163491762406,0.065383960555996615,0.092970961962821744,-0.05322664942596176
4,48,447.0140,-0.04406617580691001,-0.00022317251787464551,0.041534337296044853,0.021220703825792588,0.18356738359749611,-0.2935652746264561,-0.10541883691690145,0.28278687175391742,-0.24038131571025562,-0.072412969195273139,-0.077316272073808728,0.14319605179862116,0.19873266128994194,0.00030222547806243766,0.18940558144795303,-0.10523515940681931
5,60,450.8360,-0.022891592541008587,-0.14537588060234982,0.035730178771095564,-0.0339836991725056,0.16681473477459133,-0.26631494514427956,-0.35613976495818334,0.20444341395555643,-0.18977901878964462,0.030643885974724654,-0.019073597538196343,-0.18979613133749959,0.2330828435592944,-0.20623795629963979,0.15325076530107246,0.11552568672875552
6,72,446.7720,0.0801289202420408,-0.10064093803037739,-0.049966965778149554,-0.081893786343393823,0.10425639550681613,-0.055459131084599753,-0.152270415848075,0.26827266726484633,-0.026263733966571529,-0.0088060967696267315,0.066095602021160632,-0.31716028486746733,0.27180348828070888,0.026749186611521019,0.14235328337760314,-0.12489423770888268
7,84,446.0840,-0.0052085334323648067,0.00044447242768648693,-0.17042594689096777,-0.32323479851293824,-0.18414834409349498,-0.069460922466024838,-0.022745008845031646,0.10221607440732244,-0.14426807792681903,-0.19932244022272125,0.049322009426056433,-0.1362353131068619,0.26304399444701609,-0.070984906311711754,0.12118662253953742,-0.053839003403468734
8,96,447.7820,0.1410840096149121,-0.030972974694549134,-0.1850122156766521,-0.36318266768853091,-0.20522876417589692,0.046931978421908348,0.025219637774812231,0.023732772245483303,-0.033211581299776825,-0.13181722579698152,0.0076693187149396609,-0.021257992611558928,0.26449661219960607,-0.14575188610861484,0.0762362547987198,-0.023644283702644976
9,108,448.3420,-0.038782775592409446,-0.023600175934563362,-0.14837734707169406,-0.24933627205625924,0.11611736732184166,-0.20289501863965684,0.14542979116529137,0.02478646579435308,-0.1001772102905855,-0.12186822505163351,-0.16997215728832824,-0.045222803904203336,0.38073566066087527,-0.159181995953869,-0.13674308320100889,-0.045403205187055616
10,120,444.7900,0.034762443943260307,-0.089349006264122219,-0.047257218116435087,-0.14141992684210608,-0.035625139342276534,-0.29396118169069263,-0.069433019978464544,0.080425008065744472,-0.080686452969556122,-0.12821705418096738,0.034449333104674788,0.028190292112279618,0.44673412652567762,-0.23721244364848523,0.018648871218992877,-0.13075214362469503
