Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.arrival.1,phi.wait.1,phi.macFree.1,phi.makespan.1,phi.reducedSlack.1,phi.macSlack.1,phi.allSlack.1,phi.jobOps.1,phi.macOps.1,phi.jobWrm.1,phi.macWrm.1,phi.jobTotProcTime.1,phi.macTotProcTime.1
1,12,1.8017,-0.28903174799417447,0.1321730704150717,0.147066524990496,0.44339173894678169,0.08012026339305009,-0.0098190225040097751,0.19614877947464257,0.1216520645594223,0.34531028442754813,0.016915849607858406,0.22170714470868336,0.17024784659823938,0.29944119940243547,0.19016910569853077,0.17739249869141638,0.13783480537009934
2,24,1.2333,-0.25247553384191679,0.10149353854079481,-0.060870221683494118,0.070433015627711468,0.096752488835001246,-0.13296793976256968,0.1027500362162269,0.08048036694682062,0.16385163510670459,0.078244198778758753,-0.10148996470094551,-0.031902273068680355,0.20357881663264918,-0.25634632722490136,0.072980549104178033,-0.025107257325694791
3,36,1.1869,-0.17683976772033116,-0.031252878634299736,-0.023511054661528502,-0.060103369705604516,0.29044523155982227,-0.1580088129148228,-0.010317820275854914,0.15358976552047865,0.0095240348407669827,0.068488529598296016,-0.33284325816523475,0.221190787730552,0.22045740365182329,0.081442020168631835,-0.14242240569286785,0.20737417356289362
4,48,1.2086,-0.31105329454341551,-0.16209928817370239,-0.045796713709910591,-0.22847770706668469,0.27031919037297897,-0.11853374817091154,-0.0061269293177154431,0.073207292895450415,-0.076653854325838114,-0.14003902680736691,0.066510664454075455,0.13465704629209388,0.1520094930097052,-0.16845813450153055,-0.20505775333081855,0.11453146852443823
5,60,1.6805,-0.19789113260046581,-0.25069836604163726,-0.18310044721604526,-0.13602761453380161,0.074325385885462877,-0.20744756145569224,0.18861542865231387,-0.089310030855725628,-0.022818360289585497,0.10302366430945446,0.21179564091916725,0.10841529143048825,0.28172271165934165,-0.048626894116537506,0.019445307423840333,-0.10966544468402428
6,72,1.2031,-0.19147761107492595,-0.24238810156200691,-0.18536385999039526,-0.003831873898666174,-0.25679345579813068,-0.27790800842374497,0.16147097792816903,-0.10962531466677515,0.0039304737959672932,0.031230835908391007,-0.0010661155266591909,0.11813079887929011,0.20700869171028763,-0.14476096164403152,-0.038845966856028084,0.036777302528679591
7,84,1.1322,0.03638031863183689,-0.018223274160559029,-0.14172260573713966,0.00030804315875101931,-0.0073329961870422572,-0.33839314026634082,-0.23845977766871521,0.1263590291766242,-0.030375894873507052,-0.04698059710040723,-0.14535391757725361,-0.010937803397437102,0.12658393634610166,0.048171689082326191,0.029569698169151844,0.056816907730942078
8,96,1.1890,-0.048553651229039027,-0.07602709763075241,-0.36153743620208739,0.0069964085245496285,0.016054060183917793,-0.24041195024822412,-0.24256424393732753,0.15705777599307477,-0.11858848264215582,-0.12574375052336781,-0.12799074791383683,0.13542873618981266,0.16891758468995494,-0.0629399279361056,0.0502850596604721,0.017245837684624787
9,108,1.1877,-0.21015466450324063,-0.0992365516305529,-0.1494273171083374,-0.014168409006958491,0.01286085696233699,-0.28018463722433246,-0.31340021255850053,0.062050252218702411,-0.15941296232731461,-0.027165020655808787,-0.082278824762989,0.0678661153664275,0.28845297282514765,-0.12047595690169961,0.046415657967212483,-0.00923794527228014
10,120,1.1108,-0.10234028414644472,-0.15746189609284741,-0.1737750628193907,0.078810875470955374,-0.23501875054639004,-0.40866776280971878,-0.29032915023062095,-0.030595472401012416,-0.0331140929552151,0.025945537460144354,-0.12131998267041598,-0.15530182016749483,0.058250406863011583,0.1246409321384231,0.091645944582621416,0.10583915997994515
11,132,1.1171,-0.13793211684825166,-0.21956369990017771,-0.22432795922780127,-0.0052144352898054131,-0.25957877505091892,-0.32034799469822944,-0.30037733917089093,0.0758523949405239,-0.18468092356760138,0.1051885383321787,0.037097311146257889,0.021141653775802124,0.12025851342564579,-0.070806458049872179,0.0786328027326959,0.12050587597007789
12,144,1.1551,-0.034858899131608778,-0.30243117511055834,-0.19862896123487714,-0.10752135988509687,-0.16935644865561669,-0.29507984124967734,-0.29564353627821943,0.14207816577452448,-0.049273859826395275,0.1911116743055799,0.10536985329204203,0.16512473709130382,0.1701725160739698,0.17893877476947526,0.075445756399816433,0.16075855623026669
13,156,1.1489,-0.014593829629097905,-0.38992397342038915,-0.25182376495914793,0.0136870661659713,-0.0015224764388706243,-0.27737333864156777,-0.27310980643230037,0.17307351356874537,-0.11433826079848433,0.28271722495579404,0.052665473934562931,0.0498360043246572,0.2595881626908414,0.38513483371920321,-0.071715865820252758,-0.065556149061025332
14,168,1.1387,-0.04231358147257467,-0.34373358156247263,-0.19554323427128667,-0.090288964718110487,0.30857411805365792,-0.21197763872606515,-0.24907656238608891,0.11223076431408804,0.077124386523152816,0.18821606273567557,0.0015982405230070564,0.02341978231479425,0.2750524435591708,0.32721079164894651,-0.087581554946506573,-0.10526589117071605
15,180,1.1761,-0.1552466429910617,-0.32493617303888994,-0.34118845216778193,-0.055421981801321879,0.29991898631892139,-0.21908442500331288,-0.21288830417516147,0.053914402031227937,0.024131187446309845,0.06296337824054489,-0.2177465400896631,-0.07585875546126046,0.174821436643607,0.32897929878774462,-0.011298727159488819,0.025604971985679563
16,192,1.1527,-0.039607819092339916,-0.24954105630580276,-0.22423854025524223,0.058962155644603553,0.49797966211289679,-0.22876597095947859,-0.36182083278792276,0.018638453669443427,0.065297155064811346,-0.14528352551839785,0.00941842422994268,-0.18064648238877096,0.085925486079341112,0.1361277589370174,0.15321159999885697,0.1028981021188189
17,204,1.1315,-0.14519322395804812,-0.16110735617954727,-0.25576616248059469,0.032883358491234228,0.21119417220159445,-0.32827118357331969,-0.35053984183948811,-0.14067998036576543,-0.073916687350115265,-0.088611460577611489,-0.11355963021866688,-0.0945336555081671,0.1106337240913229,0.29779192124906156,0.047454964397295782,0.27287325993545336
18,216,1.1787,-0.20479685110366841,-0.16120382138549436,-0.2714201890973979,0.0837158831148069,0.065970946212054155,-0.43336613118174866,-0.30210660294837494,-0.01432929893036048,-0.063495777241849363,-0.036126008551881396,0.024586982821178417,-0.20682069472637624,0.10749422167486229,0.3609696489309665,0.00157565121248802,0.17863184326892131
19,228,1.1308,-0.073917921327626659,-0.19945139675537113,-0.26499424147620015,0.06119326957260298,-0.0057026534023536793,-0.49486515579422363,-0.35638615694769493,0.082634913022343728,-0.12381360402947929,0.03177583273376345,-0.0057389810496509359,-0.15567617551986138,0.10841094177089769,0.22801782316779576,0.14894994377431231,0.15924728153929021
20,240,1.0727,-0.2676564882746858,-0.16687742583265913,-0.15941963623053973,0.18076434428534832,0.04947417365557278,-0.43410228472628959,-0.37694650196848145,0.095433678986837592,-0.066949410890432465,-0.0757973146006554,-0.12290156613804458,-0.15872031845483109,0.12057396308531775,0.44691614257704171,0.12556517659157052,0.030870539503278522
21,252,1.1379,-0.2815461256231086,-0.16016233463961757,-0.23478838698617407,0.2381800506234267,-0.0021751243171869092,-0.35357080385636908,-0.35867264718784764,0.18636704161358661,-0.14537256058639522,-0.079109401064131071,-0.11631789283179911,-0.17697983191865668,0.13537495353734016,0.384299657110992,0.095056843387308076,-0.044064874072933843
22,264,1.0838,-0.25618377805663339,-0.19768869287561094,-0.23332667231825971,0.33126412537489608,-0.081895197016085983,-0.28685012489341605,-0.41199588673717019,0.25296981324553419,-0.10575519624793371,-0.11830269247877807,-0.11854210568209662,-0.11406648077684864,0.07778140410540052,0.38534910020644508,0.15894582040127558,0.014240967834315917
23,276,1.1118,-0.28046714403405681,-0.20691902711399057,-0.22977478930422424,0.38581115305149716,0.0431665780952891,-0.35096060970252591,-0.37732705848654474,0.22125760478659867,-0.10998022999138655,-0.01774998761225699,-0.055117034039659694,-0.036003107565892659,-0.025808701748984697,0.35556758432180469,0.28206032522267882,0.0095721018910424911
24,288,1.1330,-0.29595105319143572,-0.069145095312431792,-0.2173947656206916,0.44214894565359614,-0.11315886245380107,-0.3317785651160014,-0.31830813684047782,0.22596412067294869,-0.15001390270965592,-0.055265629339299592,-0.11400275981615496,-0.027376951513327225,-0.025693320273707278,0.36244557382858184,0.22525770296294489,0.040627241073772573
25,300,1.1226,-0.21066450165676978,-0.11581633556711161,-0.27304296979063747,0.37172889081711658,-0.019373038375210462,-0.33282757508065175,-0.33630231489989837,0.28890198974315495,-0.066041041623522909,-0.14024608789903995,-0.14907462572809216,0.041847317202333485,-0.043428877863444369,0.28766716879931292,0.2470106488620622,-0.022787676712839138
26,312,1.1239,-0.1708134518056485,-0.12777078397299046,-0.29028629025965608,0.3718906444778477,0.071000824654782316,-0.36241820745093517,-0.35101937931324678,0.29694125638819918,-0.13528248641482135,-0.13950506461872519,-0.13863852482745154,0.11422162009985806,-0.050509332209302781,0.15178745228228446,0.34855006321061843,-0.10307972999802217
27,324,1.0997,-0.070981783885709387,-0.13891901658825143,-0.22380570968025049,0.32118967266795062,0.11191538978758056,-0.41118778228048375,-0.44194573916497609,0.27373301203230449,-0.13813922914400115,-0.070214729851218322,-0.18221486035170356,0.14571608287367646,-0.04771308318488357,0.074416224455935584,0.3419451084782803,-0.07510781824135529
28,336,1.0779,-0.14196254875958389,-0.17371889352294687,-0.25044028271282748,0.26926522038433032,0.008706682656840407,-0.36116076672693903,-0.48005639999238753,0.31344325637250875,-0.15549958177419487,-0.20728430813504456,-0.053745213015070945,-0.00989812211489738,-0.017952664313910693,0.10931700971402041,0.29812643288647167,0.010466992554441328
29,348,1.0647,-0.25834668115973264,-0.23471252021407396,-0.20404256229856657,0.2285517975245982,-0.12623185963864919,-0.23594407861159059,-0.56271430912543041,0.23175072436664873,-0.07509216230454753,-0.19703469415984565,-0.05784382766474621,0.050487171986764445,0.012033003943543244,0.18024578634169428,0.28016698138480006,0.17517620740499229
30,360,1.0359,-0.25828975630615042,-0.26368845785314504,-0.2391271809000089,0.1921067687786509,-0.12168359175640497,-0.10741962343370237,-0.60917886414946953,0.18751519826604662,0.023268362469927747,-0.1927221073000068,-0.054192421705859625,0.058263739619850527,0.011773378291460109,0.22463066840637622,0.23502494634592833,0.20245837613899831
31,372,1.0247,-0.34111912185998389,-0.18552454554132936,-0.21900812380791673,0.19166369050529236,-0.14425746646063065,-0.10619523408154385,-0.57494186513394041,0.20092825172708997,0.035367431958258838,-0.16169666037441288,-0.082804797346308967,0.083439107909631646,-0.062350114067998307,0.205910761970733,0.29633593903554362,0.20125201920723748
32,384,1.0297,-0.2547105222525709,-0.14439949423716872,-0.22822387349018655,0.29741968679954339,-0.18501859521965572,-0.063081833155671063,-0.65426620751727493,0.14071092268210575,0.038785256096434018,-0.152680715734414,-0.00080319152838266941,0.10662061022508382,0.0040084353745989633,0.081308428417737208,0.26501641353518285,0.17680229176170237
33,396,1.0424,-0.29131903512951851,-0.12968210087218357,-0.26577272078808045,0.22817861952323387,-0.14062596307809314,-0.0910873147044362,-0.6735682985066973,0.13735605883172175,-0.019643054660194042,-0.10956798730216359,-0.0017950253166746071,0.19459448130883122,0.0029508370639136231,0.16539230167662741,0.24004660529947539,0.1425964361637416
34,408,1.0301,-0.25373416913707086,-0.18264869963644728,-0.17528515814212156,0.17601107761345949,-0.27075501790316325,-0.056651544968486671,-0.63895479163493707,0.052630967991005091,0.022539294266277338,-0.13012563514813258,-0.091073547829583282,0.24753546028672871,-0.03775711273908848,0.23828181768531947,0.21809114644564431,0.11795467023307721
35,420,1.0311,-0.24866678537570808,-0.31883344015287796,-0.17890489907652848,0.11194389640168405,-0.21137957882440706,-0.0671069328936619,-0.65585163793854806,0.043094382198972783,0.002476954029496662,0.0053680872524584713,-0.087021465418791563,0.22342245571965794,0.02131714134750377,0.26984733094059593,0.18163336540862962,0.18490615344968572
36,432,0.9595,-0.1753558460983374,-0.33470915703558435,-0.12753773313198843,0.18006103449182764,-0.23318024096381712,-0.089469466885887208,-0.630543866403883,0.09138587372469073,0.018545002397702209,-0.037950717867076683,0.0080580645089152626,0.21268208825598839,-0.045959764019006435,0.27394798148033067,0.19342655172233153,0.26098825400747033
37,444,1.0700,-0.17630653734945709,-0.28397705885158653,-0.14812465786215476,0.24489179789270368,-0.28456842260906967,-0.10114155901918982,-0.62586522321041338,0.13039808466011638,0.00984531716355988,0.061419543399660013,0.033004535576560252,0.22831901630898963,-0.045824490626252296,0.28340355510467757,0.15649630060425923,0.19690691254068188
38,456,1.0209,-0.17178545145527874,-0.23098880991323867,-0.17935274056843212,0.27798444963243907,-0.1693716107343759,-0.19136836722623907,-0.6741705022476101,0.10780855147046228,0.010432831510484108,-0.0074464871834895707,0.076311906198915119,0.16922773984725792,-0.0015951619237331797,0.29130563943645132,0.1896675427241401,0.12845562211770306
39,468,1.0301,-0.14030777587586743,-0.23667053055297468,-0.1407088543638608,0.22045017542254294,-0.1572914607102521,-0.15851364090522677,-0.70722622121820888,0.094658162381947478,-0.020238373559099507,0.039406427869241846,0.031292664280285744,0.13706452516314249,-0.0524519722059508,0.34682965702085378,0.20874200992828129,0.060753917161331113
40,480,1.0517,-0.12827669038573578,-0.1588249142615725,-0.11872523036904253,0.1548201519977675,-0.13865181187497927,-0.15552577952259733,-0.75328506838746512,0.1746322811450865,0.0078302526556980265,0.046528261778119667,-0.056870563403763515,0.11955636661926811,-0.025236994257712534,0.3455194701131335,0.20429426451076557,0.06483721155708233
41,492,1.0132,-0.13917032299414062,-0.186817864330938,-0.11589298443903644,0.097006764507092641,-0.18692362919674685,-0.19769350047074249,-0.74453374576415765,0.23262754764808977,0.022657837104496613,0.070042747060666891,-0.10972935195805447,0.13654699654882474,0.019395663750911174,0.29608684754211589,0.19232029626996708,0.034261403768602587
42,504,0.9809,-0.18366832998503074,-0.23046006866489568,-0.065552002474155616,0.13806537196706195,-0.22101370656262775,-0.19156866520493207,-0.74770300808883006,0.20237267526106542,0.054254003446032817,0.07525285805477723,-0.0685482142047223,0.11514638948984428,0.050431698666889506,0.31279298689027246,0.137423124880869,0.052072561555342206
43,516,0.9923,-0.19637264279722086,-0.22859443076676492,-0.034228577400065421,0.15199933813847971,-0.23866268435007598,-0.17306786316149514,-0.75224624514778538,0.1730301681905364,0.06577836681334974,0.047451360891181064,-0.059183705188871241,0.10502316459435369,0.036650657132933556,0.3228251018334774,0.15818291569570828,0.097321796113002512
44,528,1.0118,-0.20108205024061807,-0.23161448360722586,-0.02593073388589914,0.15974427643487574,-0.21386936194807263,-0.15847130752121141,-0.75406115114431371,0.2285080502964093,0.052027773058335919,0.025941840683670926,-0.031933466681807923,0.063024062599680075,0.046419850906959118,0.3198209279627654,0.13654597059242746,0.0275798066172702
45,540,0.9830,-0.15902558057032723,-0.2529672623291051,-0.047634572642444556,0.16541930498631441,-0.21962466702706238,-0.19193579951292794,-0.734846645117647,0.24280471791547659,0.081373034374093142,0.0900595153038159,0.016620443619628038,0.060400321644988549,0.042651926546483608,0.33386738475427935,0.102376190546432,0.047856971699448039
46,552,0.9651,-0.10918944689507486,-0.263924522206924,0.0033481930965194228,0.1422096654843415,-0.24297882224124248,-0.19406174217254524,-0.74236936593884084,0.2478144611533869,0.14460569892257946,0.11240180144426334,0.036624729148373433,0.091624414150622543,0.010507622612050403,0.3034359176832272,0.10326250958748377,0.017184127490223477
