Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.jobOps.1,phi.arrivalTime.1,phi.totProc.1,phi.wait.1,phi.mac.1,phi.macOps.1,phi.macFree.1,phi.makespan.1,phi.step.1,phi.slotReduced.1,phi.slots.1,phi.slotsTotal.1,phi.wrmMac.1,phi.wrmJob.1,phi.wrmTotal.1
3648,43776,0.4479,-0.10066808826998899,0.076835718936946712,0.19256758713754393,0.14572099207446598,-0.15280700198597874,0.28353679321698877,-0.049256596682101757,-0.38721043571910635,0.23277417828437844,-0.12051038667722107,-0.49381874249725838,-0.16654227869289928,0.056690637886974517,0.43550541029926959,-0.24696495717186748,0.10437592363220101,-0.252469801629827,0.027174084526665608
3649,43788,0.4479,-0.10066817800641102,0.076835753273100091,0.19256763255944273,0.14572055414355597,-0.15280703078713287,0.28353698088482948,-0.049256541810647654,-0.38721057707353546,0.23277393212950281,-0.12051036781740644,-0.49381873356440603,-0.16654232020153389,0.0566906932545022,0.43550532383012869,-0.24696492319928406,0.10437586796371764,-0.25246999705567597,0.027173724033272912
3650,43800,0.4479,-0.10066820527774302,0.076835684153354511,0.192567641020856,0.1457202119101314,-0.15280728710493152,0.28353711778386625,-0.049256570658524818,-0.38721072763295855,0.23277361352817377,-0.12051038222060367,-0.49381878262137191,-0.16654238513430147,0.056690568326609354,0.43550522023305521,-0.24696485473853913,0.10437584068893019,-0.25247013566190957,0.027173262219298382
3651,43812,0.4479,-0.10066826542196163,0.0768356946044405,0.19256769135943896,0.14571990416698113,-0.15280737266267652,0.28353713227004684,-0.049256725377751026,-0.38721087357972478,0.23277340748780667,-0.12051034122871984,-0.49381877579226213,-0.16654247737070632,0.056690544626183142,0.43550520550211891,-0.24696479322127621,0.10437584919654054,-0.25247022247221157,0.027172821979813862
3652,43824,0.4479,-0.10066829501932308,0.0768356392375522,0.19256780740651408,0.14571963482926947,-0.15280761385451663,0.28353724009783271,-0.049256508334119715,-0.3872110488686889,0.23277304901586474,-0.12051040401705658,-0.49381875507613859,-0.16654244547416042,0.056690569365922171,0.43550507879850381,-0.24696491216839811,0.10437572318535568,-0.25247036587205479,0.027172318956816297
3653,43836,0.4479,-0.10066815728127927,0.076835596386704466,0.19256766709638565,0.14571972474433995,-0.15280781362506196,0.28353730798648263,-0.04925633813450097,-0.38721094203247819,0.23277298327652221,-0.12051043138712635,-0.49381886156502436,-0.16654234041553295,0.056690533715088753,0.43550502826301962,-0.24696500980005937,0.10437563446734195,-0.25247042668830111,0.027172384812905289
3654,43848,0.4479,-0.10066819513631151,0.076835744226160269,0.19256760463159062,0.14571990110536112,-0.15280766906651738,0.28353720924120868,-0.049256286841513529,-0.38721083129353273,0.2327731012727452,-0.12051031269551638,-0.49381889366403514,-0.16654230519999663,0.056690565875492559,0.43550504512043453,-0.24696515108240785,0.10437568487752112,-0.25247037307371206,0.027172668995370908
3655,43860,0.4479,-0.10066822376977135,0.076835881151145327,0.19256746800043828,0.14571998255095986,-0.15280756380702554,0.28353718555651913,-0.049256072552010144,-0.3872107572179736,0.23277329632220539,-0.12051011652427804,-0.49381892609559058,-0.16654212124825865,0.056690796131469004,0.4355051096680454,-0.24696523643678625,0.10437550773521045,-0.25247039041016961,0.027172956211545675
3656,43872,0.4479,-0.10066828364761717,0.076835885679611013,0.19256753443666239,0.14571960018652838,-0.15280773522551672,0.28353728081749074,-0.049256118389657433,-0.38721093812932994,0.23277304287389444,-0.12051009765966154,-0.49381894459968123,-0.16654215984083348,0.056690828097870592,0.43550506047432574,-0.24696510462416374,0.1043753670325912,-0.25247052976742618,0.027172529593121393
3657,43884,0.4479,-0.10066829463196056,0.076835928415245183,0.19256739849843046,0.14571979179006289,-0.15280746145359544,0.28353714136642255,-0.04925626130126326,-0.38721086106780389,0.23277351193293763,-0.12050994825781054,-0.49381892219653023,-0.16654214414359186,0.056690951363825091,0.435505234046509,-0.24696495997382917,0.1043753807732241,-0.25247037908002073,0.027172908376199643
3658,43896,0.4479,-0.10066834931513853,0.076835960834177638,0.19256740664755817,0.14571981205776824,-0.15280738881456413,0.283537123081236,-0.04925608187036587,-0.38721086802920712,0.23277355695859075,-0.12050988201813724,-0.49381888979941591,-0.16654221447921241,0.05669106335016303,0.43550520575168933,-0.24696501155485495,0.10437543213355571,-0.25247038105804709,0.027172874148137214
3659,43908,0.4479,-0.10066832521757065,0.076835957229389129,0.19256744797773964,0.14571986261213585,-0.15280746558101976,0.28353707604673106,-0.049256231605770008,-0.38721084801586753,0.23277343478541548,-0.12050993217607377,-0.49381890539056983,-0.16654212611102104,0.056690973328535,0.43550526853053051,-0.246965053206388,0.1043753942096981,-0.2524703360865711,0.027172931457949336
