Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.jobOps.1,phi.arrivalTime.1,phi.totProc.1,phi.wait.1,phi.mac.1,phi.macOps.1,phi.macFree.1,phi.makespan.1,phi.step.1,phi.slotReduced.1,phi.slots.1,phi.slotsTotal.1,phi.wrmMac.1,phi.wrmJob.1,phi.wrmTotal.1
2391,28692,578.3560,0.15739740804277036,0.13495835436128653,0.029247710904296925,0.24613096524035305,-0.12696078463353316,0.21656323584784667,-0.14643082805772151,-0.43311706801844263,-0.37184893423454934,-0.077053604547085541,-0.38527548897836073,0.22232983149489752,0.021690760641081979,0.35538690991710997,-0.23855187694597674,0.033346386060709873,-0.20616076237584383,-0.23271684755775177
2392,28704,578.3560,0.15740209655559981,0.13495792059747813,0.029251915308741237,0.24612940722427323,-0.12695906331582352,0.21656300397380324,-0.14643028249944481,-0.43311847680822874,-0.37184471204692815,-0.077058264108110466,-0.38527332033854295,0.22233230294852929,0.021691393085759309,0.35538987523835036,-0.23855483661261939,0.033343874475076606,-0.20616089410773997,-0.23271297757600282
2393,28716,578.3560,0.15740094541690963,0.13495789390034146,0.029251705747150206,0.2461293212623207,-0.12696076245393098,0.21656338260553651,-0.14643078947259827,-0.43311608738316487,-0.37184559348532914,-0.0770565004479089,-0.38527580645465653,0.22233135180786032,0.021691397771955796,0.35539037638695575,-0.23855305332042873,0.033344221488102246,-0.20616064208433163,-0.23271394245245364
2394,28728,578.3560,0.15740554007388508,0.13495463344412204,0.029255231403192,0.24612915118835943,-0.12696140173968268,0.21656373568269721,-0.14643073569673479,-0.43311251810510504,-0.371841354949535,-0.077056559320122647,-0.38527799481832942,0.22233335076701161,0.021691119810602764,0.35539524964255387,-0.23855299808037769,0.033342271604866844,-0.20615997693498991,-0.23271319035244556
2395,28740,578.3560,0.15740685297850726,0.13495330281463264,0.029256583804329706,0.24612748205334431,-0.12696542542413439,0.2165635016473314,-0.14643146589479733,-0.43310878511102252,-0.37184272349311182,-0.077052959733881279,-0.38528242756153541,0.22233426629904723,0.021694444009703953,0.35539663393361237,-0.23854799811658142,0.033340802378040664,-0.20615818512785444,-0.23271447092460681
2396,28752,578.3560,0.15740714560096242,0.13495284097887728,0.029257870808278307,0.246127906786799,-0.12696673203743855,0.21656331469086981,-0.146432368914705,-0.43310721106936922,-0.37184178575872928,-0.077051774035526086,-0.38528369740485335,0.22233472127702547,0.021695472974397705,0.35539860109924859,-0.23854658437363946,0.033339730088481921,-0.20615755068113184,-0.23271417101723813
2397,28764,578.3560,0.15738442968714919,0.13496175731285798,0.029238744675100493,0.24614092346957833,-0.126969711282507,0.21656772173864974,-0.14643354944987302,-0.43310955875246576,-0.37185669583458308,-0.077038908061453734,-0.38528037955281519,0.22232257708386371,0.021688048073072747,0.3553811756306629,-0.23854306612653375,0.033351084151688477,-0.20616309091443302,-0.23272406260501011
2398,28776,578.3560,0.15738362967922009,0.13495834041181148,0.029239621288860557,0.24614638460446578,-0.12697326485804256,0.21657048167603218,-0.14643382391250218,-0.4331029791522843,-0.37185425632735414,-0.077033494353543355,-0.38528374949467586,0.22232137201967589,0.021687949377881349,0.35538606211924129,-0.23853921345786058,0.033350324046623622,-0.20616372192891005,-0.23272557548271069
2399,28788,578.3560,0.1573858670231405,0.13495447097779473,0.029243449001540689,0.24614545045491637,-0.12697614640139918,0.21656888619849249,-0.14643444446321896,-0.43309629654965387,-0.37185736290672339,-0.077028306759663837,-0.38529191607027574,0.222321610880516,0.021689428955551978,0.35538747555188721,-0.23853252524076329,0.033348873205036461,-0.20616017986651825,-0.23272967922837542
2400,28800,578.3560,0.15737903452406157,0.13495839385169831,0.029236605251468317,0.24614470366648852,-0.1269777481982404,0.21656897423767549,-0.14643545014775206,-0.43309706432274009,-0.37186183573019577,-0.077028617553222323,-0.3852909388224367,0.22232035680188264,0.021691474900520133,0.35538380546554837,-0.23853193967836114,0.033352374317278936,-0.20616051603713953,-0.23273143936975488
2401,28812,578.3560,0.15736985139265028,0.13496077460787831,0.029228573298400444,0.24614607195503474,-0.1269801767337283,0.21657077446361708,-0.14643780050605912,-0.4330990264708931,-0.37186501029682151,-0.077026324873619226,-0.38528754616791466,0.2223187856521254,0.0216921480893525,0.35537993970959492,-0.23853122604782145,0.033356652439482617,-0.20616223307290019,-0.23273493971868131
